,from date,to date,from CWB price,to CWB price,CWB cod,CWB pct cod,from ICVT price,to ICVT price,ICVT cod,ICVT pct cod,to ICVT / to CWB,to ICVT / to ICVT
619,2024-02-06,2024-02-07,71.37,71.51,0.14000000000000057,0.0019596870773285393,77.65,77.74,0.0899999999999892,0.0011583758293809596,1.0871206824220387,1.0
620,2024-02-07,2024-02-08,71.51,71.85,0.3399999999999892,0.0047433124647292746,77.74,78.19,0.45000000000000284,0.005771836712345614,1.088239387613083,1.0
621,2024-02-08,2024-02-09,71.85,72.14,0.29000000000000625,0.004028062950359043,78.19,78.55,0.35999999999999943,0.004593602565207521,1.0888550041585805,1.0
622,2024-02-09,2024-02-12,72.14,72.26,0.12000000000000455,0.0016620502441012039,78.55,78.75,0.20000000000000284,0.0025429130041123332,1.0898145585386105,1.0
623,2024-02-12,2024-02-13,72.26,71.44,-0.8200000000000074,-0.011412789151250704,78.75,77.84,-0.9099999999999966,-0.011622839827992807,1.0895856662933932,1.0
624,2024-02-13,2024-02-14,71.44,71.98,0.5400000000000063,0.007530366082641055,77.84,78.36,0.519999999999996,0.006658155198590308,1.0886357321478188,1.0
625,2024-02-14,2024-02-15,71.98,72.21,0.22999999999998977,0.003190237812205436,78.36,78.62,0.2600000000000051,0.0033125269173742587,1.0887688685777595,1.0
626,2024-02-15,2024-02-16,72.21,71.91,-0.29999999999999716,-0.004163203348687544,78.62,78.33,-0.29000000000000625,-0.00369544861456718,1.0892782644972883,1.0
627,2024-02-16,2024-02-20,71.91,71.59,-0.3199999999999932,-0.00445993770630897,78.33,78.0,-0.3299999999999983,-0.004221844689555452,1.0895376449224752,1.0
628,2024-02-20,2024-02-21,71.59,70.65,-0.9399999999999977,-0.013217290277557223,78.0,76.98,-1.019999999999996,-0.013163178833991583,1.0895966029723991,1.0
629,2024-02-21,2024-02-22,70.65,70.73,0.0799999999999983,0.0011317019173621903,76.98,77.11,0.12999999999999545,0.0016873259892690976,1.0902021772939345,1.0
630,2024-02-22,2024-02-23,70.73,70.92,0.18999999999999773,0.002682670158108637,77.11,77.27,0.1599999999999966,0.002072808100623245,1.0895375070501974,1.0
631,2024-02-23,2024-02-26,70.92,71.14,0.21999999999999886,0.0030972853143019043,77.27,77.56,0.29000000000000625,0.003746048428958677,1.0902445881360698,1.0
632,2024-02-26,2024-02-27,71.14,71.55,0.4099999999999966,0.005746739482150735,77.56,78.07,0.5099999999999909,0.006554029757748294,1.0911250873515024,1.0
633,2024-02-27,2024-02-28,71.55,71.49,-0.060000000000002274,-0.0008389262236995056,78.07,77.96,-0.10999999999999943,-0.0014099854928395247,1.0905021681354035,1.0
634,2024-02-28,2024-02-29,71.49,71.68,0.19000000000001194,0.002654188887914698,77.96,78.17,0.21000000000000796,0.002690067592879097,1.090541294642857,1.0
635,2024-02-29,2024-03-01,71.68,71.97,0.28999999999999204,0.004037596853037834,78.17,78.55,0.37999999999999545,0.004849422469391131,1.0914269834653327,1.0
636,2024-03-01,2024-03-04,71.97,72.02,0.04999999999999716,0.0006944927010163412,78.55,78.65,0.10000000000000853,0.0012722648026566937,1.0920577617328522,1.0
637,2024-03-04,2024-03-05,72.02,71.43,-0.5899999999999892,-0.008225909053847881,78.65,78.04,-0.6099999999999994,-0.007786113749376391,1.0925381492370152,1.0
638,2024-03-05,2024-03-06,71.43,71.65,0.21999999999999886,0.0030752051072996628,78.04,78.14,0.09999999999999432,0.0012805738720140056,1.0905792044661549,1.0
639,2024-03-06,2024-03-07,71.65,72.06,0.4099999999999966,0.005705951045766181,78.14,78.52,0.37999999999999545,0.0048512797813358025,1.089647515958923,1.0
640,2024-03-07,2024-03-08,72.06,72.2,0.14000000000000057,0.0019409405788332747,78.52,78.67,0.15000000000000568,0.0019085189328908814,1.0896121883656509,1.0
641,2024-03-08,2024-03-11,72.2,72.2,0.0,0.0,78.67,78.61,-0.060000000000002274,-0.000762970535486098,1.088781163434903,1.0
642,2024-03-11,2024-03-12,72.2,72.43,0.23000000000000398,0.003180532308454121,78.61,78.77,0.1599999999999966,0.0020332959095676817,1.0875327902802705,1.0
643,2024-03-12,2024-03-13,72.43,72.61,0.1799999999999926,0.0024820751849206012,78.77,79.02,0.25,0.003168771268011718,1.088279851260157,1.0
644,2024-03-13,2024-03-14,72.61,72.18,-0.4299999999999926,-0.005939654177512822,79.02,78.84,-0.1799999999999926,-0.0022805026987251066,1.0922693266832917,1.0
645,2024-03-14,2024-03-15,72.18,71.81,-0.37000000000000455,-0.005139257092416393,78.84,78.5,-0.3400000000000034,-0.004321857496156789,1.0931625121849324,1.0
646,2024-03-15,2024-03-18,71.81,71.72,-0.09000000000000341,-0.0012540933852940772,78.5,78.42,-0.0799999999999983,-0.0010196279241771451,1.0934188510875629,1.0
647,2024-03-18,2024-03-19,71.72,71.64,-0.0799999999999983,-0.0011160715444210934,78.42,78.36,-0.060000000000002274,-0.0007654037878455635,1.0938023450586265,1.0
648,2024-03-19,2024-03-20,71.64,72.3,0.6599999999999966,0.009170551972207884,78.36,79.05,0.6899999999999977,0.008766970579141092,1.0933609958506225,1.0
649,2024-03-20,2024-03-21,72.3,72.64,0.3400000000000034,0.0046916051283188345,79.05,79.4,0.3500000000000085,0.004417804597609205,1.0930616740088106,1.0
650,2024-03-21,2024-03-22,72.64,72.45,-0.18999999999999773,-0.0026190655263464684,79.4,79.27,-0.13000000000000966,-0.001638621404025673,1.0941338854382332,1.0
651,2024-03-22,2024-03-25,72.45,72.77,0.3199999999999932,0.00440711359230371,79.27,79.5,0.23000000000000398,0.0028972748112218046,1.0924831661398928,1.0
652,2024-03-25,2024-03-26,72.77,72.77,0.0,0.0,79.5,79.59,0.09000000000000341,0.001131435157471782,1.093719939535523,1.0
653,2024-03-26,2024-03-27,72.77,73.18,0.4100000000000108,0.00561837723206582,79.59,80.06,0.46999999999999886,0.00588789674666946,1.0940147581306368,1.0
654,2024-03-27,2024-03-28,73.18,73.04,-0.14000000000000057,-0.0019149233043477202,80.06,79.83,-0.23000000000000398,-0.002876979906720075,1.0929627601314347,1.0
655,2024-03-28,2024-04-01,73.04,72.78,-0.2600000000000051,-0.0035660441026993187,79.83,79.59,-0.23999999999999488,-0.0030109168399494453,1.0935696619950537,1.0
656,2024-04-01,2024-04-02,72.78,72.2,-0.5799999999999983,-0.008001146285233206,79.59,78.85,-0.7400000000000091,-0.009341143408710686,1.0921052631578947,1.0
657,2024-04-02,2024-04-03,72.2,72.26,0.060000000000002274,0.0008306798207136344,78.85,78.98,0.13000000000000966,0.0016473424494559841,1.0929975089952948,1.0
658,2024-04-03,2024-04-04,72.26,71.96,-0.30000000000001137,-0.004160316637161968,78.98,78.61,-0.37000000000000455,-0.004695738052838302,1.0924124513618678,1.0
659,2024-04-04,2024-04-05,71.96,72.04,0.0800000000000125,0.0011111112254231928,78.61,78.69,0.0799999999999983,0.0010171647412268012,1.0923098278734036,1.0
660,2024-04-05,2024-04-08,72.04,72.3,0.2599999999999909,0.003602608856963449,78.69,78.94,0.25,0.0031719876878090565,1.0918395573997235,1.0
661,2024-04-08,2024-04-09,72.3,72.44,0.14000000000000057,0.001934503850493623,78.94,79.15,0.21000000000000796,0.0026567160923202876,1.0926283821093319,1.0
662,2024-04-09,2024-04-10,72.44,71.95,-0.4899999999999949,-0.006787199681835786,79.15,78.51,-0.6400000000000006,-0.008118781116856977,1.0911744266851982,1.0
663,2024-04-10,2024-04-11,71.95,72.09,0.14000000000000057,0.0019439050831103826,78.51,78.72,0.20999999999999375,0.0026712475338336625,1.0919683728672491,1.0
664,2024-04-11,2024-04-12,72.09,71.22,-0.8700000000000045,-0.01214166056685567,78.72,77.85,-0.8700000000000045,-0.011113354463990699,1.0930918281381634,1.0
665,2024-04-12,2024-04-15,71.22,70.46,-0.7600000000000051,-0.010728504936540133,77.85,77.02,-0.8299999999999983,-0.010718769893244431,1.0931024694862335,1.0
666,2024-04-15,2024-04-16,70.46,70.14,-0.3199999999999932,-0.004551928201059428,77.02,76.72,-0.29999999999999716,-0.0039026978115800147,1.093812375249501,1.0
667,2024-04-16,2024-04-17,70.14,70.01,-0.12999999999999545,-0.0018551557229257228,76.72,76.62,-0.09999999999999432,-0.0013042913026797718,1.0944150835594915,1.0
668,2024-04-17,2024-04-18,70.01,70.0,-0.010000000000005116,-0.0001428469397472638,76.62,76.51,-0.10999999999999943,-0.0014366880287424713,1.093,1.0
669,2024-04-18,2024-04-19,70.0,69.6,-0.4000000000000057,-0.005730674708985095,76.51,76.13,-0.38000000000000966,-0.004979045925639403,1.0938218390804597,1.0
670,2024-04-19,2024-04-22,69.6,70.01,0.4100000000000108,0.005873521648732404,76.13,76.55,0.4200000000000017,0.005501716785571492,1.093415226396229,1.0
671,2024-04-22,2024-04-23,70.01,70.73,0.7199999999999989,0.010231722058792374,76.55,77.3,0.75,0.009749833489683616,1.0928884490315283,1.0
672,2024-04-23,2024-04-24,70.73,70.63,-0.10000000000000853,-0.001414827627067795,77.3,77.23,-0.06999999999999318,-0.0009059730122036983,1.093444711878805,1.0
673,2024-04-24,2024-04-25,70.63,70.43,-0.19999999999998863,-0.0028356746635117037,77.23,77.05,-0.18000000000000682,-0.00233342081504782,1.0939940366321168,1.0
674,2024-04-25,2024-04-26,70.43,70.73,0.29999999999999716,0.0042505022905795515,77.05,77.32,0.269999999999996,0.0034980925740053744,1.0931712144775907,1.0
675,2024-04-26,2024-04-29,70.73,70.93,0.20000000000000284,0.0028236641660968477,77.32,77.55,0.23000000000000398,0.002970235282417723,1.0933314535457492,1.0
676,2024-04-29,2024-04-30,70.93,70.26,-0.6700000000000017,-0.00949082837631442,77.55,77.04,-0.5099999999999909,-0.00659812213267757,1.0964987190435525,1.0
677,2024-04-30,2024-05-01,70.26,69.97,-0.29000000000000625,-0.0041360680798757056,77.04,76.7,-0.3400000000000034,-0.004423059116659679,1.0961840788909534,1.0
678,2024-05-01,2024-05-02,69.97,70.57,0.5999999999999943,0.0085385462549334,76.7,77.2,0.5,0.00649774865751995,1.0939492702281424,1.0
679,2024-05-02,2024-05-03,70.57,71.19,0.6200000000000045,0.008747234103043178,77.2,77.87,0.6700000000000017,0.008641312558164216,1.093833403567917,1.0
680,2024-05-03,2024-05-06,71.19,71.83,0.6400000000000006,0.008949856970928453,77.87,78.42,0.5499999999999972,0.007038227275290717,1.0917443964917166,1.0
681,2024-05-06,2024-05-07,71.83,71.64,-0.18999999999999773,-0.002648638894199151,78.42,78.38,-0.04000000000000625,-0.0005102040927002074,1.0940815187046342,1.0
682,2024-05-07,2024-05-08,71.64,71.3,-0.3400000000000034,-0.004757249772260791,78.38,78.13,-0.25,-0.0031946867628324547,1.0957924263674614,1.0
683,2024-05-08,2024-05-09,71.3,71.69,0.39000000000000057,0.0054549404445306095,78.13,78.26,0.13000000000000966,0.0016625107736136788,1.091644580834147,1.0
684,2024-05-09,2024-05-10,71.69,71.46,-0.23000000000000398,-0.003213415269517138,78.26,78.13,-0.13000000000000966,-0.0016625107736136363,1.0933389308704171,1.0
685,2024-05-10,2024-05-13,71.46,71.59,0.13000000000000966,0.001817546812830101,78.13,78.23,0.10000000000000853,0.0012790996883365181,1.092750384131862,1.0
686,2024-05-13,2024-05-14,71.59,72.07,0.47999999999998977,0.006682469528255791,78.23,78.63,0.3999999999999915,0.005100100306435334,1.091022616900236,1.0
687,2024-05-14,2024-05-15,72.07,72.63,0.5600000000000023,0.007740190681727091,78.63,79.34,0.710000000000008,0.008989109082759423,1.0923860663637617,1.0
688,2024-05-15,2024-05-16,72.63,72.4,-0.22999999999998977,-0.003171760226405988,79.34,79.05,-0.29000000000000625,-0.003661851430703172,1.0918508287292816,1.0
689,2024-05-16,2024-05-17,72.4,72.45,0.04999999999999716,0.0006903693750206325,79.05,79.19,0.14000000000000057,0.0017694645668400353,1.0930296756383713,1.0
690,2024-05-17,2024-05-20,72.45,72.8,0.3499999999999943,0.004819286435948922,79.19,79.45,0.2600000000000051,0.0032778647604038286,1.091346153846154,1.0
691,2024-05-20,2024-05-21,72.8,72.57,-0.23000000000000398,-0.0031643419125948077,79.45,79.26,-0.18999999999999773,-0.002394305220436025,1.0921868540719306,1.0
692,2024-05-21,2024-05-22,72.57,72.43,-0.13999999999998636,-0.0019310350828106954,79.26,79.12,-0.14000000000000057,-0.0017679004478322537,1.0923650421096232,1.0
693,2024-05-22,2024-05-23,72.43,71.75,-0.6800000000000068,-0.00943272356750427,79.12,78.36,-0.7600000000000051,-0.009652094238116766,1.0921254355400696,1.0
694,2024-05-23,2024-05-24,71.75,72.22,0.46999999999999886,0.006529161209581111,78.36,78.78,0.4200000000000017,0.005345564466419898,1.090833564109665,1.0
695,2024-05-24,2024-05-28,72.22,72.24,0.01999999999999602,0.00027689325941818437,78.78,78.88,0.09999999999999432,0.0012685527516200278,1.0919158361018826,1.0
696,2024-05-28,2024-05-29,72.24,71.69,-0.5499999999999972,-0.007642641243949049,78.88,78.46,-0.4200000000000017,-0.005338769512973488,1.0944343702050494,1.0
697,2024-05-29,2024-05-30,71.69,71.54,-0.14999999999999147,-0.002094534033909075,78.46,78.18,-0.2799999999999869,-0.003575080416597566,1.0928152082750908,1.0
698,2024-05-30,2024-05-31,71.54,71.67,0.12999999999999545,0.0018155161749560614,78.18,78.29,0.10999999999999943,0.0014060205550141193,1.0923677968466583,1.0
699,2024-05-31,2024-06-03,71.67,71.57,-0.10000000000000853,-0.0013962582553218683,78.29,78.31,0.01999999999999602,0.00025542784302352704,1.0941735363979321,1.0
700,2024-06-03,2024-06-04,71.57,71.6,0.030000000000001137,0.0004190822160938287,78.31,78.19,-0.12000000000000455,-0.0015335466264236998,1.0920391061452515,1.0
701,2024-06-04,2024-06-05,71.6,72.3,0.7000000000000028,0.009729055198119159,78.19,78.77,0.5799999999999983,0.007390451578810202,1.089488243430152,1.0
702,2024-06-05,2024-06-06,72.3,71.83,-0.46999999999999886,-0.0065219130780087425,78.77,78.35,-0.4200000000000017,-0.005346244913203108,1.0907698733119866,1.0
703,2024-06-06,2024-06-07,71.83,71.73,-0.09999999999999432,-0.0013931459483671298,78.35,78.03,-0.3199999999999932,-0.0040926006733599035,1.0878293601003763,1.0
704,2024-06-07,2024-06-10,71.73,71.9,0.1700000000000017,0.0023671945886579388,78.03,78.25,0.21999999999999886,0.002815461291592717,1.088317107093185,1.0
705,2024-06-10,2024-06-11,71.9,71.7,-0.20000000000000284,-0.0027855171214264235,78.25,78.25,0.0,0.0,1.091352859135286,1.0
706,2024-06-11,2024-06-12,71.7,72.29,0.5900000000000034,0.008195059406631244,78.25,78.8,0.5499999999999972,0.007004167443570868,1.0900539493705905,1.0
707,2024-06-12,2024-06-13,72.29,71.91,-0.38000000000000966,-0.005270469897803198,78.8,78.39,-0.4099999999999966,-0.005216628663202627,1.0901126408010013,1.0
708,2024-06-13,2024-06-14,71.91,71.52,-0.39000000000000057,-0.005438206249144001,78.39,77.95,-0.4399999999999977,-0.0056287726968452245,1.089904921700224,1.0
709,2024-06-14,2024-06-17,71.52,71.53,0.010000000000005116,0.00013981125503381256,77.95,78.18,0.23000000000000398,0.0029462648610232714,1.092967985460646,1.0
710,2024-06-17,2024-06-18,71.53,71.69,0.1599999999999966,0.0022343257444882606,78.18,78.21,0.029999999999986926,0.0003836562487110934,1.0909471334914214,1.0
711,2024-06-18,2024-06-20,71.69,71.42,-0.269999999999996,-0.003773325698478438,78.21,77.91,-0.29999999999999716,-0.0038432022707532887,1.090870904508541,1.0
712,2024-06-20,2024-06-21,71.42,71.59,0.1700000000000017,0.0023774572417912055,77.91,78.04,0.13000000000000966,0.001667201412143834,1.0900963821762817,1.0
713,2024-06-21,2024-06-24,71.59,71.55,-0.04000000000000625,-0.0005588934056338406,78.04,78.02,-0.020000000000010232,-0.000256311676400176,1.0904262753319356,1.0
714,2024-06-24,2024-06-25,71.55,71.73,0.18000000000000682,0.0025125641358831386,78.02,78.26,0.2400000000000091,0.0030714127037560256,1.0910358288024538,1.0
715,2024-06-25,2024-06-26,71.73,71.91,0.1799999999999926,0.002506266976059537,78.26,78.46,0.19999999999998863,0.002552323999139894,1.0910860798219997,1.0
716,2024-06-26,2024-06-27,71.91,72.19,0.28000000000000114,0.0038861950366670867,78.46,78.81,0.3500000000000085,0.004450951584151809,1.091702451863139,1.0
717,2024-06-27,2024-06-28,72.19,72.06,-0.12999999999999545,-0.001802426831122417,78.81,78.63,-0.18000000000000682,-0.0022865863621335573,1.091174021648626,1.0
718,2024-06-28,2024-07-01,72.06,71.9,-0.1599999999999966,-0.0022228405929461533,78.63,78.33,-0.29999999999999716,-0.003822634624277439,1.0894297635605006,1.0
719,2024-07-01,2024-07-02,71.9,72.01,0.10999999999999943,0.001528733533774359,78.33,78.51,0.18000000000000682,0.002295333831017202,1.0902652409387585,1.0
720,2024-07-02,2024-07-03,72.01,72.06,0.04999999999999716,0.0006941070591717497,78.51,78.63,0.11999999999999034,0.0015273007932604667,1.091174021648626,1.0
721,2024-07-03,2024-07-05,72.06,72.21,0.14999999999999147,0.002079435143142933,78.63,78.74,0.10999999999999943,0.001397979512166694,1.0904306882703227,1.0
722,2024-07-05,2024-07-08,72.21,72.33,0.12000000000000455,0.0016604403980992573,78.74,78.93,0.19000000000001194,0.0024100982047197544,1.091248444628785,1.0
723,2024-07-08,2024-07-09,72.33,72.14,-0.18999999999999773,-0.002630305385796447,78.93,78.84,-0.09000000000000341,-0.0011409014357916668,1.0928749653451622,1.0
724,2024-07-09,2024-07-10,72.14,72.42,0.28000000000000114,0.0038738288621022843,78.84,79.01,0.1700000000000017,0.0021539444501223856,1.0909969621651479,1.0
725,2024-07-10,2024-07-11,72.42,73.06,0.6400000000000006,0.008798517029641227,79.01,79.68,0.6700000000000017,0.00844418654170091,1.0906104571585,1.0
726,2024-07-11,2024-07-12,73.06,73.55,0.4899999999999949,0.006684425680310031,79.68,80.19,0.5099999999999909,0.006380205542594334,1.0902787219578518,1.0
727,2024-07-12,2024-07-15,73.55,73.66,0.10999999999999943,0.0014944639694726108,80.19,80.42,0.23000000000000398,0.002864082650190588,1.0917730111322292,1.0
728,2024-07-15,2024-07-16,73.66,74.27,0.6099999999999994,0.008247190664285824,80.42,81.25,0.8299999999999983,0.010267919740718914,1.093981419146358,1.0
729,2024-07-16,2024-07-17,74.27,73.58,-0.6899999999999977,-0.009333852004576764,81.25,80.58,-0.6700000000000017,-0.008280341446645717,1.0951345474313672,1.0
730,2024-07-17,2024-07-18,73.58,73.11,-0.46999999999999886,-0.006408093371403782,80.58,79.76,-0.8199999999999932,-0.010228354109618178,1.0909588291615375,1.0
731,2024-07-18,2024-07-19,73.11,73.16,0.04999999999999716,0.0006836672174402598,79.76,79.85,0.0899999999999892,0.0011277490074383559,1.0914434117003826,1.0
732,2024-07-19,2024-07-22,73.16,73.61,0.45000000000000284,0.006132062547949602,79.85,80.44,0.5900000000000034,0.007361690243429846,1.0927863062083956,1.0
733,2024-07-22,2024-07-23,73.61,73.71,0.09999999999999432,0.0013575891305828867,80.44,80.39,-0.04999999999999716,-0.0006217745645818319,1.0906254239587574,1.0
734,2024-07-23,2024-07-24,73.71,72.79,-0.9199999999999875,-0.01255989207103071,80.39,79.79,-0.5999999999999943,-0.007491607019679831,1.096167055914274,1.0
735,2024-07-24,2024-07-25,72.79,72.7,-0.09000000000000341,-0.0012371985906929506,79.79,79.34,-0.45000000000000284,-0.005655768234005517,1.091334250343879,1.0
736,2024-07-25,2024-07-26,72.7,73.01,0.3100000000000023,0.004255033528520753,79.34,79.74,0.3999999999999915,0.005028926867024668,1.0921791535406107,1.0
737,2024-07-26,2024-07-29,73.01,73.04,0.030000000000001137,0.00041081821871855566,79.74,79.94,0.20000000000000284,0.0025050113299685374,1.0944687842278202,1.0
738,2024-07-29,2024-07-30,73.04,72.95,-0.09000000000000341,-0.001232961317918441,79.94,79.82,-0.12000000000000455,-0.0015022536625896778,1.0941740918437284,1.0
739,2024-07-30,2024-07-31,72.95,73.55,0.5999999999999943,0.008191172078651837,79.82,80.3,0.480000000000004,0.005995521332128126,1.0917743031951053,1.0
740,2024-07-31,2024-08-01,73.55,72.65,-0.8999999999999915,-0.01231205703115451,80.3,79.38,-0.9200000000000017,-0.011523173597796695,1.0926359256710254,1.0
741,2024-08-01,2024-08-02,72.65,71.82,-0.8300000000000125,-0.011490401218355345,79.38,78.28,-1.0999999999999943,-0.013954304827043731,1.08994708994709,1.0
742,2024-08-02,2024-08-05,71.82,71.19,-0.6299999999999955,-0.008810629682154807,78.28,77.24,-1.0400000000000063,-0.013374684967561836,1.084983846045793,1.0
743,2024-08-05,2024-08-06,71.19,71.45,0.2600000000000051,0.003645545260094692,77.24,78.05,0.8100000000000023,0.010432189401127426,1.0923722883135059,1.0
744,2024-08-06,2024-08-07,71.45,71.21,-0.2400000000000091,-0.0033646463818431203,78.05,77.33,-0.7199999999999989,-0.009267668340496962,1.0859429855357394,1.0
745,2024-08-07,2024-08-08,71.21,71.89,0.6800000000000068,0.009503915001746856,77.33,78.71,1.3799999999999955,0.01768823353341465,1.0948671581582974,1.0
746,2024-08-08,2024-08-09,71.89,72.18,0.29000000000000625,0.004025826218862451,78.71,79.0,0.29000000000000625,0.00367764031266284,1.0944860072042115,1.0
747,2024-08-09,2024-08-12,72.18,72.02,-0.1600000000000108,-0.0022191409939134664,79.0,78.81,-0.18999999999999773,-0.0024079601014632733,1.094279366842544,1.0
748,2024-08-12,2024-08-13,72.02,72.44,0.4200000000000017,0.00581477479448347,78.81,79.05,0.23999999999999488,0.003040671289922879,1.0912479293208173,1.0
749,2024-08-13,2024-08-14,72.44,72.3,-0.14000000000000057,-0.001934503850493655,79.05,79.21,0.1599999999999966,0.00202198982070722,1.0955739972337482,1.0
750,2024-08-14,2024-08-15,72.3,72.89,0.5900000000000034,0.008127326229402551,79.21,79.82,0.6099999999999994,0.007671546144399444,1.0950747702016737,1.0
751,2024-08-15,2024-08-16,72.89,73.1,0.20999999999999375,0.0028769113616110924,79.82,80.1,0.28000000000000114,0.0035017544537257247,1.0957592339261286,1.0
752,2024-08-16,2024-08-19,73.1,73.46,0.35999999999999943,0.004912673635788405,80.1,80.57,0.46999999999999886,0.00585051771479108,1.0967873672747073,1.0
753,2024-08-19,2024-08-20,73.46,73.34,-0.11999999999999034,-0.0016348777483411849,80.57,80.22,-0.3499999999999943,-0.004353511447197664,1.0938096536678483,1.0
754,2024-08-20,2024-08-21,73.34,73.58,0.23999999999999488,0.0032670870334482673,80.22,80.54,0.3200000000000074,0.003981095081401323,1.0945909214460452,1.0
755,2024-08-21,2024-08-22,73.58,73.47,-0.10999999999999943,-0.001496090044442198,80.54,80.55,0.009999999999990905,0.00012415419967521358,1.096365863617803,1.0
756,2024-08-22,2024-08-23,73.47,74.14,0.6700000000000017,0.009078038090400071,80.55,81.18,0.6300000000000097,0.007790801787768443,1.0949554896142435,1.0
757,2024-08-23,2024-08-26,74.14,74.07,-0.07000000000000739,-0.0009446056973884715,81.18,81.06,-0.12000000000000455,-0.0014792902105892813,1.09437019036047,1.0
758,2024-08-26,2024-08-27,74.07,74.16,0.09000000000000341,0.0012143292324019804,81.06,81.29,0.23000000000000398,0.0028333865583186077,1.0961434735706581,1.0
759,2024-08-27,2024-08-28,74.16,73.85,-0.3100000000000023,-0.004188912280210973,81.29,80.85,-0.44000000000001194,-0.00542742173536524,1.09478672985782,1.0
760,2024-08-28,2024-08-29,73.85,74.04,0.19000000000001194,0.0025694787279082125,80.85,81.14,0.29000000000000625,0.003580471755185319,1.095894111291194,1.0
761,2024-08-29,2024-08-30,74.04,74.29,0.25,0.0033708654584181635,81.14,81.29,0.15000000000000568,0.0018469499801797465,1.0942253331538565,1.0
762,2024-08-30,2024-09-03,74.29,73.39,-0.9000000000000057,-0.012188666606743524,81.29,80.19,-1.1000000000000085,-0.013624188939543758,1.0926556751601035,1.0
763,2024-09-03,2024-09-04,73.39,73.32,-0.07000000000000739,-0.0009542635854672621,80.19,80.09,-0.09999999999999432,-0.001247816483346349,1.0923349699945446,1.0
764,2024-09-04,2024-09-05,73.32,73.28,-0.03999999999999204,-0.0005457026056293529,80.09,80.22,0.12999999999999545,0.0016218580063159461,1.0947052401746724,1.0
765,2024-09-05,2024-09-06,73.28,72.89,-0.39000000000000057,-0.005336264971753288,80.22,79.74,-0.480000000000004,-0.006001518388697886,1.0939772259569214,1.0
766,2024-09-06,2024-09-09,72.89,73.12,0.23000000000000398,0.003150471751772986,79.74,79.92,0.18000000000000682,0.0022547923870893044,1.0929978118161925,1.0
767,2024-09-09,2024-09-10,73.12,73.19,0.06999999999999318,0.0009568724672411112,79.92,80.17,0.25,0.0031232457145621744,1.0953682197021453,1.0
768,2024-09-10,2024-09-11,73.19,73.69,0.5,0.006808305165772082,80.17,80.48,0.3100000000000023,0.0038593262965689094,1.0921427602116978,1.0
769,2024-09-11,2024-09-12,73.69,73.91,0.21999999999999886,0.002981032017887469,80.48,80.79,0.3100000000000023,0.0038444891401882395,1.0930861859017726,1.0
770,2024-09-12,2024-09-13,73.91,74.44,0.5300000000000011,0.007145294977254618,80.79,81.3,0.5099999999999909,0.006292821062147465,1.0921547555077915,1.0
771,2024-09-13,2024-09-16,74.44,74.69,0.25,0.003352782594925206,81.3,81.55,0.25,0.0030703125132580385,1.091846298031865,1.0
772,2024-09-16,2024-09-17,74.69,74.82,0.12999999999999545,0.0017390145510246128,81.55,81.81,0.2600000000000051,0.0031831564585841367,1.0934242181234965,1.0
773,2024-09-17,2024-09-18,74.82,74.76,-0.05999999999998806,-0.0008022463326378728,81.81,81.72,-0.09000000000000341,-0.0011007155761856271,1.0930979133226324,1.0
774,2024-09-18,2024-09-19,74.76,75.42,0.6599999999999966,0.00878950924284885,81.72,82.52,0.7999999999999972,0.009741918253629694,1.0941394855476,1.0
775,2024-09-19,2024-09-20,75.42,75.33,-0.09000000000000341,-0.0011940299926078007,82.52,82.49,-0.030000000000001137,-0.0003636143304107253,1.0950484534713925,1.0
776,2024-09-20,2024-09-23,75.33,75.58,0.25,0.003313236083739634,82.49,82.67,0.18000000000000682,0.0021797053919438976,1.0938078856840434,1.0
777,2024-09-23,2024-09-24,75.58,75.96,0.37999999999999545,0.005015188022742069,82.67,83.01,0.3400000000000034,0.00410430320236008,1.0928120063191156,1.0
778,2024-09-24,2024-09-25,75.96,75.71,-0.25,-0.003296633828869832,83.01,82.6,-0.4100000000000108,-0.004951401940012004,1.0910051512349757,1.0
779,2024-09-25,2024-09-26,75.71,76.21,0.5,0.006582435562810916,82.6,83.21,0.6099999999999994,0.0073578523854060975,1.0918514630625902,1.0
780,2024-09-26,2024-09-27,76.21,76.59,0.38000000000000966,0.004973832243476248,83.21,83.51,0.30000000000001137,0.0035988522527997473,1.0903512207860033,1.0
781,2024-09-27,2024-09-30,76.59,76.59,0.0,0.0,83.51,83.67,0.1599999999999966,0.0019141051423690939,1.0924402663533097,1.0
782,2024-09-30,2024-10-01,76.59,76.34,-0.25,-0.003269472604418481,83.67,83.22,-0.45000000000000284,-0.005392786752712125,1.090123133350799,1.0
783,2024-10-01,2024-10-02,76.34,76.47,0.12999999999999545,0.0017014597390499866,83.22,83.38,0.1599999999999966,0.0019207688978556113,1.0903622335556427,1.0
784,2024-10-02,2024-10-03,76.47,76.21,-0.2600000000000051,-0.003405819378107782,83.38,83.09,-0.28999999999999204,-0.0034841147757607312,1.0902768665529459,1.0
785,2024-10-03,2024-10-04,76.21,76.66,0.45000000000000284,0.0058873722743828715,83.09,83.59,0.5,0.005999538034174783,1.0903991651447953,1.0
786,2024-10-04,2024-10-07,76.66,76.38,-0.28000000000000114,-0.00365917815503894,83.59,83.4,-0.18999999999999773,-0.0022755863463637064,1.0919088766692853,1.0
