,state,price_index,kind,instrument_name,is_active,max_leverage,maker_commission,taker_commission,instrument_type,expiration_timestamp,creation_timestamp,instrument_id,tick_size,contract_size,min_trade_amount,future_type,max_liquidation_commission,max_non_default_leverage,block_trade_commission,block_trade_min_trade_amount,block_trade_tick_size,settlement_currency,settlement_period,base_currency,counter_currency,quote_currency,tick_size_steps,strike,option_type
538,open,btc_usd,option,BTC-29MAY26-83000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77263E+12,597370,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",83000,put
539,open,btc_usd,option,BTC-29MAY26-84000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594238,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,call
540,open,btc_usd,option,BTC-29MAY26-84000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594239,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,put
541,open,btc_usd,option,BTC-29MAY26-85000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77265E+12,597565,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,call
542,open,btc_usd,option,BTC-29MAY26-85000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77265E+12,597566,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,put
543,open,btc_usd,option,BTC-29MAY26-86000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594240,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,call
544,open,btc_usd,option,BTC-29MAY26-86000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594241,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,put
545,open,btc_usd,option,BTC-29MAY26-88000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594242,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,call
546,open,btc_usd,option,BTC-29MAY26-88000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594243,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,put
547,open,btc_usd,option,BTC-29MAY26-90000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594244,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,call
548,open,btc_usd,option,BTC-29MAY26-90000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594245,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,put
549,open,btc_usd,option,BTC-29MAY26-92000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77211E+12,594948,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",92000,call
550,open,btc_usd,option,BTC-29MAY26-92000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77211E+12,594949,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",92000,put
551,open,btc_usd,option,BTC-29MAY26-94000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77263E+12,597356,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",94000,call
552,open,btc_usd,option,BTC-29MAY26-94000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77263E+12,597357,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",94000,put
553,open,btc_usd,option,BTC-29MAY26-95000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594246,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",95000,call
554,open,btc_usd,option,BTC-29MAY26-95000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594247,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",95000,put
555,open,btc_usd,option,BTC-29MAY26-96000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77262E+12,597320,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",96000,call
556,open,btc_usd,option,BTC-29MAY26-96000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77262E+12,597321,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",96000,put
557,open,btc_usd,option,BTC-29MAY26-98000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77264E+12,597427,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",98000,call
558,open,btc_usd,option,BTC-29MAY26-98000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77264E+12,597428,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",98000,put
559,open,btc_usd,option,BTC-29MAY26-100000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594248,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",100000,call
560,open,btc_usd,option,BTC-29MAY26-100000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594249,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",100000,put
561,open,btc_usd,option,BTC-29MAY26-105000-C,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594842,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",105000,call
562,open,btc_usd,option,BTC-29MAY26-105000-P,TRUE,,0.0003,0.0003,reversed,1.78004E+12,1.77209E+12,594843,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",105000,put
563,open,btc_usd,future_combo,BTC-FS-25DEC26_29MAY26,TRUE,,0,0,reversed,1.78004E+12,1.7746E+12,607751,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
564,open,btc_usd,future_combo,BTC-FS-25SEP26_29MAY26,TRUE,,0,0,reversed,1.78004E+12,1.7746E+12,607754,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
565,open,btc_usd,future_combo,BTC-FS-26JUN26_29MAY26,TRUE,,0,0,reversed,1.78004E+12,1.7746E+12,607756,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
566,open,btc_usd,future_combo,BTC-FS-29MAY26_PERP,TRUE,,0,0,reversed,1.78004E+12,1.7746E+12,607761,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
567,open,btc_usd,future_combo,BTC-FS-26MAR27_29MAY26,TRUE,,0,0,reversed,1.78004E+12,1.7746E+12,607827,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
568,open,btc_usd,option_combo,BTC-CLAD-29MAY26-82000_88000_94000,TRUE,,0,0,reversed,1.78004E+12,1.77653E+12,619209,0.0001,1,0.1,,,,,,,BTC,month,BTC,USD,BTC,[],,
569,open,btc_usd,option_combo,BTC-CDIAG-25DEC26_29MAY26-88000_83000,TRUE,,0,0,reversed,1.78004E+12,1.77661E+12,619683,0.0001,1,0.1,,,,,,,BTC,month,BTC,USD,BTC,[],,
570,open,btc_usd,future,BTC-26JUN26,TRUE,25,0,0.0005,reversed,1.78246E+12,1.75101E+12,480029,2.5,10,10,reversed,0.0075,5,0.00025,200000,0.01,BTC,month,BTC,USD,USD,[],,
571,open,btc_usd,option,BTC-26JUN26-20000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479172,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",20000,call
572,open,btc_usd,option,BTC-26JUN26-20000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479173,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",20000,put
573,open,btc_usd,option,BTC-26JUN26-30000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479174,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",30000,call
574,open,btc_usd,option,BTC-26JUN26-30000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479175,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",30000,put
575,open,btc_usd,option,BTC-26JUN26-40000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479176,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",40000,call
576,open,btc_usd,option,BTC-26JUN26-40000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479177,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",40000,put
577,open,btc_usd,option,BTC-26JUN26-45000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77031E+12,586015,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",45000,call
578,open,btc_usd,option,BTC-26JUN26-45000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77031E+12,586016,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",45000,put
579,open,btc_usd,option,BTC-26JUN26-50000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479178,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",50000,call
580,open,btc_usd,option,BTC-26JUN26-50000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479179,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",50000,put
581,open,btc_usd,option,BTC-26JUN26-55000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77031E+12,586017,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",55000,call
582,open,btc_usd,option,BTC-26JUN26-55000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77031E+12,586018,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",55000,put
583,open,btc_usd,option,BTC-26JUN26-58000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77191E+12,593049,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",58000,call
584,open,btc_usd,option,BTC-26JUN26-58000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77191E+12,593050,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",58000,put
585,open,btc_usd,option,BTC-26JUN26-60000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479180,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",60000,call
586,open,btc_usd,option,BTC-26JUN26-60000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479181,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",60000,put
587,open,btc_usd,option,BTC-26JUN26-62000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590401,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",62000,call
588,open,btc_usd,option,BTC-26JUN26-62000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590402,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",62000,put
589,open,btc_usd,option,BTC-26JUN26-64000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590403,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",64000,call
590,open,btc_usd,option,BTC-26JUN26-64000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590404,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",64000,put
591,open,btc_usd,option,BTC-26JUN26-65000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.76952E+12,580008,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",65000,call
592,open,btc_usd,option,BTC-26JUN26-65000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.76952E+12,580009,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",65000,put
593,open,btc_usd,option,BTC-26JUN26-66000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590405,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",66000,call
594,open,btc_usd,option,BTC-26JUN26-66000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590406,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",66000,put
595,open,btc_usd,option,BTC-26JUN26-68000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590407,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",68000,call
596,open,btc_usd,option,BTC-26JUN26-68000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590408,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",68000,put
597,open,btc_usd,option,BTC-26JUN26-70000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479182,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",70000,call
598,open,btc_usd,option,BTC-26JUN26-70000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479183,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",70000,put
599,open,btc_usd,option,BTC-26JUN26-72000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590409,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",72000,call
600,open,btc_usd,option,BTC-26JUN26-72000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590410,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",72000,put
601,open,btc_usd,option,BTC-26JUN26-74000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590411,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",74000,call
602,open,btc_usd,option,BTC-26JUN26-74000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590412,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",74000,put
603,open,btc_usd,option,BTC-26JUN26-75000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.76344E+12,551968,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",75000,call
604,open,btc_usd,option,BTC-26JUN26-75000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.76344E+12,551969,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",75000,put
605,open,btc_usd,option,BTC-26JUN26-76000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590413,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",76000,call
606,open,btc_usd,option,BTC-26JUN26-76000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590414,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",76000,put
607,open,btc_usd,option,BTC-26JUN26-78000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590415,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",78000,call
608,open,btc_usd,option,BTC-26JUN26-78000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590416,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",78000,put
609,open,btc_usd,option,BTC-26JUN26-80000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479184,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",80000,call
610,open,btc_usd,option,BTC-26JUN26-80000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479185,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",80000,put
611,open,btc_usd,option,BTC-26JUN26-82000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590417,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",82000,call
612,open,btc_usd,option,BTC-26JUN26-82000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590418,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",82000,put
613,open,btc_usd,option,BTC-26JUN26-84000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590419,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,call
614,open,btc_usd,option,BTC-26JUN26-84000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77133E+12,590420,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,put
615,open,btc_usd,option,BTC-26JUN26-85000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.7514E+12,481362,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,call
616,open,btc_usd,option,BTC-26JUN26-85000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.7514E+12,481363,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,put
617,open,btc_usd,option,BTC-26JUN26-86000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77263E+12,597358,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,call
618,open,btc_usd,option,BTC-26JUN26-86000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77263E+12,597359,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,put
619,open,btc_usd,option,BTC-26JUN26-88000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77265E+12,597528,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,call
620,open,btc_usd,option,BTC-26JUN26-88000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.77265E+12,597529,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,put
621,open,btc_usd,option,BTC-26JUN26-90000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479186,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,call
622,open,btc_usd,option,BTC-26JUN26-90000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479187,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,put
623,open,btc_usd,option,BTC-26JUN26-95000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479188,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",95000,call
624,open,btc_usd,option,BTC-26JUN26-95000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479189,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",95000,put
625,open,btc_usd,option,BTC-26JUN26-100000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479190,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",100000,call
626,open,btc_usd,option,BTC-26JUN26-100000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479191,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",100000,put
627,open,btc_usd,option,BTC-26JUN26-105000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479192,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",105000,call
628,open,btc_usd,option,BTC-26JUN26-105000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479193,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",105000,put
629,open,btc_usd,option,BTC-26JUN26-110000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479194,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",110000,call
630,open,btc_usd,option,BTC-26JUN26-110000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479195,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",110000,put
631,open,btc_usd,option,BTC-26JUN26-115000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479196,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",115000,call
632,open,btc_usd,option,BTC-26JUN26-115000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479197,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",115000,put
633,open,btc_usd,option,BTC-26JUN26-120000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479198,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",120000,call
634,open,btc_usd,option,BTC-26JUN26-120000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479199,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",120000,put
635,open,btc_usd,option,BTC-26JUN26-125000-C,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479200,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",125000,call
636,open,btc_usd,option,BTC-26JUN26-125000-P,TRUE,,0.0003,0.0003,reversed,1.78246E+12,1.75092E+12,479201,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",125000,put
