date,open,high,low,close,volume,average,barCount
2024-12-18,92.05,92.51,91.47,91.47,36932.0,92.149,10297
2024-12-19,91.11,91.37,91.06,91.26,25415.0,91.224,7547
2024-12-20,91.56,91.92,91.27,91.66,23935.0,91.704,8633
2024-12-23,91.9,91.9,91.22,91.28,18680.0,91.367,4589
2024-12-24,91.01,91.37,91.01,91.3,10262.0,91.12,2635
2024-12-26,91.1,91.53,91.0,91.48,18327.0,91.323,5086
2024-12-27,91.51,91.74,91.41,91.44,22325.0,91.488,5818
2024-12-30,91.48,91.94,91.48,91.76,24189.0,91.823,9773
2024-12-31,91.86,91.98,91.5,91.68,17084.0,91.696,5872
2025-01-02,91.97,91.97,91.45,91.6,18016.0,91.676,8041
2025-01-03,92.26,92.26,91.46,91.48,16134.0,91.598,5743
2025-01-06,91.47,91.54,91.27,91.38,20925.0,91.407,5826
2025-01-07,91.27,91.38,90.91,91.12,17652.0,91.113,5990
2025-01-08,90.92,91.23,90.92,91.17,19759.0,91.115,7077
2025-01-10,90.64,90.85,90.44,90.52,32040.0,90.626,10033
2025-01-13,90.42,90.52,90.28,90.37,39716.0,90.374,7270
2025-01-14,90.56,90.58,90.34,90.46,22256.0,90.453,4155
2025-01-15,91.21,91.49,91.21,91.41,31486.0,91.379,8224
2025-01-16,91.37,91.81,91.22,91.66,16113.0,91.653,5401
2025-01-17,91.91,91.99,91.57,91.59,18433.0,91.7,6606
2025-01-21,92.09,92.09,91.76,91.92,29026.0,91.873,5815
2025-01-22,91.9,91.9,91.63,91.77,16775.0,91.748,5213
2025-01-23,91.56,91.65,91.46,91.53,37054.0,91.523,5244
2025-01-24,91.44,91.8,91.4,91.65,18464.0,91.64,6874
2025-01-27,92.11,92.27,91.97,92.17,23736.0,92.144,8891
2025-01-28,91.94,92.21,91.92,92.17,13751.0,92.042,3759
2025-01-29,92.3,92.31,91.92,92.2,15460.0,92.117,5139
2025-01-30,92.51,92.51,92.23,92.33,15534.0,92.341,4642
2025-01-31,92.41,92.45,92.01,92.19,18747.0,92.256,6208
2025-02-03,91.86,92.18,91.67,91.8,18774.0,91.867,7118
