,from date,to date,from PFFD price,to PFFD price,PFFD cod,PFFD pct cod,from PFF price,to PFF price,PFF cod,PFF pct cod,to PFF / to PFFD,to PFF / to PFF,PFF / PFFD moving avg,yday PFF / PFFD moving avg,to PFFD unit price,PFF / PFF moving avg,yday PFF / PFF moving avg,to PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff
88,2021-12-27,2021-12-28,25.63,25.67,0.0400000000000027,0.0015594545070694,39.03,39.09,0.0600000000000022,0.0015360986123398,1.522789248149591,1.0,1.5213681989318042,1.5212934052940408,39.05160171389803,1.0,1.0,39.09,-0.0009827873591127885,0.0,-0.0009827873591127885
89,2021-12-28,2021-12-29,25.67,25.7,0.0299999999999975,0.001167997018125,39.09,39.17,0.0799999999999983,0.0020444678728763,1.5241245136186772,1.0,1.521515018672144,1.5213681989318042,39.09916271254737,1.0,1.0,39.17,-0.0018100949170489571,0.0,-0.0018100949170489571
90,2021-12-29,2021-12-30,25.7,25.68,-0.0199999999999995,-0.0007785130794136,39.17,39.33,0.1599999999999966,0.004076438765978,1.5315420560747663,1.0,1.522300982235376,1.521515018672144,39.07250567950066,1.0,1.0,39.33,-0.006568546351511935,0.0,-0.006568546351511935
91,2021-12-30,2021-12-31,25.68,25.76,0.0800000000000018,0.0031104224143925,39.33,39.43,0.1000000000000014,0.0025393614458177,1.530667701863354,1.0,1.5231464742467826,1.522300982235376,39.21447330238328,1.0,1.0,39.43,-0.005481052339372174,0.0,-0.005481052339372174
92,2021-12-31,2022-01-03,25.76,25.61,-0.1500000000000021,-0.0058400010247191,39.43,39.14,-0.2899999999999991,-0.0073819859216056,1.5283092541975791,1.0,1.5237101144526997,1.5231464742467826,39.007781205460105,1.0,1.0,39.14,-0.003383817650649898,0.0,-0.003383817650649898
93,2022-01-03,2022-01-04,25.61,25.45,-0.1600000000000001,-0.0062671572149021,39.14,38.94,-0.2000000000000028,-0.0051229620238766,1.5300589390962671,1.0,1.5242666891677654,1.5237101144526997,38.77842241282121,1.0,1.0,38.94,-0.004158031389685142,0.0,-0.004158031389685142
94,2022-01-04,2022-01-05,25.45,25.2,-0.25,-0.0098717484791541,38.94,38.58,-0.3599999999999994,-0.0092879924664706,1.5309523809523808,1.0,1.5247656998265173,1.5242666891677654,38.41152056702769,1.0,1.0,38.58,-0.0043765781129864794,0.0,-0.0043765781129864794
95,2022-01-05,2022-01-06,25.2,25.37,0.1700000000000017,0.0067233790938128,38.58,38.79,0.2100000000000008,0.0054284739742928,1.5289712258573116,1.0,1.5249779973831192,1.5247656998265173,38.683305804598746,1.0,1.0,38.79,-0.0027543490430822636,0.0,-0.0027543490430822636
96,2022-01-06,2022-01-07,25.37,25.35,-0.0199999999999995,-0.0007886435739983,38.79,38.63,-0.1599999999999966,-0.0041333047736857,1.5238658777120315,1.0,1.525148474588941,1.5249779973831192,38.65819223366208,1.0,1.0,38.63,0.0007295353687978256,0.0,0.0007295353687978256
97,2022-01-07,2022-01-10,25.35,25.26,-0.0899999999999998,-0.0035566131148471,38.63,38.61,-0.0200000000000031,-0.000517866402045,1.528503562945368,1.0,1.525472157850293,1.525148474588941,38.52525046811665,1.0,1.0,38.61,-0.002197427647448902,0.0,-0.002197427647448902
