,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
973,7/8/2025,7/9/2025, $83.09 , $83.46 , $0.37 ,0.44%, $90.20 , $90.59 , $0.39 ,0.43%, 1.085 , 1.000 , 1.090 , 1.090 , $90.96 , 1.000 , 1.000 , $90.59 ,0.40%,0.00%,0.40%
974,7/9/2025,7/10/2025, $83.46 , $83.82 , $0.36 ,0.43%, $90.59 , $90.93 , $0.34 ,0.37%, 1.085 , 1.000 , 1.089 , 1.090 , $91.33 , 1.000 , 1.000 , $90.93 ,0.44%,0.00%,0.44%
975,7/10/2025,7/11/2025, $83.82 , $83.61 , $(0.21),-0.25%, $90.93 , $90.81 , $(0.12),-0.13%, 1.086 , 1.000 , 1.089 , 1.089 , $91.08 , 1.000 , 1.000 , $90.81 ,0.30%,0.00%,0.30%
976,7/11/2025,7/14/2025, $83.61 , $84.23 , $0.62 ,0.74%, $90.81 , $91.47 , $0.66 ,0.72%, 1.086 , 1.000 , 1.089 , 1.089 , $91.75 , 1.000 , 1.000 , $91.47 ,0.30%,0.00%,0.30%
977,7/14/2025,7/15/2025, $84.23 , $84.24 , $0.01 ,0.01%, $91.47 , $91.53 , $0.06 ,0.07%, 1.087 , 1.000 , 1.089 , 1.089 , $91.74 , 1.000 , 1.000 , $91.53 ,0.23%,0.00%,0.23%
978,7/15/2025,7/16/2025, $84.24 , $84.62 , $0.38 ,0.45%, $91.53 , $91.92 , $0.39 ,0.43%, 1.086 , 1.000 , 1.089 , 1.089 , $92.13 , 1.000 , 1.000 , $91.92 ,0.23%,0.00%,0.23%
979,7/16/2025,7/17/2025, $84.62 , $84.80 , $0.18 ,0.21%, $91.92 , $92.65 , $0.73 ,0.79%, 1.093 , 1.000 , 1.089 , 1.089 , $92.31 , 1.000 , 1.000 , $92.65 ,-0.37%,0.00%,-0.37%
980,7/17/2025,7/18/2025, $84.80 , $85.19 , $0.39 ,0.46%, $92.65 , $92.65 , $-   ,0.00%, 1.088 , 1.000 , 1.088 , 1.089 , $92.74 , 1.000 , 1.000 , $92.65 ,0.10%,0.00%,0.10%
981,7/18/2025,7/21/2025, $85.19 , $84.96 , $(0.23),-0.27%, $92.65 , $92.67 , $0.02 ,0.02%, 1.091 , 1.000 , 1.088 , 1.088 , $92.47 , 1.000 , 1.000 , $92.67 ,-0.22%,0.00%,-0.22%
982,7/21/2025,7/22/2025, $84.96 , $85.28 , $0.32 ,0.38%, $92.67 , $92.82 , $0.15 ,0.16%, 1.088 , 1.000 , 1.088 , 1.088 , $92.81 , 1.000 , 1.000 , $92.82 ,-0.01%,0.00%,-0.01%
983,7/22/2025,7/23/2025, $85.28 , $85.39 , $0.11 ,0.13%, $92.82 , $92.99 , $0.17 ,0.18%, 1.089 , 1.000 , 1.088 , 1.088 , $92.92 , 1.000 , 1.000 , $92.99 ,-0.08%,0.00%,-0.08%
984,7/23/2025,7/24/2025, $85.39 , $85.29 , $(0.10),-0.12%, $92.99 , $92.84 , $(0.15),-0.16%, 1.089 , 1.000 , 1.088 , 1.088 , $92.79 , 1.000 , 1.000 , $92.84 ,-0.05%,0.00%,-0.05%
985,7/24/2025,7/25/2025, $85.29 , $85.35 , $0.06 ,0.07%, $92.84 , $92.89 , $0.05 ,0.05%, 1.088 , 1.000 , 1.088 , 1.088 , $92.84 , 1.000 , 1.000 , $92.89 ,-0.06%,0.00%,-0.06%
986,7/25/2025,7/28/2025, $85.35 , $85.10 , $(0.25),-0.29%, $92.89 , $92.77 , $(0.12),-0.13%, 1.090 , 1.000 , 1.088 , 1.088 , $92.55 , 1.000 , 1.000 , $92.77 ,-0.24%,0.00%,-0.24%
987,7/28/2025,7/29/2025, $85.10 , $84.57 , $(0.53),-0.62%, $92.77 , $92.29 , $(0.48),-0.52%, 1.091 , 1.000 , 1.088 , 1.088 , $91.97 , 1.000 , 1.000 , $92.29 ,-0.35%,0.00%,-0.35%
988,7/29/2025,7/30/2025, $84.57 , $84.88 , $0.31 ,0.37%, $92.29 , $92.47 , $0.18 ,0.19%, 1.089 , 1.000 , 1.088 , 1.088 , $92.31 , 1.000 , 1.000 , $92.47 ,-0.17%,0.00%,-0.17%
989,7/30/2025,7/31/2025, $84.88 , $84.92 , $0.04 ,0.05%, $92.47 , $92.61 , $0.14 ,0.15%, 1.091 , 1.000 , 1.088 , 1.088 , $92.38 , 1.000 , 1.000 , $92.61 ,-0.25%,0.00%,-0.25%
990,7/31/2025,8/1/2025, $84.92 , $83.82 , $(1.10),-1.30%, $92.61 , $91.36 , $(1.25),-1.36%, 1.090 , 1.000 , 1.088 , 1.088 , $91.20 , 1.000 , 1.000 , $91.36 ,-0.18%,0.00%,-0.18%
991,8/1/2025,8/4/2025, $83.82 , $84.56 , $0.74 ,0.88%, $91.36 , $92.36 , $1.00 ,1.09%, 1.092 , 1.000 , 1.088 , 1.088 , $92.02 , 1.000 , 1.000 , $92.36 ,-0.37%,0.00%,-0.37%
992,8/4/2025,8/5/2025, $84.56 , $84.39 , $(0.17),-0.20%, $92.36 , $92.04 , $(0.32),-0.35%, 1.091 , 1.000 , 1.089 , 1.088 , $91.86 , 1.000 , 1.000 , $92.04 ,-0.20%,0.00%,-0.20%
993,8/5/2025,8/6/2025, $84.39 , $84.27 , $(0.12),-0.14%, $92.04 , $91.84 , $(0.20),-0.22%, 1.090 , 1.000 , 1.089 , 1.089 , $91.75 , 1.000 , 1.000 , $91.84 ,-0.10%,0.00%,-0.10%
994,8/6/2025,8/7/2025, $84.27 , $84.68 , $0.41 ,0.49%, $91.84 , $92.08 , $0.24 ,0.26%, 1.087 , 1.000 , 1.089 , 1.089 , $92.21 , 1.000 , 1.000 , $92.08 ,0.14%,0.00%,0.14%
995,8/7/2025,8/8/2025, $84.68 , $84.49 , $(0.19),-0.22%, $92.08 , $91.87 , $(0.21),-0.23%, 1.087 , 1.000 , 1.089 , 1.089 , $92.02 , 1.000 , 1.000 , $91.87 ,0.16%,0.00%,0.16%
996,8/8/2025,8/11/2025, $84.49 , $84.46 , $(0.03),-0.04%, $91.87 , $91.98 , $0.11 ,0.12%, 1.089 , 1.000 , 1.089 , 1.089 , $91.99 , 1.000 , 1.000 , $91.98 ,0.01%,0.00%,0.01%
997,8/11/2025,8/12/2025, $84.46 , $85.28 , $0.82 ,0.97%, $91.98 , $92.74 , $0.76 ,0.82%, 1.087 , 1.000 , 1.089 , 1.089 , $92.89 , 1.000 , 1.000 , $92.74 ,0.17%,0.00%,0.17%
998,8/12/2025,8/13/2025, $85.28 , $85.66 , $0.38 ,0.44%, $92.74 , $93.17 , $0.43 ,0.46%, 1.088 , 1.000 , 1.089 , 1.089 , $93.31 , 1.000 , 1.000 , $93.17 ,0.15%,0.00%,0.15%
999,8/13/2025,8/14/2025, $85.66 , $85.31 , $(0.35),-0.41%, $93.17 , $92.75 , $(0.42),-0.45%, 1.087 , 1.000 , 1.089 , 1.089 , $92.94 , 1.000 , 1.000 , $92.75 ,0.20%,0.00%,0.20%
1000,8/14/2025,8/15/2025, $85.31 , $85.39 , $0.08 ,0.09%, $92.75 , $92.98 , $0.23 ,0.25%, 1.089 , 1.000 , 1.089 , 1.089 , $93.00 , 1.000 , 1.000 , $92.98 ,0.02%,0.00%,0.02%
1001,8/15/2025,8/18/2025, $85.39 , $85.59 , $0.20 ,0.23%, $92.98 , $93.18 , $0.20 ,0.21%, 1.089 , 1.000 , 1.089 , 1.089 , $93.23 , 1.000 , 1.000 , $93.18 ,0.05%,0.00%,0.05%
1002,8/18/2025,8/19/2025, $85.59 , $84.80 , $(0.79),-0.93%, $93.18 , $92.44 , $(0.74),-0.80%, 1.090 , 1.000 , 1.089 , 1.089 , $92.36 , 1.000 , 1.000 , $92.44 ,-0.09%,0.00%,-0.09%
1003,8/19/2025,8/20/2025, $84.80 , $84.75 , $(0.05),-0.06%, $92.44 , $92.41 , $(0.03),-0.03%, 1.090 , 1.000 , 1.089 , 1.089 , $92.31 , 1.000 , 1.000 , $92.41 ,-0.11%,0.00%,-0.11%
1004,8/20/2025,8/21/2025, $84.75 , $84.72 , $(0.03),-0.04%, $92.41 , $92.36 , $(0.05),-0.05%, 1.090 , 1.000 , 1.089 , 1.089 , $92.28 , 1.000 , 1.000 , $92.36 ,-0.08%,0.00%,-0.08%
1005,8/21/2025,8/22/2025, $84.72 , $85.96 , $1.24 ,1.45%, $92.36 , $93.84 , $1.48 ,1.59%, 1.092 , 1.000 , 1.090 , 1.089 , $93.64 , 1.000 , 1.000 , $93.84 ,-0.21%,0.00%,-0.21%
1006,8/22/2025,8/25/2025, $85.96 , $85.76 , $(0.20),-0.23%, $93.84 , $93.56 , $(0.28),-0.30%, 1.091 , 1.000 , 1.090 , 1.090 , $93.44 , 1.000 , 1.000 , $93.56 ,-0.13%,0.00%,-0.13%
1007,8/25/2025,8/26/2025, $85.76 , $86.04 , $0.28 ,0.33%, $93.56 , $93.91 , $0.35 ,0.37%, 1.091 , 1.000 , 1.090 , 1.090 , $93.74 , 1.000 , 1.000 , $93.91 ,-0.18%,0.00%,-0.18%
1008,8/26/2025,8/27/2025, $86.04 , $86.08 , $0.04 ,0.05%, $93.91 , $93.79 , $(0.12),-0.13%, 1.090 , 1.000 , 1.090 , 1.090 , $93.79 , 1.000 , 1.000 , $93.79 ,0.00%,0.00%,0.00%
1009,8/27/2025,8/28/2025, $86.08 , $86.39 , $0.31 ,0.36%, $93.79 , $94.52 , $0.73 ,0.78%, 1.094 , 1.000 , 1.090 , 1.090 , $94.13 , 1.000 , 1.000 , $94.52 ,-0.42%,0.00%,-0.42%
1010,8/28/2025,8/29/2025, $86.39 , $86.28 , $(0.11),-0.13%, $94.52 , $94.45 , $(0.07),-0.07%, 1.095 , 1.000 , 1.090 , 1.090 , $94.02 , 1.000 , 1.000 , $94.45 ,-0.45%,0.00%,-0.45%
1011,8/29/2025,9/2/2025, $86.28 , $86.05 , $(0.23),-0.27%, $94.45 , $94.28 , $(0.17),-0.18%, 1.096 , 1.000 , 1.090 , 1.090 , $93.79 , 1.000 , 1.000 , $94.28 ,-0.52%,0.00%,-0.52%
1012,9/2/2025,9/3/2025, $86.05 , $85.82 , $(0.23),-0.27%, $94.28 , $94.13 , $(0.15),-0.16%, 1.097 , 1.000 , 1.090 , 1.090 , $93.56 , 1.000 , 1.000 , $94.13 ,-0.61%,0.00%,-0.61%
1013,9/3/2025,9/4/2025, $85.82 , $86.06 , $0.24 ,0.28%, $94.13 , $94.32 , $0.19 ,0.20%, 1.096 , 1.000 , 1.091 , 1.090 , $93.84 , 1.000 , 1.000 , $94.32 ,-0.51%,0.00%,-0.51%
1014,9/4/2025,9/5/2025, $86.06 , $86.56 , $0.50 ,0.58%, $94.32 , $95.03 , $0.71 ,0.75%, 1.098 , 1.000 , 1.091 , 1.091 , $94.42 , 1.000 , 1.000 , $95.03 ,-0.65%,0.00%,-0.65%
1015,9/5/2025,9/8/2025, $86.56 , $86.78 , $0.22 ,0.25%, $95.03 , $95.41 , $0.38 ,0.40%, 1.099 , 1.000 , 1.092 , 1.091 , $94.70 , 1.000 , 1.000 , $95.41 ,-0.75%,0.00%,-0.75%
1016,9/8/2025,9/9/2025, $86.78 , $87.49 , $0.71 ,0.81%, $95.41 , $96.06 , $0.65 ,0.68%, 1.098 , 1.000 , 1.092 , 1.092 , $95.53 , 1.000 , 1.000 , $96.06 ,-0.55%,0.00%,-0.55%
1017,9/9/2025,9/10/2025, $87.49 , $87.62 , $0.13 ,0.15%, $96.06 , $96.30 , $0.24 ,0.25%, 1.099 , 1.000 , 1.093 , 1.092 , $95.71 , 1.000 , 1.000 , $96.30 ,-0.61%,0.00%,-0.61%
1018,9/10/2025,9/11/2025, $87.62 , $88.39 , $0.77 ,0.87%, $96.30 , $97.37 , $1.07 ,1.10%, 1.102 , 1.000 , 1.094 , 1.093 , $96.60 , 1.000 , 1.000 , $97.37 ,-0.79%,0.00%,-0.79%
1019,9/11/2025,9/12/2025, $88.39 , $88.43 , $0.04 ,0.05%, $97.37 , $97.28 , $(0.09),-0.09%, 1.100 , 1.000 , 1.094 , 1.094 , $96.71 , 1.000 , 1.000 , $97.28 ,-0.59%,0.00%,-0.59%
1020,9/12/2025,9/15/2025, $88.43 , $89.06 , $0.63 ,0.71%, $97.28 , $98.02 , $0.74 ,0.76%, 1.101 , 1.000 , 1.095 , 1.094 , $97.45 , 1.000 , 1.000 , $98.02 ,-0.58%,0.00%,-0.58%
1021,9/15/2025,9/16/2025, $89.06 , $89.09 , $0.03 ,0.03%, $98.02 , $98.01 , $(0.01),-0.01%, 1.100 , 1.000 , 1.095 , 1.095 , $97.54 , 1.000 , 1.000 , $98.01 ,-0.48%,0.00%,-0.48%
1022,9/16/2025,9/17/2025, $89.09 , $89.23 , $0.14 ,0.16%, $98.01 , $98.40 , $0.39 ,0.40%, 1.103 , 1.000 , 1.096 , 1.095 , $97.74 , 1.000 , 1.000 , $98.40 ,-0.67%,0.00%,-0.67%
1023,9/17/2025,9/18/2025, $89.23 , $90.10 , $0.87 ,0.97%, $98.40 , $99.28 , $0.88 ,0.89%, 1.102 , 1.000 , 1.097 , 1.096 , $98.75 , 1.000 , 1.000 , $99.28 ,-0.53%,0.00%,-0.53%
1024,9/18/2025,9/19/2025, $90.10 , $90.41 , $0.31 ,0.34%, $99.28 , $99.62 , $0.34 ,0.34%, 1.102 , 1.000 , 1.097 , 1.097 , $99.15 , 1.000 , 1.000 , $99.62 ,-0.48%,0.00%,-0.48%
1025,9/19/2025,9/22/2025, $90.41 , $90.77 , $0.36 ,0.40%, $99.62 , $100.17 , $0.55 ,0.55%, 1.104 , 1.000 , 1.098 , 1.097 , $99.59 , 1.000 , 1.000 , $100.17 ,-0.58%,0.00%,-0.58%
1026,9/22/2025,9/23/2025, $90.77 , $90.34 , $(0.43),-0.47%, $100.17 , $99.55 , $(0.62),-0.62%, 1.102 , 1.000 , 1.098 , 1.098 , $99.18 , 1.000 , 1.000 , $99.55 ,-0.38%,0.00%,-0.38%
1027,9/23/2025,9/24/2025, $90.34 , $90.01 , $(0.33),-0.37%, $99.55 , $99.38 , $(0.17),-0.17%, 1.104 , 1.000 , 1.099 , 1.098 , $98.86 , 1.000 , 1.000 , $99.38 ,-0.52%,0.00%,-0.52%
1028,9/24/2025,9/25/2025, $90.01 , $89.61 , $(0.40),-0.45%, $99.38 , $98.84 , $(0.54),-0.54%, 1.103 , 1.000 , 1.100 , 1.099 , $98.48 , 1.000 , 1.000 , $98.84 ,-0.36%,0.00%,-0.36%
1029,9/25/2025,9/26/2025, $89.61 , $89.55 , $(0.06),-0.07%, $98.84 , $98.77 , $(0.07),-0.07%, 1.103 , 1.000 , 1.100 , 1.100 , $98.47 , 1.000 , 1.000 , $98.77 ,-0.30%,0.00%,-0.30%
1030,9/26/2025,9/29/2025, $89.55 , $90.47 , $0.92 ,1.02%, $98.77 , $99.95 , $1.18 ,1.19%, 1.105 , 1.000 , 1.101 , 1.100 , $99.53 , 1.000 , 1.000 , $99.95 ,-0.43%,0.00%,-0.43%
1031,9/29/2025,9/30/2025, $90.47 , $90.50 , $0.03 ,0.03%, $99.95 , $100.05 , $0.10 ,0.10%, 1.106 , 1.000 , 1.101 , 1.101 , $99.60 , 1.000 , 1.000 , $100.05 ,-0.45%,0.00%,-0.45%
1032,9/30/2025,10/1/2025, $90.50 , $91.32 , $0.82 ,0.90%, $100.05 , $100.82 , $0.77 ,0.77%, 1.104 , 1.000 , 1.101 , 1.101 , $100.55 , 1.000 , 1.000 , $100.82 ,-0.27%,0.00%,-0.27%
1033,10/1/2025,10/2/2025, $91.32 , $91.99 , $0.67 ,0.73%, $100.82 , $101.65 , $0.83 ,0.82%, 1.105 , 1.000 , 1.102 , 1.101 , $101.32 , 1.000 , 1.000 , $101.65 ,-0.32%,0.00%,-0.32%
1034,10/2/2025,10/3/2025, $91.99 , $92.12 , $0.13 ,0.14%, $101.65 , $101.79 , $0.14 ,0.14%, 1.105 , 1.000 , 1.102 , 1.102 , $101.51 , 1.000 , 1.000 , $101.79 ,-0.28%,0.00%,-0.28%
1035,10/3/2025,10/6/2025, $92.12 , $92.77 , $0.65 ,0.70%, $101.79 , $102.38 , $0.59 ,0.58%, 1.104 , 1.000 , 1.102 , 1.102 , $102.26 , 1.000 , 1.000 , $102.38 ,-0.12%,0.00%,-0.12%
1036,10/6/2025,10/7/2025, $92.77 , $91.96 , $(0.81),-0.88%, $102.38 , $101.78 , $(0.60),-0.59%, 1.107 , 1.000 , 1.103 , 1.102 , $101.38 , 1.000 , 1.000 , $101.78 ,-0.39%,0.00%,-0.39%
1037,10/7/2025,10/8/2025, $91.96 , $92.73 , $0.77 ,0.83%, $101.78 , $102.27 , $0.49 ,0.48%, 1.103 , 1.000 , 1.103 , 1.103 , $102.27 , 1.000 , 1.000 , $102.27 ,0.00%,0.00%,0.00%
1038,10/8/2025,10/9/2025, $92.73 , $92.61 , $(0.12),-0.13%, $102.27 , $102.25 , $(0.02),-0.02%, 1.104 , 1.000 , 1.103 , 1.103 , $102.16 , 1.000 , 1.000 , $102.25 ,-0.09%,0.00%,-0.09%
1039,10/9/2025,10/10/2025, $92.61 , $90.90 , $(1.71),-1.86%, $102.25 , $100.38 , $(1.87),-1.85%, 1.104 , 1.000 , 1.103 , 1.103 , $100.28 , 1.000 , 1.000 , $100.38 ,-0.10%,0.00%,-0.10%
1040,10/10/2025,10/13/2025, $90.90 , $92.90 , $2.00 ,2.18%, $100.38 , $102.41 , $2.03 ,2.00%, 1.102 , 1.000 , 1.104 , 1.103 , $102.51 , 1.000 , 1.000 , $102.41 ,0.10%,0.00%,0.10%
1041,10/13/2025,10/14/2025, $92.90 , $92.91 , $0.01 ,0.01%, $102.41 , $102.78 , $0.37 ,0.36%, 1.106 , 1.000 , 1.104 , 1.104 , $102.53 , 1.000 , 1.000 , $102.78 ,-0.24%,0.00%,-0.24%
1042,10/14/2025,10/15/2025, $92.91 , $93.42 , $0.51 ,0.55%, $102.78 , $103.43 , $0.65 ,0.63%, 1.107 , 1.000 , 1.104 , 1.104 , $103.12 , 1.000 , 1.000 , $103.43 ,-0.30%,0.00%,-0.30%
1043,10/15/2025,10/16/2025, $93.42 , $92.44 , $(0.98),-1.05%, $103.43 , $102.27 , $(1.16),-1.13%, 1.106 , 1.000 , 1.104 , 1.104 , $102.06 , 1.000 , 1.000 , $102.27 ,-0.21%,0.00%,-0.21%
1044,10/16/2025,10/17/2025, $92.44 , $92.06 , $(0.38),-0.41%, $102.27 , $101.81 , $(0.46),-0.45%, 1.106 , 1.000 , 1.104 , 1.104 , $101.66 , 1.000 , 1.000 , $101.81 ,-0.15%,0.00%,-0.15%
1045,10/17/2025,10/20/2025, $92.06 , $92.80 , $0.74 ,0.80%, $101.81 , $102.59 , $0.78 ,0.76%, 1.105 , 1.000 , 1.105 , 1.104 , $102.50 , 1.000 , 1.000 , $102.59 ,-0.09%,0.00%,-0.09%
1046,10/20/2025,10/21/2025, $92.80 , $92.07 , $(0.73),-0.79%, $102.59 , $101.90 , $(0.69),-0.67%, 1.107 , 1.000 , 1.105 , 1.105 , $101.70 , 1.000 , 1.000 , $101.90 ,-0.20%,0.00%,-0.20%
1047,10/21/2025,10/22/2025, $92.07 , $90.84 , $(1.23),-1.34%, $101.90 , $100.40 , $(1.50),-1.48%, 1.105 , 1.000 , 1.105 , 1.105 , $100.36 , 1.000 , 1.000 , $100.40 ,-0.04%,0.00%,-0.04%
1048,10/22/2025,10/23/2025, $90.84 , $91.65 , $0.81 ,0.89%, $100.40 , $101.23 , $0.83 ,0.82%, 1.105 , 1.000 , 1.105 , 1.105 , $101.26 , 1.000 , 1.000 , $101.23 ,0.03%,0.00%,0.03%
1049,10/23/2025,10/24/2025, $91.65 , $92.83 , $1.18 ,1.28%, $101.23 , $102.73 , $1.50 ,1.47%, 1.107 , 1.000 , 1.105 , 1.105 , $102.57 , 1.000 , 1.000 , $102.73 ,-0.15%,0.00%,-0.15%
1050,10/24/2025,10/27/2025, $92.83 , $93.41 , $0.58 ,0.62%, $102.73 , $103.51 , $0.78 ,0.76%, 1.108 , 1.000 , 1.105 , 1.105 , $103.23 , 1.000 , 1.000 , $103.51 ,-0.27%,0.00%,-0.27%
1051,10/27/2025,10/28/2025, $93.41 , $93.18 , $(0.23),-0.25%, $103.51 , $103.19 , $(0.32),-0.31%, 1.107 , 1.000 , 1.105 , 1.105 , $102.99 , 1.000 , 1.000 , $103.19 ,-0.19%,0.00%,-0.19%
1052,10/28/2025,10/29/2025, $93.18 , $93.64 , $0.46 ,0.49%, $103.19 , $103.73 , $0.54 ,0.52%, 1.108 , 1.000 , 1.106 , 1.105 , $103.51 , 1.000 , 1.000 , $103.73 ,-0.21%,0.00%,-0.21%
1053,10/29/2025,10/30/2025, $93.64 , $92.52 , $(1.12),-1.20%, $103.73 , $102.68 , $(1.05),-1.02%, 1.110 , 1.000 , 1.106 , 1.106 , $102.29 , 1.000 , 1.000 , $102.68 ,-0.38%,0.00%,-0.38%
1054,10/30/2025,10/31/2025, $92.52 , $93.16 , $0.64 ,0.69%, $102.68 , $103.30 , $0.62 ,0.60%, 1.109 , 1.000 , 1.106 , 1.106 , $103.02 , 1.000 , 1.000 , $103.30 ,-0.27%,0.00%,-0.27%
1055,10/31/2025,11/3/2025, $93.16 , $93.29 , $0.13 ,0.14%, $103.30 , $103.63 , $0.33 ,0.32%, 1.111 , 1.000 , 1.106 , 1.106 , $103.18 , 1.000 , 1.000 , $103.63 ,-0.44%,0.00%,-0.44%
1056,11/3/2025,11/4/2025, $93.29 , $91.50 , $(1.79),-1.94%, $103.63 , $101.47 , $(2.16),-2.11%, 1.109 , 1.000 , 1.106 , 1.106 , $101.23 , 1.000 , 1.000 , $101.47 ,-0.23%,0.00%,-0.23%
1057,11/4/2025,11/5/2025, $91.50 , $92.83 , $1.33 ,1.44%, $101.47 , $102.86 , $1.39 ,1.36%, 1.108 , 1.000 , 1.107 , 1.106 , $102.72 , 1.000 , 1.000 , $102.86 ,-0.14%,0.00%,-0.14%
1058,11/5/2025,11/6/2025, $92.83 , $91.52 , $(1.31),-1.42%, $102.86 , $101.36 , $(1.50),-1.47%, 1.108 , 1.000 , 1.107 , 1.107 , $101.29 , 1.000 , 1.000 , $101.36 ,-0.07%,0.00%,-0.07%
1059,11/6/2025,11/7/2025, $91.52 , $91.83 , $0.31 ,0.34%, $101.36 , $101.69 , $0.33 ,0.33%, 1.107 , 1.000 , 1.107 , 1.107 , $101.65 , 1.000 , 1.000 , $101.69 ,-0.04%,0.00%,-0.04%
1060,11/7/2025,11/10/2025, $91.83 , $92.60 , $0.77 ,0.84%, $101.69 , $102.56 , $0.87 ,0.85%, 1.108 , 1.000 , 1.107 , 1.107 , $102.51 , 1.000 , 1.000 , $102.56 ,-0.04%,0.00%,-0.04%
1061,11/10/2025,11/11/2025, $92.60 , $91.92 , $(0.68),-0.74%, $102.56 , $101.96 , $(0.60),-0.59%, 1.109 , 1.000 , 1.107 , 1.107 , $101.79 , 1.000 , 1.000 , $101.96 ,-0.17%,0.00%,-0.17%
1062,11/11/2025,11/12/2025, $91.92 , $91.41 , $(0.51),-0.56%, $101.96 , $101.38 , $(0.58),-0.57%, 1.109 , 1.000 , 1.108 , 1.107 , $101.23 , 1.000 , 1.000 , $101.38 ,-0.14%,0.00%,-0.14%
1063,11/12/2025,11/13/2025, $91.41 , $89.02 , $(2.39),-2.65%, $101.38 , $98.64 , $(2.74),-2.74%, 1.108 , 1.000 , 1.108 , 1.108 , $98.60 , 1.000 , 1.000 , $98.64 ,-0.04%,0.00%,-0.04%
1064,11/13/2025,11/14/2025, $89.02 , $88.49 , $(0.53),-0.60%, $98.64 , $98.10 , $(0.54),-0.55%, 1.109 , 1.000 , 1.108 , 1.108 , $98.02 , 1.000 , 1.000 , $98.10 ,-0.08%,0.00%,-0.08%
1065,11/14/2025,11/17/2025, $88.49 , $88.09 , $(0.40),-0.45%, $98.10 , $97.65 , $(0.45),-0.46%, 1.109 , 1.000 , 1.108 , 1.108 , $97.59 , 1.000 , 1.000 , $97.65 ,-0.07%,0.00%,-0.07%
1066,11/17/2025,11/18/2025, $88.09 , $88.13 , $0.04 ,0.05%, $97.65 , $97.60 , $(0.05),-0.05%, 1.107 , 1.000 , 1.108 , 1.108 , $97.64 , 1.000 , 1.000 , $97.60 ,0.04%,0.00%,0.04%
1067,11/18/2025,11/19/2025, $88.13 , $88.25 , $0.12 ,0.14%, $97.60 , $97.73 , $0.13 ,0.13%, 1.107 , 1.000 , 1.108 , 1.108 , $97.78 , 1.000 , 1.000 , $97.73 ,0.05%,0.00%,0.05%
1068,11/19/2025,11/20/2025, $88.25 , $86.48 , $(1.77),-2.03%, $97.73 , $95.81 , $(1.92),-1.98%, 1.108 , 1.000 , 1.108 , 1.108 , $95.83 , 1.000 , 1.000 , $95.81 ,0.02%,0.00%,0.02%
1069,11/20/2025,11/21/2025, $86.48 , $86.73 , $0.25 ,0.29%, $95.81 , $95.87 , $0.06 ,0.06%, 1.105 , 1.000 , 1.108 , 1.108 , $96.12 , 1.000 , 1.000 , $95.87 ,0.26%,0.00%,0.26%
1070,11/21/2025,11/24/2025, $86.73 , $88.46 , $1.73 ,1.98%, $95.87 , $97.89 , $2.02 ,2.09%, 1.107 , 1.000 , 1.108 , 1.108 , $98.03 , 1.000 , 1.000 , $97.89 ,0.14%,0.00%,0.14%
1071,11/24/2025,11/25/2025, $88.46 , $88.83 , $0.37 ,0.42%, $97.89 , $98.55 , $0.66 ,0.67%, 1.109 , 1.000 , 1.108 , 1.108 , $98.43 , 1.000 , 1.000 , $98.55 ,-0.12%,0.00%,-0.12%
1072,11/25/2025,11/26/2025, $88.83 , $89.89 , $1.06 ,1.19%, $98.55 , $99.57 , $1.02 ,1.03%, 1.108 , 1.000 , 1.108 , 1.108 , $99.62 , 1.000 , 1.000 , $99.57 ,0.05%,0.00%,0.05%
1073,11/26/2025,11/28/2025, $89.89 , $90.57 , $0.68 ,0.75%, $99.57 , $100.35 , $0.78 ,0.78%, 1.108 , 1.000 , 1.108 , 1.108 , $100.37 , 1.000 , 1.000 , $100.35 ,0.02%,0.00%,0.02%
1074,11/28/2025,12/1/2025, $90.57 , $89.98 , $(0.59),-0.65%, $100.35 , $99.47 , $(0.88),-0.88%, 1.105 , 1.000 , 1.108 , 1.108 , $99.71 , 1.000 , 1.000 , $99.47 ,0.24%,0.00%,0.24%
1075,12/1/2025,12/2/2025, $89.98 , $89.68 , $(0.30),-0.33%, $99.47 , $99.00 , $(0.47),-0.47%, 1.104 , 1.000 , 1.108 , 1.108 , $99.36 , 1.000 , 1.000 , $99.00 ,0.36%,0.00%,0.36%
1076,12/2/2025,12/3/2025, $89.68 , $90.00 , $0.32 ,0.36%, $99.00 , $99.49 , $0.49 ,0.49%, 1.105 , 1.000 , 1.107 , 1.108 , $99.68 , 1.000 , 1.000 , $99.49 ,0.20%,0.00%,0.20%
1077,12/3/2025,12/4/2025, $90.00 , $90.68 , $0.68 ,0.75%, $99.49 , $100.30 , $0.81 ,0.81%, 1.106 , 1.000 , 1.107 , 1.107 , $100.42 , 1.000 , 1.000 , $100.30 ,0.12%,0.00%,0.12%
1078,12/4/2025,12/5/2025, $90.68 , $90.65 , $(0.03),-0.03%, $100.30 , $100.00 , $(0.30),-0.30%, 1.103 , 1.000 , 1.107 , 1.107 , $100.38 , 1.000 , 1.000 , $100.00 ,0.38%,0.00%,0.38%
