,from date,to date,from VWOB price,to VWOB price,VWOB cod,VWOB pct cod,from EMB price,to EMB price,EMB cod,EMB pct cod,to EMB / to VWOB,to EMB / to EMB,EMB / VWOB moving avg,yday EMB / VWOB moving avg,to VWOB unit price,EMB / EMB moving avg,yday EMB / EMB moving avg,to EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff
768,2024-09-11,2024-09-12,65.61,65.7,0.0900000000000034,0.0013708021337786,92.48,92.63,0.1499999999999914,0.0016206583418687,1.4098934550989344,1.0,1.4096232098781578,1.4096435386697626,92.6135804906034,1.0,1.0,92.63,-0.0001772748010604577,0.0,-0.0001772748010604577
769,2024-09-12,2024-09-13,65.7,66.0,0.2999999999999971,0.0045558165358606,92.63,93.05,0.4200000000000017,0.0045239198223237,1.409848484848485,1.0,1.4096674115548944,1.4096232098781578,93.03513185195841,1.0,1.0,93.05,-0.00015979942003162314,0.0,-0.00015979942003162314
770,2024-09-13,2024-09-16,66.0,66.4,0.4000000000000057,0.0060423144559626,93.05,93.62,0.5700000000000074,0.0061070527836647,1.4099397590361444,1.0,1.4097025057422674,1.4096674115548944,93.60191612724499,1.0,1.0,93.62,-0.00019318115299023537,0.0,-0.00019318115299023537
771,2024-09-16,2024-09-17,66.4,66.39,-0.0100000000000051,-0.0001506137513202,93.62,93.6,-0.0200000000000102,-0.0002136523883782,1.409850881156801,1.0,1.4097670043874042,1.4097025057422674,93.59014935622913,1.0,1.0,93.6,-0.00010524745894839242,0.0,-0.00010524745894839242
772,2024-09-17,2024-09-18,66.39,66.2,-0.1899999999999977,-0.0028659797881054,93.6,93.33,-0.269999999999996,-0.002888783905891,1.4098187311178247,1.0,1.4098016555352415,1.4097670043874042,93.32657569044616,1.0,1.0,93.33,-3.669101441030619e-05,0.0,-3.669101441030619e-05
773,2024-09-18,2024-09-19,66.2,66.49,0.289999999999992,0.004371097471401,93.33,93.74,0.4099999999999966,0.0043833929169047,1.4098360655737705,1.0,1.4098139230778275,1.4098016555352415,93.7377120765382,1.0,1.0,93.74,-2.4407418210618732e-05,0.0,-2.4407418210618732e-05
774,2024-09-19,2024-09-20,66.49,66.3,-0.1899999999999977,-0.0028616632225467,93.74,93.56,-0.1799999999999926,-0.0019220507785817,1.411161387631976,1.0,1.4099534665323605,1.4098139230778275,93.47066310005997,1.0,1.0,93.56,-0.0009553182911677059,0.0,-0.0009553182911677059
775,2024-09-20,2024-09-23,66.3,66.17,-0.1299999999999954,-0.0019627091678485,93.56,93.29,-0.269999999999996,-0.0028900207431085,1.4098534078887714,1.0,1.4099385923451804,1.4099534665323605,93.2966208804463,1.0,1.0,93.29,7.096843726327736e-05,0.0,7.096843726327736e-05
776,2024-09-23,2024-09-24,66.17,66.25,0.0799999999999983,0.0012082768423634,93.29,93.41,0.1199999999999903,0.0012854849118874,1.4099622641509433,1.0,1.4099665483248236,1.4099385923451804,93.4084317428682,1.0,1.0,93.41,-1.6789104985009423e-05,0.0,-1.6789104985009423e-05
777,2024-09-24,2024-09-25,66.25,66.04,-0.2099999999999937,-0.0031748458144042,93.41,93.13,-0.2800000000000011,-0.0030020393511909,1.410205935796487,1.0,1.410044520030627,1.4099665483248236,93.11419085137136,1.0,1.0,93.13,-0.00016976796531839445,0.0,-0.00016976796531839445
