my_fi_name,price_screen_bid,price_screen_ask,time
FBTC,55.27,55.5,2026-07-05_21-53-14
GBTC,49.37,49.41,2026-07-05_21-53-14
HODL,17.94,18.1,2026-07-05_21-53-14
IBIT,36.07,36.12,2026-07-05_21-53-14
ARKB,21.05,21.16,2026-07-05_22-08-14
BITB,34.48,34.67,2026-07-05_22-08-14
BRRR,17.87,18.04,2026-07-05_22-08-14
BTC,28.05,28.29,2026-07-05_22-08-14
BTCW,66.95,67.66,2026-07-05_22-08-14
EZBC,36.41,36.97,2026-07-05_22-08-14
FBTC,55.27,55.5,2026-07-05_22-08-14
GBTC,49.37,49.41,2026-07-05_22-08-14
HODL,17.94,18.1,2026-07-05_22-08-14
IBIT,36.07,36.12,2026-07-05_22-08-14
ARKB,21.05,21.16,2026-07-05_22-23-14
BITB,34.48,34.67,2026-07-05_22-23-14
BRRR,17.87,18.04,2026-07-05_22-23-14
BTC,28.05,28.29,2026-07-05_22-23-14
BTCW,66.95,67.66,2026-07-05_22-23-14
EZBC,36.41,36.97,2026-07-05_22-23-14
FBTC,55.27,55.5,2026-07-05_22-23-14
GBTC,49.37,49.41,2026-07-05_22-23-14
HODL,17.94,18.1,2026-07-05_22-23-14
IBIT,36.07,36.12,2026-07-05_22-23-14
ARKB,21.05,21.16,2026-07-05_22-38-14
BITB,34.48,34.67,2026-07-05_22-38-14
BRRR,17.87,18.04,2026-07-05_22-38-14
BTC,28.05,28.29,2026-07-05_22-38-14
BTCW,66.95,67.66,2026-07-05_22-38-14
EZBC,36.41,36.97,2026-07-05_22-38-14
FBTC,55.27,55.5,2026-07-05_22-38-14
GBTC,49.37,49.41,2026-07-05_22-38-14
HODL,17.94,18.1,2026-07-05_22-38-14
IBIT,36.07,36.12,2026-07-05_22-38-14
ARKB,21.05,21.16,2026-07-05_22-53-14
BITB,34.48,34.67,2026-07-05_22-53-14
BRRR,17.87,18.04,2026-07-05_22-53-14
BTC,28.05,28.29,2026-07-05_22-53-14
BTCW,66.95,67.66,2026-07-05_22-53-14
EZBC,36.41,36.97,2026-07-05_22-53-14
FBTC,55.27,55.5,2026-07-05_22-53-14
GBTC,49.37,49.41,2026-07-05_22-53-14
HODL,17.94,18.1,2026-07-05_22-53-14
IBIT,36.07,36.12,2026-07-05_22-53-14
ARKB,21.05,21.16,2026-07-05_23-08-14
BITB,34.48,34.67,2026-07-05_23-08-14
BRRR,17.87,18.04,2026-07-05_23-08-14
BTC,28.05,28.29,2026-07-05_23-08-14
BTCW,66.95,67.66,2026-07-05_23-08-14
EZBC,36.41,36.97,2026-07-05_23-08-14
FBTC,55.27,55.5,2026-07-05_23-08-14
GBTC,49.37,49.41,2026-07-05_23-08-14
HODL,17.94,18.1,2026-07-05_23-08-14
IBIT,36.07,36.12,2026-07-05_23-08-14
ARKB,21.05,21.16,2026-07-05_23-23-14
BITB,34.48,34.67,2026-07-05_23-23-14
BRRR,17.87,18.04,2026-07-05_23-23-14
BTC,28.05,28.29,2026-07-05_23-23-14
BTCW,66.95,67.66,2026-07-05_23-23-14
EZBC,36.41,36.97,2026-07-05_23-23-14
FBTC,55.27,55.5,2026-07-05_23-23-14
GBTC,49.37,49.41,2026-07-05_23-23-14
HODL,17.94,18.1,2026-07-05_23-23-14
IBIT,36.07,36.12,2026-07-05_23-23-14
ARKB,21.05,21.16,2026-07-05_23-38-14
BITB,34.48,34.67,2026-07-05_23-38-14
BRRR,17.87,18.04,2026-07-05_23-38-14
BTC,28.05,28.29,2026-07-05_23-38-14
BTCW,66.95,67.66,2026-07-05_23-38-14
EZBC,36.41,36.97,2026-07-05_23-38-14
FBTC,55.27,55.5,2026-07-05_23-38-14
GBTC,49.37,49.41,2026-07-05_23-38-14
HODL,17.94,18.1,2026-07-05_23-38-14
IBIT,36.07,36.12,2026-07-05_23-38-14
ARKB,21.05,21.16,2026-07-05_23-53-14
BITB,34.48,34.67,2026-07-05_23-53-14
BRRR,17.87,18.04,2026-07-05_23-53-14
BTC,28.05,28.29,2026-07-05_23-53-14
BTCW,66.95,67.66,2026-07-05_23-53-14
EZBC,36.41,36.97,2026-07-05_23-53-14
FBTC,55.27,55.5,2026-07-05_23-53-14
GBTC,49.37,49.41,2026-07-05_23-53-14
HODL,17.94,18.1,2026-07-05_23-53-14
IBIT,36.07,36.12,2026-07-05_23-53-14
ARKB,21.05,21.16,2026-07-06_00-08-14
BITB,34.48,34.67,2026-07-06_00-08-14
BRRR,17.87,18.04,2026-07-06_00-08-14
BTC,28.05,28.29,2026-07-06_00-08-14
BTCW,66.95,67.66,2026-07-06_00-08-14
EZBC,36.41,36.97,2026-07-06_00-08-14
FBTC,55.27,55.5,2026-07-06_00-08-14
GBTC,49.37,49.41,2026-07-06_00-08-14
HODL,17.94,18.1,2026-07-06_00-08-14
IBIT,36.07,36.12,2026-07-06_00-08-14
ARKB,21.05,21.16,2026-07-06_00-23-14
BITB,34.48,34.67,2026-07-06_00-23-14
BRRR,17.87,18.04,2026-07-06_00-23-14
BTC,28.05,28.29,2026-07-06_00-23-14
BTCW,66.95,67.66,2026-07-06_00-23-14
EZBC,36.41,36.97,2026-07-06_00-23-14
