my_fi_name,price_screen_bid,price_screen_ask,time
GBTC,48.46,48.47,2026-08-14_10-01-22
HODL,17.7,17.71,2026-08-14_10-01-22
IBIT,35.44,35.45,2026-08-14_10-01-22
ARKB,20.78,20.79,2026-08-14_11-24-36
BITB,34.02,34.03,2026-08-14_11-24-36
BRRR,17.66,17.67,2026-08-14_11-24-36
BTC,27.71,27.72,2026-08-14_11-24-36
BTCW,66.19,66.24,2026-08-14_11-24-36
EZBC,36.2,36.23,2026-08-14_11-24-36
FBTC,54.53,54.54,2026-08-14_11-24-36
GBTC,48.53,48.54,2026-08-14_11-24-36
HODL,17.72,17.73,2026-08-14_11-24-36
IBIT,35.49,35.5,2026-08-14_11-24-36
ARKB,20.88,20.89,2026-08-14_11-39-36
BITB,34.15,34.16,2026-08-14_11-39-36
BRRR,17.74,17.75,2026-08-14_11-39-36
BTC,27.83,27.84,2026-08-14_11-39-36
BTCW,66.47,66.52,2026-08-14_11-39-36
EZBC,36.35,36.38,2026-08-14_11-39-36
FBTC,54.76,54.77,2026-08-14_11-39-36
GBTC,48.73,48.74,2026-08-14_11-39-36
HODL,17.8,17.81,2026-08-14_11-39-36
IBIT,35.64,35.65,2026-08-14_11-39-36
ARKB,20.87,20.88,2026-08-14_11-54-36
BITB,34.15,34.16,2026-08-14_11-54-36
BRRR,17.73,17.75,2026-08-14_11-54-36
BTC,27.83,27.84,2026-08-14_11-54-36
BTCW,66.47,66.52,2026-08-14_11-54-36
EZBC,36.35,36.38,2026-08-14_11-54-36
FBTC,54.76,54.77,2026-08-14_11-54-36
GBTC,48.73,48.74,2026-08-14_11-54-36
HODL,17.79,17.8,2026-08-14_11-54-36
IBIT,35.64,35.65,2026-08-14_11-54-36
ARKB,20.87,20.88,2026-08-14_12-09-36
BITB,34.15,34.16,2026-08-14_12-09-36
BRRR,17.73,17.74,2026-08-14_12-09-36
BTC,27.82,27.83,2026-08-14_12-09-36
BTCW,66.47,66.52,2026-08-14_12-09-36
EZBC,36.35,36.37,2026-08-14_12-09-36
FBTC,54.75,54.76,2026-08-14_12-09-36
GBTC,48.72,48.73,2026-08-14_12-09-36
HODL,17.79,17.8,2026-08-14_12-09-36
IBIT,35.64,35.65,2026-08-14_12-09-36
ARKB,20.94,20.95,2026-08-14_12-38-03
BITB,34.26,34.27,2026-08-14_12-38-03
BRRR,17.79,17.8,2026-08-14_12-38-03
BTC,27.92,27.93,2026-08-14_12-38-03
BTCW,66.69,66.74,2026-08-14_12-38-03
EZBC,36.47,36.49,2026-08-14_12-38-03
FBTC,54.93,54.94,2026-08-14_12-38-03
GBTC,48.88,48.89,2026-08-14_12-38-03
HODL,17.85,17.86,2026-08-14_12-38-03
IBIT,35.76,35.77,2026-08-14_12-38-03
ARKB,20.93,20.94,2026-08-14_12-49-40
BITB,34.24,34.25,2026-08-14_12-49-40
BRRR,17.78,17.79,2026-08-14_12-49-40
BTC,27.9,27.91,2026-08-14_12-49-40
BTCW,66.65,66.7,2026-08-14_12-49-40
EZBC,36.45,36.47,2026-08-14_12-49-40
FBTC,54.9,54.91,2026-08-14_12-49-40
GBTC,48.85,48.86,2026-08-14_12-49-40
HODL,17.84,17.85,2026-08-14_12-49-40
IBIT,35.73,35.74,2026-08-14_12-49-40
ARKB,20.92,20.93,2026-08-14_13-04-40
BITB,34.24,34.25,2026-08-14_13-04-40
BRRR,17.78,17.79,2026-08-14_13-04-40
BTC,27.9,27.91,2026-08-14_13-04-40
BTCW,66.64,66.69,2026-08-14_13-04-40
EZBC,36.44,36.46,2026-08-14_13-04-40
FBTC,54.89,54.9,2026-08-14_13-04-40
GBTC,48.84,48.85,2026-08-14_13-04-40
HODL,17.84,17.85,2026-08-14_13-04-40
IBIT,35.73,35.74,2026-08-14_13-04-40
ARKB,20.94,20.95,2026-08-14_13-19-40
BITB,34.26,34.27,2026-08-14_13-19-40
BRRR,17.79,17.8,2026-08-14_13-19-40
BTC,27.92,27.93,2026-08-14_13-19-40
BTCW,66.69,66.74,2026-08-14_13-19-40
EZBC,36.47,36.49,2026-08-14_13-19-40
FBTC,54.93,54.94,2026-08-14_13-19-40
GBTC,48.88,48.89,2026-08-14_13-19-40
HODL,17.85,17.86,2026-08-14_13-19-40
IBIT,35.76,35.77,2026-08-14_13-19-40
ARKB,20.95,20.96,2026-08-14_13-34-40
BITB,34.27,34.28,2026-08-14_13-34-40
BRRR,17.8,17.81,2026-08-14_13-34-40
BTC,27.93,27.94,2026-08-14_13-34-40
BTCW,66.71,66.76,2026-08-14_13-34-40
EZBC,36.48,36.5,2026-08-14_13-34-40
FBTC,54.95,54.96,2026-08-14_13-34-40
GBTC,48.9,48.91,2026-08-14_13-34-40
HODL,17.86,17.87,2026-08-14_13-34-40
IBIT,35.77,35.78,2026-08-14_13-34-40
ARKB,20.95,20.96,2026-08-14_13-49-40
BITB,34.27,34.28,2026-08-14_13-49-40
BRRR,17.8,17.81,2026-08-14_13-49-40
BTC,27.93,27.94,2026-08-14_13-49-40
BTCW,66.71,66.76,2026-08-14_13-49-40
EZBC,36.48,36.5,2026-08-14_13-49-40
FBTC,54.95,54.96,2026-08-14_13-49-40
GBTC,48.9,48.91,2026-08-14_13-49-40
HODL,17.86,17.87,2026-08-14_13-49-40
IBIT,35.77,35.78,2026-08-14_13-49-40
ARKB,20.95,20.96,2026-08-14_14-04-40
BITB,34.27,34.28,2026-08-14_14-04-40
BRRR,17.8,17.81,2026-08-14_14-04-40
BTC,27.93,27.94,2026-08-14_14-04-40
BTCW,66.71,66.76,2026-08-14_14-04-40
EZBC,36.48,36.5,2026-08-14_14-04-40
FBTC,54.95,54.96,2026-08-14_14-04-40
GBTC,48.9,48.91,2026-08-14_14-04-40
HODL,17.86,17.87,2026-08-14_14-04-40
IBIT,35.77,35.78,2026-08-14_14-04-40
ARKB,20.95,20.96,2026-08-14_14-19-40
BITB,34.27,34.28,2026-08-14_14-19-40
BRRR,17.8,17.81,2026-08-14_14-19-40
BTC,27.93,27.94,2026-08-14_14-19-40
BTCW,66.71,66.76,2026-08-14_14-19-40
EZBC,36.48,36.5,2026-08-14_14-19-40
FBTC,54.95,54.96,2026-08-14_14-19-40
GBTC,48.9,48.91,2026-08-14_14-19-40
HODL,17.86,17.87,2026-08-14_14-19-40
IBIT,35.77,35.78,2026-08-14_14-19-40
ARKB,20.85,20.86,2026-08-14_14-34-40
BITB,34.12,34.13,2026-08-14_14-34-40
BRRR,17.71,17.73,2026-08-14_14-34-40
BTC,27.8,27.81,2026-08-14_14-34-40
BTCW,66.39,66.45,2026-08-14_14-34-40
EZBC,36.31,36.33,2026-08-14_14-34-40
FBTC,54.7,54.71,2026-08-14_14-34-40
GBTC,48.67,48.68,2026-08-14_14-34-40
HODL,17.78,17.79,2026-08-14_14-34-40
IBIT,35.6,35.61,2026-08-14_14-34-40
