my_fi_name,price_screen_bid,price_screen_ask,time
BRRR,18.0,18.01,2026-07-24_22-08-28
BTC,28.23,28.24,2026-07-24_22-08-28
BTCW,67.4,67.5,2026-07-24_22-08-28
EZBC,36.89,36.91,2026-07-24_22-08-28
FBTC,55.56,55.57,2026-07-24_22-08-28
GBTC,49.48,49.49,2026-07-24_22-08-28
HODL,18.06,18.07,2026-07-24_22-08-28
IBIT,36.16,36.17,2026-07-24_22-08-28
ARKB,21.17,21.18,2026-07-24_22-23-28
BITB,34.65,34.66,2026-07-24_22-23-28
BRRR,18.0,18.01,2026-07-24_22-23-28
BTC,28.23,28.24,2026-07-24_22-23-28
BTCW,67.4,67.5,2026-07-24_22-23-28
EZBC,36.89,36.91,2026-07-24_22-23-28
FBTC,55.56,55.57,2026-07-24_22-23-28
GBTC,49.48,49.49,2026-07-24_22-23-28
HODL,18.06,18.07,2026-07-24_22-23-28
IBIT,36.16,36.17,2026-07-24_22-23-28
ARKB,21.17,21.18,2026-07-24_22-38-28
BITB,34.65,34.66,2026-07-24_22-38-28
BRRR,18.0,18.01,2026-07-24_22-38-28
BTC,28.23,28.24,2026-07-24_22-38-28
BTCW,67.4,67.5,2026-07-24_22-38-28
EZBC,36.89,36.91,2026-07-24_22-38-28
FBTC,55.56,55.57,2026-07-24_22-38-28
GBTC,49.48,49.49,2026-07-24_22-38-28
HODL,18.06,18.07,2026-07-24_22-38-28
IBIT,36.16,36.17,2026-07-24_22-38-28
ARKB,21.17,21.18,2026-07-24_22-53-28
BITB,34.65,34.66,2026-07-24_22-53-28
BRRR,18.0,18.01,2026-07-24_22-53-28
BTC,28.23,28.24,2026-07-24_22-53-28
BTCW,67.4,67.5,2026-07-24_22-53-28
EZBC,36.89,36.91,2026-07-24_22-53-28
FBTC,55.56,55.57,2026-07-24_22-53-28
GBTC,49.48,49.49,2026-07-24_22-53-28
HODL,18.06,18.07,2026-07-24_22-53-28
IBIT,36.16,36.17,2026-07-24_22-53-28
ARKB,21.17,21.18,2026-07-24_23-08-28
BITB,34.65,34.66,2026-07-24_23-08-28
BRRR,18.0,18.01,2026-07-24_23-08-28
BTC,28.23,28.24,2026-07-24_23-08-28
BTCW,67.4,67.5,2026-07-24_23-08-28
EZBC,36.89,36.91,2026-07-24_23-08-28
FBTC,55.56,55.57,2026-07-24_23-08-28
GBTC,49.48,49.49,2026-07-24_23-08-28
HODL,18.06,18.07,2026-07-24_23-08-28
IBIT,36.16,36.17,2026-07-24_23-08-28
ARKB,21.17,21.18,2026-07-24_23-23-28
BITB,34.65,34.66,2026-07-24_23-23-28
BRRR,18.0,18.01,2026-07-24_23-23-28
BTC,28.23,28.24,2026-07-24_23-23-28
BTCW,67.4,67.5,2026-07-24_23-23-28
EZBC,36.89,36.91,2026-07-24_23-23-28
FBTC,55.56,55.57,2026-07-24_23-23-28
GBTC,49.48,49.49,2026-07-24_23-23-28
HODL,18.06,18.07,2026-07-24_23-23-28
IBIT,36.16,36.17,2026-07-24_23-23-28
ARKB,21.17,21.18,2026-07-24_23-38-28
BITB,34.65,34.66,2026-07-24_23-38-28
BRRR,18.0,18.01,2026-07-24_23-38-28
BTC,28.23,28.24,2026-07-24_23-38-28
BTCW,67.4,67.5,2026-07-24_23-38-28
EZBC,36.89,36.91,2026-07-24_23-38-28
FBTC,55.56,55.57,2026-07-24_23-38-28
GBTC,49.48,49.49,2026-07-24_23-38-28
HODL,18.06,18.07,2026-07-24_23-38-28
IBIT,36.16,36.17,2026-07-24_23-38-28
ARKB,21.17,21.18,2026-07-24_23-53-28
BITB,34.65,34.66,2026-07-24_23-53-28
BRRR,18.0,18.01,2026-07-24_23-53-28
BTC,28.23,28.24,2026-07-24_23-53-28
BTCW,67.4,67.5,2026-07-24_23-53-28
EZBC,36.89,36.91,2026-07-24_23-53-28
FBTC,55.56,55.57,2026-07-24_23-53-28
GBTC,49.48,49.49,2026-07-24_23-53-28
HODL,18.06,18.07,2026-07-24_23-53-28
IBIT,36.16,36.17,2026-07-24_23-53-28
ARKB,21.17,21.18,2026-07-25_00-08-28
BITB,34.65,34.66,2026-07-25_00-08-28
BRRR,18.0,18.01,2026-07-25_00-08-28
BTC,28.23,28.24,2026-07-25_00-08-28
BTCW,67.4,67.5,2026-07-25_00-08-28
EZBC,36.89,36.91,2026-07-25_00-08-28
FBTC,55.56,55.57,2026-07-25_00-08-28
GBTC,49.48,49.49,2026-07-25_00-08-28
HODL,18.06,18.07,2026-07-25_00-08-28
IBIT,36.16,36.17,2026-07-25_00-08-28
ARKB,21.17,21.18,2026-07-25_00-23-28
BITB,34.65,34.66,2026-07-25_00-23-28
BRRR,18.0,18.01,2026-07-25_00-23-28
BTC,28.23,28.24,2026-07-25_00-23-28
BTCW,67.4,67.5,2026-07-25_00-23-28
EZBC,36.89,36.91,2026-07-25_00-23-28
FBTC,55.56,55.57,2026-07-25_00-23-28
GBTC,49.48,49.49,2026-07-25_00-23-28
HODL,18.06,18.07,2026-07-25_00-23-28
IBIT,36.16,36.17,2026-07-25_00-23-28
ARKB,21.17,21.18,2026-07-25_00-38-28
BITB,34.65,34.66,2026-07-25_00-38-28
BRRR,18.0,18.01,2026-07-25_00-38-28
BTC,28.23,28.24,2026-07-25_00-38-28
BTCW,67.4,67.5,2026-07-25_00-38-28
EZBC,36.89,36.91,2026-07-25_00-38-28
FBTC,55.56,55.57,2026-07-25_00-38-28
GBTC,49.48,49.49,2026-07-25_00-38-28
HODL,18.06,18.07,2026-07-25_00-38-28
IBIT,36.16,36.17,2026-07-25_00-38-28
ARKB,21.17,21.18,2026-07-25_00-53-28
BITB,34.65,34.66,2026-07-25_00-53-28
BRRR,18.0,18.01,2026-07-25_00-53-28
BTC,28.23,28.24,2026-07-25_00-53-28
BTCW,67.4,67.5,2026-07-25_00-53-28
EZBC,36.89,36.91,2026-07-25_00-53-28
FBTC,55.56,55.57,2026-07-25_00-53-28
GBTC,49.48,49.49,2026-07-25_00-53-28
HODL,18.06,18.07,2026-07-25_00-53-28
IBIT,36.16,36.17,2026-07-25_00-53-28
ARKB,21.17,21.18,2026-07-25_01-08-28
BITB,34.65,34.66,2026-07-25_01-08-28
BRRR,18.0,18.01,2026-07-25_01-08-28
BTC,28.23,28.24,2026-07-25_01-08-28
BTCW,67.4,67.5,2026-07-25_01-08-28
EZBC,36.89,36.91,2026-07-25_01-08-28
FBTC,55.56,55.57,2026-07-25_01-08-28
GBTC,49.48,49.49,2026-07-25_01-08-28
HODL,18.06,18.07,2026-07-25_01-08-28
IBIT,36.16,36.17,2026-07-25_01-08-28
ARKB,21.17,21.18,2026-07-25_01-23-28
BITB,34.65,34.66,2026-07-25_01-23-28
BRRR,18.0,18.01,2026-07-25_01-23-28
BTC,28.23,28.24,2026-07-25_01-23-28
BTCW,67.4,67.5,2026-07-25_01-23-28
EZBC,36.89,36.91,2026-07-25_01-23-28
FBTC,55.56,55.57,2026-07-25_01-23-28
GBTC,49.48,49.49,2026-07-25_01-23-28
HODL,18.06,18.07,2026-07-25_01-23-28
IBIT,36.16,36.17,2026-07-25_01-23-28
ARKB,21.17,21.18,2026-07-25_01-38-28
BITB,34.65,34.66,2026-07-25_01-38-28
BRRR,18.0,18.01,2026-07-25_01-38-28
BTC,28.23,28.24,2026-07-25_01-38-28
BTCW,67.4,67.5,2026-07-25_01-38-28
EZBC,36.89,36.91,2026-07-25_01-38-28
FBTC,55.56,55.57,2026-07-25_01-38-28
GBTC,49.48,49.49,2026-07-25_01-38-28
HODL,18.06,18.07,2026-07-25_01-38-28
IBIT,36.16,36.17,2026-07-25_01-38-28
ARKB,21.17,21.18,2026-07-25_01-53-28
BITB,34.65,34.66,2026-07-25_01-53-28
BRRR,18.0,18.01,2026-07-25_01-53-28
BTC,28.23,28.24,2026-07-25_01-53-28
BTCW,67.4,67.5,2026-07-25_01-53-28
EZBC,36.89,36.91,2026-07-25_01-53-28
FBTC,55.56,55.57,2026-07-25_01-53-28
GBTC,49.48,49.49,2026-07-25_01-53-28
HODL,18.06,18.07,2026-07-25_01-53-28
IBIT,36.16,36.17,2026-07-25_01-53-28
ARKB,21.17,21.18,2026-07-25_02-08-28
BITB,34.65,34.66,2026-07-25_02-08-28
BRRR,18.0,18.01,2026-07-25_02-08-28
BTC,28.23,28.24,2026-07-25_02-08-28
BTCW,67.4,67.5,2026-07-25_02-08-28
EZBC,36.89,36.91,2026-07-25_02-08-28
FBTC,55.56,55.57,2026-07-25_02-08-28
GBTC,49.48,49.49,2026-07-25_02-08-28
HODL,18.06,18.07,2026-07-25_02-08-28
IBIT,36.16,36.17,2026-07-25_02-08-28
ARKB,21.17,21.18,2026-07-25_02-23-28
BITB,34.65,34.66,2026-07-25_02-23-28
BRRR,18.0,18.01,2026-07-25_02-23-28
BTC,28.23,28.24,2026-07-25_02-23-28
BTCW,67.4,67.5,2026-07-25_02-23-28
EZBC,36.89,36.91,2026-07-25_02-23-28
FBTC,55.56,55.57,2026-07-25_02-23-28
GBTC,49.48,49.49,2026-07-25_02-23-28
HODL,18.06,18.07,2026-07-25_02-23-28
IBIT,36.16,36.17,2026-07-25_02-23-28
ARKB,21.17,21.18,2026-07-25_02-38-28
BITB,34.65,34.66,2026-07-25_02-38-28
BRRR,18.0,18.01,2026-07-25_02-38-28
BTC,28.23,28.24,2026-07-25_02-38-28
BTCW,67.4,67.5,2026-07-25_02-38-28
EZBC,36.89,36.91,2026-07-25_02-38-28
FBTC,55.56,55.57,2026-07-25_02-38-28
GBTC,49.48,49.49,2026-07-25_02-38-28
HODL,18.06,18.07,2026-07-25_02-38-28
IBIT,36.16,36.17,2026-07-25_02-38-28
ARKB,21.17,21.18,2026-07-25_02-53-28
BITB,34.65,34.66,2026-07-25_02-53-28
BRRR,18.0,18.01,2026-07-25_02-53-28
BTC,28.23,28.24,2026-07-25_02-53-28
BTCW,67.4,67.5,2026-07-25_02-53-28
EZBC,36.89,36.91,2026-07-25_02-53-28
FBTC,55.56,55.57,2026-07-25_02-53-28
GBTC,49.48,49.49,2026-07-25_02-53-28
HODL,18.06,18.07,2026-07-25_02-53-28
IBIT,36.16,36.17,2026-07-25_02-53-28
ARKB,21.17,21.18,2026-07-25_03-08-28
BITB,34.65,34.66,2026-07-25_03-08-28
BRRR,18.0,18.01,2026-07-25_03-08-28
BTC,28.23,28.24,2026-07-25_03-08-28
BTCW,67.4,67.5,2026-07-25_03-08-28
EZBC,36.89,36.91,2026-07-25_03-08-28
FBTC,55.56,55.57,2026-07-25_03-08-28
GBTC,49.48,49.49,2026-07-25_03-08-28
HODL,18.06,18.07,2026-07-25_03-08-28
IBIT,36.16,36.17,2026-07-25_03-08-28
ARKB,21.17,21.18,2026-07-25_03-23-28
BITB,34.65,34.66,2026-07-25_03-23-28
BRRR,18.0,18.01,2026-07-25_03-23-28
BTC,28.23,28.24,2026-07-25_03-23-28
BTCW,67.4,67.5,2026-07-25_03-23-28
EZBC,36.89,36.91,2026-07-25_03-23-28
FBTC,55.56,55.57,2026-07-25_03-23-28
GBTC,49.48,49.49,2026-07-25_03-23-28
HODL,18.06,18.07,2026-07-25_03-23-28
IBIT,36.16,36.17,2026-07-25_03-23-28
ARKB,21.17,21.18,2026-07-25_03-38-28
BITB,34.65,34.66,2026-07-25_03-38-28
BRRR,18.0,18.01,2026-07-25_03-38-28
BTC,28.23,28.24,2026-07-25_03-38-28
BTCW,67.4,67.5,2026-07-25_03-38-28
EZBC,36.89,36.91,2026-07-25_03-38-28
FBTC,55.56,55.57,2026-07-25_03-38-28
GBTC,49.48,49.49,2026-07-25_03-38-28
HODL,18.06,18.07,2026-07-25_03-38-28
IBIT,36.16,36.17,2026-07-25_03-38-28
ARKB,21.17,21.18,2026-07-25_03-53-28
BITB,34.65,34.66,2026-07-25_03-53-28
BRRR,18.0,18.01,2026-07-25_03-53-28
BTC,28.23,28.24,2026-07-25_03-53-28
BTCW,67.4,67.5,2026-07-25_03-53-28
EZBC,36.89,36.91,2026-07-25_03-53-28
FBTC,55.56,55.57,2026-07-25_03-53-28
GBTC,49.48,49.49,2026-07-25_03-53-28
HODL,18.06,18.07,2026-07-25_03-53-28
IBIT,36.16,36.17,2026-07-25_03-53-28
ARKB,21.17,21.18,2026-07-25_04-08-28
BITB,34.65,34.66,2026-07-25_04-08-28
BRRR,18.0,18.01,2026-07-25_04-08-28
BTC,28.23,28.24,2026-07-25_04-08-28
BTCW,67.4,67.5,2026-07-25_04-08-28
EZBC,36.89,36.91,2026-07-25_04-08-28
FBTC,55.56,55.57,2026-07-25_04-08-28
GBTC,49.48,49.49,2026-07-25_04-08-28
HODL,18.06,18.07,2026-07-25_04-08-28
IBIT,36.16,36.17,2026-07-25_04-08-28
ARKB,21.17,21.18,2026-07-25_04-23-28
BITB,34.65,34.66,2026-07-25_04-23-28
BRRR,18.0,18.01,2026-07-25_04-23-28
BTC,28.23,28.24,2026-07-25_04-23-28
BTCW,67.4,67.5,2026-07-25_04-23-28
EZBC,36.89,36.91,2026-07-25_04-23-28
FBTC,55.56,55.57,2026-07-25_04-23-28
GBTC,49.48,49.49,2026-07-25_04-23-28
HODL,18.06,18.07,2026-07-25_04-23-28
IBIT,36.16,36.17,2026-07-25_04-23-28
ARKB,21.17,21.18,2026-07-25_04-38-28
BITB,34.65,34.66,2026-07-25_04-38-28
BRRR,18.0,18.01,2026-07-25_04-38-28
BTC,28.23,28.24,2026-07-25_04-38-28
BTCW,67.4,67.5,2026-07-25_04-38-28
EZBC,36.89,36.91,2026-07-25_04-38-28
FBTC,55.56,55.57,2026-07-25_04-38-28
GBTC,49.48,49.49,2026-07-25_04-38-28
HODL,18.06,18.07,2026-07-25_04-38-28
IBIT,36.16,36.17,2026-07-25_04-38-28
ARKB,21.17,21.18,2026-07-25_04-53-28
BITB,34.65,34.66,2026-07-25_04-53-28
BRRR,18.0,18.01,2026-07-25_04-53-28
BTC,28.23,28.24,2026-07-25_04-53-28
BTCW,67.4,67.5,2026-07-25_04-53-28
EZBC,36.89,36.91,2026-07-25_04-53-28
FBTC,55.56,55.57,2026-07-25_04-53-28
GBTC,49.48,49.49,2026-07-25_04-53-28
HODL,18.06,18.07,2026-07-25_04-53-28
IBIT,36.16,36.17,2026-07-25_04-53-28
ARKB,21.17,21.18,2026-07-25_05-08-28
BITB,34.65,34.66,2026-07-25_05-08-28
BRRR,18.0,18.01,2026-07-25_05-08-28
BTC,28.23,28.24,2026-07-25_05-08-28
BTCW,67.4,67.5,2026-07-25_05-08-28
EZBC,36.89,36.91,2026-07-25_05-08-28
FBTC,55.56,55.57,2026-07-25_05-08-28
GBTC,49.48,49.49,2026-07-25_05-08-28
HODL,18.06,18.07,2026-07-25_05-08-28
IBIT,36.16,36.17,2026-07-25_05-08-28
ARKB,21.17,21.18,2026-07-25_05-23-28
BITB,34.65,34.66,2026-07-25_05-23-28
BRRR,18.0,18.01,2026-07-25_05-23-28
BTC,28.23,28.24,2026-07-25_05-23-28
BTCW,67.4,67.5,2026-07-25_05-23-28
EZBC,36.89,36.91,2026-07-25_05-23-28
FBTC,55.56,55.57,2026-07-25_05-23-28
GBTC,49.48,49.49,2026-07-25_05-23-28
HODL,18.06,18.07,2026-07-25_05-23-28
IBIT,36.16,36.17,2026-07-25_05-23-28
ARKB,21.17,21.18,2026-07-25_05-38-28
BITB,34.65,34.66,2026-07-25_05-38-28
BRRR,18.0,18.01,2026-07-25_05-38-28
BTC,28.23,28.24,2026-07-25_05-38-28
BTCW,67.4,67.5,2026-07-25_05-38-28
EZBC,36.89,36.91,2026-07-25_05-38-28
FBTC,55.56,55.57,2026-07-25_05-38-28
GBTC,49.48,49.49,2026-07-25_05-38-28
HODL,18.06,18.07,2026-07-25_05-38-28
IBIT,36.16,36.17,2026-07-25_05-38-28
ARKB,21.17,21.18,2026-07-25_05-53-28
BITB,34.65,34.66,2026-07-25_05-53-28
BRRR,18.0,18.01,2026-07-25_05-53-28
BTC,28.23,28.24,2026-07-25_05-53-28
BTCW,67.4,67.5,2026-07-25_05-53-28
EZBC,36.89,36.91,2026-07-25_05-53-28
FBTC,55.56,55.57,2026-07-25_05-53-28
GBTC,49.48,49.49,2026-07-25_05-53-28
HODL,18.06,18.07,2026-07-25_05-53-28
IBIT,36.16,36.17,2026-07-25_05-53-28
ARKB,21.17,21.18,2026-07-25_06-08-28
BITB,34.65,34.66,2026-07-25_06-08-28
BRRR,18.0,18.01,2026-07-25_06-08-28
BTC,28.23,28.24,2026-07-25_06-08-28
BTCW,67.4,67.5,2026-07-25_06-08-28
EZBC,36.89,36.91,2026-07-25_06-08-28
FBTC,55.56,55.57,2026-07-25_06-08-28
GBTC,49.48,49.49,2026-07-25_06-08-28
HODL,18.06,18.07,2026-07-25_06-08-28
IBIT,36.16,36.17,2026-07-25_06-08-28
ARKB,21.17,21.18,2026-07-25_06-23-28
BITB,34.65,34.66,2026-07-25_06-23-28
BRRR,18.0,18.01,2026-07-25_06-23-28
BTC,28.23,28.24,2026-07-25_06-23-28
BTCW,67.4,67.5,2026-07-25_06-23-28
EZBC,36.89,36.91,2026-07-25_06-23-28
FBTC,55.56,55.57,2026-07-25_06-23-28
GBTC,49.48,49.49,2026-07-25_06-23-28
HODL,18.06,18.07,2026-07-25_06-23-28
IBIT,36.16,36.17,2026-07-25_06-23-28
ARKB,21.17,21.18,2026-07-25_06-38-28
BITB,34.65,34.66,2026-07-25_06-38-28
BRRR,18.0,18.01,2026-07-25_06-38-28
BTC,28.23,28.24,2026-07-25_06-38-28
BTCW,67.4,67.5,2026-07-25_06-38-28
EZBC,36.89,36.91,2026-07-25_06-38-28
FBTC,55.56,55.57,2026-07-25_06-38-28
GBTC,49.48,49.49,2026-07-25_06-38-28
HODL,18.06,18.07,2026-07-25_06-38-28
IBIT,36.16,36.17,2026-07-25_06-38-28
ARKB,21.17,21.18,2026-07-25_06-53-28
BITB,34.65,34.66,2026-07-25_06-53-28
BRRR,18.0,18.01,2026-07-25_06-53-28
BTC,28.23,28.24,2026-07-25_06-53-28
BTCW,67.4,67.5,2026-07-25_06-53-28
EZBC,36.89,36.91,2026-07-25_06-53-28
FBTC,55.56,55.57,2026-07-25_06-53-28
GBTC,49.48,49.49,2026-07-25_06-53-28
HODL,18.06,18.07,2026-07-25_06-53-28
IBIT,36.16,36.17,2026-07-25_06-53-28
ARKB,21.17,21.18,2026-07-25_07-08-28
BITB,34.65,34.66,2026-07-25_07-08-28
BRRR,18.0,18.01,2026-07-25_07-08-28
BTC,28.23,28.24,2026-07-25_07-08-28
BTCW,67.4,67.5,2026-07-25_07-08-28
EZBC,36.89,36.91,2026-07-25_07-08-28
FBTC,55.56,55.57,2026-07-25_07-08-28
GBTC,49.48,49.49,2026-07-25_07-08-28
HODL,18.06,18.07,2026-07-25_07-08-28
IBIT,36.16,36.17,2026-07-25_07-08-28
ARKB,21.17,21.18,2026-07-25_07-23-28
BITB,34.65,34.66,2026-07-25_07-23-28
BRRR,18.0,18.01,2026-07-25_07-23-28
BTC,28.23,28.24,2026-07-25_07-23-28
BTCW,67.4,67.5,2026-07-25_07-23-28
EZBC,36.89,36.91,2026-07-25_07-23-28
FBTC,55.56,55.57,2026-07-25_07-23-28
GBTC,49.48,49.49,2026-07-25_07-23-28
HODL,18.06,18.07,2026-07-25_07-23-28
IBIT,36.16,36.17,2026-07-25_07-23-28
ARKB,21.17,21.18,2026-07-25_07-38-28
BITB,34.65,34.66,2026-07-25_07-38-28
BRRR,18.0,18.01,2026-07-25_07-38-28
BTC,28.23,28.24,2026-07-25_07-38-28
BTCW,67.4,67.5,2026-07-25_07-38-28
EZBC,36.89,36.91,2026-07-25_07-38-28
FBTC,55.56,55.57,2026-07-25_07-38-28
GBTC,49.48,49.49,2026-07-25_07-38-28
HODL,18.06,18.07,2026-07-25_07-38-28
IBIT,36.16,36.17,2026-07-25_07-38-28
ARKB,21.17,21.18,2026-07-25_07-53-28
BITB,34.65,34.66,2026-07-25_07-53-28
BRRR,18.0,18.01,2026-07-25_07-53-28
BTC,28.23,28.24,2026-07-25_07-53-28
BTCW,67.4,67.5,2026-07-25_07-53-28
EZBC,36.89,36.91,2026-07-25_07-53-28
FBTC,55.56,55.57,2026-07-25_07-53-28
GBTC,49.48,49.49,2026-07-25_07-53-28
HODL,18.06,18.07,2026-07-25_07-53-28
IBIT,36.16,36.17,2026-07-25_07-53-28
ARKB,21.17,21.18,2026-07-25_08-08-28
BITB,34.65,34.66,2026-07-25_08-08-28
BRRR,18.0,18.01,2026-07-25_08-08-28
BTC,28.23,28.24,2026-07-25_08-08-28
BTCW,67.4,67.5,2026-07-25_08-08-28
EZBC,36.89,36.91,2026-07-25_08-08-28
FBTC,55.56,55.57,2026-07-25_08-08-28
GBTC,49.48,49.49,2026-07-25_08-08-28
HODL,18.06,18.07,2026-07-25_08-08-28
IBIT,36.16,36.17,2026-07-25_08-08-28
ARKB,21.17,21.18,2026-07-25_08-23-28
BITB,34.65,34.66,2026-07-25_08-23-28
BRRR,18.0,18.01,2026-07-25_08-23-28
BTC,28.23,28.24,2026-07-25_08-23-28
BTCW,67.4,67.5,2026-07-25_08-23-28
EZBC,36.89,36.91,2026-07-25_08-23-28
FBTC,55.56,55.57,2026-07-25_08-23-28
GBTC,49.48,49.49,2026-07-25_08-23-28
HODL,18.06,18.07,2026-07-25_08-23-28
IBIT,36.16,36.17,2026-07-25_08-23-28
ARKB,21.17,21.18,2026-07-25_08-38-28
BITB,34.65,34.66,2026-07-25_08-38-28
BRRR,18.0,18.01,2026-07-25_08-38-28
BTC,28.23,28.24,2026-07-25_08-38-28
BTCW,67.4,67.5,2026-07-25_08-38-28
EZBC,36.89,36.91,2026-07-25_08-38-28
FBTC,55.56,55.57,2026-07-25_08-38-28
GBTC,49.48,49.49,2026-07-25_08-38-28
HODL,18.06,18.07,2026-07-25_08-38-28
IBIT,36.16,36.17,2026-07-25_08-38-28
ARKB,21.17,21.18,2026-07-25_08-53-28
BITB,34.65,34.66,2026-07-25_08-53-28
BRRR,18.0,18.01,2026-07-25_08-53-28
BTC,28.23,28.24,2026-07-25_08-53-28
BTCW,67.4,67.5,2026-07-25_08-53-28
EZBC,36.89,36.91,2026-07-25_08-53-28
FBTC,55.56,55.57,2026-07-25_08-53-28
GBTC,49.48,49.49,2026-07-25_08-53-28
HODL,18.06,18.07,2026-07-25_08-53-28
IBIT,36.16,36.17,2026-07-25_08-53-28
ARKB,21.17,21.18,2026-07-25_09-08-28
BITB,34.65,34.66,2026-07-25_09-08-28
BRRR,18.0,18.01,2026-07-25_09-08-28
BTC,28.23,28.24,2026-07-25_09-08-28
BTCW,67.4,67.5,2026-07-25_09-08-28
EZBC,36.89,36.91,2026-07-25_09-08-28
FBTC,55.56,55.57,2026-07-25_09-08-28
GBTC,49.48,49.49,2026-07-25_09-08-28
HODL,18.06,18.07,2026-07-25_09-08-28
IBIT,36.16,36.17,2026-07-25_09-08-28
ARKB,21.17,21.18,2026-07-25_09-23-28
BITB,34.65,34.66,2026-07-25_09-23-28
BRRR,18.0,18.01,2026-07-25_09-23-28
BTC,28.23,28.24,2026-07-25_09-23-28
BTCW,67.4,67.5,2026-07-25_09-23-28
EZBC,36.89,36.91,2026-07-25_09-23-28
FBTC,55.56,55.57,2026-07-25_09-23-28
GBTC,49.48,49.49,2026-07-25_09-23-28
HODL,18.06,18.07,2026-07-25_09-23-28
IBIT,36.16,36.17,2026-07-25_09-23-28
ARKB,21.17,21.18,2026-07-25_09-38-28
BITB,34.65,34.66,2026-07-25_09-38-28
BRRR,18.0,18.01,2026-07-25_09-38-28
BTC,28.23,28.24,2026-07-25_09-38-28
BTCW,67.4,67.5,2026-07-25_09-38-28
EZBC,36.89,36.91,2026-07-25_09-38-28
FBTC,55.56,55.57,2026-07-25_09-38-28
GBTC,49.48,49.49,2026-07-25_09-38-28
HODL,18.06,18.07,2026-07-25_09-38-28
IBIT,36.16,36.17,2026-07-25_09-38-28
ARKB,21.17,21.18,2026-07-25_09-53-28
BITB,34.65,34.66,2026-07-25_09-53-28
BRRR,18.0,18.01,2026-07-25_09-53-28
BTC,28.23,28.24,2026-07-25_09-53-28
BTCW,67.4,67.5,2026-07-25_09-53-28
EZBC,36.89,36.91,2026-07-25_09-53-28
FBTC,55.56,55.57,2026-07-25_09-53-28
GBTC,49.48,49.49,2026-07-25_09-53-28
HODL,18.06,18.07,2026-07-25_09-53-28
IBIT,36.16,36.17,2026-07-25_09-53-28
ARKB,21.17,21.18,2026-07-25_10-08-28
BITB,34.65,34.66,2026-07-25_10-08-28
BRRR,18.0,18.01,2026-07-25_10-08-28
BTC,28.23,28.24,2026-07-25_10-08-28
BTCW,67.4,67.5,2026-07-25_10-08-28
EZBC,36.89,36.91,2026-07-25_10-08-28
FBTC,55.56,55.57,2026-07-25_10-08-28
GBTC,49.48,49.49,2026-07-25_10-08-28
HODL,18.06,18.07,2026-07-25_10-08-28
IBIT,36.16,36.17,2026-07-25_10-08-28
ARKB,21.17,21.18,2026-07-25_10-23-28
BITB,34.65,34.66,2026-07-25_10-23-28
BRRR,18.0,18.01,2026-07-25_10-23-28
BTC,28.23,28.24,2026-07-25_10-23-28
BTCW,67.4,67.5,2026-07-25_10-23-28
EZBC,36.89,36.91,2026-07-25_10-23-28
FBTC,55.56,55.57,2026-07-25_10-23-28
GBTC,49.48,49.49,2026-07-25_10-23-28
HODL,18.06,18.07,2026-07-25_10-23-28
IBIT,36.16,36.17,2026-07-25_10-23-28
ARKB,21.17,21.18,2026-07-25_10-38-28
BITB,34.65,34.66,2026-07-25_10-38-28
BRRR,18.0,18.01,2026-07-25_10-38-28
BTC,28.23,28.24,2026-07-25_10-38-28
BTCW,67.4,67.5,2026-07-25_10-38-28
EZBC,36.89,36.91,2026-07-25_10-38-28
FBTC,55.56,55.57,2026-07-25_10-38-28
GBTC,49.48,49.49,2026-07-25_10-38-28
HODL,18.06,18.07,2026-07-25_10-38-28
IBIT,36.16,36.17,2026-07-25_10-38-28
ARKB,21.17,21.18,2026-07-25_10-53-28
BITB,34.65,34.66,2026-07-25_10-53-28
BRRR,18.0,18.01,2026-07-25_10-53-28
BTC,28.23,28.24,2026-07-25_10-53-28
BTCW,67.4,67.5,2026-07-25_10-53-28
EZBC,36.89,36.91,2026-07-25_10-53-28
FBTC,55.56,55.57,2026-07-25_10-53-28
GBTC,49.48,49.49,2026-07-25_10-53-28
HODL,18.06,18.07,2026-07-25_10-53-28
IBIT,36.16,36.17,2026-07-25_10-53-28
ARKB,21.17,21.18,2026-07-25_11-08-28
BITB,34.65,34.66,2026-07-25_11-08-28
BRRR,18.0,18.01,2026-07-25_11-08-28
BTC,28.23,28.24,2026-07-25_11-08-28
BTCW,67.4,67.5,2026-07-25_11-08-28
EZBC,36.89,36.91,2026-07-25_11-08-28
FBTC,55.56,55.57,2026-07-25_11-08-28
GBTC,49.48,49.49,2026-07-25_11-08-28
HODL,18.06,18.07,2026-07-25_11-08-28
IBIT,36.16,36.17,2026-07-25_11-08-28
ARKB,21.17,21.18,2026-07-25_11-23-28
BITB,34.65,34.66,2026-07-25_11-23-28
BRRR,18.0,18.01,2026-07-25_11-23-28
BTC,28.23,28.24,2026-07-25_11-23-28
BTCW,67.4,67.5,2026-07-25_11-23-28
EZBC,36.89,36.91,2026-07-25_11-23-28
FBTC,55.56,55.57,2026-07-25_11-23-28
GBTC,49.48,49.49,2026-07-25_11-23-28
HODL,18.06,18.07,2026-07-25_11-23-28
IBIT,36.16,36.17,2026-07-25_11-23-28
ARKB,21.17,21.18,2026-07-25_11-38-28
BITB,34.65,34.66,2026-07-25_11-38-28
BRRR,18.0,18.01,2026-07-25_11-38-28
BTC,28.23,28.24,2026-07-25_11-38-28
BTCW,67.4,67.5,2026-07-25_11-38-28
