my_fi_name,price_screen_bid,price_screen_ask,time
ARKB,20.97,20.98,2026-07-17_10-41-25
BITB,34.33,34.34,2026-07-17_10-41-25
BRRR,17.82,17.83,2026-07-17_10-41-25
BTC,27.96,27.97,2026-07-17_10-41-25
BTCW,66.77,66.89,2026-07-17_10-41-25
EZBC,36.52,36.55,2026-07-17_10-41-25
FBTC,55.03,55.04,2026-07-17_10-41-25
GBTC,49.0,49.01,2026-07-17_10-41-25
HODL,17.88,17.89,2026-07-17_10-41-25
IBIT,35.81,35.82,2026-07-17_10-41-25
ARKB,20.95,20.96,2026-07-17_10-56-25
BITB,34.28,34.29,2026-07-17_10-56-25
BRRR,17.8,17.81,2026-07-17_10-56-25
BTC,27.93,27.94,2026-07-17_10-56-25
BTCW,66.71,66.76,2026-07-17_10-56-25
EZBC,36.47,36.51,2026-07-17_10-56-25
FBTC,54.96,54.97,2026-07-17_10-56-25
GBTC,48.95,48.96,2026-07-17_10-56-25
HODL,17.86,17.87,2026-07-17_10-56-25
IBIT,35.77,35.78,2026-07-17_10-56-25
ARKB,20.88,20.89,2026-07-17_11-11-25
BITB,34.17,34.18,2026-07-17_11-11-25
BRRR,17.74,17.75,2026-07-17_11-11-25
BTC,27.84,27.85,2026-07-17_11-11-25
BTCW,66.5,66.57,2026-07-17_11-11-25
EZBC,36.36,36.39,2026-07-17_11-11-25
FBTC,54.77,54.79,2026-07-17_11-11-25
GBTC,48.79,48.8,2026-07-17_11-11-25
HODL,17.8,17.81,2026-07-17_11-11-25
IBIT,35.65,35.66,2026-07-17_11-11-25
ARKB,20.92,20.93,2026-07-17_11-26-25
BITB,34.25,34.26,2026-07-17_11-26-25
BRRR,17.78,17.79,2026-07-17_11-26-25
BTC,27.9,27.91,2026-07-17_11-26-25
BTCW,66.65,66.73,2026-07-17_11-26-25
EZBC,36.45,36.47,2026-07-17_11-26-25
FBTC,54.91,54.92,2026-07-17_11-26-25
GBTC,48.91,48.92,2026-07-17_11-26-25
HODL,17.84,17.85,2026-07-17_11-26-25
IBIT,35.73,35.74,2026-07-17_11-26-25
ARKB,20.94,20.95,2026-07-17_11-41-25
BITB,34.28,34.29,2026-07-17_11-41-25
BRRR,17.8,17.81,2026-07-17_11-41-25
BTC,27.93,27.94,2026-07-17_11-41-25
BTCW,66.7,66.78,2026-07-17_11-41-25
EZBC,36.48,36.5,2026-07-17_11-41-25
FBTC,54.95,54.96,2026-07-17_11-41-25
GBTC,48.93,48.94,2026-07-17_11-41-25
HODL,17.86,17.87,2026-07-17_11-41-25
IBIT,35.76,35.77,2026-07-17_11-41-25
ARKB,21.0,21.01,2026-07-17_11-56-25
BITB,34.38,34.39,2026-07-17_11-56-25
BRRR,17.85,17.86,2026-07-17_11-56-25
BTC,28.01,28.02,2026-07-17_11-56-25
BTCW,66.91,66.96,2026-07-17_11-56-25
EZBC,36.58,36.61,2026-07-17_11-56-25
FBTC,55.13,55.14,2026-07-17_11-56-25
GBTC,49.08,49.1,2026-07-17_11-56-25
HODL,17.91,17.92,2026-07-17_11-56-25
IBIT,35.87,35.88,2026-07-17_11-56-25
ARKB,21.04,21.05,2026-07-17_12-11-25
BITB,34.44,34.45,2026-07-17_12-11-25
BRRR,17.88,17.89,2026-07-17_12-11-25
BTC,28.06,28.07,2026-07-17_12-11-25
BTCW,67.01,67.11,2026-07-17_12-11-25
EZBC,36.65,36.68,2026-07-17_12-11-25
FBTC,55.22,55.23,2026-07-17_12-11-25
GBTC,49.18,49.19,2026-07-17_12-11-25
HODL,17.94,17.95,2026-07-17_12-11-25
IBIT,35.94,35.95,2026-07-17_12-11-25
ARKB,21.01,21.02,2026-07-17_12-26-25
BITB,34.38,34.39,2026-07-17_12-26-25
BRRR,17.85,17.86,2026-07-17_12-26-25
BTC,28.01,28.02,2026-07-17_12-26-25
BTCW,66.91,66.98,2026-07-17_12-26-25
EZBC,36.59,36.62,2026-07-17_12-26-25
FBTC,55.12,55.13,2026-07-17_12-26-25
GBTC,49.09,49.1,2026-07-17_12-26-25
HODL,17.91,17.92,2026-07-17_12-26-25
IBIT,35.88,35.89,2026-07-17_12-26-25
ARKB,21.02,21.03,2026-07-17_12-41-25
BITB,34.41,34.42,2026-07-17_12-41-25
BRRR,17.87,17.88,2026-07-17_12-41-25
BTC,28.03,28.04,2026-07-17_12-41-25
BTCW,66.93,67.04,2026-07-17_12-41-25
EZBC,36.62,36.65,2026-07-17_12-41-25
FBTC,55.16,55.17,2026-07-17_12-41-25
GBTC,49.12,49.14,2026-07-17_12-41-25
HODL,17.93,17.94,2026-07-17_12-41-25
IBIT,35.91,35.92,2026-07-17_12-41-25
ARKB,21.08,21.09,2026-07-17_12-56-25
BITB,34.5,34.51,2026-07-17_12-56-25
BRRR,17.91,17.92,2026-07-17_12-56-25
BTC,28.11,28.12,2026-07-17_12-56-25
BTCW,67.12,67.23,2026-07-17_12-56-25
EZBC,36.72,36.75,2026-07-17_12-56-25
FBTC,55.31,55.32,2026-07-17_12-56-25
GBTC,49.26,49.27,2026-07-17_12-56-25
HODL,17.97,17.98,2026-07-17_12-56-25
IBIT,36.0,36.01,2026-07-17_12-56-25
ARKB,21.22,21.23,2026-07-17_13-11-25
BITB,34.73,34.74,2026-07-17_13-11-25
BRRR,18.03,18.04,2026-07-17_13-11-25
BTC,28.29,28.3,2026-07-17_13-11-25
BTCW,67.55,67.69,2026-07-17_13-11-25
EZBC,36.96,36.99,2026-07-17_13-11-25
FBTC,55.68,55.69,2026-07-17_13-11-25
GBTC,49.59,49.6,2026-07-17_13-11-25
HODL,18.09,18.1,2026-07-17_13-11-25
IBIT,36.25,36.26,2026-07-17_13-11-25
ARKB,21.24,21.25,2026-07-17_13-26-25
BITB,34.76,34.77,2026-07-17_13-26-25
BRRR,18.05,18.06,2026-07-17_13-26-25
BTC,28.32,28.33,2026-07-17_13-26-25
BTCW,67.65,67.71,2026-07-17_13-26-25
EZBC,37.0,37.02,2026-07-17_13-26-25
FBTC,55.73,55.74,2026-07-17_13-26-25
GBTC,49.62,49.63,2026-07-17_13-26-25
HODL,18.11,18.12,2026-07-17_13-26-25
IBIT,36.28,36.29,2026-07-17_13-26-25
ARKB,21.22,21.23,2026-07-17_13-41-25
BITB,34.73,34.74,2026-07-17_13-41-25
BRRR,18.03,18.04,2026-07-17_13-41-25
BTC,28.3,28.31,2026-07-17_13-41-25
BTCW,67.56,67.65,2026-07-17_13-41-25
EZBC,36.97,36.99,2026-07-17_13-41-25
FBTC,55.68,55.69,2026-07-17_13-41-25
GBTC,49.58,49.59,2026-07-17_13-41-25
HODL,18.09,18.1,2026-07-17_13-41-25
IBIT,36.25,36.26,2026-07-17_13-41-25
ARKB,21.25,21.26,2026-07-17_13-56-25
BITB,34.78,34.79,2026-07-17_13-56-25
BRRR,18.06,18.07,2026-07-17_13-56-25
BTC,28.34,28.35,2026-07-17_13-56-25
BTCW,67.62,67.73,2026-07-17_13-56-25
EZBC,37.02,37.04,2026-07-17_13-56-25
FBTC,55.76,55.77,2026-07-17_13-56-25
GBTC,49.66,49.67,2026-07-17_13-56-25
HODL,18.12,18.13,2026-07-17_13-56-25
IBIT,36.3,36.31,2026-07-17_13-56-25
ARKB,21.23,21.24,2026-07-17_14-11-25
BITB,34.74,34.75,2026-07-17_14-11-25
BRRR,18.04,18.05,2026-07-17_14-11-25
BTC,28.31,28.32,2026-07-17_14-11-25
BTCW,67.61,67.7,2026-07-17_14-11-25
EZBC,36.98,37.0,2026-07-17_14-11-25
FBTC,55.71,55.72,2026-07-17_14-11-25
GBTC,49.61,49.62,2026-07-17_14-11-25
HODL,18.1,18.11,2026-07-17_14-11-25
IBIT,36.27,36.28,2026-07-17_14-11-25
ARKB,21.19,21.2,2026-07-17_14-26-25
BITB,34.68,34.69,2026-07-17_14-26-25
BRRR,18.01,18.02,2026-07-17_14-26-25
BTC,28.26,28.27,2026-07-17_14-26-25
BTCW,67.48,67.57,2026-07-17_14-26-25
EZBC,36.92,36.94,2026-07-17_14-26-25
FBTC,55.62,55.63,2026-07-17_14-26-25
GBTC,49.53,49.54,2026-07-17_14-26-25
HODL,18.07,18.08,2026-07-17_14-26-25
IBIT,36.2,36.21,2026-07-17_14-26-25
ARKB,21.23,21.24,2026-07-17_14-41-25
BITB,34.76,34.77,2026-07-17_14-41-25
BRRR,18.05,18.06,2026-07-17_14-41-25
BTC,28.32,28.33,2026-07-17_14-41-25
BTCW,67.59,67.68,2026-07-17_14-41-25
EZBC,37.0,37.02,2026-07-17_14-41-25
FBTC,55.73,55.74,2026-07-17_14-41-25
GBTC,49.63,49.64,2026-07-17_14-41-25
HODL,18.1,18.11,2026-07-17_14-41-25
IBIT,36.28,36.29,2026-07-17_14-41-25
ARKB,21.3,21.31,2026-07-17_14-56-25
BITB,34.86,34.87,2026-07-17_14-56-25
BRRR,18.1,18.11,2026-07-17_14-56-25
BTC,28.41,28.42,2026-07-17_14-56-25
BTCW,67.85,67.91,2026-07-17_14-56-25
EZBC,37.11,37.13,2026-07-17_14-56-25
FBTC,55.89,55.9,2026-07-17_14-56-25
GBTC,49.77,49.78,2026-07-17_14-56-25
HODL,18.16,18.17,2026-07-17_14-56-25
IBIT,36.39,36.4,2026-07-17_14-56-25
ARKB,21.24,21.25,2026-07-17_15-11-25
BITB,34.77,34.78,2026-07-17_15-11-25
BRRR,18.05,18.06,2026-07-17_15-11-25
BTC,28.33,28.34,2026-07-17_15-11-25
BTCW,67.65,67.72,2026-07-17_15-11-25
EZBC,37.0,37.03,2026-07-17_15-11-25
FBTC,55.74,55.75,2026-07-17_15-11-25
GBTC,49.64,49.65,2026-07-17_15-11-25
HODL,18.11,18.12,2026-07-17_15-11-25
IBIT,36.29,36.3,2026-07-17_15-11-25
ARKB,21.22,21.23,2026-07-17_15-26-25
BITB,34.74,34.75,2026-07-17_15-26-25
BRRR,18.04,18.05,2026-07-17_15-26-25
BTC,28.31,28.32,2026-07-17_15-26-25
BTCW,67.6,67.69,2026-07-17_15-26-25
EZBC,36.97,37.0,2026-07-17_15-26-25
FBTC,55.7,55.71,2026-07-17_15-26-25
GBTC,49.61,49.62,2026-07-17_15-26-25
HODL,18.1,18.11,2026-07-17_15-26-25
IBIT,36.26,36.27,2026-07-17_15-26-25
ARKB,21.26,21.27,2026-07-17_15-41-25
BITB,34.81,34.82,2026-07-17_15-41-25
BRRR,18.07,18.08,2026-07-17_15-41-25
BTC,28.36,28.37,2026-07-17_15-41-25
BTCW,67.68,67.78,2026-07-17_15-41-25
EZBC,37.05,37.07,2026-07-17_15-41-25
FBTC,55.81,55.82,2026-07-17_15-41-25
GBTC,49.71,49.72,2026-07-17_15-41-25
HODL,18.13,18.14,2026-07-17_15-41-25
IBIT,36.33,36.34,2026-07-17_15-41-25
ARKB,21.27,21.28,2026-07-17_15-56-25
BITB,34.83,34.84,2026-07-17_15-56-25
BRRR,18.08,18.09,2026-07-17_15-56-25
BTC,28.37,28.38,2026-07-17_15-56-25
BTCW,67.71,67.83,2026-07-17_15-56-25
EZBC,37.06,37.08,2026-07-17_15-56-25
FBTC,55.83,55.84,2026-07-17_15-56-25
GBTC,49.72,49.73,2026-07-17_15-56-25
HODL,18.14,18.15,2026-07-17_15-56-25
IBIT,36.35,36.36,2026-07-17_15-56-25
