my_fi_name,price_screen_bid,price_screen_ask,time
EZBC,-1.0,-1.0,2026-07-31_22-29-04
FBTC,-1.0,-1.0,2026-07-31_22-29-04
GBTC,-1.0,-1.0,2026-07-31_22-29-04
HODL,-1.0,-1.0,2026-07-31_22-29-04
IBIT,-1.0,-1.0,2026-07-31_22-29-04
ARKB,-1.0,-1.0,2026-07-31_22-44-04
BITB,-1.0,-1.0,2026-07-31_22-44-04
BRRR,-1.0,-1.0,2026-07-31_22-44-04
BTC,-1.0,-1.0,2026-07-31_22-44-04
BTCW,-1.0,-1.0,2026-07-31_22-44-04
EZBC,-1.0,-1.0,2026-07-31_22-44-04
FBTC,-1.0,-1.0,2026-07-31_22-44-04
GBTC,-1.0,-1.0,2026-07-31_22-44-04
HODL,-1.0,-1.0,2026-07-31_22-44-04
IBIT,-1.0,-1.0,2026-07-31_22-44-04
ARKB,-1.0,-1.0,2026-07-31_22-59-04
BITB,-1.0,-1.0,2026-07-31_22-59-04
BRRR,-1.0,-1.0,2026-07-31_22-59-04
BTC,-1.0,-1.0,2026-07-31_22-59-04
BTCW,-1.0,-1.0,2026-07-31_22-59-04
EZBC,-1.0,-1.0,2026-07-31_22-59-04
FBTC,-1.0,-1.0,2026-07-31_22-59-04
GBTC,-1.0,-1.0,2026-07-31_22-59-04
HODL,-1.0,-1.0,2026-07-31_22-59-04
IBIT,-1.0,-1.0,2026-07-31_22-59-04
ARKB,-1.0,-1.0,2026-07-31_23-14-04
BITB,-1.0,-1.0,2026-07-31_23-14-04
BRRR,-1.0,-1.0,2026-07-31_23-14-04
BTC,-1.0,-1.0,2026-07-31_23-14-04
BTCW,-1.0,-1.0,2026-07-31_23-14-04
EZBC,-1.0,-1.0,2026-07-31_23-14-04
FBTC,-1.0,-1.0,2026-07-31_23-14-04
GBTC,-1.0,-1.0,2026-07-31_23-14-04
HODL,-1.0,-1.0,2026-07-31_23-14-04
IBIT,-1.0,-1.0,2026-07-31_23-14-04
ARKB,-1.0,-1.0,2026-07-31_23-29-04
BITB,-1.0,-1.0,2026-07-31_23-29-04
BRRR,-1.0,-1.0,2026-07-31_23-29-04
BTC,-1.0,-1.0,2026-07-31_23-29-04
BTCW,-1.0,-1.0,2026-07-31_23-29-04
EZBC,-1.0,-1.0,2026-07-31_23-29-04
FBTC,-1.0,-1.0,2026-07-31_23-29-04
GBTC,-1.0,-1.0,2026-07-31_23-29-04
HODL,-1.0,-1.0,2026-07-31_23-29-04
IBIT,-1.0,-1.0,2026-07-31_23-29-04
ARKB,-1.0,-1.0,2026-07-31_23-44-04
BITB,-1.0,-1.0,2026-07-31_23-44-04
BRRR,-1.0,-1.0,2026-07-31_23-44-04
BTC,-1.0,-1.0,2026-07-31_23-44-04
BTCW,-1.0,-1.0,2026-07-31_23-44-04
EZBC,-1.0,-1.0,2026-07-31_23-44-04
FBTC,-1.0,-1.0,2026-07-31_23-44-04
GBTC,-1.0,-1.0,2026-07-31_23-44-04
HODL,-1.0,-1.0,2026-07-31_23-44-04
IBIT,-1.0,-1.0,2026-07-31_23-44-04
ARKB,-1.0,-1.0,2026-07-31_23-59-04
BITB,-1.0,-1.0,2026-07-31_23-59-04
BRRR,-1.0,-1.0,2026-07-31_23-59-04
BTC,-1.0,-1.0,2026-07-31_23-59-04
BTCW,-1.0,-1.0,2026-07-31_23-59-04
EZBC,-1.0,-1.0,2026-07-31_23-59-04
FBTC,-1.0,-1.0,2026-07-31_23-59-04
GBTC,-1.0,-1.0,2026-07-31_23-59-04
HODL,-1.0,-1.0,2026-07-31_23-59-04
IBIT,-1.0,-1.0,2026-07-31_23-59-04
ARKB,-1.0,-1.0,2026-08-01_00-14-04
BITB,-1.0,-1.0,2026-08-01_00-14-04
BRRR,-1.0,-1.0,2026-08-01_00-14-04
BTC,-1.0,-1.0,2026-08-01_00-14-04
BTCW,-1.0,-1.0,2026-08-01_00-14-04
EZBC,-1.0,-1.0,2026-08-01_00-14-04
FBTC,-1.0,-1.0,2026-08-01_00-14-04
GBTC,-1.0,-1.0,2026-08-01_00-14-04
HODL,-1.0,-1.0,2026-08-01_00-14-04
IBIT,-1.0,-1.0,2026-08-01_00-14-04
ARKB,-1.0,-1.0,2026-08-01_00-29-04
BITB,-1.0,-1.0,2026-08-01_00-29-04
BRRR,-1.0,-1.0,2026-08-01_00-29-04
BTC,-1.0,-1.0,2026-08-01_00-29-04
BTCW,-1.0,-1.0,2026-08-01_00-29-04
EZBC,-1.0,-1.0,2026-08-01_00-29-04
FBTC,-1.0,-1.0,2026-08-01_00-29-04
GBTC,-1.0,-1.0,2026-08-01_00-29-04
HODL,-1.0,-1.0,2026-08-01_00-29-04
IBIT,-1.0,-1.0,2026-08-01_00-29-04
ARKB,-1.0,-1.0,2026-08-01_00-44-04
BITB,-1.0,-1.0,2026-08-01_00-44-04
BRRR,-1.0,-1.0,2026-08-01_00-44-04
BTC,-1.0,-1.0,2026-08-01_00-44-04
BTCW,-1.0,-1.0,2026-08-01_00-44-04
EZBC,-1.0,-1.0,2026-08-01_00-44-04
FBTC,-1.0,-1.0,2026-08-01_00-44-04
GBTC,-1.0,-1.0,2026-08-01_00-44-04
HODL,-1.0,-1.0,2026-08-01_00-44-04
IBIT,-1.0,-1.0,2026-08-01_00-44-04
ARKB,-1.0,-1.0,2026-08-01_00-59-04
BITB,-1.0,-1.0,2026-08-01_00-59-04
BRRR,-1.0,-1.0,2026-08-01_00-59-04
BTC,-1.0,-1.0,2026-08-01_00-59-04
BTCW,-1.0,-1.0,2026-08-01_00-59-04
EZBC,-1.0,-1.0,2026-08-01_00-59-04
FBTC,-1.0,-1.0,2026-08-01_00-59-04
GBTC,-1.0,-1.0,2026-08-01_00-59-04
HODL,-1.0,-1.0,2026-08-01_00-59-04
IBIT,-1.0,-1.0,2026-08-01_00-59-04
ARKB,-1.0,-1.0,2026-08-01_01-14-04
BITB,-1.0,-1.0,2026-08-01_01-14-04
BRRR,-1.0,-1.0,2026-08-01_01-14-04
BTC,-1.0,-1.0,2026-08-01_01-14-04
BTCW,-1.0,-1.0,2026-08-01_01-14-04
EZBC,-1.0,-1.0,2026-08-01_01-14-04
FBTC,-1.0,-1.0,2026-08-01_01-14-04
GBTC,-1.0,-1.0,2026-08-01_01-14-04
HODL,-1.0,-1.0,2026-08-01_01-14-04
IBIT,-1.0,-1.0,2026-08-01_01-14-04
ARKB,-1.0,-1.0,2026-08-01_01-29-04
BITB,-1.0,-1.0,2026-08-01_01-29-04
BRRR,-1.0,-1.0,2026-08-01_01-29-04
BTC,-1.0,-1.0,2026-08-01_01-29-04
BTCW,-1.0,-1.0,2026-08-01_01-29-04
EZBC,-1.0,-1.0,2026-08-01_01-29-04
FBTC,-1.0,-1.0,2026-08-01_01-29-04
GBTC,-1.0,-1.0,2026-08-01_01-29-04
HODL,-1.0,-1.0,2026-08-01_01-29-04
IBIT,-1.0,-1.0,2026-08-01_01-29-04
ARKB,-1.0,-1.0,2026-08-01_01-44-04
BITB,-1.0,-1.0,2026-08-01_01-44-04
BRRR,-1.0,-1.0,2026-08-01_01-44-04
BTC,-1.0,-1.0,2026-08-01_01-44-04
BTCW,-1.0,-1.0,2026-08-01_01-44-04
EZBC,-1.0,-1.0,2026-08-01_01-44-04
FBTC,-1.0,-1.0,2026-08-01_01-44-04
GBTC,-1.0,-1.0,2026-08-01_01-44-04
HODL,-1.0,-1.0,2026-08-01_01-44-04
IBIT,-1.0,-1.0,2026-08-01_01-44-04
ARKB,-1.0,-1.0,2026-08-01_01-59-04
BITB,-1.0,-1.0,2026-08-01_01-59-04
BRRR,-1.0,-1.0,2026-08-01_01-59-04
BTC,-1.0,-1.0,2026-08-01_01-59-04
BTCW,-1.0,-1.0,2026-08-01_01-59-04
EZBC,-1.0,-1.0,2026-08-01_01-59-04
FBTC,-1.0,-1.0,2026-08-01_01-59-04
GBTC,-1.0,-1.0,2026-08-01_01-59-04
HODL,-1.0,-1.0,2026-08-01_01-59-04
IBIT,-1.0,-1.0,2026-08-01_01-59-04
ARKB,-1.0,-1.0,2026-08-01_02-14-04
BITB,-1.0,-1.0,2026-08-01_02-14-04
BRRR,-1.0,-1.0,2026-08-01_02-14-04
BTC,-1.0,-1.0,2026-08-01_02-14-04
BTCW,-1.0,-1.0,2026-08-01_02-14-04
EZBC,-1.0,-1.0,2026-08-01_02-14-04
FBTC,-1.0,-1.0,2026-08-01_02-14-04
GBTC,-1.0,-1.0,2026-08-01_02-14-04
HODL,-1.0,-1.0,2026-08-01_02-14-04
IBIT,-1.0,-1.0,2026-08-01_02-14-04
ARKB,-1.0,-1.0,2026-08-01_02-29-04
BITB,-1.0,-1.0,2026-08-01_02-29-04
BRRR,-1.0,-1.0,2026-08-01_02-29-04
BTC,-1.0,-1.0,2026-08-01_02-29-04
BTCW,-1.0,-1.0,2026-08-01_02-29-04
EZBC,-1.0,-1.0,2026-08-01_02-29-04
FBTC,-1.0,-1.0,2026-08-01_02-29-04
GBTC,-1.0,-1.0,2026-08-01_02-29-04
HODL,-1.0,-1.0,2026-08-01_02-29-04
IBIT,-1.0,-1.0,2026-08-01_02-29-04
ARKB,-1.0,-1.0,2026-08-01_02-44-04
BITB,-1.0,-1.0,2026-08-01_02-44-04
BRRR,-1.0,-1.0,2026-08-01_02-44-04
BTC,-1.0,-1.0,2026-08-01_02-44-04
BTCW,-1.0,-1.0,2026-08-01_02-44-04
EZBC,-1.0,-1.0,2026-08-01_02-44-04
FBTC,-1.0,-1.0,2026-08-01_02-44-04
GBTC,-1.0,-1.0,2026-08-01_02-44-04
HODL,-1.0,-1.0,2026-08-01_02-44-04
IBIT,-1.0,-1.0,2026-08-01_02-44-04
ARKB,-1.0,-1.0,2026-08-01_02-59-04
BITB,-1.0,-1.0,2026-08-01_02-59-04
BRRR,-1.0,-1.0,2026-08-01_02-59-04
BTC,-1.0,-1.0,2026-08-01_02-59-04
BTCW,-1.0,-1.0,2026-08-01_02-59-04
EZBC,-1.0,-1.0,2026-08-01_02-59-04
FBTC,-1.0,-1.0,2026-08-01_02-59-04
GBTC,-1.0,-1.0,2026-08-01_02-59-04
HODL,-1.0,-1.0,2026-08-01_02-59-04
IBIT,-1.0,-1.0,2026-08-01_02-59-04
ARKB,-1.0,-1.0,2026-08-01_03-14-04
BITB,-1.0,-1.0,2026-08-01_03-14-04
BRRR,-1.0,-1.0,2026-08-01_03-14-04
BTC,-1.0,-1.0,2026-08-01_03-14-04
BTCW,-1.0,-1.0,2026-08-01_03-14-04
EZBC,-1.0,-1.0,2026-08-01_03-14-04
FBTC,-1.0,-1.0,2026-08-01_03-14-04
GBTC,-1.0,-1.0,2026-08-01_03-14-04
HODL,-1.0,-1.0,2026-08-01_03-14-04
IBIT,-1.0,-1.0,2026-08-01_03-14-04
ARKB,-1.0,-1.0,2026-08-01_03-29-04
BITB,-1.0,-1.0,2026-08-01_03-29-04
BRRR,-1.0,-1.0,2026-08-01_03-29-04
BTC,-1.0,-1.0,2026-08-01_03-29-04
BTCW,-1.0,-1.0,2026-08-01_03-29-04
EZBC,-1.0,-1.0,2026-08-01_03-29-04
FBTC,-1.0,-1.0,2026-08-01_03-29-04
GBTC,-1.0,-1.0,2026-08-01_03-29-04
HODL,-1.0,-1.0,2026-08-01_03-29-04
IBIT,-1.0,-1.0,2026-08-01_03-29-04
ARKB,-1.0,-1.0,2026-08-01_03-44-04
BITB,-1.0,-1.0,2026-08-01_03-44-04
BRRR,-1.0,-1.0,2026-08-01_03-44-04
BTC,-1.0,-1.0,2026-08-01_03-44-04
BTCW,-1.0,-1.0,2026-08-01_03-44-04
EZBC,-1.0,-1.0,2026-08-01_03-44-04
FBTC,-1.0,-1.0,2026-08-01_03-44-04
GBTC,-1.0,-1.0,2026-08-01_03-44-04
HODL,-1.0,-1.0,2026-08-01_03-44-04
IBIT,-1.0,-1.0,2026-08-01_03-44-04
ARKB,-1.0,-1.0,2026-08-01_03-59-04
BITB,-1.0,-1.0,2026-08-01_03-59-04
BRRR,-1.0,-1.0,2026-08-01_03-59-04
BTC,-1.0,-1.0,2026-08-01_03-59-04
BTCW,-1.0,-1.0,2026-08-01_03-59-04
EZBC,-1.0,-1.0,2026-08-01_03-59-04
FBTC,-1.0,-1.0,2026-08-01_03-59-04
GBTC,-1.0,-1.0,2026-08-01_03-59-04
HODL,-1.0,-1.0,2026-08-01_03-59-04
IBIT,-1.0,-1.0,2026-08-01_03-59-04
ARKB,-1.0,-1.0,2026-08-01_04-14-04
BITB,-1.0,-1.0,2026-08-01_04-14-04
BRRR,-1.0,-1.0,2026-08-01_04-14-04
BTC,-1.0,-1.0,2026-08-01_04-14-04
BTCW,-1.0,-1.0,2026-08-01_04-14-04
EZBC,-1.0,-1.0,2026-08-01_04-14-04
FBTC,-1.0,-1.0,2026-08-01_04-14-04
GBTC,-1.0,-1.0,2026-08-01_04-14-04
HODL,-1.0,-1.0,2026-08-01_04-14-04
IBIT,-1.0,-1.0,2026-08-01_04-14-04
ARKB,-1.0,-1.0,2026-08-01_04-29-04
BITB,-1.0,-1.0,2026-08-01_04-29-04
BRRR,-1.0,-1.0,2026-08-01_04-29-04
BTC,-1.0,-1.0,2026-08-01_04-29-04
BTCW,-1.0,-1.0,2026-08-01_04-29-04
EZBC,-1.0,-1.0,2026-08-01_04-29-04
FBTC,-1.0,-1.0,2026-08-01_04-29-04
GBTC,-1.0,-1.0,2026-08-01_04-29-04
HODL,-1.0,-1.0,2026-08-01_04-29-04
IBIT,-1.0,-1.0,2026-08-01_04-29-04
ARKB,-1.0,-1.0,2026-08-01_04-44-04
BITB,-1.0,-1.0,2026-08-01_04-44-04
BRRR,-1.0,-1.0,2026-08-01_04-44-04
BTC,-1.0,-1.0,2026-08-01_04-44-04
BTCW,-1.0,-1.0,2026-08-01_04-44-04
EZBC,-1.0,-1.0,2026-08-01_04-44-04
FBTC,-1.0,-1.0,2026-08-01_04-44-04
GBTC,-1.0,-1.0,2026-08-01_04-44-04
HODL,-1.0,-1.0,2026-08-01_04-44-04
IBIT,-1.0,-1.0,2026-08-01_04-44-04
ARKB,-1.0,-1.0,2026-08-01_04-59-04
BITB,-1.0,-1.0,2026-08-01_04-59-04
BRRR,-1.0,-1.0,2026-08-01_04-59-04
BTC,-1.0,-1.0,2026-08-01_04-59-04
BTCW,-1.0,-1.0,2026-08-01_04-59-04
EZBC,-1.0,-1.0,2026-08-01_04-59-04
FBTC,-1.0,-1.0,2026-08-01_04-59-04
GBTC,-1.0,-1.0,2026-08-01_04-59-04
HODL,-1.0,-1.0,2026-08-01_04-59-04
IBIT,-1.0,-1.0,2026-08-01_04-59-04
ARKB,-1.0,-1.0,2026-08-01_05-14-04
BITB,-1.0,-1.0,2026-08-01_05-14-04
BRRR,-1.0,-1.0,2026-08-01_05-14-04
BTC,-1.0,-1.0,2026-08-01_05-14-04
BTCW,-1.0,-1.0,2026-08-01_05-14-04
EZBC,-1.0,-1.0,2026-08-01_05-14-04
FBTC,-1.0,-1.0,2026-08-01_05-14-04
GBTC,-1.0,-1.0,2026-08-01_05-14-04
HODL,-1.0,-1.0,2026-08-01_05-14-04
IBIT,-1.0,-1.0,2026-08-01_05-14-04
ARKB,-1.0,-1.0,2026-08-01_05-29-04
BITB,-1.0,-1.0,2026-08-01_05-29-04
BRRR,-1.0,-1.0,2026-08-01_05-29-04
BTC,-1.0,-1.0,2026-08-01_05-29-04
BTCW,-1.0,-1.0,2026-08-01_05-29-04
EZBC,-1.0,-1.0,2026-08-01_05-29-04
FBTC,-1.0,-1.0,2026-08-01_05-29-04
GBTC,-1.0,-1.0,2026-08-01_05-29-04
HODL,-1.0,-1.0,2026-08-01_05-29-04
IBIT,-1.0,-1.0,2026-08-01_05-29-04
ARKB,-1.0,-1.0,2026-08-01_05-44-04
BITB,-1.0,-1.0,2026-08-01_05-44-04
BRRR,-1.0,-1.0,2026-08-01_05-44-04
BTC,-1.0,-1.0,2026-08-01_05-44-04
BTCW,-1.0,-1.0,2026-08-01_05-44-04
EZBC,-1.0,-1.0,2026-08-01_05-44-04
FBTC,-1.0,-1.0,2026-08-01_05-44-04
GBTC,-1.0,-1.0,2026-08-01_05-44-04
HODL,-1.0,-1.0,2026-08-01_05-44-04
IBIT,-1.0,-1.0,2026-08-01_05-44-04
ARKB,-1.0,-1.0,2026-08-01_05-59-04
BITB,-1.0,-1.0,2026-08-01_05-59-04
BRRR,-1.0,-1.0,2026-08-01_05-59-04
BTC,-1.0,-1.0,2026-08-01_05-59-04
BTCW,-1.0,-1.0,2026-08-01_05-59-04
EZBC,-1.0,-1.0,2026-08-01_05-59-04
FBTC,-1.0,-1.0,2026-08-01_05-59-04
GBTC,-1.0,-1.0,2026-08-01_05-59-04
HODL,-1.0,-1.0,2026-08-01_05-59-04
IBIT,-1.0,-1.0,2026-08-01_05-59-04
ARKB,-1.0,-1.0,2026-08-01_06-14-04
BITB,-1.0,-1.0,2026-08-01_06-14-04
BRRR,-1.0,-1.0,2026-08-01_06-14-04
BTC,-1.0,-1.0,2026-08-01_06-14-04
BTCW,-1.0,-1.0,2026-08-01_06-14-04
EZBC,-1.0,-1.0,2026-08-01_06-14-04
FBTC,-1.0,-1.0,2026-08-01_06-14-04
GBTC,-1.0,-1.0,2026-08-01_06-14-04
HODL,-1.0,-1.0,2026-08-01_06-14-04
IBIT,-1.0,-1.0,2026-08-01_06-14-04
ARKB,-1.0,-1.0,2026-08-01_06-29-04
BITB,-1.0,-1.0,2026-08-01_06-29-04
BRRR,-1.0,-1.0,2026-08-01_06-29-04
BTC,-1.0,-1.0,2026-08-01_06-29-04
BTCW,-1.0,-1.0,2026-08-01_06-29-04
EZBC,-1.0,-1.0,2026-08-01_06-29-04
FBTC,-1.0,-1.0,2026-08-01_06-29-04
GBTC,-1.0,-1.0,2026-08-01_06-29-04
HODL,-1.0,-1.0,2026-08-01_06-29-04
IBIT,-1.0,-1.0,2026-08-01_06-29-04
ARKB,-1.0,-1.0,2026-08-01_06-44-04
BITB,-1.0,-1.0,2026-08-01_06-44-04
BRRR,-1.0,-1.0,2026-08-01_06-44-04
BTC,-1.0,-1.0,2026-08-01_06-44-04
BTCW,-1.0,-1.0,2026-08-01_06-44-04
EZBC,-1.0,-1.0,2026-08-01_06-44-04
FBTC,-1.0,-1.0,2026-08-01_06-44-04
GBTC,-1.0,-1.0,2026-08-01_06-44-04
HODL,-1.0,-1.0,2026-08-01_06-44-04
IBIT,-1.0,-1.0,2026-08-01_06-44-04
ARKB,-1.0,-1.0,2026-08-01_06-59-04
BITB,-1.0,-1.0,2026-08-01_06-59-04
BRRR,-1.0,-1.0,2026-08-01_06-59-04
BTC,-1.0,-1.0,2026-08-01_06-59-04
BTCW,-1.0,-1.0,2026-08-01_06-59-04
EZBC,-1.0,-1.0,2026-08-01_06-59-04
FBTC,-1.0,-1.0,2026-08-01_06-59-04
GBTC,-1.0,-1.0,2026-08-01_06-59-04
HODL,-1.0,-1.0,2026-08-01_06-59-04
IBIT,-1.0,-1.0,2026-08-01_06-59-04
ARKB,-1.0,-1.0,2026-08-01_07-14-04
BITB,-1.0,-1.0,2026-08-01_07-14-04
BRRR,-1.0,-1.0,2026-08-01_07-14-04
BTC,-1.0,-1.0,2026-08-01_07-14-04
BTCW,-1.0,-1.0,2026-08-01_07-14-04
EZBC,-1.0,-1.0,2026-08-01_07-14-04
FBTC,-1.0,-1.0,2026-08-01_07-14-04
GBTC,-1.0,-1.0,2026-08-01_07-14-04
HODL,-1.0,-1.0,2026-08-01_07-14-04
IBIT,-1.0,-1.0,2026-08-01_07-14-04
ARKB,-1.0,-1.0,2026-08-01_07-29-04
BITB,-1.0,-1.0,2026-08-01_07-29-04
BRRR,-1.0,-1.0,2026-08-01_07-29-04
BTC,-1.0,-1.0,2026-08-01_07-29-04
BTCW,-1.0,-1.0,2026-08-01_07-29-04
EZBC,-1.0,-1.0,2026-08-01_07-29-04
FBTC,-1.0,-1.0,2026-08-01_07-29-04
GBTC,-1.0,-1.0,2026-08-01_07-29-04
HODL,-1.0,-1.0,2026-08-01_07-29-04
IBIT,-1.0,-1.0,2026-08-01_07-29-04
ARKB,-1.0,-1.0,2026-08-01_07-44-04
BITB,-1.0,-1.0,2026-08-01_07-44-04
BRRR,-1.0,-1.0,2026-08-01_07-44-04
BTC,-1.0,-1.0,2026-08-01_07-44-04
BTCW,-1.0,-1.0,2026-08-01_07-44-04
EZBC,-1.0,-1.0,2026-08-01_07-44-04
FBTC,-1.0,-1.0,2026-08-01_07-44-04
GBTC,-1.0,-1.0,2026-08-01_07-44-04
HODL,-1.0,-1.0,2026-08-01_07-44-04
IBIT,-1.0,-1.0,2026-08-01_07-44-04
ARKB,-1.0,-1.0,2026-08-01_07-59-04
BITB,-1.0,-1.0,2026-08-01_07-59-04
BRRR,-1.0,-1.0,2026-08-01_07-59-04
BTC,-1.0,-1.0,2026-08-01_07-59-04
BTCW,-1.0,-1.0,2026-08-01_07-59-04
EZBC,-1.0,-1.0,2026-08-01_07-59-04
FBTC,-1.0,-1.0,2026-08-01_07-59-04
GBTC,-1.0,-1.0,2026-08-01_07-59-04
HODL,-1.0,-1.0,2026-08-01_07-59-04
IBIT,-1.0,-1.0,2026-08-01_07-59-04
ARKB,-1.0,-1.0,2026-08-01_08-14-04
BITB,-1.0,-1.0,2026-08-01_08-14-04
BRRR,-1.0,-1.0,2026-08-01_08-14-04
BTC,-1.0,-1.0,2026-08-01_08-14-04
BTCW,-1.0,-1.0,2026-08-01_08-14-04
EZBC,-1.0,-1.0,2026-08-01_08-14-04
FBTC,-1.0,-1.0,2026-08-01_08-14-04
GBTC,-1.0,-1.0,2026-08-01_08-14-04
HODL,-1.0,-1.0,2026-08-01_08-14-04
IBIT,-1.0,-1.0,2026-08-01_08-14-04
ARKB,-1.0,-1.0,2026-08-01_08-29-04
BITB,-1.0,-1.0,2026-08-01_08-29-04
BRRR,-1.0,-1.0,2026-08-01_08-29-04
BTC,-1.0,-1.0,2026-08-01_08-29-04
BTCW,-1.0,-1.0,2026-08-01_08-29-04
EZBC,-1.0,-1.0,2026-08-01_08-29-04
FBTC,-1.0,-1.0,2026-08-01_08-29-04
GBTC,-1.0,-1.0,2026-08-01_08-29-04
HODL,-1.0,-1.0,2026-08-01_08-29-04
IBIT,-1.0,-1.0,2026-08-01_08-29-04
ARKB,-1.0,-1.0,2026-08-01_08-44-04
BITB,-1.0,-1.0,2026-08-01_08-44-04
BRRR,-1.0,-1.0,2026-08-01_08-44-04
BTC,-1.0,-1.0,2026-08-01_08-44-04
BTCW,-1.0,-1.0,2026-08-01_08-44-04
EZBC,-1.0,-1.0,2026-08-01_08-44-04
FBTC,-1.0,-1.0,2026-08-01_08-44-04
GBTC,-1.0,-1.0,2026-08-01_08-44-04
HODL,-1.0,-1.0,2026-08-01_08-44-04
IBIT,-1.0,-1.0,2026-08-01_08-44-04
ARKB,-1.0,-1.0,2026-08-01_08-59-04
BITB,-1.0,-1.0,2026-08-01_08-59-04
BRRR,-1.0,-1.0,2026-08-01_08-59-04
BTC,-1.0,-1.0,2026-08-01_08-59-04
BTCW,-1.0,-1.0,2026-08-01_08-59-04
EZBC,-1.0,-1.0,2026-08-01_08-59-04
FBTC,-1.0,-1.0,2026-08-01_08-59-04
GBTC,-1.0,-1.0,2026-08-01_08-59-04
HODL,-1.0,-1.0,2026-08-01_08-59-04
IBIT,-1.0,-1.0,2026-08-01_08-59-04
ARKB,-1.0,-1.0,2026-08-01_09-14-04
BITB,-1.0,-1.0,2026-08-01_09-14-04
BRRR,-1.0,-1.0,2026-08-01_09-14-04
BTC,-1.0,-1.0,2026-08-01_09-14-04
BTCW,-1.0,-1.0,2026-08-01_09-14-04
EZBC,-1.0,-1.0,2026-08-01_09-14-04
FBTC,-1.0,-1.0,2026-08-01_09-14-04
GBTC,-1.0,-1.0,2026-08-01_09-14-04
HODL,-1.0,-1.0,2026-08-01_09-14-04
IBIT,-1.0,-1.0,2026-08-01_09-14-04
ARKB,-1.0,-1.0,2026-08-01_09-29-04
BITB,-1.0,-1.0,2026-08-01_09-29-04
BRRR,-1.0,-1.0,2026-08-01_09-29-04
BTC,-1.0,-1.0,2026-08-01_09-29-04
BTCW,-1.0,-1.0,2026-08-01_09-29-04
EZBC,-1.0,-1.0,2026-08-01_09-29-04
FBTC,-1.0,-1.0,2026-08-01_09-29-04
GBTC,-1.0,-1.0,2026-08-01_09-29-04
HODL,-1.0,-1.0,2026-08-01_09-29-04
IBIT,-1.0,-1.0,2026-08-01_09-29-04
ARKB,-1.0,-1.0,2026-08-01_09-44-04
BITB,-1.0,-1.0,2026-08-01_09-44-04
BRRR,-1.0,-1.0,2026-08-01_09-44-04
BTC,-1.0,-1.0,2026-08-01_09-44-04
BTCW,-1.0,-1.0,2026-08-01_09-44-04
EZBC,-1.0,-1.0,2026-08-01_09-44-04
FBTC,-1.0,-1.0,2026-08-01_09-44-04
GBTC,-1.0,-1.0,2026-08-01_09-44-04
HODL,-1.0,-1.0,2026-08-01_09-44-04
IBIT,-1.0,-1.0,2026-08-01_09-44-04
ARKB,-1.0,-1.0,2026-08-01_09-59-04
BITB,-1.0,-1.0,2026-08-01_09-59-04
BRRR,-1.0,-1.0,2026-08-01_09-59-04
BTC,-1.0,-1.0,2026-08-01_09-59-04
BTCW,-1.0,-1.0,2026-08-01_09-59-04
EZBC,-1.0,-1.0,2026-08-01_09-59-04
FBTC,-1.0,-1.0,2026-08-01_09-59-04
GBTC,-1.0,-1.0,2026-08-01_09-59-04
HODL,-1.0,-1.0,2026-08-01_09-59-04
IBIT,-1.0,-1.0,2026-08-01_09-59-04
ARKB,-1.0,-1.0,2026-08-01_10-14-04
BITB,-1.0,-1.0,2026-08-01_10-14-04
BRRR,-1.0,-1.0,2026-08-01_10-14-04
BTC,-1.0,-1.0,2026-08-01_10-14-04
BTCW,-1.0,-1.0,2026-08-01_10-14-04
EZBC,-1.0,-1.0,2026-08-01_10-14-04
FBTC,-1.0,-1.0,2026-08-01_10-14-04
GBTC,-1.0,-1.0,2026-08-01_10-14-04
HODL,-1.0,-1.0,2026-08-01_10-14-04
IBIT,-1.0,-1.0,2026-08-01_10-14-04
ARKB,-1.0,-1.0,2026-08-01_10-57-14
BITB,-1.0,-1.0,2026-08-01_10-57-14
BRRR,-1.0,-1.0,2026-08-01_10-57-14
BTC,-1.0,-1.0,2026-08-01_10-57-14
BTCW,-1.0,-1.0,2026-08-01_10-57-14
EZBC,-1.0,-1.0,2026-08-01_10-57-14
FBTC,-1.0,-1.0,2026-08-01_10-57-14
GBTC,-1.0,-1.0,2026-08-01_10-57-14
HODL,-1.0,-1.0,2026-08-01_10-57-14
IBIT,-1.0,-1.0,2026-08-01_10-57-14
