my_fi_name,price_screen_bid,price_screen_ask,time
BITB,34.92,34.93,2026-07-29_09-43-09
BRRR,18.14,18.15,2026-07-29_09-43-09
BTC,28.45,28.46,2026-07-29_09-43-09
BTCW,67.92,68.01,2026-07-29_09-43-09
EZBC,37.18,37.19,2026-07-29_09-43-09
FBTC,56.0,56.01,2026-07-29_09-43-09
GBTC,49.86,49.87,2026-07-29_09-43-09
HODL,18.2,18.21,2026-07-29_09-43-09
IBIT,36.45,36.46,2026-07-29_09-43-09
ARKB,21.34,21.35,2026-07-29_09-58-09
BITB,34.93,34.94,2026-07-29_09-58-09
BRRR,18.14,18.15,2026-07-29_09-58-09
BTC,28.46,28.47,2026-07-29_09-58-09
BTCW,67.92,68.03,2026-07-29_09-58-09
EZBC,37.19,37.2,2026-07-29_09-58-09
FBTC,56.03,56.04,2026-07-29_09-58-09
GBTC,49.88,49.89,2026-07-29_09-58-09
HODL,18.2,18.21,2026-07-29_09-58-09
IBIT,36.46,36.47,2026-07-29_09-58-09
ARKB,21.3,21.31,2026-07-29_10-13-09
BITB,34.87,34.88,2026-07-29_10-13-09
BRRR,18.11,18.12,2026-07-29_10-13-09
BTC,28.41,28.42,2026-07-29_10-13-09
BTCW,67.83,67.91,2026-07-29_10-13-09
EZBC,37.11,37.14,2026-07-29_10-13-09
FBTC,55.92,55.93,2026-07-29_10-13-09
GBTC,49.78,49.79,2026-07-29_10-13-09
HODL,18.17,18.18,2026-07-29_10-13-09
IBIT,36.39,36.4,2026-07-29_10-13-09
ARKB,21.24,21.25,2026-07-29_10-28-09
BITB,34.77,34.78,2026-07-29_10-28-09
BRRR,18.06,18.07,2026-07-29_10-28-09
BTC,28.33,28.34,2026-07-29_10-28-09
BTCW,67.64,67.71,2026-07-29_10-28-09
EZBC,37.01,37.04,2026-07-29_10-28-09
FBTC,55.76,55.77,2026-07-29_10-28-09
GBTC,49.64,49.65,2026-07-29_10-28-09
HODL,18.12,18.13,2026-07-29_10-28-09
IBIT,36.29,36.3,2026-07-29_10-28-09
ARKB,21.22,21.23,2026-07-29_10-43-09
BITB,34.73,34.74,2026-07-29_10-43-09
BRRR,18.04,18.05,2026-07-29_10-43-09
BTC,28.3,28.31,2026-07-29_10-43-09
BTCW,67.57,67.63,2026-07-29_10-43-09
EZBC,36.97,37.0,2026-07-29_10-43-09
FBTC,55.7,55.71,2026-07-29_10-43-09
GBTC,49.58,49.59,2026-07-29_10-43-09
HODL,18.1,18.11,2026-07-29_10-43-09
IBIT,36.25,36.26,2026-07-29_10-43-09
ARKB,21.23,21.24,2026-07-29_10-58-09
BITB,34.75,34.76,2026-07-29_10-58-09
BRRR,18.05,18.06,2026-07-29_10-58-09
BTC,28.32,28.33,2026-07-29_10-58-09
BTCW,67.61,67.68,2026-07-29_10-58-09
EZBC,36.99,37.01,2026-07-29_10-58-09
FBTC,55.73,55.74,2026-07-29_10-58-09
GBTC,49.61,49.62,2026-07-29_10-58-09
HODL,18.11,18.12,2026-07-29_10-58-09
IBIT,36.26,36.27,2026-07-29_10-58-09
ARKB,21.25,21.26,2026-07-29_11-13-09
BITB,34.79,34.8,2026-07-29_11-13-09
BRRR,18.07,18.08,2026-07-29_11-13-09
BTC,28.35,28.36,2026-07-29_11-13-09
BTCW,67.63,67.74,2026-07-29_11-13-09
EZBC,37.03,37.05,2026-07-29_11-13-09
FBTC,55.77,55.78,2026-07-29_11-13-09
GBTC,49.66,49.67,2026-07-29_11-13-09
HODL,18.13,18.14,2026-07-29_11-13-09
IBIT,36.31,36.32,2026-07-29_11-13-09
ARKB,21.21,21.22,2026-07-29_11-28-09
BITB,34.73,34.74,2026-07-29_11-28-09
BRRR,18.04,18.05,2026-07-29_11-28-09
BTC,28.3,28.31,2026-07-29_11-28-09
BTCW,67.5,67.62,2026-07-29_11-28-09
EZBC,36.97,36.99,2026-07-29_11-28-09
FBTC,55.68,55.69,2026-07-29_11-28-09
GBTC,49.58,49.59,2026-07-29_11-28-09
HODL,18.09,18.1,2026-07-29_11-28-09
IBIT,36.24,36.25,2026-07-29_11-28-09
ARKB,21.19,21.2,2026-07-29_11-43-09
BITB,34.68,34.69,2026-07-29_11-43-09
BRRR,18.01,18.02,2026-07-29_11-43-09
BTC,28.26,28.27,2026-07-29_11-43-09
BTCW,67.47,67.57,2026-07-29_11-43-09
EZBC,36.92,36.94,2026-07-29_11-43-09
FBTC,55.6,55.61,2026-07-29_11-43-09
GBTC,49.51,49.52,2026-07-29_11-43-09
HODL,18.07,18.08,2026-07-29_11-43-09
IBIT,36.19,36.2,2026-07-29_11-43-09
ARKB,21.16,21.17,2026-07-29_11-58-09
BITB,34.65,34.66,2026-07-29_11-58-09
BRRR,17.99,18.0,2026-07-29_11-58-09
BTC,28.23,28.24,2026-07-29_11-58-09
BTCW,67.37,67.49,2026-07-29_11-58-09
EZBC,36.88,36.9,2026-07-29_11-58-09
FBTC,55.54,55.55,2026-07-29_11-58-09
GBTC,49.46,49.47,2026-07-29_11-58-09
HODL,18.05,18.06,2026-07-29_11-58-09
IBIT,36.16,36.17,2026-07-29_11-58-09
ARKB,21.17,21.18,2026-07-29_12-13-09
BITB,34.67,34.68,2026-07-29_12-13-09
BRRR,18.0,18.01,2026-07-29_12-13-09
BTC,28.24,28.25,2026-07-29_12-13-09
BTCW,67.42,67.53,2026-07-29_12-13-09
EZBC,36.9,36.92,2026-07-29_12-13-09
FBTC,55.57,55.58,2026-07-29_12-13-09
GBTC,49.48,49.49,2026-07-29_12-13-09
HODL,18.06,18.07,2026-07-29_12-13-09
IBIT,36.17,36.18,2026-07-29_12-13-09
ARKB,21.19,21.2,2026-07-29_12-28-09
BITB,34.7,34.71,2026-07-29_12-28-09
BRRR,18.02,18.03,2026-07-29_12-28-09
BTC,28.27,28.28,2026-07-29_12-28-09
BTCW,67.51,67.62,2026-07-29_12-28-09
EZBC,36.94,36.96,2026-07-29_12-28-09
FBTC,55.62,55.63,2026-07-29_12-28-09
GBTC,49.53,49.54,2026-07-29_12-28-09
HODL,18.08,18.09,2026-07-29_12-28-09
IBIT,36.21,36.22,2026-07-29_12-28-09
ARKB,21.12,21.13,2026-07-29_12-43-09
BITB,34.57,34.58,2026-07-29_12-43-09
BRRR,17.95,17.96,2026-07-29_12-43-09
BTC,28.17,28.18,2026-07-29_12-43-09
BTCW,67.26,67.37,2026-07-29_12-43-09
EZBC,36.8,36.82,2026-07-29_12-43-09
FBTC,55.42,55.44,2026-07-29_12-43-09
GBTC,49.35,49.36,2026-07-29_12-43-09
HODL,18.01,18.02,2026-07-29_12-43-09
IBIT,36.08,36.09,2026-07-29_12-43-09
ARKB,21.11,21.12,2026-07-29_12-58-09
BITB,34.57,34.58,2026-07-29_12-58-09
BRRR,17.95,17.96,2026-07-29_12-58-09
BTC,28.16,28.17,2026-07-29_12-58-09
BTCW,67.23,67.33,2026-07-29_12-58-09
EZBC,36.79,36.81,2026-07-29_12-58-09
FBTC,55.41,55.42,2026-07-29_12-58-09
GBTC,49.34,49.35,2026-07-29_12-58-09
HODL,18.01,18.02,2026-07-29_12-58-09
IBIT,36.07,36.08,2026-07-29_12-58-09
ARKB,21.14,21.15,2026-07-29_13-13-09
BITB,34.61,34.62,2026-07-29_13-13-09
BRRR,17.97,17.98,2026-07-29_13-13-09
BTC,28.19,28.2,2026-07-29_13-13-09
BTCW,67.28,67.39,2026-07-29_13-13-09
EZBC,36.83,36.85,2026-07-29_13-13-09
FBTC,55.47,55.48,2026-07-29_13-13-09
GBTC,49.4,49.41,2026-07-29_13-13-09
HODL,18.03,18.04,2026-07-29_13-13-09
IBIT,36.11,36.12,2026-07-29_13-13-09
ARKB,21.11,21.12,2026-07-29_13-28-09
BITB,34.56,34.57,2026-07-29_13-28-09
BRRR,17.95,17.96,2026-07-29_13-28-09
BTC,28.16,28.17,2026-07-29_13-28-09
BTCW,67.22,67.35,2026-07-29_13-28-09
EZBC,36.78,36.8,2026-07-29_13-28-09
FBTC,55.4,55.41,2026-07-29_13-28-09
GBTC,49.33,49.34,2026-07-29_13-28-09
HODL,18.01,18.02,2026-07-29_13-28-09
IBIT,36.06,36.07,2026-07-29_13-28-09
ARKB,21.17,21.18,2026-07-29_13-43-09
BITB,34.66,34.67,2026-07-29_13-43-09
BRRR,18.0,18.01,2026-07-29_13-43-09
BTC,28.24,28.25,2026-07-29_13-43-09
BTCW,67.4,67.52,2026-07-29_13-43-09
EZBC,36.9,36.92,2026-07-29_13-43-09
FBTC,55.57,55.58,2026-07-29_13-43-09
GBTC,49.48,49.49,2026-07-29_13-43-09
HODL,18.06,18.07,2026-07-29_13-43-09
IBIT,36.18,36.19,2026-07-29_13-43-09
ARKB,21.17,21.18,2026-07-29_13-58-09
BITB,34.66,34.67,2026-07-29_13-58-09
BRRR,18.0,18.01,2026-07-29_13-58-09
BTC,28.24,28.25,2026-07-29_13-58-09
BTCW,67.41,67.5,2026-07-29_13-58-09
EZBC,36.89,36.92,2026-07-29_13-58-09
FBTC,55.56,55.57,2026-07-29_13-58-09
GBTC,49.47,49.48,2026-07-29_13-58-09
HODL,18.06,18.07,2026-07-29_13-58-09
IBIT,36.17,36.18,2026-07-29_13-58-09
ARKB,21.32,21.33,2026-07-29_14-13-09
BITB,34.91,34.92,2026-07-29_14-13-09
BRRR,18.13,18.14,2026-07-29_14-13-09
BTC,28.43,28.44,2026-07-29_14-13-09
BTCW,67.85,68.0,2026-07-29_14-13-09
EZBC,37.15,37.18,2026-07-29_14-13-09
FBTC,55.96,55.97,2026-07-29_14-13-09
GBTC,49.83,49.84,2026-07-29_14-13-09
HODL,18.19,18.2,2026-07-29_14-13-09
IBIT,36.43,36.44,2026-07-29_14-13-09
ARKB,21.23,21.24,2026-07-29_14-28-09
BITB,34.75,34.76,2026-07-29_14-28-09
BRRR,18.04,18.05,2026-07-29_14-28-09
BTC,28.31,28.32,2026-07-29_14-28-09
BTCW,67.54,67.66,2026-07-29_14-28-09
EZBC,36.99,37.01,2026-07-29_14-28-09
FBTC,55.7,55.71,2026-07-29_14-28-09
GBTC,49.6,49.61,2026-07-29_14-28-09
HODL,18.11,18.12,2026-07-29_14-28-09
IBIT,36.27,36.28,2026-07-29_14-28-09
ARKB,21.3,21.31,2026-07-29_14-43-09
BITB,34.88,34.89,2026-07-29_14-43-09
BRRR,18.11,18.12,2026-07-29_14-43-09
BTC,28.41,28.42,2026-07-29_14-43-09
BTCW,67.82,67.93,2026-07-29_14-43-09
EZBC,37.13,37.14,2026-07-29_14-43-09
FBTC,55.91,55.92,2026-07-29_14-43-09
GBTC,49.78,49.79,2026-07-29_14-43-09
HODL,18.17,18.18,2026-07-29_14-43-09
IBIT,36.4,36.41,2026-07-29_14-43-09
ARKB,21.35,21.36,2026-07-29_14-58-09
BITB,34.95,34.96,2026-07-29_14-58-09
BRRR,18.15,18.16,2026-07-29_14-58-09
BTC,28.48,28.49,2026-07-29_14-58-09
BTCW,67.99,68.09,2026-07-29_14-58-09
EZBC,37.21,37.23,2026-07-29_14-58-09
FBTC,56.04,56.05,2026-07-29_14-58-09
GBTC,49.9,49.91,2026-07-29_14-58-09
HODL,18.22,18.23,2026-07-29_14-58-09
IBIT,36.49,36.5,2026-07-29_14-58-09
ARKB,21.3,21.31,2026-07-29_15-13-09
BITB,34.88,34.89,2026-07-29_15-13-09
BRRR,18.11,18.12,2026-07-29_15-13-09
BTC,28.41,28.42,2026-07-29_15-13-09
BTCW,67.81,67.9,2026-07-29_15-13-09
EZBC,37.12,37.15,2026-07-29_15-13-09
FBTC,55.91,55.92,2026-07-29_15-13-09
GBTC,49.78,49.79,2026-07-29_15-13-09
HODL,18.17,18.18,2026-07-29_15-13-09
IBIT,36.4,36.41,2026-07-29_15-13-09
ARKB,21.18,21.19,2026-07-29_15-28-09
BITB,34.68,34.69,2026-07-29_15-28-09
BRRR,18.01,18.02,2026-07-29_15-28-09
BTC,28.25,28.26,2026-07-29_15-28-09
BTCW,67.44,67.51,2026-07-29_15-28-09
EZBC,36.91,36.93,2026-07-29_15-28-09
FBTC,55.59,55.6,2026-07-29_15-28-09
GBTC,49.5,49.51,2026-07-29_15-28-09
HODL,18.07,18.08,2026-07-29_15-28-09
IBIT,36.19,36.2,2026-07-29_15-28-09
ARKB,21.16,21.17,2026-07-29_15-43-09
BITB,34.65,34.66,2026-07-29_15-43-09
BRRR,18.0,18.01,2026-07-29_15-43-09
BTC,28.23,28.24,2026-07-29_15-43-09
BTCW,67.37,67.45,2026-07-29_15-43-09
EZBC,36.88,36.91,2026-07-29_15-43-09
FBTC,55.54,55.55,2026-07-29_15-43-09
GBTC,49.46,49.47,2026-07-29_15-43-09
HODL,18.05,18.06,2026-07-29_15-43-09
IBIT,36.16,36.17,2026-07-29_15-43-09
ARKB,21.05,21.06,2026-07-29_15-58-09
BITB,34.46,34.47,2026-07-29_15-58-09
BRRR,17.9,17.91,2026-07-29_15-58-09
BTC,28.07,28.08,2026-07-29_15-58-09
BTCW,67.05,67.12,2026-07-29_15-58-09
EZBC,36.69,36.71,2026-07-29_15-58-09
FBTC,55.25,55.26,2026-07-29_15-58-09
GBTC,49.19,49.2,2026-07-29_15-58-09
HODL,17.95,17.96,2026-07-29_15-58-09
IBIT,35.97,35.98,2026-07-29_15-58-09
ARKB,21.04,21.06,2026-07-29_16-13-09
BITB,34.44,34.46,2026-07-29_16-13-09
BRRR,17.88,17.9,2026-07-29_16-13-09
BTC,28.06,28.08,2026-07-29_16-13-09
BTCW,66.76,67.23,2026-07-29_16-13-09
EZBC,36.49,36.7,2026-07-29_16-13-09
FBTC,55.22,55.25,2026-07-29_16-13-09
GBTC,49.16,49.19,2026-07-29_16-13-09
HODL,17.94,17.97,2026-07-29_16-13-09
IBIT,35.95,35.97,2026-07-29_16-13-09
ARKB,20.99,21.01,2026-07-29_16-28-09
BITB,34.36,34.39,2026-07-29_16-28-09
BRRR,17.85,17.87,2026-07-29_16-28-09
BTC,28.0,28.02,2026-07-29_16-28-09
BTCW,66.85,67.27,2026-07-29_16-28-09
EZBC,36.59,36.75,2026-07-29_16-28-09
FBTC,55.09,55.13,2026-07-29_16-28-09
GBTC,49.05,49.09,2026-07-29_16-28-09
HODL,17.91,17.93,2026-07-29_16-28-09
IBIT,35.87,35.89,2026-07-29_16-28-09
ARKB,21.06,21.08,2026-07-29_16-43-09
BITB,34.47,34.5,2026-07-29_16-43-09
BRRR,17.9,17.92,2026-07-29_16-43-09
BTC,28.09,28.12,2026-07-29_16-43-09
BTCW,66.91,67.29,2026-07-29_16-43-09
EZBC,36.65,36.82,2026-07-29_16-43-09
FBTC,55.27,55.31,2026-07-29_16-43-09
GBTC,49.21,49.24,2026-07-29_16-43-09
HODL,17.97,17.99,2026-07-29_16-43-09
IBIT,35.99,36.0,2026-07-29_16-43-09
ARKB,21.02,21.04,2026-07-29_16-58-09
BITB,34.4,34.46,2026-07-29_16-58-09
BRRR,17.86,17.89,2026-07-29_16-58-09
BTC,28.02,28.06,2026-07-29_16-58-09
BTCW,66.74,67.34,2026-07-29_16-58-09
EZBC,36.56,36.81,2026-07-29_16-58-09
FBTC,55.15,55.24,2026-07-29_16-58-09
GBTC,49.1,49.17,2026-07-29_16-58-09
HODL,17.92,17.96,2026-07-29_16-58-09
IBIT,35.92,35.94,2026-07-29_16-58-09
ARKB,21.11,21.15,2026-07-29_21-21-31
BITB,34.54,34.62,2026-07-29_21-21-31
BRRR,,,2026-07-29_21-21-31
BTC,,,2026-07-29_21-21-31
BTCW,,,2026-07-29_21-21-31
EZBC,,,2026-07-29_21-21-31
FBTC,55.42,55.48,2026-07-29_21-21-31
GBTC,49.21,49.47,2026-07-29_21-21-31
HODL,,,2026-07-29_21-21-31
IBIT,36.08,36.1,2026-07-29_21-21-31
ARKB,21.21,21.24,2026-07-29_21-44-34
BITB,34.7,34.77,2026-07-29_21-44-34
BRRR,,,2026-07-29_21-44-34
BTC,,,2026-07-29_21-44-34
BTCW,,,2026-07-29_21-44-34
EZBC,,,2026-07-29_21-44-34
FBTC,55.66,55.73,2026-07-29_21-44-34
GBTC,49.43,49.68,2026-07-29_21-44-34
HODL,,,2026-07-29_21-44-34
IBIT,36.24,36.27,2026-07-29_21-44-34
ARKB,21.27,21.3,2026-07-29_21-59-34
BITB,34.81,34.89,2026-07-29_21-59-34
BRRR,18.03,18.19,2026-07-29_21-59-34
BTC,28.29,28.49,2026-07-29_21-59-34
BTCW,67.55,68.07,2026-07-29_21-59-34
EZBC,36.6,37.31,2026-07-29_21-59-34
FBTC,55.85,55.92,2026-07-29_21-59-34
GBTC,49.6,49.88,2026-07-29_21-59-34
HODL,18.09,18.24,2026-07-29_21-59-34
IBIT,36.36,36.38,2026-07-29_21-59-34
