my_fi_name,price_screen_bid,price_screen_ask,time
BTCW,66.09,66.12,2026-07-13_11-48-12
EZBC,36.14,36.17,2026-07-13_11-48-12
FBTC,54.43,54.44,2026-07-13_11-48-12
GBTC,48.49,48.5,2026-07-13_11-48-12
HODL,17.69,17.7,2026-07-13_11-48-12
IBIT,35.42,35.43,2026-07-13_11-48-12
ARKB,20.72,20.73,2026-07-13_12-03-12
BITB,33.93,33.94,2026-07-13_12-03-12
BRRR,17.62,17.63,2026-07-13_12-03-12
BTC,27.64,27.65,2026-07-13_12-03-12
BTCW,66.02,66.09,2026-07-13_12-03-12
EZBC,36.11,36.14,2026-07-13_12-03-12
FBTC,54.38,54.39,2026-07-13_12-03-12
GBTC,48.45,48.46,2026-07-13_12-03-12
HODL,17.67,17.68,2026-07-13_12-03-12
IBIT,35.4,35.41,2026-07-13_12-03-12
ARKB,20.67,20.68,2026-07-13_12-18-12
BITB,33.83,33.84,2026-07-13_12-18-12
BRRR,17.57,17.58,2026-07-13_12-18-12
BTC,27.56,27.57,2026-07-13_12-18-12
BTCW,65.83,65.93,2026-07-13_12-18-12
EZBC,36.01,36.03,2026-07-13_12-18-12
FBTC,54.24,54.25,2026-07-13_12-18-12
GBTC,48.32,48.33,2026-07-13_12-18-12
HODL,17.63,17.64,2026-07-13_12-18-12
IBIT,35.3,35.31,2026-07-13_12-18-12
ARKB,20.64,20.65,2026-07-13_12-33-12
BITB,33.79,33.8,2026-07-13_12-33-12
BRRR,17.55,17.56,2026-07-13_12-33-12
BTC,27.52,27.53,2026-07-13_12-33-12
BTCW,65.74,65.77,2026-07-13_12-33-12
EZBC,35.97,35.98,2026-07-13_12-33-12
FBTC,54.16,54.17,2026-07-13_12-33-12
GBTC,48.25,48.26,2026-07-13_12-33-12
HODL,17.6,17.61,2026-07-13_12-33-12
IBIT,35.25,35.26,2026-07-13_12-33-12
ARKB,20.66,20.67,2026-07-13_12-48-12
BITB,33.82,33.83,2026-07-13_12-48-12
BRRR,17.56,17.57,2026-07-13_12-48-12
BTC,27.55,27.56,2026-07-13_12-48-12
BTCW,65.81,65.88,2026-07-13_12-48-12
EZBC,36.0,36.02,2026-07-13_12-48-12
FBTC,54.21,54.22,2026-07-13_12-48-12
GBTC,48.3,48.31,2026-07-13_12-48-12
HODL,17.62,17.63,2026-07-13_12-48-12
IBIT,35.28,35.29,2026-07-13_12-48-12
ARKB,20.63,20.64,2026-07-13_13-03-12
BITB,33.78,33.79,2026-07-13_13-03-12
BRRR,17.54,17.55,2026-07-13_13-03-12
BTC,27.51,27.52,2026-07-13_13-03-12
BTCW,65.67,65.78,2026-07-13_13-03-12
EZBC,35.95,35.96,2026-07-13_13-03-12
FBTC,54.14,54.15,2026-07-13_13-03-12
GBTC,48.23,48.24,2026-07-13_13-03-12
HODL,17.59,17.6,2026-07-13_13-03-12
IBIT,35.23,35.24,2026-07-13_13-03-12
ARKB,20.61,20.62,2026-07-13_13-18-12
BITB,33.75,33.76,2026-07-13_13-18-12
BRRR,17.53,17.54,2026-07-13_13-18-12
BTC,27.49,27.5,2026-07-13_13-18-12
BTCW,65.66,65.72,2026-07-13_13-18-12
EZBC,35.92,35.94,2026-07-13_13-18-12
FBTC,54.1,54.11,2026-07-13_13-18-12
GBTC,48.2,48.21,2026-07-13_13-18-12
HODL,17.58,17.59,2026-07-13_13-18-12
IBIT,35.21,35.22,2026-07-13_13-18-12
ARKB,20.59,20.6,2026-07-13_13-33-12
BITB,33.71,33.72,2026-07-13_13-33-12
BRRR,17.5,17.51,2026-07-13_13-33-12
BTC,27.46,27.47,2026-07-13_13-33-12
BTCW,65.52,65.62,2026-07-13_13-33-12
EZBC,35.88,35.89,2026-07-13_13-33-12
FBTC,54.03,54.04,2026-07-13_13-33-12
GBTC,48.14,48.15,2026-07-13_13-33-12
HODL,17.56,17.57,2026-07-13_13-33-12
IBIT,35.17,35.18,2026-07-13_13-33-12
ARKB,20.56,20.57,2026-07-13_13-48-12
BITB,33.65,33.66,2026-07-13_13-48-12
BRRR,17.47,17.48,2026-07-13_13-48-12
BTC,27.41,27.42,2026-07-13_13-48-12
BTCW,65.45,65.56,2026-07-13_13-48-12
EZBC,35.82,35.83,2026-07-13_13-48-12
FBTC,53.94,53.95,2026-07-13_13-48-12
GBTC,48.07,48.08,2026-07-13_13-48-12
HODL,17.53,17.54,2026-07-13_13-48-12
IBIT,35.11,35.12,2026-07-13_13-48-12
ARKB,20.52,20.53,2026-07-13_14-03-12
BITB,33.59,33.6,2026-07-13_14-03-12
BRRR,17.44,17.45,2026-07-13_14-03-12
BTC,27.36,27.37,2026-07-13_14-03-12
BTCW,65.3,65.39,2026-07-13_14-03-12
EZBC,35.75,35.76,2026-07-13_14-03-12
FBTC,53.84,53.85,2026-07-13_14-03-12
GBTC,47.96,47.97,2026-07-13_14-03-12
HODL,17.5,17.51,2026-07-13_14-03-12
IBIT,35.04,35.05,2026-07-13_14-03-12
ARKB,20.5,20.51,2026-07-13_14-18-12
BITB,33.55,33.56,2026-07-13_14-18-12
BRRR,17.43,17.44,2026-07-13_14-18-12
BTC,27.33,27.34,2026-07-13_14-18-12
BTCW,65.28,65.37,2026-07-13_14-18-12
EZBC,35.72,35.74,2026-07-13_14-18-12
FBTC,53.79,53.8,2026-07-13_14-18-12
GBTC,47.92,47.93,2026-07-13_14-18-12
HODL,17.48,17.49,2026-07-13_14-18-12
IBIT,35.01,35.02,2026-07-13_14-18-12
ARKB,20.5,20.51,2026-07-13_14-33-12
BITB,33.56,33.57,2026-07-13_14-33-12
BRRR,17.43,17.44,2026-07-13_14-33-12
BTC,27.34,27.35,2026-07-13_14-33-12
BTCW,65.29,65.39,2026-07-13_14-33-12
EZBC,35.72,35.74,2026-07-13_14-33-12
FBTC,53.8,53.81,2026-07-13_14-33-12
GBTC,47.93,47.94,2026-07-13_14-33-12
HODL,17.49,17.5,2026-07-13_14-33-12
IBIT,35.01,35.02,2026-07-13_14-33-12
ARKB,20.53,20.54,2026-07-13_14-48-12
BITB,33.61,33.62,2026-07-13_14-48-12
BRRR,17.45,17.46,2026-07-13_14-48-12
BTC,27.37,27.38,2026-07-13_14-48-12
BTCW,65.39,65.45,2026-07-13_14-48-12
EZBC,35.77,35.79,2026-07-13_14-48-12
FBTC,53.87,53.88,2026-07-13_14-48-12
GBTC,48.0,48.01,2026-07-13_14-48-12
HODL,17.51,17.52,2026-07-13_14-48-12
IBIT,35.06,35.07,2026-07-13_14-48-12
ARKB,20.53,20.54,2026-07-13_15-03-12
BITB,33.61,33.62,2026-07-13_15-03-12
BRRR,17.45,17.46,2026-07-13_15-03-12
BTC,27.38,27.39,2026-07-13_15-03-12
BTCW,65.42,65.46,2026-07-13_15-03-12
EZBC,35.78,35.8,2026-07-13_15-03-12
FBTC,53.89,53.9,2026-07-13_15-03-12
GBTC,48.01,48.02,2026-07-13_15-03-12
HODL,17.51,17.52,2026-07-13_15-03-12
IBIT,35.07,35.08,2026-07-13_15-03-12
ARKB,20.55,20.56,2026-07-13_15-18-12
BITB,33.65,33.66,2026-07-13_15-18-12
BRRR,17.48,17.49,2026-07-13_15-18-12
BTC,27.41,27.42,2026-07-13_15-18-12
BTCW,65.48,65.53,2026-07-13_15-18-12
EZBC,35.81,35.83,2026-07-13_15-18-12
FBTC,53.94,53.95,2026-07-13_15-18-12
GBTC,48.05,48.06,2026-07-13_15-18-12
HODL,17.53,17.54,2026-07-13_15-18-12
IBIT,35.11,35.12,2026-07-13_15-18-12
ARKB,20.56,20.57,2026-07-13_15-33-12
BITB,33.66,33.67,2026-07-13_15-33-12
BRRR,17.48,17.49,2026-07-13_15-33-12
BTC,27.42,27.43,2026-07-13_15-33-12
BTCW,65.51,65.54,2026-07-13_15-33-12
EZBC,35.83,35.86,2026-07-13_15-33-12
FBTC,53.96,53.97,2026-07-13_15-33-12
GBTC,48.07,48.08,2026-07-13_15-33-12
HODL,17.54,17.55,2026-07-13_15-33-12
IBIT,35.12,35.13,2026-07-13_15-33-12
ARKB,20.58,20.59,2026-07-13_15-48-12
BITB,33.68,33.69,2026-07-13_15-48-12
BRRR,17.49,17.5,2026-07-13_15-48-12
BTC,27.43,27.44,2026-07-13_15-48-12
BTCW,65.54,65.59,2026-07-13_15-48-12
EZBC,35.85,35.87,2026-07-13_15-48-12
FBTC,53.99,54.0,2026-07-13_15-48-12
GBTC,48.09,48.1,2026-07-13_15-48-12
HODL,17.55,17.56,2026-07-13_15-48-12
IBIT,35.14,35.15,2026-07-13_15-48-12
ARKB,20.62,20.63,2026-07-13_16-03-12
BITB,33.75,33.77,2026-07-13_16-03-12
BRRR,17.52,17.54,2026-07-13_16-03-12
BTC,27.48,27.51,2026-07-13_16-03-12
BTCW,65.67,65.75,2026-07-13_16-03-12
EZBC,35.86,36.04,2026-07-13_16-03-12
FBTC,54.1,54.12,2026-07-13_16-03-12
GBTC,48.2,48.22,2026-07-13_16-03-12
HODL,17.58,17.6,2026-07-13_16-03-12
IBIT,35.21,35.22,2026-07-13_16-03-12
ARKB,20.57,20.59,2026-07-13_16-18-12
BITB,33.66,33.69,2026-07-13_16-18-12
BRRR,17.48,17.51,2026-07-13_16-18-12
BTC,27.42,27.45,2026-07-13_16-18-12
BTCW,65.39,66.01,2026-07-13_16-18-12
EZBC,35.8,36.07,2026-07-13_16-18-12
FBTC,53.96,54.01,2026-07-13_16-18-12
GBTC,48.08,48.11,2026-07-13_16-18-12
HODL,17.54,17.55,2026-07-13_16-18-12
IBIT,35.13,35.14,2026-07-13_16-18-12
ARKB,20.6,20.62,2026-07-13_16-33-12
BITB,33.72,33.74,2026-07-13_16-33-12
BRRR,17.5,17.53,2026-07-13_16-33-12
BTC,27.47,27.49,2026-07-13_16-33-12
BTCW,65.39,66.01,2026-07-13_16-33-12
EZBC,35.82,36.07,2026-07-13_16-33-12
FBTC,54.05,54.09,2026-07-13_16-33-12
GBTC,48.15,48.19,2026-07-13_16-33-12
HODL,17.56,17.58,2026-07-13_16-33-12
IBIT,35.19,35.2,2026-07-13_16-33-12
ARKB,20.61,20.63,2026-07-13_16-43-35
BITB,33.73,33.75,2026-07-13_16-43-35
BRRR,17.51,17.54,2026-07-13_16-43-35
BTC,27.47,27.5,2026-07-13_16-43-35
BTCW,65.39,66.01,2026-07-13_16-43-35
EZBC,35.82,36.07,2026-07-13_16-43-35
FBTC,54.07,54.11,2026-07-13_16-43-35
GBTC,48.17,48.2,2026-07-13_16-43-35
HODL,17.57,17.59,2026-07-13_16-43-35
IBIT,35.19,35.21,2026-07-13_16-43-35
