my_fi_name,price_screen_bid,price_screen_ask,time
BTCW,67.71,67.8,2026-07-14_10-59-38
EZBC,37.05,37.08,2026-07-14_10-59-38
FBTC,55.82,55.83,2026-07-14_10-59-38
GBTC,49.72,49.73,2026-07-14_10-59-38
HODL,18.14,18.15,2026-07-14_10-59-38
IBIT,36.33,36.34,2026-07-14_10-59-38
ARKB,21.27,21.28,2026-07-14_11-14-38
BITB,34.81,34.82,2026-07-14_11-14-38
BRRR,18.08,18.09,2026-07-14_11-14-38
BTC,28.36,28.37,2026-07-14_11-14-38
BTCW,67.74,67.8,2026-07-14_11-14-38
EZBC,37.06,37.08,2026-07-14_11-14-38
FBTC,55.82,55.83,2026-07-14_11-14-38
GBTC,49.72,49.73,2026-07-14_11-14-38
HODL,18.14,18.15,2026-07-14_11-14-38
IBIT,36.32,36.33,2026-07-14_11-14-38
ARKB,21.38,21.39,2026-07-14_11-29-38
BITB,34.99,35.0,2026-07-14_11-29-38
BRRR,18.17,18.18,2026-07-14_11-29-38
BTC,28.5,28.51,2026-07-14_11-29-38
BTCW,68.09,68.16,2026-07-14_11-29-38
EZBC,37.25,37.29,2026-07-14_11-29-38
FBTC,56.11,56.12,2026-07-14_11-29-38
GBTC,49.98,49.99,2026-07-14_11-29-38
HODL,18.23,18.24,2026-07-14_11-29-38
IBIT,36.52,36.53,2026-07-14_11-29-38
ARKB,21.47,21.48,2026-07-14_11-44-38
BITB,35.14,35.15,2026-07-14_11-44-38
BRRR,18.25,18.26,2026-07-14_11-44-38
BTC,28.62,28.63,2026-07-14_11-44-38
BTCW,68.37,68.44,2026-07-14_11-44-38
EZBC,37.4,37.43,2026-07-14_11-44-38
FBTC,56.34,56.35,2026-07-14_11-44-38
GBTC,50.18,50.19,2026-07-14_11-44-38
HODL,18.31,18.32,2026-07-14_11-44-38
IBIT,36.67,36.68,2026-07-14_11-44-38
ARKB,21.47,21.48,2026-07-14_11-59-38
BITB,35.14,35.15,2026-07-14_11-59-38
BRRR,18.25,18.26,2026-07-14_11-59-38
BTC,28.63,28.64,2026-07-14_11-59-38
BTCW,68.39,68.45,2026-07-14_11-59-38
EZBC,37.41,37.42,2026-07-14_11-59-38
FBTC,56.35,56.36,2026-07-14_11-59-38
GBTC,50.18,50.19,2026-07-14_11-59-38
HODL,18.31,18.32,2026-07-14_11-59-38
IBIT,36.67,36.68,2026-07-14_11-59-38
ARKB,21.46,21.47,2026-07-14_12-14-38
BITB,35.12,35.13,2026-07-14_12-14-38
BRRR,18.24,18.25,2026-07-14_12-14-38
BTC,28.61,28.62,2026-07-14_12-14-38
BTCW,68.35,68.4,2026-07-14_12-14-38
EZBC,37.39,37.41,2026-07-14_12-14-38
FBTC,56.32,56.33,2026-07-14_12-14-38
GBTC,50.16,50.17,2026-07-14_12-14-38
HODL,18.3,18.31,2026-07-14_12-14-38
IBIT,36.65,36.66,2026-07-14_12-14-38
ARKB,21.49,21.5,2026-07-14_12-29-38
BITB,35.18,35.19,2026-07-14_12-29-38
BRRR,18.27,18.28,2026-07-14_12-29-38
BTC,28.66,28.67,2026-07-14_12-29-38
BTCW,68.45,68.51,2026-07-14_12-29-38
EZBC,37.45,37.47,2026-07-14_12-29-38
FBTC,56.41,56.42,2026-07-14_12-29-38
GBTC,50.24,50.25,2026-07-14_12-29-38
HODL,18.32,18.33,2026-07-14_12-29-38
IBIT,36.71,36.72,2026-07-14_12-29-38
ARKB,21.49,21.5,2026-07-14_12-44-38
BITB,35.17,35.18,2026-07-14_12-44-38
BRRR,18.26,18.27,2026-07-14_12-44-38
BTC,28.65,28.66,2026-07-14_12-44-38
BTCW,68.42,68.49,2026-07-14_12-44-38
EZBC,37.43,37.46,2026-07-14_12-44-38
FBTC,56.39,56.4,2026-07-14_12-44-38
GBTC,50.22,50.23,2026-07-14_12-44-38
HODL,18.32,18.33,2026-07-14_12-44-38
IBIT,36.7,36.71,2026-07-14_12-44-38
ARKB,21.47,21.48,2026-07-14_12-56-02
BITB,35.14,35.15,2026-07-14_12-56-02
BRRR,18.25,18.26,2026-07-14_12-56-02
BTC,28.63,28.64,2026-07-14_12-56-02
BTCW,68.38,68.44,2026-07-14_12-56-02
EZBC,37.41,37.42,2026-07-14_12-56-02
FBTC,56.34,56.35,2026-07-14_12-56-02
GBTC,50.18,50.19,2026-07-14_12-56-02
HODL,18.31,18.32,2026-07-14_12-56-02
IBIT,36.67,36.68,2026-07-14_12-56-02
ARKB,21.41,21.42,2026-07-14_13-11-02
BITB,35.04,35.05,2026-07-14_13-11-02
BRRR,18.2,18.21,2026-07-14_13-11-02
BTC,28.54,28.55,2026-07-14_13-11-02
BTCW,68.18,68.24,2026-07-14_13-11-02
EZBC,37.3,37.32,2026-07-14_13-11-02
FBTC,56.18,56.19,2026-07-14_13-11-02
GBTC,50.04,50.05,2026-07-14_13-11-02
HODL,18.25,18.26,2026-07-14_13-11-02
IBIT,36.57,36.58,2026-07-14_13-11-02
ARKB,21.36,21.37,2026-07-14_13-26-02
BITB,34.96,34.97,2026-07-14_13-26-02
BRRR,18.16,18.17,2026-07-14_13-26-02
BTC,28.48,28.49,2026-07-14_13-26-02
BTCW,68.03,68.09,2026-07-14_13-26-02
EZBC,37.22,37.25,2026-07-14_13-26-02
FBTC,56.07,56.08,2026-07-14_13-26-02
GBTC,49.94,49.95,2026-07-14_13-26-02
HODL,18.21,18.22,2026-07-14_13-26-02
IBIT,36.49,36.5,2026-07-14_13-26-02
ARKB,21.37,21.38,2026-07-14_13-41-02
BITB,34.99,35.0,2026-07-14_13-41-02
BRRR,18.16,18.17,2026-07-14_13-41-02
BTC,28.5,28.5,2026-07-14_13-41-02
BTCW,68.05,68.12,2026-07-14_13-41-02
EZBC,37.23,37.26,2026-07-14_13-41-02
FBTC,56.1,56.11,2026-07-14_13-41-02
GBTC,49.97,49.98,2026-07-14_13-41-02
HODL,18.22,18.23,2026-07-14_13-41-02
IBIT,36.5,36.51,2026-07-14_13-41-02
ARKB,21.43,21.44,2026-07-14_13-56-02
BITB,35.07,35.08,2026-07-14_13-56-02
BRRR,18.21,18.22,2026-07-14_13-56-02
BTC,28.56,28.57,2026-07-14_13-56-02
BTCW,68.22,68.29,2026-07-14_13-56-02
EZBC,37.32,37.35,2026-07-14_13-56-02
FBTC,56.23,56.24,2026-07-14_13-56-02
GBTC,50.08,50.09,2026-07-14_13-56-02
HODL,18.27,18.28,2026-07-14_13-56-02
IBIT,36.59,36.6,2026-07-14_13-56-02
ARKB,21.38,21.39,2026-07-14_14-11-02
BITB,35.0,35.01,2026-07-14_14-11-02
BRRR,18.17,18.18,2026-07-14_14-11-02
BTC,28.51,28.52,2026-07-14_14-11-02
BTCW,68.08,68.15,2026-07-14_14-11-02
EZBC,37.25,37.26,2026-07-14_14-11-02
FBTC,56.11,56.12,2026-07-14_14-11-02
GBTC,49.98,49.99,2026-07-14_14-11-02
HODL,18.23,18.24,2026-07-14_14-11-02
IBIT,36.52,36.53,2026-07-14_14-11-02
ARKB,21.39,21.4,2026-07-14_14-26-02
BITB,35.01,35.02,2026-07-14_14-26-02
BRRR,18.18,18.19,2026-07-14_14-26-02
BTC,28.52,28.53,2026-07-14_14-26-02
BTCW,68.12,68.19,2026-07-14_14-26-02
EZBC,37.27,37.29,2026-07-14_14-26-02
FBTC,56.14,56.15,2026-07-14_14-26-02
GBTC,50.01,50.02,2026-07-14_14-26-02
HODL,18.24,18.25,2026-07-14_14-26-02
IBIT,36.54,36.55,2026-07-14_14-26-02
ARKB,21.42,21.42,2026-07-14_14-41-02
BITB,35.05,35.06,2026-07-14_14-41-02
BRRR,18.2,18.21,2026-07-14_14-41-02
BTC,28.55,28.56,2026-07-14_14-41-02
BTCW,68.19,68.26,2026-07-14_14-41-02
EZBC,37.31,37.33,2026-07-14_14-41-02
FBTC,56.2,56.21,2026-07-14_14-41-02
GBTC,50.06,50.07,2026-07-14_14-41-02
HODL,18.26,18.27,2026-07-14_14-41-02
IBIT,36.58,36.59,2026-07-14_14-41-02
ARKB,21.39,21.4,2026-07-14_14-56-02
BITB,35.02,35.03,2026-07-14_14-56-02
BRRR,18.19,18.2,2026-07-14_14-56-02
BTC,28.53,28.54,2026-07-14_14-56-02
BTCW,68.13,68.22,2026-07-14_14-56-02
EZBC,37.28,37.3,2026-07-14_14-56-02
FBTC,56.16,56.17,2026-07-14_14-56-02
GBTC,50.01,50.03,2026-07-14_14-56-02
HODL,18.24,18.25,2026-07-14_14-56-02
IBIT,36.55,36.56,2026-07-14_14-56-02
ARKB,21.4,21.41,2026-07-14_15-11-02
BITB,35.04,35.05,2026-07-14_15-11-02
BRRR,18.19,18.2,2026-07-14_15-11-02
BTC,28.54,28.55,2026-07-14_15-11-02
BTCW,68.16,68.22,2026-07-14_15-11-02
EZBC,37.29,37.31,2026-07-14_15-11-02
FBTC,56.18,56.19,2026-07-14_15-11-02
GBTC,50.03,50.04,2026-07-14_15-11-02
HODL,18.25,18.26,2026-07-14_15-11-02
IBIT,36.56,36.57,2026-07-14_15-11-02
ARKB,21.42,21.43,2026-07-14_15-26-02
BITB,35.06,35.07,2026-07-14_15-26-02
BRRR,18.21,18.22,2026-07-14_15-26-02
BTC,28.56,28.57,2026-07-14_15-26-02
BTCW,68.22,68.28,2026-07-14_15-26-02
EZBC,37.32,37.34,2026-07-14_15-26-02
FBTC,56.22,56.23,2026-07-14_15-26-02
GBTC,50.06,50.07,2026-07-14_15-26-02
HODL,18.26,18.27,2026-07-14_15-26-02
IBIT,36.59,36.6,2026-07-14_15-26-02
ARKB,21.37,21.38,2026-07-14_15-41-02
BITB,34.99,35.0,2026-07-14_15-41-02
BRRR,18.17,18.18,2026-07-14_15-41-02
BTC,28.51,28.52,2026-07-14_15-41-02
BTCW,68.09,68.13,2026-07-14_15-41-02
EZBC,37.25,37.26,2026-07-14_15-41-02
FBTC,56.1,56.11,2026-07-14_15-41-02
GBTC,49.97,49.98,2026-07-14_15-41-02
HODL,18.23,18.24,2026-07-14_15-41-02
IBIT,36.51,36.52,2026-07-14_15-41-02
ARKB,21.41,21.42,2026-07-14_15-56-02
BITB,35.06,35.07,2026-07-14_15-56-02
BRRR,18.2,18.21,2026-07-14_15-56-02
BTC,28.56,28.57,2026-07-14_15-56-02
BTCW,68.21,68.27,2026-07-14_15-56-02
EZBC,37.31,37.34,2026-07-14_15-56-02
FBTC,56.21,56.22,2026-07-14_15-56-02
GBTC,50.07,50.08,2026-07-14_15-56-02
HODL,18.26,18.27,2026-07-14_15-56-02
IBIT,36.58,36.59,2026-07-14_15-56-02
ARKB,21.37,21.39,2026-07-14_16-11-02
BITB,34.98,35.01,2026-07-14_16-11-02
BRRR,18.17,18.19,2026-07-14_16-11-02
BTC,28.5,28.53,2026-07-14_16-11-02
BTCW,67.91,68.45,2026-07-14_16-11-02
EZBC,37.11,37.38,2026-07-14_16-11-02
FBTC,56.11,56.14,2026-07-14_16-11-02
GBTC,49.96,50.0,2026-07-14_16-11-02
HODL,18.23,18.24,2026-07-14_16-11-02
IBIT,36.52,36.53,2026-07-14_16-11-02
ARKB,21.36,21.38,2026-07-14_16-34-46
BITB,34.96,34.99,2026-07-14_16-34-46
BRRR,18.15,18.18,2026-07-14_16-34-46
BTC,28.47,28.5,2026-07-14_16-34-46
BTCW,67.92,68.42,2026-07-14_16-34-46
EZBC,37.12,37.37,2026-07-14_16-34-46
FBTC,56.06,56.09,2026-07-14_16-34-46
GBTC,49.92,49.96,2026-07-14_16-34-46
HODL,18.21,18.23,2026-07-14_16-34-46
IBIT,36.49,36.5,2026-07-14_16-34-46
ARKB,21.51,21.55,2026-07-14_18-24-13
BITB,35.22,35.27,2026-07-14_18-24-13
BRRR,18.29,18.33,2026-07-14_18-24-13
BTC,28.69,28.75,2026-07-14_18-24-13
BTCW,68.39,68.89,2026-07-14_18-24-13
EZBC,37.4,37.67,2026-07-14_18-24-13
FBTC,56.47,56.58,2026-07-14_18-24-13
GBTC,50.28,50.4,2026-07-14_18-24-13
HODL,18.35,18.39,2026-07-14_18-24-13
IBIT,36.76,36.8,2026-07-14_18-24-13
ARKB,21.5,21.59,2026-07-14_18-39-13
BITB,35.23,35.28,2026-07-14_18-39-13
BRRR,18.3,18.38,2026-07-14_18-39-13
BTC,28.7,28.75,2026-07-14_18-39-13
BTCW,68.39,68.89,2026-07-14_18-39-13
EZBC,37.4,37.67,2026-07-14_18-39-13
FBTC,56.51,56.57,2026-07-14_18-39-13
GBTC,50.32,50.43,2026-07-14_18-39-13
HODL,18.29,18.46,2026-07-14_18-39-13
IBIT,36.78,36.81,2026-07-14_18-39-13
ARKB,21.51,21.56,2026-07-14_18-54-13
BITB,35.22,35.26,2026-07-14_18-54-13
BRRR,18.29,18.35,2026-07-14_18-54-13
BTC,28.69,28.72,2026-07-14_18-54-13
BTCW,68.39,68.88,2026-07-14_18-54-13
EZBC,37.4,37.67,2026-07-14_18-54-13
FBTC,56.45,56.51,2026-07-14_18-54-13
GBTC,50.29,50.37,2026-07-14_18-54-13
HODL,18.35,18.45,2026-07-14_18-54-13
IBIT,36.77,36.78,2026-07-14_18-54-13
ARKB,21.5,21.55,2026-07-14_19-09-13
BITB,35.2,35.25,2026-07-14_19-09-13
BRRR,18.28,18.33,2026-07-14_19-09-13
BTC,28.68,28.72,2026-07-14_19-09-13
BTCW,68.28,68.76,2026-07-14_19-09-13
EZBC,37.33,37.6,2026-07-14_19-09-13
FBTC,56.44,56.5,2026-07-14_19-09-13
GBTC,50.27,50.36,2026-07-14_19-09-13
HODL,18.34,18.38,2026-07-14_19-09-13
IBIT,36.75,36.78,2026-07-14_19-09-13
ARKB,21.49,21.54,2026-07-14_19-24-13
BITB,35.19,35.24,2026-07-14_19-24-13
BRRR,18.27,18.32,2026-07-14_19-24-13
BTC,28.61,28.73,2026-07-14_19-24-13
BTCW,68.32,68.89,2026-07-14_19-24-13
EZBC,37.36,37.67,2026-07-14_19-24-13
FBTC,56.4,56.5,2026-07-14_19-24-13
GBTC,50.25,50.34,2026-07-14_19-24-13
HODL,18.33,18.37,2026-07-14_19-24-13
IBIT,36.73,36.75,2026-07-14_19-24-13
ARKB,21.51,21.55,2026-07-14_19-39-13
BITB,35.22,35.28,2026-07-14_19-39-13
BRRR,18.29,18.33,2026-07-14_19-39-13
BTC,28.69,28.75,2026-07-14_19-39-13
BTCW,68.32,68.88,2026-07-14_19-39-13
EZBC,37.36,37.67,2026-07-14_19-39-13
FBTC,56.46,56.52,2026-07-14_19-39-13
GBTC,50.3,50.39,2026-07-14_19-39-13
HODL,18.35,18.39,2026-07-14_19-39-13
IBIT,36.77,36.8,2026-07-14_19-39-13
ARKB,21.49,21.56,2026-07-14_19-54-13
BITB,35.23,35.37,2026-07-14_19-54-13
BRRR,18.31,18.33,2026-07-14_19-54-13
BTC,28.69,28.75,2026-07-14_19-54-13
BTCW,68.32,68.88,2026-07-14_19-54-13
EZBC,37.36,37.67,2026-07-14_19-54-13
FBTC,56.49,56.56,2026-07-14_19-54-13
GBTC,50.35,50.5,2026-07-14_19-54-13
HODL,18.35,18.48,2026-07-14_19-54-13
IBIT,36.8,36.82,2026-07-14_19-54-13
ARKB,21.52,21.56,2026-07-14_20-09-13
BITB,35.23,35.27,2026-07-14_20-09-13
BRRR,18.23,18.4,2026-07-14_20-09-13
BTC,28.59,28.86,2026-07-14_20-09-13
BTCW,68.33,68.97,2026-07-14_20-09-13
EZBC,37.19,37.91,2026-07-14_20-09-13
FBTC,56.49,56.56,2026-07-14_20-09-13
GBTC,50.32,50.38,2026-07-14_20-09-13
HODL,18.35,18.38,2026-07-14_20-09-13
IBIT,36.79,36.81,2026-07-14_20-09-13
ARKB,21.49,21.52,2026-07-14_20-24-13
BITB,35.18,35.22,2026-07-14_20-24-13
BRRR,18.23,18.37,2026-07-14_20-24-13
BTC,28.52,28.83,2026-07-14_20-24-13
BTCW,68.33,68.84,2026-07-14_20-24-13
EZBC,37.19,37.91,2026-07-14_20-24-13
FBTC,56.41,56.47,2026-07-14_20-24-13
GBTC,50.24,50.3,2026-07-14_20-24-13
HODL,18.32,18.35,2026-07-14_20-24-13
IBIT,36.72,36.75,2026-07-14_20-24-13
ARKB,21.46,21.5,2026-07-14_20-39-13
BITB,35.14,35.19,2026-07-14_20-39-13
BRRR,18.17,18.35,2026-07-14_20-39-13
BTC,28.5,28.77,2026-07-14_20-39-13
BTCW,68.11,68.76,2026-07-14_20-39-13
EZBC,37.19,37.75,2026-07-14_20-39-13
FBTC,56.34,56.42,2026-07-14_20-39-13
GBTC,50.18,50.25,2026-07-14_20-39-13
HODL,18.3,18.34,2026-07-14_20-39-13
IBIT,36.69,36.72,2026-07-14_20-39-13
ARKB,21.46,21.49,2026-07-14_20-54-13
BITB,35.13,35.18,2026-07-14_20-54-13
BRRR,18.17,18.35,2026-07-14_20-54-13
BTC,28.49,28.79,2026-07-14_20-54-13
BTCW,68.11,68.75,2026-07-14_20-54-13
EZBC,37.19,37.75,2026-07-14_20-54-13
FBTC,56.33,56.4,2026-07-14_20-54-13
GBTC,50.18,50.23,2026-07-14_20-54-13
HODL,18.3,18.33,2026-07-14_20-54-13
IBIT,36.68,36.71,2026-07-14_20-54-13
ARKB,21.44,21.47,2026-07-14_21-09-13
BITB,35.1,35.14,2026-07-14_21-09-13
BRRR,18.17,18.34,2026-07-14_21-09-13
BTC,28.46,28.77,2026-07-14_21-09-13
BTCW,68.11,68.71,2026-07-14_21-09-13
EZBC,37.19,37.75,2026-07-14_21-09-13
FBTC,56.28,56.35,2026-07-14_21-09-13
GBTC,50.13,50.18,2026-07-14_21-09-13
HODL,18.28,18.32,2026-07-14_21-09-13
IBIT,36.65,36.68,2026-07-14_21-09-13
ARKB,21.46,21.49,2026-07-14_21-24-13
BITB,35.12,35.17,2026-07-14_21-24-13
BRRR,18.17,18.33,2026-07-14_21-24-13
BTC,28.5,28.79,2026-07-14_21-24-13
BTCW,68.11,68.69,2026-07-14_21-24-13
EZBC,37.19,37.75,2026-07-14_21-24-13
FBTC,56.32,56.39,2026-07-14_21-24-13
GBTC,50.16,50.22,2026-07-14_21-24-13
HODL,18.3,18.33,2026-07-14_21-24-13
IBIT,36.67,36.71,2026-07-14_21-24-13
ARKB,21.43,21.46,2026-07-14_21-39-13
BITB,35.09,35.13,2026-07-14_21-39-13
BRRR,18.17,18.33,2026-07-14_21-39-13
BTC,28.45,28.75,2026-07-14_21-39-13
BTCW,68.11,68.69,2026-07-14_21-39-13
EZBC,37.19,37.75,2026-07-14_21-39-13
FBTC,56.26,56.33,2026-07-14_21-39-13
GBTC,50.11,50.16,2026-07-14_21-39-13
HODL,18.28,18.31,2026-07-14_21-39-13
IBIT,36.63,36.67,2026-07-14_21-39-13
ARKB,21.41,21.44,2026-07-14_21-54-13
BITB,35.05,35.09,2026-07-14_21-54-13
BRRR,18.17,18.31,2026-07-14_21-54-13
BTC,28.42,28.73,2026-07-14_21-54-13
BTCW,68.11,68.62,2026-07-14_21-54-13
EZBC,37.19,37.75,2026-07-14_21-54-13
FBTC,56.2,56.27,2026-07-14_21-54-13
GBTC,50.05,50.11,2026-07-14_21-54-13
HODL,18.26,18.29,2026-07-14_21-54-13
IBIT,36.59,36.62,2026-07-14_21-54-13
ARKB,21.43,21.46,2026-07-14_22-09-13
BITB,35.08,35.12,2026-07-14_22-09-13
BRRR,18.17,18.31,2026-07-14_22-09-13
BTC,28.44,28.74,2026-07-14_22-09-13
BTCW,68.11,68.62,2026-07-14_22-09-13
EZBC,37.19,37.75,2026-07-14_22-09-13
FBTC,56.24,56.31,2026-07-14_22-09-13
GBTC,50.1,50.14,2026-07-14_22-09-13
HODL,18.27,18.3,2026-07-14_22-09-13
IBIT,36.62,36.65,2026-07-14_22-09-13
