my_fi_name,price_screen_bid,price_screen_ask,time
BRRR,17.36,17.37,2026-07-08_11-21-01
BTC,27.22,27.23,2026-07-08_11-21-01
BTCW,65.0,65.05,2026-07-08_11-21-01
EZBC,35.57,35.58,2026-07-08_11-21-01
FBTC,53.58,53.59,2026-07-08_11-21-01
GBTC,47.74,47.75,2026-07-08_11-21-01
HODL,17.41,17.42,2026-07-08_11-21-01
IBIT,34.87,34.88,2026-07-08_11-21-01
ARKB,20.45,20.46,2026-07-08_11-36-01
BITB,33.48,33.49,2026-07-08_11-36-01
BRRR,17.39,17.4,2026-07-08_11-36-01
BTC,27.27,27.28,2026-07-08_11-36-01
BTCW,65.11,65.17,2026-07-08_11-36-01
EZBC,35.63,35.64,2026-07-08_11-36-01
FBTC,53.67,53.68,2026-07-08_11-36-01
GBTC,47.82,47.83,2026-07-08_11-36-01
HODL,17.44,17.45,2026-07-08_11-36-01
IBIT,34.93,34.94,2026-07-08_11-36-01
ARKB,20.44,20.45,2026-07-08_11-51-01
BITB,33.46,33.47,2026-07-08_11-51-01
BRRR,17.38,17.39,2026-07-08_11-51-01
BTC,27.25,27.26,2026-07-08_11-51-01
BTCW,65.07,65.13,2026-07-08_11-51-01
EZBC,35.61,35.63,2026-07-08_11-51-01
FBTC,53.64,53.65,2026-07-08_11-51-01
GBTC,47.79,47.8,2026-07-08_11-51-01
HODL,17.43,17.44,2026-07-08_11-51-01
IBIT,34.91,34.92,2026-07-08_11-51-01
ARKB,20.46,20.47,2026-07-08_12-06-01
BITB,33.48,33.49,2026-07-08_12-06-01
BRRR,17.39,17.4,2026-07-08_12-06-01
BTC,27.28,27.29,2026-07-08_12-06-01
BTCW,65.11,65.19,2026-07-08_12-06-01
EZBC,35.65,35.66,2026-07-08_12-06-01
FBTC,53.69,53.7,2026-07-08_12-06-01
GBTC,47.83,47.84,2026-07-08_12-06-01
HODL,17.45,17.46,2026-07-08_12-06-01
IBIT,34.94,34.95,2026-07-08_12-06-01
ARKB,20.51,20.52,2026-07-08_12-21-01
BITB,33.57,33.58,2026-07-08_12-21-01
BRRR,17.44,17.45,2026-07-08_12-21-01
BTC,27.35,27.36,2026-07-08_12-21-01
BTCW,65.29,65.35,2026-07-08_12-21-01
EZBC,35.73,35.75,2026-07-08_12-21-01
FBTC,53.83,53.84,2026-07-08_12-21-01
GBTC,47.95,47.96,2026-07-08_12-21-01
HODL,17.49,17.5,2026-07-08_12-21-01
IBIT,35.03,35.04,2026-07-08_12-21-01
ARKB,20.48,20.49,2026-07-08_12-36-01
BITB,33.53,33.54,2026-07-08_12-36-01
BRRR,17.41,17.42,2026-07-08_12-36-01
BTC,27.32,27.33,2026-07-08_12-36-01
BTCW,65.22,65.27,2026-07-08_12-36-01
EZBC,35.68,35.7,2026-07-08_12-36-01
FBTC,53.76,53.77,2026-07-08_12-36-01
GBTC,47.89,47.9,2026-07-08_12-36-01
HODL,17.47,17.48,2026-07-08_12-36-01
IBIT,34.99,35.0,2026-07-08_12-36-01
ARKB,20.54,20.55,2026-07-08_12-51-01
BITB,33.63,33.64,2026-07-08_12-51-01
BRRR,17.47,17.48,2026-07-08_12-51-01
BTC,27.4,27.41,2026-07-08_12-51-01
BTCW,65.41,65.47,2026-07-08_12-51-01
EZBC,35.8,35.81,2026-07-08_12-51-01
FBTC,53.92,53.93,2026-07-08_12-51-01
GBTC,48.04,48.05,2026-07-08_12-51-01
HODL,17.53,17.54,2026-07-08_12-51-01
IBIT,35.09,35.1,2026-07-08_12-51-01
ARKB,20.54,20.55,2026-07-08_13-06-01
BITB,33.63,33.64,2026-07-08_13-06-01
BRRR,17.46,17.47,2026-07-08_13-06-01
BTC,27.4,27.41,2026-07-08_13-06-01
BTCW,65.4,65.46,2026-07-08_13-06-01
EZBC,35.79,35.8,2026-07-08_13-06-01
FBTC,53.91,53.92,2026-07-08_13-06-01
GBTC,48.03,48.04,2026-07-08_13-06-01
HODL,17.53,17.54,2026-07-08_13-06-01
IBIT,35.09,35.1,2026-07-08_13-06-01
ARKB,20.61,20.62,2026-07-08_13-23-52
BITB,33.74,33.75,2026-07-08_13-23-52
BRRR,17.52,17.53,2026-07-08_13-23-52
BTC,27.49,27.5,2026-07-08_13-23-52
BTCW,65.63,65.69,2026-07-08_13-23-52
EZBC,35.92,35.93,2026-07-08_13-23-52
FBTC,54.1,54.11,2026-07-08_13-23-52
GBTC,48.2,48.21,2026-07-08_13-23-52
HODL,17.58,17.59,2026-07-08_13-23-52
IBIT,35.21,35.22,2026-07-08_13-23-52
ARKB,20.66,20.67,2026-07-08_13-38-52
BITB,33.82,33.83,2026-07-08_13-38-52
BRRR,17.56,17.57,2026-07-08_13-38-52
BTC,27.55,27.56,2026-07-08_13-38-52
BTCW,65.78,65.84,2026-07-08_13-38-52
EZBC,36.0,36.01,2026-07-08_13-38-52
FBTC,54.23,54.24,2026-07-08_13-38-52
GBTC,48.31,48.32,2026-07-08_13-38-52
HODL,17.62,17.63,2026-07-08_13-38-52
IBIT,35.29,35.3,2026-07-08_13-38-52
ARKB,20.58,20.59,2026-07-08_13-53-52
BITB,33.7,33.71,2026-07-08_13-53-52
BRRR,17.5,17.51,2026-07-08_13-53-52
BTC,27.45,27.46,2026-07-08_13-53-52
BTCW,65.54,65.59,2026-07-08_13-53-52
EZBC,35.87,35.88,2026-07-08_13-53-52
FBTC,54.03,54.04,2026-07-08_13-53-52
GBTC,48.14,48.15,2026-07-08_13-53-52
HODL,17.56,17.57,2026-07-08_13-53-52
IBIT,35.16,35.17,2026-07-08_13-53-52
ARKB,20.59,20.6,2026-07-08_14-08-52
BITB,33.72,33.73,2026-07-08_14-08-52
BRRR,17.51,17.52,2026-07-08_14-08-52
BTC,27.47,27.48,2026-07-08_14-08-52
BTCW,65.58,65.65,2026-07-08_14-08-52
EZBC,35.89,35.9,2026-07-08_14-08-52
FBTC,54.07,54.08,2026-07-08_14-08-52
GBTC,48.17,48.18,2026-07-08_14-08-52
HODL,17.57,17.58,2026-07-08_14-08-52
IBIT,35.18,35.19,2026-07-08_14-08-52
ARKB,20.62,20.63,2026-07-08_14-23-52
BITB,33.75,33.76,2026-07-08_14-23-52
BRRR,17.53,17.54,2026-07-08_14-23-52
BTC,27.5,27.51,2026-07-08_14-23-52
BTCW,65.65,65.72,2026-07-08_14-23-52
EZBC,35.92,35.94,2026-07-08_14-23-52
FBTC,54.13,54.14,2026-07-08_14-23-52
GBTC,48.22,48.23,2026-07-08_14-23-52
HODL,17.59,17.6,2026-07-08_14-23-52
IBIT,35.22,35.23,2026-07-08_14-23-52
ARKB,20.56,20.57,2026-07-08_14-38-52
BITB,33.66,33.67,2026-07-08_14-38-52
BRRR,17.48,17.49,2026-07-08_14-38-52
BTC,27.42,27.43,2026-07-08_14-38-52
BTCW,65.46,65.53,2026-07-08_14-38-52
EZBC,35.82,35.83,2026-07-08_14-38-52
FBTC,53.97,53.98,2026-07-08_14-38-52
GBTC,48.08,48.09,2026-07-08_14-38-52
HODL,17.54,17.55,2026-07-08_14-38-52
IBIT,35.12,35.13,2026-07-08_14-38-52
ARKB,20.61,20.62,2026-07-08_14-53-52
BITB,33.75,33.76,2026-07-08_14-53-52
BRRR,17.53,17.54,2026-07-08_14-53-52
BTC,27.49,27.5,2026-07-08_14-53-52
BTCW,65.65,65.7,2026-07-08_14-53-52
EZBC,35.92,35.94,2026-07-08_14-53-52
FBTC,54.11,54.12,2026-07-08_14-53-52
GBTC,48.2,48.21,2026-07-08_14-53-52
HODL,17.59,17.6,2026-07-08_14-53-52
IBIT,35.22,35.23,2026-07-08_14-53-52
ARKB,20.57,20.58,2026-07-08_15-08-52
BITB,33.69,33.7,2026-07-08_15-08-52
BRRR,17.49,17.5,2026-07-08_15-08-52
BTC,27.44,27.45,2026-07-08_15-08-52
BTCW,65.52,65.59,2026-07-08_15-08-52
EZBC,35.85,35.86,2026-07-08_15-08-52
FBTC,54.01,54.02,2026-07-08_15-08-52
GBTC,48.11,48.12,2026-07-08_15-08-52
HODL,17.56,17.57,2026-07-08_15-08-52
IBIT,35.15,35.16,2026-07-08_15-08-52
ARKB,20.6,20.61,2026-07-08_15-25-00
BITB,33.73,33.74,2026-07-08_15-25-00
BRRR,17.51,17.52,2026-07-08_15-25-00
BTC,27.47,27.48,2026-07-08_15-25-00
BTCW,65.59,65.67,2026-07-08_15-25-00
EZBC,35.9,35.91,2026-07-08_15-25-00
FBTC,54.07,54.08,2026-07-08_15-25-00
GBTC,48.17,48.18,2026-07-08_15-25-00
HODL,17.58,17.59,2026-07-08_15-25-00
IBIT,35.19,35.2,2026-07-08_15-25-00
