date,close,symbol,time
2026-04-29,21.59,BRRR,09:30:00
2026-04-29,21.65,BRRR,09:45:00
2026-04-29,21.59,BRRR,10:00:00
2026-04-29,21.63,BRRR,10:15:00
2026-04-29,21.59,BRRR,10:30:00
2026-04-29,21.59,BRRR,10:45:00
2026-04-29,21.5,BRRR,11:00:00
2026-04-29,21.48,BRRR,11:15:00
2026-04-29,21.41,BRRR,11:30:00
2026-04-29,21.41,BRRR,11:45:00
2026-04-29,21.43,BRRR,12:00:00
2026-04-29,21.38,BRRR,12:15:00
2026-04-29,21.4,BRRR,12:30:00
2026-04-29,21.37,BRRR,12:45:00
2026-04-29,21.41,BRRR,13:00:00
2026-04-29,21.4,BRRR,13:15:00
2026-04-29,21.43,BRRR,13:30:00
2026-04-29,21.59,BRRR,13:45:00
2026-04-29,21.2,BRRR,14:00:00
2026-04-29,21.19,BRRR,14:15:00
2026-04-29,21.2,BRRR,14:30:00
2026-04-29,21.29,BRRR,14:45:00
2026-04-29,21.3,BRRR,15:00:00
2026-04-29,21.29,BRRR,15:15:00
2026-04-29,21.26,BRRR,15:30:00
2026-04-29,21.29,BRRR,15:45:00
2026-04-30,21.61,BRRR,09:30:00
2026-04-30,21.55,BRRR,09:45:00
2026-04-30,21.52,BRRR,10:00:00
2026-04-30,21.52,BRRR,10:15:00
2026-04-30,21.52,BRRR,10:30:00
2026-04-30,21.51,BRRR,10:45:00
2026-04-30,21.55,BRRR,11:00:00
2026-04-30,21.58,BRRR,11:15:00
2026-04-30,21.55,BRRR,11:30:00
2026-04-30,21.55,BRRR,11:45:00
2026-04-30,21.55,BRRR,12:00:00
2026-04-30,21.52,BRRR,12:15:00
2026-04-30,21.52,BRRR,12:30:00
2026-04-30,21.5,BRRR,12:45:00
2026-04-30,21.48,BRRR,13:00:00
2026-04-30,21.46,BRRR,13:15:00
2026-04-30,21.46,BRRR,13:30:00
2026-04-30,21.5,BRRR,13:45:00
2026-04-30,21.5,BRRR,14:00:00
2026-04-30,21.51,BRRR,14:15:00
2026-04-30,21.54,BRRR,14:30:00
2026-04-30,21.52,BRRR,14:45:00
2026-04-30,21.55,BRRR,15:00:00
2026-04-30,21.56,BRRR,15:15:00
2026-04-30,21.55,BRRR,15:30:00
2026-04-30,21.54,BRRR,15:45:00
2026-05-01,22.09,BRRR,09:30:00
2026-05-01,22.23,BRRR,09:45:00
2026-05-01,22.2,BRRR,10:00:00
2026-05-01,22.09,BRRR,10:15:00
2026-05-01,22.06,BRRR,10:30:00
2026-05-01,22.12,BRRR,10:45:00
2026-05-01,22.15,BRRR,11:00:00
2026-05-01,22.16,BRRR,11:15:00
2026-05-01,22.2,BRRR,11:30:00
2026-05-01,22.13,BRRR,11:45:00
2026-05-01,22.12,BRRR,12:00:00
2026-05-01,22.11,BRRR,12:15:00
2026-05-01,22.09,BRRR,12:30:00
2026-05-01,22.08,BRRR,12:45:00
2026-05-01,22.11,BRRR,13:00:00
2026-05-01,22.08,BRRR,13:15:00
2026-05-01,22.13,BRRR,13:30:00
2026-05-01,22.16,BRRR,13:45:00
2026-05-01,22.16,BRRR,14:00:00
2026-05-01,22.19,BRRR,14:15:00
2026-05-01,22.13,BRRR,14:30:00
2026-05-01,22.13,BRRR,14:45:00
2026-05-01,22.16,BRRR,15:00:00
2026-05-01,22.13,BRRR,15:15:00
2026-05-01,22.11,BRRR,15:30:00
2026-05-01,22.12,BRRR,15:45:00
2026-05-04,22.25,BRRR,09:30:00
2026-05-04,22.22,BRRR,09:45:00
2026-05-04,22.27,BRRR,10:00:00
2026-05-04,22.36,BRRR,10:15:00
2026-05-04,22.45,BRRR,10:30:00
2026-05-04,22.63,BRRR,10:45:00
2026-05-04,22.61,BRRR,11:00:00
2026-05-04,22.5,BRRR,11:15:00
2026-05-04,22.55,BRRR,11:30:00
2026-05-04,22.58,BRRR,11:45:00
2026-05-04,22.48,BRRR,12:00:00
2026-05-04,22.65,BRRR,12:15:00
2026-05-04,22.65,BRRR,12:30:00
2026-05-04,22.58,BRRR,12:45:00
2026-05-04,22.68,BRRR,13:00:00
2026-05-04,22.7,BRRR,13:15:00
2026-05-04,22.66,BRRR,13:30:00
2026-05-04,22.68,BRRR,13:45:00
2026-05-04,22.68,BRRR,14:00:00
2026-05-04,22.65,BRRR,14:15:00
2026-05-04,22.62,BRRR,14:30:00
2026-05-04,22.61,BRRR,14:45:00
2026-05-04,22.59,BRRR,15:00:00
2026-05-04,22.54,BRRR,15:15:00
2026-05-04,22.56,BRRR,15:30:00
2026-05-04,22.58,BRRR,15:45:00
2026-05-05,22.96,BRRR,09:30:00
2026-05-05,22.95,BRRR,09:45:00
2026-05-05,22.88,BRRR,10:00:00
2026-05-05,22.96,BRRR,10:15:00
2026-05-05,22.91,BRRR,10:30:00
2026-05-05,22.95,BRRR,10:45:00
2026-05-05,23.02,BRRR,11:00:00
2026-05-05,23.04,BRRR,11:15:00
2026-05-05,23.04,BRRR,11:30:00
2026-05-05,23.01,BRRR,11:45:00
2026-05-05,22.98,BRRR,12:00:00
2026-05-05,22.96,BRRR,12:15:00
2026-05-05,22.88,BRRR,12:30:00
2026-05-05,22.94,BRRR,12:45:00
2026-05-05,22.95,BRRR,13:00:00
2026-05-05,22.96,BRRR,13:15:00
2026-05-05,22.94,BRRR,13:30:00
2026-05-05,22.93,BRRR,13:45:00
2026-05-05,23.01,BRRR,14:00:00
2026-05-05,22.98,BRRR,14:15:00
2026-05-05,23.0,BRRR,14:30:00
2026-05-05,23.0,BRRR,14:45:00
2026-05-05,22.98,BRRR,15:00:00
2026-05-05,23.0,BRRR,15:15:00
2026-05-05,23.04,BRRR,15:30:00
2026-05-05,23.02,BRRR,15:45:00
2026-05-06,23.11,BRRR,09:30:00
2026-05-06,23.04,BRRR,09:45:00
2026-05-06,22.98,BRRR,10:00:00
2026-05-06,23.02,BRRR,10:15:00
2026-05-06,23.09,BRRR,10:30:00
2026-05-06,22.98,BRRR,10:45:00
2026-05-06,22.95,BRRR,11:00:00
2026-05-06,23.02,BRRR,11:15:00
2026-05-06,23.02,BRRR,11:30:00
2026-05-06,23.04,BRRR,11:45:00
2026-05-06,23.05,BRRR,12:00:00
2026-05-06,22.98,BRRR,12:15:00
2026-05-06,23.04,BRRR,12:30:00
2026-05-06,23.02,BRRR,12:45:00
2026-05-06,23.04,BRRR,13:00:00
2026-05-06,22.96,BRRR,13:15:00
2026-05-06,23.0,BRRR,13:30:00
2026-05-06,22.96,BRRR,13:45:00
2026-05-06,22.98,BRRR,14:00:00
2026-05-06,22.96,BRRR,14:15:00
2026-05-06,22.95,BRRR,14:30:00
2026-05-06,22.94,BRRR,14:45:00
2026-05-06,22.91,BRRR,15:00:00
2026-05-06,22.94,BRRR,15:15:00
2026-05-06,22.96,BRRR,15:30:00
2026-05-06,22.97,BRRR,15:45:00
2026-05-07,22.71,BRRR,09:30:00
2026-05-07,22.7,BRRR,09:45:00
2026-05-07,22.75,BRRR,10:00:00
2026-05-07,22.68,BRRR,10:15:00
2026-05-07,22.59,BRRR,10:30:00
2026-05-07,22.61,BRRR,10:45:00
2026-05-07,22.59,BRRR,11:00:00
2026-05-07,22.51,BRRR,11:15:00
2026-05-07,22.55,BRRR,11:30:00
2026-05-07,22.52,BRRR,11:45:00
2026-05-07,22.51,BRRR,12:00:00
2026-05-07,22.55,BRRR,12:15:00
2026-05-07,22.52,BRRR,12:30:00
2026-05-07,22.5,BRRR,12:45:00
2026-05-07,22.52,BRRR,13:00:00
2026-05-07,22.46,BRRR,13:15:00
2026-05-07,22.52,BRRR,13:30:00
2026-05-07,22.59,BRRR,13:45:00
2026-05-07,22.61,BRRR,14:00:00
2026-05-07,22.59,BRRR,14:15:00
2026-05-07,22.59,BRRR,14:30:00
2026-05-07,22.62,BRRR,14:45:00
2026-05-07,22.61,BRRR,15:00:00
2026-05-07,22.55,BRRR,15:15:00
2026-05-07,22.59,BRRR,15:30:00
2026-05-07,22.6,BRRR,15:45:00
2026-05-08,22.44,BRRR,09:30:00
2026-05-08,22.45,BRRR,09:45:00
2026-05-08,22.54,BRRR,10:00:00
2026-05-08,22.56,BRRR,10:15:00
2026-05-08,22.62,BRRR,10:30:00
2026-05-08,22.59,BRRR,10:45:00
2026-05-08,22.52,BRRR,11:00:00
2026-05-08,22.48,BRRR,11:15:00
2026-05-08,22.55,BRRR,11:30:00
2026-05-08,22.61,BRRR,11:45:00
2026-05-08,22.55,BRRR,12:00:00
2026-05-08,22.55,BRRR,12:15:00
2026-05-08,22.5,BRRR,12:30:00
2026-05-08,22.5,BRRR,12:45:00
2026-05-08,22.52,BRRR,13:00:00
2026-05-08,22.56,BRRR,13:15:00
2026-05-08,22.61,BRRR,13:30:00
2026-05-08,22.58,BRRR,13:45:00
2026-05-08,22.62,BRRR,14:00:00
2026-05-08,22.63,BRRR,14:15:00
2026-05-08,22.61,BRRR,14:30:00
2026-05-08,22.59,BRRR,14:45:00
2026-05-08,22.58,BRRR,15:00:00
2026-05-08,22.56,BRRR,15:15:00
2026-05-08,22.59,BRRR,15:30:00
2026-05-08,22.61,BRRR,15:45:00
2026-05-11,22.86,BRRR,09:30:00
2026-05-11,22.85,BRRR,09:45:00
2026-05-11,22.88,BRRR,10:00:00
2026-05-11,22.76,BRRR,10:15:00
2026-05-11,22.77,BRRR,10:30:00
2026-05-11,22.81,BRRR,10:45:00
2026-05-11,22.84,BRRR,11:00:00
2026-05-11,22.94,BRRR,11:15:00
2026-05-11,22.9,BRRR,11:30:00
2026-05-11,22.96,BRRR,11:45:00
2026-05-11,23.06,BRRR,12:00:00
2026-05-11,23.06,BRRR,12:15:00
2026-05-11,23.01,BRRR,12:30:00
2026-05-11,23.01,BRRR,12:45:00
2026-05-11,22.98,BRRR,13:00:00
2026-05-11,23.02,BRRR,13:15:00
2026-05-11,23.12,BRRR,13:30:00
2026-05-11,23.11,BRRR,13:45:00
2026-05-11,23.12,BRRR,14:00:00
2026-05-11,23.13,BRRR,14:15:00
2026-05-11,23.12,BRRR,14:30:00
2026-05-11,23.09,BRRR,14:45:00
2026-05-11,23.11,BRRR,15:00:00
2026-05-11,23.09,BRRR,15:15:00
2026-05-11,23.13,BRRR,15:30:00
2026-05-11,23.11,BRRR,15:45:00
2026-05-12,22.77,BRRR,09:30:00
2026-05-12,22.69,BRRR,09:45:00
2026-05-12,22.76,BRRR,10:00:00
2026-05-12,22.73,BRRR,10:15:00
2026-05-12,22.77,BRRR,10:30:00
2026-05-12,22.7,BRRR,10:45:00
2026-05-12,22.73,BRRR,11:00:00
2026-05-12,22.62,BRRR,11:15:00
2026-05-12,22.66,BRRR,11:30:00
2026-05-12,22.65,BRRR,11:45:00
2026-05-12,22.66,BRRR,12:00:00
2026-05-12,22.63,BRRR,12:15:00
2026-05-12,22.62,BRRR,12:30:00
2026-05-12,22.55,BRRR,12:45:00
2026-05-12,22.62,BRRR,13:00:00
2026-05-12,22.68,BRRR,13:15:00
2026-05-12,22.7,BRRR,13:30:00
2026-05-12,22.7,BRRR,13:45:00
2026-05-12,22.7,BRRR,14:00:00
2026-05-12,22.7,BRRR,14:15:00
2026-05-12,22.73,BRRR,14:30:00
2026-05-12,22.75,BRRR,14:45:00
2026-05-12,22.79,BRRR,15:00:00
2026-05-12,22.76,BRRR,15:15:00
2026-05-12,22.77,BRRR,15:30:00
2026-05-12,22.79,BRRR,15:45:00
2026-05-13,22.51,BRRR,09:30:00
2026-05-13,22.45,BRRR,09:45:00
2026-05-13,22.46,BRRR,10:00:00
2026-05-13,22.51,BRRR,10:15:00
2026-05-13,22.46,BRRR,10:30:00
2026-05-13,22.48,BRRR,10:45:00
2026-05-13,22.38,BRRR,11:00:00
2026-05-13,22.34,BRRR,11:15:00
2026-05-13,22.34,BRRR,11:30:00
2026-05-13,22.21,BRRR,11:45:00
2026-05-13,22.23,BRRR,12:00:00
2026-05-13,22.27,BRRR,12:15:00
2026-05-13,22.3,BRRR,12:30:00
2026-05-13,22.3,BRRR,12:45:00
2026-05-13,22.34,BRRR,13:00:00
2026-05-13,22.37,BRRR,13:15:00
2026-05-13,22.38,BRRR,13:30:00
2026-05-13,22.41,BRRR,13:45:00
2026-05-13,22.45,BRRR,14:00:00
2026-05-13,22.48,BRRR,14:15:00
2026-05-13,22.45,BRRR,14:30:00
2026-05-13,22.44,BRRR,14:45:00
2026-05-13,22.41,BRRR,15:00:00
2026-05-13,22.41,BRRR,15:15:00
2026-05-13,22.41,BRRR,15:30:00
2026-05-13,22.45,BRRR,15:45:00
2026-05-14,22.52,BRRR,09:30:00
2026-05-14,22.48,BRRR,09:45:00
2026-05-14,22.55,BRRR,10:00:00
2026-05-14,22.59,BRRR,10:15:00
2026-05-14,22.66,BRRR,10:30:00
2026-05-14,22.84,BRRR,10:45:00
2026-05-14,22.84,BRRR,11:00:00
2026-05-14,22.84,BRRR,11:15:00
2026-05-14,22.86,BRRR,11:30:00
2026-05-14,22.93,BRRR,11:45:00
2026-05-14,23.01,BRRR,12:00:00
2026-05-14,23.01,BRRR,12:15:00
2026-05-14,23.0,BRRR,12:30:00
2026-05-14,23.09,BRRR,12:45:00
2026-05-14,23.05,BRRR,13:00:00
2026-05-14,22.98,BRRR,13:15:00
2026-05-14,23.02,BRRR,13:30:00
2026-05-14,23.04,BRRR,13:45:00
2026-05-14,23.09,BRRR,14:00:00
2026-05-14,23.09,BRRR,14:15:00
2026-05-14,23.01,BRRR,14:30:00
2026-05-14,23.02,BRRR,14:45:00
2026-05-14,23.01,BRRR,15:00:00
2026-05-14,22.95,BRRR,15:15:00
2026-05-14,22.96,BRRR,15:30:00
2026-05-14,22.96,BRRR,15:45:00
2026-05-15,22.3,BRRR,09:30:00
2026-05-15,22.2,BRRR,09:45:00
2026-05-15,22.34,BRRR,10:00:00
2026-05-15,22.3,BRRR,10:15:00
2026-05-15,22.33,BRRR,10:30:00
2026-05-15,22.31,BRRR,10:45:00
2026-05-15,22.34,BRRR,11:00:00
2026-05-15,22.3,BRRR,11:15:00
2026-05-15,22.3,BRRR,11:30:00
2026-05-15,22.3,BRRR,11:45:00
2026-05-15,22.33,BRRR,12:00:00
2026-05-15,22.36,BRRR,12:15:00
2026-05-15,22.34,BRRR,12:30:00
2026-05-15,22.36,BRRR,12:45:00
2026-05-15,22.34,BRRR,13:00:00
2026-05-15,22.38,BRRR,13:15:00
2026-05-15,22.38,BRRR,13:30:00
2026-05-15,22.4,BRRR,13:45:00
2026-05-15,22.41,BRRR,14:00:00
2026-05-15,22.34,BRRR,14:15:00
2026-05-15,22.34,BRRR,14:30:00
2026-05-15,22.34,BRRR,14:45:00
2026-05-15,22.29,BRRR,15:00:00
2026-05-15,22.3,BRRR,15:15:00
2026-05-15,22.3,BRRR,15:30:00
2026-05-15,22.3,BRRR,15:45:00
2026-05-18,21.65,BRRR,09:30:00
2026-05-18,21.68,BRRR,09:45:00
2026-05-18,21.62,BRRR,10:00:00
2026-05-18,21.59,BRRR,10:15:00
2026-05-18,21.55,BRRR,10:30:00
2026-05-18,21.52,BRRR,10:45:00
2026-05-18,21.48,BRRR,11:00:00
2026-05-18,21.44,BRRR,11:15:00
2026-05-18,21.5,BRRR,11:30:00
2026-05-18,21.52,BRRR,11:45:00
2026-05-18,21.55,BRRR,12:00:00
2026-05-18,21.48,BRRR,12:15:00
2026-05-18,21.54,BRRR,12:30:00
2026-05-18,21.52,BRRR,12:45:00
2026-05-18,21.58,BRRR,13:00:00
2026-05-18,21.61,BRRR,13:15:00
2026-05-18,21.61,BRRR,13:30:00
2026-05-18,21.62,BRRR,13:45:00
2026-05-18,21.54,BRRR,14:00:00
2026-05-18,21.51,BRRR,14:15:00
2026-05-18,21.51,BRRR,14:30:00
2026-05-18,21.48,BRRR,14:45:00
2026-05-18,21.59,BRRR,15:00:00
2026-05-18,21.59,BRRR,15:15:00
2026-05-18,21.66,BRRR,15:30:00
2026-05-18,21.67,BRRR,15:45:00
2026-05-19,21.62,BRRR,09:30:00
2026-05-19,21.66,BRRR,09:45:00
2026-05-19,21.59,BRRR,10:00:00
2026-05-19,21.54,BRRR,10:15:00
2026-05-19,21.54,BRRR,10:30:00
2026-05-19,21.52,BRRR,10:45:00
2026-05-19,21.58,BRRR,11:00:00
2026-05-19,21.55,BRRR,11:15:00
2026-05-19,21.55,BRRR,11:30:00
2026-05-19,21.55,BRRR,11:45:00
2026-05-19,21.55,BRRR,12:00:00
2026-05-19,21.59,BRRR,12:15:00
2026-05-19,21.63,BRRR,12:30:00
2026-05-19,21.66,BRRR,12:45:00
2026-05-19,21.69,BRRR,13:00:00
2026-05-19,21.66,BRRR,13:15:00
2026-05-19,21.66,BRRR,13:30:00
2026-05-19,21.66,BRRR,13:45:00
2026-05-19,21.68,BRRR,14:00:00
2026-05-19,21.63,BRRR,14:15:00
2026-05-19,21.65,BRRR,14:30:00
2026-05-19,21.63,BRRR,14:45:00
2026-05-19,21.71,BRRR,15:00:00
2026-05-19,21.63,BRRR,15:15:00
2026-05-19,21.66,BRRR,15:30:00
2026-05-19,21.65,BRRR,15:45:00
2026-05-20,21.71,BRRR,09:30:00
2026-05-20,21.76,BRRR,09:45:00
2026-05-20,21.73,BRRR,10:00:00
2026-05-20,21.8,BRRR,10:15:00
2026-05-20,21.8,BRRR,10:30:00
2026-05-20,21.81,BRRR,10:45:00
2026-05-20,21.77,BRRR,11:00:00
2026-05-20,21.86,BRRR,11:15:00
2026-05-20,21.83,BRRR,11:30:00
2026-05-20,21.83,BRRR,11:45:00
2026-05-20,21.84,BRRR,12:00:00
2026-05-20,21.71,BRRR,12:15:00
2026-05-20,21.79,BRRR,12:30:00
2026-05-20,21.79,BRRR,12:45:00
2026-05-20,21.8,BRRR,13:00:00
2026-05-20,21.86,BRRR,13:15:00
2026-05-20,21.88,BRRR,13:30:00
2026-05-20,21.86,BRRR,13:45:00
2026-05-20,21.84,BRRR,14:00:00
2026-05-20,21.84,BRRR,14:15:00
2026-05-20,21.83,BRRR,14:30:00
2026-05-20,21.8,BRRR,14:45:00
2026-05-20,21.81,BRRR,15:00:00
2026-05-20,21.86,BRRR,15:15:00
2026-05-20,21.88,BRRR,15:30:00
2026-05-20,21.88,BRRR,15:45:00
2026-05-21,21.62,BRRR,09:30:00
2026-05-21,21.73,BRRR,09:45:00
2026-05-21,21.71,BRRR,10:00:00
2026-05-21,21.7,BRRR,10:15:00
2026-05-21,21.69,BRRR,10:30:00
2026-05-21,21.69,BRRR,10:45:00
2026-05-21,21.73,BRRR,11:00:00
2026-05-21,21.77,BRRR,11:15:00
2026-05-21,21.76,BRRR,11:30:00
2026-05-21,21.77,BRRR,11:45:00
2026-05-21,21.77,BRRR,12:00:00
2026-05-21,21.73,BRRR,12:15:00
2026-05-21,21.7,BRRR,12:30:00
2026-05-21,21.75,BRRR,12:45:00
2026-05-21,21.84,BRRR,13:00:00
2026-05-21,21.96,BRRR,13:15:00
2026-05-21,21.95,BRRR,13:30:00
2026-05-21,21.94,BRRR,13:45:00
2026-05-21,21.88,BRRR,14:00:00
2026-05-21,21.91,BRRR,14:15:00
2026-05-21,21.91,BRRR,14:30:00
2026-05-21,21.8,BRRR,14:45:00
2026-05-21,21.84,BRRR,15:00:00
2026-05-21,21.84,BRRR,15:15:00
2026-05-21,21.87,BRRR,15:30:00
2026-05-21,21.89,BRRR,15:45:00
2026-05-22,21.75,BRRR,09:30:00
2026-05-22,21.77,BRRR,09:45:00
2026-05-22,21.71,BRRR,10:00:00
2026-05-22,21.65,BRRR,10:15:00
2026-05-22,21.65,BRRR,10:30:00
2026-05-22,21.63,BRRR,10:45:00
2026-05-22,21.63,BRRR,11:00:00
2026-05-22,21.68,BRRR,11:15:00
2026-05-22,21.62,BRRR,11:30:00
2026-05-22,21.63,BRRR,11:45:00
2026-05-22,21.66,BRRR,12:00:00
2026-05-22,21.68,BRRR,12:15:00
2026-05-22,21.66,BRRR,12:30:00
2026-05-22,21.69,BRRR,12:45:00
2026-05-22,21.69,BRRR,13:00:00
2026-05-22,21.71,BRRR,13:15:00
2026-05-22,21.69,BRRR,13:30:00
2026-05-22,21.63,BRRR,13:45:00
2026-05-22,21.63,BRRR,14:00:00
2026-05-22,21.63,BRRR,14:15:00
2026-05-22,21.56,BRRR,14:30:00
2026-05-22,21.55,BRRR,14:45:00
2026-05-22,21.48,BRRR,15:00:00
2026-05-22,21.48,BRRR,15:15:00
2026-05-22,21.36,BRRR,15:30:00
2026-05-22,21.37,BRRR,15:45:00
2026-05-26,21.66,BRRR,09:30:00
2026-05-26,21.76,BRRR,09:45:00
2026-05-26,21.81,BRRR,10:00:00
2026-05-26,21.96,BRRR,10:15:00
2026-05-26,21.63,BRRR,10:30:00
2026-05-26,21.66,BRRR,10:45:00
2026-05-26,21.68,BRRR,11:00:00
2026-05-26,21.59,BRRR,11:15:00
2026-05-26,21.55,BRRR,11:30:00
2026-05-26,21.55,BRRR,11:45:00
2026-05-26,21.48,BRRR,12:00:00
2026-05-26,21.55,BRRR,12:15:00
2026-05-26,21.55,BRRR,12:30:00
2026-05-26,21.55,BRRR,12:45:00
2026-05-26,21.54,BRRR,13:00:00
2026-05-26,21.43,BRRR,13:15:00
2026-05-26,21.41,BRRR,13:30:00
2026-05-26,21.38,BRRR,13:45:00
2026-05-26,21.4,BRRR,14:00:00
2026-05-26,21.43,BRRR,14:15:00
2026-05-26,21.37,BRRR,14:30:00
2026-05-26,21.34,BRRR,14:45:00
2026-05-26,21.34,BRRR,15:00:00
2026-05-26,21.37,BRRR,15:15:00
2026-05-26,21.4,BRRR,15:30:00
2026-05-26,21.41,BRRR,15:45:00
2026-05-27,21.09,BRRR,09:30:00
2026-05-27,21.13,BRRR,09:45:00
2026-05-27,21.11,BRRR,10:00:00
2026-05-27,21.08,BRRR,10:15:00
2026-05-27,21.13,BRRR,10:30:00
2026-05-27,21.12,BRRR,10:45:00
2026-05-27,21.15,BRRR,11:00:00
2026-05-27,21.2,BRRR,11:15:00
2026-05-27,21.16,BRRR,11:30:00
2026-05-27,21.2,BRRR,11:45:00
2026-05-27,21.2,BRRR,12:00:00
2026-05-27,21.13,BRRR,12:15:00
2026-05-27,21.16,BRRR,12:30:00
2026-05-27,21.2,BRRR,12:45:00
2026-05-27,21.11,BRRR,13:00:00
2026-05-27,21.12,BRRR,13:15:00
2026-05-27,21.09,BRRR,13:30:00
2026-05-27,21.06,BRRR,13:45:00
2026-05-27,21.04,BRRR,14:00:00
2026-05-27,21.09,BRRR,14:15:00
2026-05-27,21.11,BRRR,14:30:00
2026-05-27,21.12,BRRR,14:45:00
2026-05-27,21.13,BRRR,15:00:00
2026-05-27,21.13,BRRR,15:15:00
2026-05-27,21.12,BRRR,15:30:00
2026-05-27,21.13,BRRR,15:45:00
2026-05-28,20.48,BRRR,09:30:00
2026-05-28,20.55,BRRR,09:45:00
2026-05-28,20.63,BRRR,10:00:00
2026-05-28,20.54,BRRR,10:15:00
2026-05-28,20.51,BRRR,10:30:00
2026-05-28,20.55,BRRR,10:45:00
2026-05-28,20.51,BRRR,11:00:00
2026-05-28,20.54,BRRR,11:15:00
2026-05-28,20.55,BRRR,11:30:00
2026-05-28,20.52,BRRR,11:45:00
2026-05-28,20.58,BRRR,12:00:00
2026-05-28,20.59,BRRR,12:15:00
2026-05-28,20.65,BRRR,12:30:00
2026-05-28,20.68,BRRR,12:45:00
2026-05-28,20.7,BRRR,13:00:00
2026-05-28,20.66,BRRR,13:15:00
2026-05-28,20.7,BRRR,13:30:00
2026-05-28,20.71,BRRR,13:45:00
2026-05-28,20.73,BRRR,14:00:00
2026-05-28,20.71,BRRR,14:15:00
2026-05-28,20.73,BRRR,14:30:00
2026-05-28,20.75,BRRR,14:45:00
2026-05-28,20.7,BRRR,15:00:00
2026-05-28,20.71,BRRR,15:15:00
2026-05-28,20.68,BRRR,15:30:00
2026-05-28,20.68,BRRR,15:45:00
2026-05-29,20.63,BRRR,09:30:00
2026-05-29,20.59,BRRR,09:45:00
2026-05-29,20.55,BRRR,10:00:00
2026-05-29,20.48,BRRR,10:15:00
2026-05-29,20.45,BRRR,10:30:00
2026-05-29,20.58,BRRR,10:45:00
2026-05-29,20.76,BRRR,11:00:00
2026-05-29,20.73,BRRR,11:15:00
2026-05-29,20.79,BRRR,11:30:00
2026-05-29,20.79,BRRR,11:45:00
2026-05-29,20.83,BRRR,12:00:00
2026-05-29,20.73,BRRR,12:15:00
2026-05-29,20.87,BRRR,12:30:00
2026-05-29,20.86,BRRR,12:45:00
2026-05-29,20.91,BRRR,13:00:00
2026-05-29,20.91,BRRR,13:15:00
2026-05-29,20.91,BRRR,13:30:00
2026-05-29,20.84,BRRR,13:45:00
2026-05-29,20.86,BRRR,14:00:00
2026-05-29,20.79,BRRR,14:15:00
2026-05-29,20.79,BRRR,14:30:00
2026-05-29,20.66,BRRR,14:45:00
2026-05-29,20.69,BRRR,15:00:00
2026-05-29,20.66,BRRR,15:15:00
2026-05-29,20.76,BRRR,15:30:00
2026-05-29,20.7,BRRR,15:45:00
2026-06-01,20.16,BRRR,09:30:00
2026-06-01,20.18,BRRR,09:45:00
2026-06-01,20.16,BRRR,10:00:00
2026-06-01,20.13,BRRR,10:15:00
2026-06-01,20.12,BRRR,10:30:00
2026-06-01,20.13,BRRR,10:45:00
2026-06-01,20.13,BRRR,11:00:00
2026-06-01,20.01,BRRR,11:15:00
2026-06-01,20.05,BRRR,11:30:00
2026-06-01,20.02,BRRR,11:45:00
2026-06-01,19.95,BRRR,12:00:00
2026-06-01,20.01,BRRR,12:15:00
2026-06-01,20.08,BRRR,12:30:00
2026-06-01,20.15,BRRR,12:45:00
2026-06-01,20.16,BRRR,13:00:00
2026-06-01,20.2,BRRR,13:15:00
2026-06-01,20.2,BRRR,13:30:00
2026-06-01,20.16,BRRR,13:45:00
2026-06-01,20.13,BRRR,14:00:00
2026-06-01,20.15,BRRR,14:15:00
2026-06-01,20.13,BRRR,14:30:00
2026-06-01,20.13,BRRR,14:45:00
2026-06-01,20.12,BRRR,15:00:00
2026-06-01,20.16,BRRR,15:15:00
2026-06-01,20.18,BRRR,15:30:00
2026-06-01,20.16,BRRR,15:45:00
2026-06-02,19.38,BRRR,09:30:00
2026-06-02,19.38,BRRR,09:45:00
2026-06-02,19.3,BRRR,10:00:00
2026-06-02,19.11,BRRR,10:15:00
2026-06-02,19.15,BRRR,10:30:00
2026-06-02,19.14,BRRR,10:45:00
2026-06-02,19.09,BRRR,11:00:00
2026-06-02,18.98,BRRR,11:15:00
2026-06-02,18.94,BRRR,11:30:00
2026-06-02,18.95,BRRR,11:45:00
2026-06-02,19.12,BRRR,12:00:00
2026-06-02,19.09,BRRR,12:15:00
2026-06-02,19.04,BRRR,12:30:00
2026-06-02,18.98,BRRR,12:45:00
2026-06-02,19.01,BRRR,13:00:00
2026-06-02,19.06,BRRR,13:15:00
2026-06-02,19.0,BRRR,13:30:00
2026-06-02,19.0,BRRR,13:45:00
2026-06-02,19.02,BRRR,14:00:00
2026-06-02,18.95,BRRR,14:15:00
2026-06-02,18.95,BRRR,14:30:00
2026-06-02,18.95,BRRR,14:45:00
2026-06-02,18.95,BRRR,15:00:00
2026-06-02,18.86,BRRR,15:15:00
2026-06-02,18.84,BRRR,15:30:00
2026-06-02,18.95,BRRR,15:45:00
2026-06-03,18.8,BRRR,09:30:00
2026-06-03,18.84,BRRR,09:45:00
2026-06-03,18.84,BRRR,10:00:00
2026-06-03,18.8,BRRR,10:15:00
2026-06-03,18.8,BRRR,10:30:00
2026-06-03,18.83,BRRR,10:45:00
2026-06-03,18.73,BRRR,11:00:00
2026-06-03,18.75,BRRR,11:15:00
2026-06-03,18.66,BRRR,11:30:00
2026-06-03,18.61,BRRR,11:45:00
2026-06-03,18.63,BRRR,12:00:00
