BNDX_price,IAGG_price,BNDX_price_chg,IAGG_price_chg,IAGG/BNDX,IAGG/IAGG,IAGG/BNDX_moving_avg,IAGG/IAGG_moving_avg,IAGG/BNDX_prev_moving_avg,IAGG/IAGG_prev_moving_avg,BNDX_scaled_price,IAGG_scaled_price,BNDX_scaled_comm,IAGG_scaled_comm,BNDX_scaled_price_minus_comm,IAGG_scaled_price_minus_comm,BNDX_scaled_price_plus_comm,IAGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,BNDX_shs_per_unit,IAGG_shs_per_unit,BNDX_current_shs,IAGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,BNDX_tgt_shs,IAGG_tgt_shs,BNDX_tgt_inv_amt,IAGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,BNDX_shs_to_trade,IAGG_shs_to_trade,BNDX_shs_to_buy,IAGG_shs_to_buy,BNDX_shs_to_sell,IAGG_shs_to_sell,BNDX_daily_comm,IAGG_daily_comm,daily_comm,BNDX_daily_profit,IAGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
48.99,50.04,-0.05999999999999517,-0.060000000000002274,1.0214329454990814,1.0,1.020891413344908,1.0,1.0208918510199234,1.0,50.01349178146605,50.04,0.005104459255099617,0.005,50.00838732221095,50.035,50.01859624072115,50.045,50.01859624072115,50.035,0.016403759278844632,0.00032781293522870966,BNDX,IAGG,2025-02-19,False,2040.0,1998.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,20.889999999980034
48.97,50.07,-0.020000000000003126,0.030000000000001137,1.0224627322850726,1.0,1.020972244625011,1.0,1.020891413344908,1.0,49.993052511500146,50.07,0.005104457066724541,0.005,49.987948054433424,50.065,49.99815696856687,50.075,49.99815696856687,50.065,0.0668430314331303,0.0013349916403660937,BNDX,IAGG,2025-02-20,False,2039.0,1997.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,BNDX,IAGG,2039.0,-1997.0,0.0,0.0,0.0,0.0,2039.0,-1997.0,2039.0,0.0,-0.0,1997.0,-10.195,-9.985,-20.18,-0.0,0.0,0.0,-20.18,0.7099999999800346
49.2,50.21,0.23000000000000398,0.14000000000000057,1.0205284552845528,1.0,1.0210070501330537,1.0,1.020972244625011,1.0,50.23183443555054,50.21,0.0051048612231250545,0.005,50.226729574327415,50.205,50.23693929677366,50.215,50.215,50.226729574327415,0.011729574327411285,0.00023361032319082424,IAGG,BNDX,2025-02-21,False,2034.0,1992.0,2039.0,-1997.0,BNDX,IAGG,-0.031939296773664694,-0.0006361142555997748,1.0,False,True,False,0.0,,,0.0,0.0,99849.83,-99989.79,199839.62,-139.95999999999185,-2039.0,1997.0,0.0,1997.0,2039.0,-0.0,-10.195,-9.985,-20.18,468.9700000000081,-279.5800000000011,189.39000000000698,169.21000000000697,169.919999999987
49.09,50.14,-0.10999999999999943,-0.07000000000000028,1.021389284986759,1.0,1.0209922263300186,1.0,1.0210070501330537,1.0,50.12123609103161,50.14,0.005105035250665269,0.005,50.11613105578095,50.135,50.12634112628228,50.145,50.12634112628228,50.135,0.008658873717720894,0.00017269393134664726,BNDX,IAGG,2025-02-24,False,2036.0,1994.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,169.919999999987
49.28,50.31,0.18999999999999773,0.1700000000000017,1.020900974025974,1.0,1.02101665857898,1.0,1.0209922263300186,1.0,50.314496913543316,50.31,0.0051049611316500935,0.005,50.309391952411666,50.305,50.319601874674966,50.315000000000005,50.315000000000005,50.309391952411666,-0.0056080475883391045,-0.00011146983876643021,IAGG,BNDX,2025-02-25,False,2030.0,1988.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,169.919999999987
49.38,50.37,0.10000000000000142,0.05999999999999517,1.020048602673147,1.0,1.0210188845893469,1.0,1.02101665857898,1.0,50.41780260063003,50.37,0.0051050832928949,0.005,50.412697517337136,50.364999999999995,50.42290768392293,50.375,50.375,50.412697517337136,0.03769751733713633,0.0007484120972232744,IAGG,BNDX,2025-02-26,False,2027.0,1985.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,169.919999999987
49.33,50.33,-0.05000000000000426,-0.03999999999999915,1.020271639975674,1.0,1.0210218500099355,1.0,1.0210188845893469,1.0,50.36686157679248,50.33,0.005105094422946734,0.005,50.361756482369536,50.324999999999996,50.371966671215425,50.335,50.335,50.361756482369536,0.026756482369535206,0.0005316209491264695,IAGG,BNDX,2025-02-27,False,2029.0,1987.0,0.0,0.0,,,0.0,0.0,-0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,169.919999999987
49.5,50.43,0.1700000000000017,0.10000000000000142,1.0187878787878788,1.0,1.020963686946072,1.0,1.0210218500099355,1.0,50.54058157549181,50.43,0.005105109250049678,0.005,50.535476466241754,50.425,50.54568668474186,50.435,50.435,50.535476466241754,0.10047646624175144,0.00199239473015569,IAGG,BNDX,2025-02-28,False,2025.0,1983.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,IAGG,BNDX,-2025.0,1983.0,0.0,0.0,0.0,0.0,-2025.0,1983.0,0.0,1983.0,2025.0,-0.0,-10.125,-9.915000000000001,-20.04,0.0,0.0,0.0,-20.04,149.879999999987
49.33,50.32,-0.1700000000000017,-0.10999999999999943,1.0200689235759173,1.0,1.0209807593197022,1.0,1.020963686946072,1.0,50.36413867704974,50.32,0.005104818434730361,0.005,50.35903385861501,50.315,50.36924349548447,50.325,50.325,50.35903385861501,0.034033858615003965,0.0006763485416336241,IAGG,BNDX,2025-03-03,True,2029.0,1987.0,-2025.0,1983.0,IAGG,BNDX,0.034033858615003965,0.0006763485416336241,1.0,False,True,False,0.0,,,0.0,0.0,-100237.5,100002.69,200240.19,-234.80999999999767,2025.0,-1983.0,2025.0,0.0,-0.0,1983.0,-10.125,-9.915000000000001,-20.04,344.25000000000347,-218.12999999999886,126.12000000000461,106.08000000000462,255.95999999999162
48.93,50.05,-0.3999999999999986,-0.2700000000000031,1.0228898426323318,1.0,1.0210281364574139,1.0,1.0209807593197022,1.0,49.95658855351303,50.05,0.005104903796598511,0.005,49.95148364971643,50.044999999999995,49.96169345730963,50.055,49.96169345730963,50.044999999999995,0.08330654269036586,0.0016644663874198975,BNDX,IAGG,2025-03-04,False,2040.0,1998.0,0.0,0.0,,,0.0,0.0,0.0,True,False,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,255.95999999999162
