PFFD_price,PFF_price,PFFD_price_chg,PFF_price_chg,PFF/PFFD,PFF/PFF,PFF/PFFD_moving_avg,PFF/PFF_moving_avg,PFF/PFFD_prev_moving_avg,PFF/PFF_prev_moving_avg,PFFD_scaled_price,PFF_scaled_price,PFFD_scaled_comm,PFF_scaled_comm,PFFD_scaled_price_minus_comm,PFF_scaled_price_minus_comm,PFFD_scaled_price_plus_comm,PFF_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,PFFD_shs_per_unit,PFF_shs_per_unit,PFFD_current_shs,PFF_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,PFFD_tgt_shs,PFF_tgt_shs,PFFD_tgt_inv_amt,PFF_tgt_inv_amt,gross_inv_amt,net_inv_amt,PFFD_shs_to_trade,PFF_shs_to_trade,PFFD_shs_to_buy,PFF_shs_to_buy,PFFD_shs_to_sell,PFF_shs_to_sell,PFFD_daily_comm,PFF_daily_comm,daily_comm,PFFD_daily_profit,PFF_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
19.4,31.46,-0.1400000000000005,-0.2399999999999984,1.6216494845360827,1.0,1.6239532807415675,1.0,1.6240511509929805,1.0,31.50659232926381,31.46,0.0081202557549649,0.005,31.49847207350885,31.455,31.514712585018778,31.465,31.465,31.49847207350885,0.0334720735088502,0.0010639565641719,PFF,PFFD,2025-10-09,False,5163.0,3179.0,0,0,,,0.0,0.0,0,True,False,False,1,PFF,PFFD,-5163,3179,0.0,0.0,0.0,0.0,-5163,3179,0,3179,5163,0,-25.815,-15.895,-41.71,-0.0,-0.0,0.0,-41.71,145.6499999999592
19.16,31.13,-0.2399999999999984,-0.3300000000000018,1.6247390396659709,1.0,1.6239402327248662,1.0,1.6239532807415675,1.0,31.114944859008435,31.13,0.0081197664037078,0.005,31.106825092604726,31.125,31.123064625412145,31.135,31.123064625412145,31.125,0.0019353745878554,6.217072238533315e-05,PFFD,PFF,2025-10-10,False,5216.0,3212.0,-5163,3179,PFF,PFFD,-0.0281749073952752,-0.0009050725151068,1,False,True,False,0,,,0,0,-100162.2,100011.34,200173.53999999998,-150.86000000000058,5163,-3179,5163,0,0,3179,-25.815,-15.895,-41.71,1239.1199999999917,-1049.0700000000056,190.04999999998608,148.33999999998608,293.98999999994527
19.28,31.35,0.120000000000001,0.2200000000000024,1.6260373443983402,1.0,1.6240995316940243,1.0,1.6239402327248662,1.0,31.309567686935424,31.35,0.0081197011636243,0.005,31.3014479857718,31.345,31.31768738809905,31.355,31.31768738809905,31.345,0.0273126119009532,0.0008712156906205,PFFD,PFF,2025-10-13,False,5180.0,3190.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,293.98999999994527
19.3,31.4,0.0199999999999995,0.0499999999999971,1.626943005181347,1.0,1.6242788356436886,1.0,1.6240995316940243,1.0,31.34512096169468,31.4,0.0081204976584701,0.005,31.337000464036205,31.395,31.353241459353143,31.405,31.353241459353143,31.395,0.0417585406468532,0.0013298898295176,PFFD,PFF,2025-10-14,False,5173.0,3185.0,0,0,,,0.0,0.0,0,True,False,False,1,PFFD,PFF,5173,-3185,0.0,0.0,0.0,0.0,5173,-3185,5173,0,0,3185,-25.865000000000002,-15.925,-41.790000000000006,0.0,0.0,0.0,-41.790000000000006,252.19999999994525
19.44,31.52,0.1400000000000005,0.120000000000001,1.6213991769547325,1.0,1.6242472280437243,1.0,1.6242788356436886,1.0,31.57598056491331,31.52,0.0081213941782184,0.005,31.56785917073509,31.515,31.584101959091527,31.525,31.525,31.56785917073509,0.0428591707350918,0.0013597452644381,PFF,PFFD,2025-10-15,False,5154.0,3173.0,5173,-3185,PFFD,PFF,-0.069101959091526,-0.0021923210371677,1,True,False,False,1,PFF,PFFD,-5154,3173,99838.90000000001,-100009.0,199847.90000000002,-170.09999999999127,-10327,6358,0,6358,10327,0,-51.635,-31.79,-83.425,724.2200000000026,-382.2000000000032,342.01999999999947,258.59499999999946,510.7949999999447
19.31,31.33,-0.1300000000000025,-0.1900000000000012,1.6224754013464526,1.0,1.624310392050441,1.0,1.6242472280437243,1.0,31.364213973524315,31.33,0.0081212361402186,0.005,31.35609273738409,31.325,31.37233520966453,31.335,31.335,31.35609273738409,0.0210927373840981,0.0006732440914171,PFF,PFFD,2025-10-16,False,5185.0,3192.0,-5154,3173,PFF,PFFD,0.021092737384091,0.0006732440914168,1,False,True,False,0,,,0,0,-100193.76000000001,100012.95999999999,200206.72,-180.80000000001746,5154,-3173,5154,0,0,3173,-25.77,-15.865,-41.635,670.0200000000129,-602.8700000000038,67.15000000000919,25.515000000009188,536.3099999999539
19.27,31.41,-0.0399999999999991,0.0800000000000018,1.6299948105864035,1.0,1.6246327702755672,1.0,1.624310392050441,1.0,31.300461254812,31.41,0.0081215519602522,0.005,31.292339702851745,31.405,31.308582806772247,31.415,31.308582806772247,31.405,0.0964171932277544,0.0030696336589542,PFFD,PFF,2025-10-17,False,5172.0,3184.0,0,0,,,0.0,0.0,0,True,False,False,1,PFFD,PFF,5172,-3184,0.0,0.0,0.0,0.0,5172,-3184,5172,0,0,3184,-25.86,-15.92,-41.78,-0.0,0.0,0.0,-41.78,494.52999999995393
19.43,31.66,0.1600000000000001,0.25,1.629439011837365,1.0,1.6250946198573342,1.0,1.6246327702755672,1.0,31.56661472645427,31.66,0.0081231638513778,0.005,31.55849156260289,31.655,31.574737890305645,31.665,31.574737890305645,31.655,0.0802621096943561,0.0025351266485898,PFFD,PFF,2025-10-20,False,5132.0,3159.0,5172,-3184,PFFD,PFF,0.0802621096943561,0.0025351266485898,1,True,False,False,1,PFFD,PFF,5132,-3159,99664.44,-100009.44,199673.88,-345.0,-40,25,0,25,40,0,-0.2,-0.125,-0.325,827.5200000000004,-796.0,31.520000000000437,31.195000000000437,525.7249999999543
19.44,31.63,0.0100000000000015,-0.0300000000000011,1.6270576131687242,1.0,1.6252513525177978,1.0,1.6250946198573342,1.0,31.59183941002658,31.63,0.0081254730992866,0.005,31.583713936927293,31.625,31.599964883125867,31.635,31.599964883125867,31.625,0.0250351168741325,0.000791499110785,PFFD,PFF,2025-10-21,False,5139.0,3162.0,5132,-3159,PFFD,PFF,0.0250351168741325,0.000791499110785,1,False,True,False,0,,,0,0,99714.76,-100013.94,199728.7,-299.18000000000757,-5132,3159,0,3159,5132,0,-25.66,-15.795,-41.455,51.3200000000077,94.77000000000348,146.09000000001117,104.63500000001117,630.3599999999655
19.4,31.46,-0.0400000000000027,-0.1699999999999981,1.6216494845360827,1.0,1.625214233869284,1.0,1.6252513525177978,1.0,31.52987623884528,31.46,0.0081262567625889,0.005,31.521749982082685,31.455,31.538002495607863,31.465,31.465,31.521749982082685,0.0567499820826853,0.0018038773707147,PFF,PFFD,2025-10-22,False,5167.0,3179.0,0,0,,,0.0,0.0,0,True,False,False,1,PFF,PFFD,-5167,3179,0.0,0.0,0.0,0.0,-5167,3179,0,3179,5167,0,-25.835,-15.895,-41.730000000000004,-0.0,-0.0,0.0,-41.730000000000004,588.6299999999654
19.39,31.51,-0.009999999999998,0.0500000000000007,1.625064466219701,1.0,1.6252846614813443,1.0,1.625214233869284,1.0,31.512903994725416,31.51,0.0081260711693464,0.005,31.50477792355607,31.505000000000003,31.521030065894763,31.515,31.515,31.505000000000003,-0.009999999999998,-0.0003173595683909,PFF,PFF,2025-10-23,False,5158.0,3174.0,-5167,3179,PFF,PFFD,-0.0102220764439309,-0.0003244073768305,1,False,True,False,0,,,0,0,-100239.79999999999,100011.34,200251.13999999998,-228.45999999999185,5167,-3179,5167,0,0,3179,-25.835,-15.895,-41.730000000000004,51.66999999998966,158.9500000000022,210.61999999999188,168.88999999999186,757.5199999999572
19.47,31.64,0.0799999999999983,0.129999999999999,1.625064201335388,1.0,1.6252750903620197,1.0,1.6252846614813443,1.0,31.64429235904177,31.64,0.0081264233074067,0.005,31.636165935734365,31.635,31.652418782349176,31.645,31.645,31.636165935734365,-0.0088340642656348,-0.0002792055709745,PFF,PFFD,2025-10-24,False,5138.0,3161.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,757.5199999999572
19.52,31.73,0.0500000000000007,0.0899999999999998,1.6255122950819674,1.0,1.6252879239300235,1.0,1.6252750903620197,1.0,31.725369763866624,31.73,0.00812637545181,0.005,31.71724338841481,31.725,31.73349613931844,31.735,31.73349613931844,31.725,-0.0084961393184315,-0.0002677636091532,PFFD,PFF,2025-10-27,False,5123.0,3152.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,757.5199999999572
19.45,31.66,-0.0700000000000002,-0.0700000000000002,1.6277634961439589,1.0,1.6253070817531765,1.0,1.6252879239300235,1.0,31.61185012043896,31.66,0.0081264396196501,0.005,31.60372368081931,31.655,31.61997656005861,31.665,31.61997656005861,31.655,0.0350234399413871,0.0011062362584139,PFFD,PFF,2025-10-28,False,5134.0,3159.0,0,0,,,0.0,0.0,0,True,False,False,1,PFFD,PFF,5134,-3159,0.0,0.0,0.0,0.0,5134,-3159,5134,0,0,3159,-25.67,-15.795,-41.465,-0.0,-0.0,0.0,-41.465,716.0549999999572
