,bop date,eop date,day count,bop BWX price,eop BWX price,bop IGOV price,eop IGOV price,eop IGOV / eop BWX,bop IGOV / BWX moving avg,eop IGOV / BWX moving avg,eop BWX unit price,eop IGOV / eop IGOV,bop IGOV / IGOV moving avg,eop IGOV / IGOV moving avg,eop IGOV unit price,BWX unit price pct diff,IGOV unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,BWX shares per unit,bop BWX shares,eop BWX shares,eop BWX shares bought,eop BWX shares sold,eop BWX shares traded,IGOV shares per unit,bop IGOV shares,eop IGOV shares,eop IGOV shares bought,eop IGOV shares sold,eop IGOV shares traded,BWX daily commission,IGOV daily commission,daily total commissions,BWX cop,BWX pct cop,BWX daily position pnl,IGOV cop,IGOV pct cop,IGOV daily position pnl,daily position pnl,short BWX investment amount,long BWX investment amount,BWX investment amount,daily BWX borrow cost,short IGOV investment amount,long IGOV investment amount,IGOV investment amount,daily IGOV borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
79,2024-04-25,2024-04-26,1,21.54,21.49,38.4,38.35,1.7845509539320616,1.7846738522295706,1.7848051769045905,38.35264108441347,1.0,1.0,1.0,38.35,6.886554040826523e-05,0.0,6.886554040826523e-05,False,False,True,0,0,4654.0,0.0,0.0,0.0,-0.0,0.0,2608.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0023239610738234173,-0.0,-0.04999999999999716,-0.001302931780415906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.4243308332749,0.0
80,2024-04-26,2024-04-29,3,21.49,21.64,38.35,38.65,1.7860443622920517,1.7848051769045905,1.7849483041101024,38.62318402821534,1.0,1.0,1.0,38.65,-0.0006940563715178969,0.0,-0.0006940563715178969,False,True,False,0,1,4617.0,0.0,4617.0,4617.0,-0.0,4617.0,2587.0,0.0,-2587.0,0.0,2587.0,-2587.0,-23.085,-12.935,-36.02,0.15000000000000213,0.006955743323861811,0.0,0.29999999999999716,0.0077922472201656014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.02,642.4043308332749,-36.01999999999998
81,2024-04-29,2024-04-30,1,21.64,21.4,38.65,38.27,1.788317757009346,1.7849483041101024,1.7850590148488532,38.19789370795619,1.0,1.0,1.0,38.27,-0.0018859238804446725,0.0,-0.0018859238804446725,True,True,False,1,0,4664.0,4617.0,0.0,0.0,4617.0,-4617.0,2613.0,-2587.0,0.0,2587.0,-0.0,2587.0,-23.085,-12.935,-36.02,-0.240000000000002,-0.011152531950475116,-1108.0800000000092,-0.37999999999999545,-0.009880475595819938,983.0599999999882,-125.02000000002101,0.0,99911.88,99911.88,0.0,-99987.55,0.0,-99987.55,-2.777431944444445,-75.66999999999825,199899.43,-99987.55,-2.777431944444445,-163.81743194446548,478.5868988888094,-199.8374319444655
82,2024-04-30,2024-05-01,1,21.4,21.42,38.27,38.43,1.7941176470588234,1.7850590148488532,1.7855341279710248,38.23596409806244,1.0,1.0,1.0,38.43,-0.005061863332094196,0.0,-0.005061863332094196,False,True,False,0,1,4645.0,0.0,4645.0,4645.0,-0.0,4645.0,2602.0,0.0,-2602.0,0.0,2602.0,-2602.0,-23.225,-13.01,-36.235,0.020000000000003126,0.0009341429917971439,0.0,0.1599999999999966,0.0041721051391416025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.235,442.3518988888094,-236.0724319444655
83,2024-05-01,2024-05-02,1,21.42,21.72,38.43,38.81,1.7868324125230204,1.7855341279710248,1.7853901890303887,38.78180125953066,1.0,1.0,1.0,38.81,-0.0007268484879347824,0.0,-0.0007268484879347824,False,True,False,1,1,4601.0,4645.0,4601.0,0.0,44.0,-44.0,2577.0,-2602.0,-2577.0,25.0,-0.0,25.0,-0.22,-0.125,-0.345,0.29999999999999716,0.013908430046131931,1393.4999999999868,0.38000000000000256,0.009839540804062453,-988.7600000000067,404.7399999999801,0.0,99495.90000000001,99495.90000000001,0.0,-99994.86,0.0,-99994.86,-2.777635,-498.95999999999185,199490.76,-99994.86,-2.777635,401.6173649999801,843.9692638887896,0.0
84,2024-05-02,2024-05-03,1,21.72,21.9,38.81,39.1,1.7853881278538815,1.7853901890303887,1.7853561128360185,39.10004513976551,1.0,1.0,1.0,39.1,1.1544690398774452e-06,0.0,1.1544690398774452e-06,False,False,True,1,0,4567.0,4601.0,0.0,0.0,4601.0,-4601.0,2558.0,-2577.0,0.0,2577.0,-0.0,2577.0,-23.005,-12.885,-35.89,0.17999999999999972,0.008253141756720482,828.1799999999987,0.28999999999999915,0.007444521610505212,-747.3299999999978,80.85000000000093,0.0,99933.72,99933.72,0.0,-100013.37000000001,0.0,-100013.37000000001,-2.778149166666667,-79.65000000000873,199947.09000000003,-100013.37000000001,-2.778149166666667,42.181850833334266,886.1511147221238,0.0
85,2024-05-03,2024-05-06,3,21.9,21.88,39.1,39.11,1.7874771480804388,1.7853561128360185,1.785421651976026,39.06359174885208,1.0,1.0,1.0,39.11,-0.0011873128907487632,0.0,-0.0011873128907487632,False,True,False,0,1,4565.0,0.0,4565.0,4565.0,-0.0,4565.0,2557.0,0.0,-2557.0,0.0,2557.0,-2557.0,-22.825,-12.785,-35.61,-0.019999999999999574,-0.0009136592686747133,-0.0,0.00999999999999801,0.00025572177610270206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.61,850.5411147221238,-35.610000000000014
86,2024-05-06,2024-05-07,1,21.88,21.86,39.11,39.08,1.787740164684355,1.785421651976026,1.78555989727727,39.02931731219593,1.0,1.0,1.0,39.08,-0.0012977374956302334,0.0,-0.0012977374956302334,False,True,False,1,1,4569.0,4565.0,4569.0,4.0,-0.0,4.0,2559.0,-2557.0,-2559.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.019999999999999574,-0.0009144948053879306,-91.29999999999805,-0.030000000000001137,-0.000767361592840833,76.7100000000029,-14.589999999995143,0.0,99882.2,99882.2,0.0,-100004.27,0.0,-100004.27,-2.7778963888888892,-122.07000000000698,199886.47,-100004.27,-2.7778963888888892,-17.397896388884032,833.1432183332397,-53.00789638888409
87,2024-05-07,2024-05-08,1,21.86,21.78,39.08,38.93,1.7874196510560145,1.78555989727727,1.7855847435703542,38.88949456269894,1.0,1.0,1.0,38.93,-0.0010410101270037285,0.0,-0.0010410101270037285,False,True,False,1,1,4587.0,4569.0,4587.0,18.0,-0.0,18.0,2569.0,-2559.0,-2569.0,0.0,10.0,-10.0,-0.09,-0.05,-0.14,-0.0799999999999983,-0.0036663652435779564,-365.5199999999922,-0.14999999999999858,-0.0038456655522175576,383.8499999999964,18.33000000000419,0.0,99878.34,99878.34,0.0,-100005.72,0.0,-100005.72,-2.7779366666666667,-127.38000000000466,199884.06,-100005.72,-2.7779366666666667,15.412063333337523,848.5552816665772,-37.595833055546564
88,2024-05-08,2024-05-09,1,21.78,21.84,38.93,39.01,1.786172161172161,1.7855847435703542,1.7856713836655758,38.99717079957654,1.0,1.0,1.0,39.01,-0.00032892362093452614,0.0,-0.00032892362093452614,False,True,False,1,1,4576.0,4587.0,4576.0,0.0,11.0,-11.0,2563.0,-2569.0,-2563.0,6.0,-0.0,6.0,-0.055,-0.03,-0.08499999999999999,0.05999999999999872,0.0027510333718897976,275.2199999999941,0.0799999999999983,0.0020528618962007733,-205.5199999999956,69.69999999999851,0.0,99904.86,99904.86,0.0,-100011.17,0.0,-100011.17,-2.7780880555555556,-106.30999999999767,199916.03,-100011.17,-2.7780880555555556,66.83691194444296,915.3921936110202,0.0
89,2024-05-09,2024-05-10,1,21.84,21.73,39.01,38.91,1.7906120570639668,1.7856713836655758,1.7860196254714609,38.80263916705296,1.0,1.0,1.0,38.91,-0.00276302291106781,0.0,-0.00276302291106781,False,True,False,1,1,4589.0,4576.0,4589.0,13.0,-0.0,13.0,2570.0,-2563.0,-2570.0,0.0,7.0,-7.0,-0.065,-0.035,-0.1,-0.10999999999999943,-0.005049356608366005,-503.3599999999974,-0.10000000000000142,-0.0025667365221029594,256.30000000000365,-247.05999999999375,0.0,99939.84,99939.84,0.0,-99982.62999999999,0.0,-99982.62999999999,-2.7772952777777777,-42.7899999999936,199922.46999999997,-99982.62999999999,-2.7772952777777777,-249.9372952777715,665.4548983332486,-249.93729527777157
90,2024-05-10,2024-05-13,3,21.73,21.75,38.91,38.97,1.7917241379310345,1.7860196254714609,1.786216095890898,38.845926854004276,1.0,1.0,1.0,38.97,-0.0031888909161333833,0.0,-0.0031888909161333833,False,True,False,1,1,4583.0,4589.0,4583.0,0.0,6.0,-6.0,2566.0,-2570.0,-2566.0,4.0,-0.0,4.0,-0.03,-0.02,-0.05,0.019999999999999574,0.0009199632663547971,91.77999999999804,0.060000000000002274,0.0015408323541556384,-154.20000000000584,-62.4200000000078,0.0,99718.97,99718.97,0.0,-99998.7,0.0,-99998.7,-8.333224999999999,-279.7299999999959,199717.66999999998,-99998.7,-8.333224999999999,-70.8032250000078,594.6516733332408,-320.7405202777794
91,2024-05-13,2024-05-14,1,21.75,21.76,38.97,38.99,1.7918198529411764,1.786216095890898,1.7866342260844248,38.86806224658594,1.0,1.0,1.0,38.99,-0.003132311531872987,0.0,-0.003132311531872987,False,True,False,1,1,4582.0,4583.0,4582.0,0.0,1.0,-1.0,2565.0,-2566.0,-2565.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.010000000000001563,0.00045966445304894204,45.83000000000716,0.020000000000003126,0.0005130836438882136,-51.32000000000802,-5.490000000000862,0.0,99680.25,99680.25,0.0,-99997.02,0.0,-99997.02,-2.7776950000000005,-316.7700000000041,199677.27000000002,-99997.02,-2.7776950000000005,-8.277695000000861,586.3739783332398,-329.0182152777803
92,2024-05-14,2024-05-15,1,21.76,22.05,38.99,39.52,1.7922902494331066,1.7866342260844248,1.786956416631936,39.39528468516157,1.0,1.0,1.0,39.52,-0.003160741779351727,0.0,-0.003160741779351727,False,True,False,1,1,4520.0,4582.0,4520.0,0.0,62.0,-62.0,2530.0,-2565.0,-2530.0,35.0,-0.0,35.0,-0.31,-0.17500000000000002,-0.485,0.28999999999999915,0.013239179905112992,1328.779999999996,0.5300000000000011,0.013501669885161053,-1359.450000000003,-30.670000000006894,0.0,99704.32,99704.32,0.0,-100009.35,0.0,-100009.35,-2.7780375000000004,-305.02999999999884,199713.67,-100009.35,-2.7780375000000004,-33.9330375000069,552.440940833233,-362.9512527777872
93,2024-05-15,2024-05-16,1,22.05,21.99,39.52,39.4,1.7917235106866758,1.786956416631936,1.7874141730656672,39.29517160173627,1.0,1.0,1.0,39.4,-0.002664164983292065,0.0,-0.002664164983292065,False,True,False,1,1,4535.0,4520.0,4535.0,15.0,-0.0,15.0,2538.0,-2530.0,-2538.0,0.0,8.0,-8.0,-0.075,-0.04,-0.11499999999999999,-0.060000000000002274,-0.002724797326185254,-271.2000000000103,-0.12000000000000455,-0.003041056575779046,303.6000000000115,32.40000000000123,0.0,99666.0,99666.0,0.0,-99985.6,0.0,-99985.6,-2.777377777777778,-319.6000000000058,199651.6,-99985.6,-2.777377777777778,29.507622222223446,581.9485630554564,-333.4436305555638
94,2024-05-16,2024-05-17,1,21.99,21.92,39.4,39.29,1.7924270072992698,1.7874141730656672,1.7879665099984858,39.18011867359943,1.0,1.0,1.0,39.29,-0.002800592125446311,0.0,-0.002800592125446311,False,True,False,1,1,4549.0,4535.0,4549.0,14.0,-0.0,14.0,2545.0,-2538.0,-2545.0,0.0,7.0,-7.0,-0.07,-0.035,-0.10500000000000001,-0.06999999999999673,-0.0031883424868548566,-317.44999999998515,-0.10999999999999943,-0.002795782733519761,279.1799999999986,-38.26999999998657,0.0,99724.65,99724.65,0.0,-99997.2,0.0,-99997.2,-2.7777,-272.5500000000029,199721.84999999998,-99997.2,-2.7777,-41.15269999998657,540.7958630554698,-374.59633055555037
95,2024-05-17,2024-05-20,3,21.92,21.87,39.29,39.25,1.7946959304983996,1.7879665099984858,1.7885114917085914,39.102827573666886,1.0,1.0,1.0,39.25,-0.003756663389737913,0.0,-0.003756663389737913,False,True,False,1,1,4556.0,4549.0,4556.0,7.0,-0.0,7.0,2548.0,-2545.0,-2548.0,0.0,3.0,-3.0,-0.035,-0.015,-0.05,-0.05000000000000071,-0.0022836273911383035,-227.45000000000323,-0.03999999999999915,-0.001018589341950954,101.79999999999782,-125.6500000000054,0.0,99714.08,99714.08,0.0,-99993.05,0.0,-99993.05,-8.332754166666668,-278.97000000000116,199707.13,-99993.05,-8.332754166666668,-134.03275416667208,406.7631088887977,-508.62908472222244
96,2024-05-20,2024-05-21,1,21.87,21.91,39.25,39.21,1.789593792788681,1.7885114917085914,1.7886840219946767,39.186286783335234,1.0,1.0,1.0,39.21,-0.0006049576672810015,0.0,-0.0006049576672810015,False,True,False,1,1,4561.0,4556.0,4561.0,5.0,-0.0,5.0,2550.0,-2548.0,-2550.0,0.0,2.0,-2.0,-0.025,-0.01,-0.035,0.03999999999999915,0.0018273189186985505,182.23999999999612,-0.03999999999999915,-0.0010196279241771451,101.91999999999783,284.15999999999394,0.0,99639.72,99639.72,0.0,-100009.0,0.0,-100009.0,-2.778027777777778,-369.27999999999884,199648.72,-100009.0,-2.778027777777778,281.34697222221615,688.1100811110139,-227.2821125000063
97,2024-05-21,2024-05-22,1,21.91,21.78,39.21,39.05,1.7929292929292926,1.7886840219946767,1.7892303011123842,38.957537999044064,1.0,1.0,1.0,39.05,-0.0023705925511418877,0.0,-0.0023705925511418877,False,True,False,1,1,4581.0,4561.0,4581.0,20.0,-0.0,20.0,2561.0,-2550.0,-2561.0,0.0,11.0,-11.0,-0.1,-0.055,-0.155,-0.129999999999999,-0.0059510361025606915,-592.9299999999955,-0.1600000000000037,-0.004088940018545414,408.00000000000944,-184.92999999998608,0.0,99931.51,99931.51,0.0,-99985.5,0.0,-99985.5,-2.777375,-53.99000000000524,199917.01,-99985.5,-2.777375,-187.8623749999861,500.2477061110278,-415.14448749999235
98,2024-05-22,2024-05-23,1,21.78,21.71,39.05,38.98,1.7954859511745738,1.7892303011123842,1.7898681084204164,38.84418983714986,1.0,1.0,1.0,38.98,-0.003490182191350348,0.0,-0.003490182191350348,False,True,False,1,1,4589.0,4581.0,4589.0,8.0,-0.0,8.0,2565.0,-2561.0,-2565.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,-0.07000000000000028,-0.003219133614613988,-320.6700000000013,-0.07000000000000028,-0.0017941822062802373,179.27000000000072,-141.4000000000006,0.0,99774.18000000001,99774.18000000001,0.0,-100007.04999999999,0.0,-100007.04999999999,-2.777973611111111,-232.8699999999808,199781.22999999998,-100007.04999999999,-2.777973611111111,-144.23797361111173,356.0097324999161,-559.382461111104
99,2024-05-23,2024-05-24,1,21.71,21.78,38.98,39.1,1.7952249770431588,1.7898681084204164,1.7904018095759713,38.98332740139667,1.0,1.0,1.0,39.1,-0.0029884147952216355,0.0,-0.0029884147952216355,False,True,False,1,1,4578.0,4589.0,4578.0,0.0,11.0,-11.0,2558.0,-2565.0,-2558.0,7.0,-0.0,7.0,-0.055,-0.035,-0.09,0.07000000000000028,0.003219133614613988,321.2300000000013,0.12000000000000455,0.003073772911905452,-307.80000000001166,13.429999999989661,0.0,99627.19,99627.19,0.0,-99983.7,0.0,-99983.7,-2.777325,-356.50999999999476,199610.89,-99983.7,-2.777325,10.562674999989662,366.57240749990575,-548.8197861111144
100,2024-05-24,2024-05-28,4,21.78,21.7,39.1,39.03,1.7986175115207375,1.7904018095759713,1.7910304670374053,38.85171926779858,1.0,1.0,1.0,39.03,-0.004578251360656975,0.0,-0.004578251360656975,False,True,False,1,1,4587.0,4578.0,4587.0,9.0,-0.0,9.0,2562.0,-2558.0,-2562.0,0.0,4.0,-4.0,-0.045,-0.02,-0.065,-0.08000000000000185,-0.0036798569584006197,-366.2400000000085,-0.07000000000000028,-0.0017918857987965309,179.06000000000074,-187.18000000000774,0.0,99708.84000000001,99708.84000000001,0.0,-100017.8,0.0,-100017.8,-11.113088888888889,-308.95999999999185,199726.64,-100017.8,-11.113088888888889,-198.35808888889662,168.21431861100913,-747.177875000011
101,2024-05-28,2024-05-29,1,21.7,21.55,39.03,38.57,1.7897911832946636,1.7910304670374053,1.7911041383516715,38.59670656465609,1.0,1.0,1.0,38.57,0.0006921784513375238,0.0,0.0006921784513375238,False,False,True,1,0,4644.0,4587.0,0.0,0.0,4587.0,-4587.0,2593.0,-2562.0,0.0,2562.0,-0.0,2562.0,-22.935,-12.81,-35.745,-0.14999999999999858,-0.006936443996656987,-688.0499999999935,-0.46000000000000085,-0.011855808972387204,1178.5200000000023,490.4700000000088,0.0,99537.9,99537.9,0.0,-99994.86,0.0,-99994.86,-2.777635,-456.9600000000064,199532.76,-99994.86,-2.777635,451.9473650000088,620.1616836110179,-295.23051000000225
102,2024-05-29,2024-05-30,1,21.55,21.64,38.57,38.77,1.7915896487985215,1.7911041383516715,1.7909777384386565,38.75949355393017,1.0,1.0,1.0,38.77,-0.0002710309497079742,0.0,-0.0002710309497079742,False,True,False,0,1,4619.0,0.0,4619.0,4619.0,-0.0,4619.0,2579.0,0.0,-2579.0,0.0,2579.0,-2579.0,-23.095,-12.895,-35.989999999999995,0.08999999999999986,0.004167637428523903,0.0,0.20000000000000284,0.005171979462701456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.989999999999995,584.1716836110179,-331.22051000000226
103,2024-05-30,2024-05-31,1,21.64,21.67,38.77,38.9,1.7951084448546375,1.7909777384386565,1.7913915400552376,38.81048759196569,1.0,1.0,1.0,38.9,-0.0023037417572994196,0.0,-0.0023037417572994196,True,True,False,1,0,4605.0,4619.0,0.0,0.0,4619.0,-4619.0,2571.0,-2579.0,0.0,2579.0,-0.0,2579.0,-23.095,-12.895,-35.989999999999995,0.030000000000001137,0.0013853615699869835,138.57000000000525,0.12999999999999545,0.003347498941562622,-335.2699999999883,-196.69999999998302,0.0,99955.16,99955.16,0.0,-99987.83,0.0,-99987.83,-2.7774397222222222,-32.669999999998254,199942.99,-99987.83,-2.7774397222222222,-235.46743972220523,348.7042438888127,-566.6879497222075
104,2024-05-31,2024-06-03,3,21.67,21.78,38.9,39.24,1.8016528925619835,1.7913915400552376,1.7922047782906425,39.01650774240308,1.0,1.0,1.0,39.24,-0.005711802677064578,0.0,-0.005711802677064578,False,True,False,0,1,4564.0,0.0,4564.0,4564.0,-0.0,4564.0,2548.0,0.0,-2548.0,0.0,2548.0,-2548.0,-22.82,-12.74,-35.56,0.10999999999999943,0.0050633019565466345,0.0,0.3400000000000034,0.008702384072761745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.56,313.1442438888127,-602.2479497222075
105,2024-06-03,2024-06-04,1,21.78,21.83,39.24,39.36,1.8030233623453964,1.7922047782906425,1.7929820890038901,39.12383031008472,1.0,1.0,1.0,39.36,-0.006018319998503037,0.0,-0.006018319998503037,False,True,False,1,1,4554.0,4564.0,4554.0,0.0,10.0,-10.0,2541.0,-2548.0,-2541.0,7.0,-0.0,7.0,-0.05,-0.035,-0.085,0.04999999999999716,0.0022930530570378976,228.19999999998703,0.11999999999999744,0.003053437486890248,-305.7599999999935,-77.56000000000648,0.0,99403.92,99403.92,0.0,-99983.52,0.0,-99983.52,-2.7773200000000005,-579.6000000000058,199387.44,-99983.52,-2.7773200000000005,-80.42232000000648,232.7219238888062,-682.670269722214
106,2024-06-04,2024-06-05,1,21.83,21.86,39.36,39.35,1.800091491308326,1.7929820890038901,1.793599655335089,39.19458846562504,1.0,1.0,1.0,39.35,-0.003957286942983518,0.0,-0.003957286942983518,False,True,False,1,1,4556.0,4554.0,4556.0,2.0,-0.0,2.0,2541.0,-2541.0,-2541.0,0.0,-0.0,0.0,-0.01,-0.0,-0.01,0.030000000000001137,0.0013733121865399235,136.62000000000518,-0.00999999999999801,-0.0002540973206404316,25.409999999994945,162.03000000000011,0.0,99413.81999999999,99413.81999999999,0.0,-100013.76,0.0,-100013.76,-2.77816,-599.9400000000023,199427.58,-100013.76,-2.77816,159.2418400000001,391.9637638888063,-523.4284297222139
107,2024-06-05,2024-06-06,1,21.86,21.88,39.35,39.34,1.7979890310786109,1.793599655335089,1.7941281243362188,39.24396045873175,1.0,1.0,1.0,39.34,-0.002444254235147718,0.0,-0.002444254235147718,False,True,False,1,1,4559.0,4556.0,4559.0,3.0,-0.0,3.0,2542.0,-2541.0,-2542.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,0.019999999999999574,0.0009144948053879489,91.11999999999806,-0.00999999999999801,-0.0002541619024991632,25.409999999994945,116.52999999999301,0.0,99594.16,99594.16,0.0,-99988.35,0.0,-99988.35,-2.777454166666667,-394.1900000000023,199582.51,-99988.35,-2.777454166666667,113.73254583332634,505.69630972213264,-409.6958838888875
108,2024-06-06,2024-06-07,1,21.88,21.6,39.34,38.93,1.8023148148148147,1.7941281243362188,1.794935257018351,38.75316748566233,1.0,1.0,1.0,38.93,-0.004552667598188512,0.0,-0.004552667598188512,False,True,False,1,1,4609.0,4559.0,4609.0,50.0,-0.0,50.0,2569.0,-2542.0,-2569.0,0.0,27.0,-27.0,-0.25,-0.135,-0.385,-0.2799999999999976,-0.012879662863661026,-1276.519999999989,-0.4100000000000037,-0.010476651338548753,1042.2200000000093,-234.29999999997972,0.0,99750.92,99750.92,0.0,-100002.28000000001,0.0,-100002.28000000001,-2.7778411111111114,-251.36000000001513,199753.2,-100002.28000000001,-2.7778411111111114,-237.46284111109082,268.2334686110418,-647.1587249999784
109,2024-06-07,2024-06-10,3,21.6,21.51,38.93,38.66,1.7973035797303576,1.794935257018351,1.795269833151671,38.60905737846473,1.0,1.0,1.0,38.66,-0.0013185777242417315,0.0,-0.0013185777242417315,False,True,False,1,1,4643.0,4609.0,4643.0,34.0,-0.0,34.0,2587.0,-2569.0,-2587.0,0.0,18.0,-18.0,-0.17,-0.09,-0.26,-0.08999999999999986,-0.0041753714104806215,-414.8099999999993,-0.2700000000000031,-0.006959687842179578,693.6300000000081,278.82000000000875,0.0,99554.40000000001,99554.40000000001,0.0,-100011.17,0.0,-100011.17,-8.334264166666667,-456.7699999999895,199565.57,-100011.17,-8.334264166666667,270.22573583334207,538.4592044443839,-376.9329891666363
110,2024-06-10,2024-06-11,1,21.51,21.5,38.66,38.73,1.8013953488372092,1.795269833151671,1.7957533936969796,38.598301412760925,1.0,1.0,1.0,38.73,-0.0034062228748705965,0.0,-0.0034062228748705965,False,True,False,1,1,4635.0,4643.0,4635.0,0.0,8.0,-8.0,2582.0,-2587.0,-2582.0,5.0,-0.0,5.0,-0.04,-0.025,-0.065,-0.010000000000001563,-0.0004650081460215874,-46.430000000007254,0.07000000000000028,0.0018090197464760006,-181.09000000000074,-227.520000000008,0.0,99870.93000000001,99870.93000000001,0.0,-100013.42,0.0,-100013.42,-2.7781505555555555,-142.4899999999907,199884.35,-100013.42,-2.7781505555555555,-230.36315055556355,308.09605388882034,-607.2961397221998
111,2024-06-11,2024-06-12,1,21.5,21.65,38.73,39.08,1.805080831408776,1.7957533936969796,1.7964164426203595,38.878060973539604,1.0,1.0,1.0,39.08,-0.005180720905739827,0.0,-0.005180720905739827,False,True,False,1,1,4595.0,4635.0,4595.0,0.0,40.0,-40.0,2559.0,-2582.0,-2559.0,23.0,-0.0,23.0,-0.2,-0.115,-0.315,0.14999999999999858,0.006952519314881663,695.2499999999934,0.3500000000000014,0.008996333647921236,-903.7000000000037,-208.45000000001028,0.0,99652.5,99652.5,0.0,-100000.85999999999,0.0,-100000.85999999999,-2.7778016666666665,-348.35999999998603,199653.36,-100000.85999999999,-2.7778016666666665,-211.54280166667695,96.55325222214339,-818.8389413888767
112,2024-06-12,2024-06-13,1,21.65,21.64,39.08,39.0,1.8022181146025877,1.7964164426203595,1.7969128358788335,38.87445181830458,1.0,1.0,1.0,39.0,-0.0032243768665299573,0.0,-0.0032243768665299573,False,True,False,1,1,4606.0,4595.0,4606.0,11.0,-0.0,11.0,2564.0,-2559.0,-2564.0,0.0,5.0,-5.0,-0.055,-0.025,-0.08,-0.00999999999999801,-0.0004620004702179633,-45.94999999999086,-0.0799999999999983,-0.0020491810449355693,204.71999999999565,158.77000000000479,0.0,99481.75,99481.75,0.0,-100005.72,0.0,-100005.72,-2.7779366666666667,-523.9700000000012,199487.47,-100005.72,-2.7779366666666667,155.9120633333381,252.46531555548148,-662.9268780555387
113,2024-06-13,2024-06-14,1,21.64,21.63,39.0,39.06,1.8058252427184467,1.7969128358788335,1.7976179224804223,38.86722464005917,1.0,1.0,1.0,39.06,-0.004947584212582115,0.0,-0.004947584212582115,False,True,False,1,1,4600.0,4606.0,4600.0,0.0,6.0,-6.0,2560.0,-2564.0,-2560.0,4.0,-0.0,4.0,-0.03,-0.02,-0.05,-0.010000000000001563,-0.0004622140133134345,-46.0600000000072,0.060000000000002274,0.0015372793188863979,-153.84000000000583,-199.90000000001302,0.0,99673.84,99673.84,0.0,-99996.0,0.0,-99996.0,-2.7776666666666667,-322.1600000000035,199669.84,-99996.0,-2.7776666666666667,-202.7276666666797,49.73764888880177,-865.6545447222184
114,2024-06-14,2024-06-17,3,21.63,21.61,39.06,39.03,1.8061082832022213,1.7976179224804223,1.79830198627557,38.84652330480193,1.0,1.0,1.0,39.03,-0.004711998607244797,0.0,-0.004711998607244797,False,True,False,1,1,4605.0,4600.0,4605.0,5.0,-0.0,5.0,2562.0,-2560.0,-2562.0,0.0,2.0,-2.0,-0.025,-0.01,-0.035,-0.019999999999999574,-0.0009250694461727183,-91.99999999999804,-0.030000000000001137,-0.0007683442560092923,76.80000000000291,-15.199999999995129,0.0,99498.0,99498.0,0.0,-99993.6,0.0,-99993.6,-8.3328,-495.6000000000058,199491.6,-99993.6,-8.3328,-23.56779999999513,26.16984888880664,-889.2223447222135
115,2024-06-17,2024-06-18,1,21.61,21.69,39.03,39.11,1.8031350852927615,1.79830198627557,1.7987239440152876,39.005170082317115,1.0,1.0,1.0,39.11,-0.002683985210640947,0.0,-0.002683985210640947,False,True,False,1,1,4598.0,4605.0,4598.0,0.0,7.0,-7.0,2557.0,-2562.0,-2557.0,5.0,-0.0,5.0,-0.035,-0.025,-0.060000000000000005,0.08000000000000185,0.0036951543199884806,368.4000000000085,0.0799999999999983,0.002047607574899072,-204.95999999999563,163.44000000001287,0.0,99514.05,99514.05,0.0,-99994.86,0.0,-99994.86,-2.777635,-480.8099999999977,199508.91,-99994.86,-2.777635,160.60236500001287,186.77221388881952,-728.6199797222007
116,2024-06-18,2024-06-20,2,21.69,21.61,39.11,38.96,1.8028690421101343,1.7987239440152876,1.7993877064813604,38.87042443017037,1.0,1.0,1.0,38.96,-0.0023018147475280647,0.0,-0.0023018147475280647,False,True,False,1,1,4617.0,4598.0,4617.0,19.0,-0.0,19.0,2567.0,-2557.0,-2567.0,0.0,10.0,-10.0,-0.095,-0.05,-0.14500000000000002,-0.08000000000000185,-0.0036951543199885022,-367.8400000000085,-0.14999999999999858,-0.0038427099930883196,383.5499999999964,15.709999999987872,0.0,99730.62000000001,99730.62000000001,0.0,-100004.27,0.0,-100004.27,-5.5557927777777785,-273.6499999999942,199734.89,-100004.27,-5.5557927777777785,10.009207222210094,196.7814211110296,-718.6107724999906
