,bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,CMF shares per unit,bop CMF shares,eop CMF shares,eop CMF shares bought,eop CMF shares sold,eop CMF shares traded,VTEC shares per unit,bop VTEC shares,eop VTEC shares,eop VTEC shares bought,eop VTEC shares sold,eop VTEC shares traded,CMF daily commission,VTEC daily commission,daily total commissions,CMF cop,CMF pct cop,CMF daily position pnl,VTEC cop,VTEC pct cop,VTEC daily position pnl,daily position pnl,short CMF investment amount,long CMF investment amount,CMF investment amount,daily CMF borrow cost,short VTEC investment amount,long VTEC investment amount,VTEC investment amount,daily VTEC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
184,2024-09-25,2024-09-26,1,58.0,58.02,101.21,101.35,1.7468114443295413,1.7453573491394319,1.7453887610505654,101.26563339706985,1.0,1.0,1.0,101.35,-0.000832774908741544,0.0,-0.000832774908741544,False,False,True,-1,0,1723.0,-1724.0,0.0,1724.0,-0.0,1724.0,987.0,988.0,0.0,0.0,988.0,-988.0,-8.620000000000001,-4.94,-13.560000000000002,0.020000000000003126,0.0003447681468387447,-34.48000000000539,0.14000000000000057,0.0013823066971991485,138.32000000000056,103.83999999999517,-99992.0,0.0,-99992.0,-2.7775555555555558,0.0,99995.48,99995.48,0.0,3.4799999999959255,199987.47999999998,-99992.0,-2.7775555555555558,87.50244444443962,1264.3901208333625,0.0
185,2024-09-26,2024-09-27,1,58.02,58.17,101.35,101.54,1.7455733195805399,1.7453887610505654,1.7454512717167134,101.5292642303114,1.0,1.0,1.0,101.54,-0.00010573505290726385,0.0,-0.00010573505290726385,False,False,True,0,0,1719.0,0.0,0.0,0.0,-0.0,0.0,985.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.002581979229412173,0.0,0.19000000000001194,0.0018729366212393332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.3901208333625,0.0
186,2024-09-27,2024-09-30,3,58.17,58.11,101.54,101.38,1.744622268112201,1.7454512717167134,1.745408079566768,101.42817339945822,1.0,1.0,1.0,101.38,0.000475063697450997,0.0,0.000475063697450997,True,True,False,0,0,1721.0,0.0,0.0,0.0,-0.0,0.0,986.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.001031991835656006,-0.0,-0.1600000000000108,-0.0015769764750450514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.3901208333625,0.0
187,2024-09-30,2024-10-01,1,58.11,58.09,101.38,101.36,1.7448786365983817,1.745408079566768,1.7453363771783976,101.39075534203356,1.0,1.0,1.0,101.36,0.00030338079103637666,0.0,0.00030338079103637666,False,True,False,0,-1,1723.0,0.0,-1723.0,0.0,1723.0,-1723.0,987.0,0.0,987.0,987.0,-0.0,987.0,-8.615,-4.9350000000000005,-13.55,-0.01999999999999602,-0.00034423408257298644,-0.0,-0.01999999999999602,-0.00019729703131970066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.55,1250.8401208333626,-13.549999999999955
188,2024-10-01,2024-10-02,1,58.09,58.1,101.36,101.35,1.744406196213425,1.7453363771783976,1.7452970299649913,101.40404351406491,1.0,1.0,1.0,101.35,0.0005330943285581341,0.0,0.0005330943285581341,False,True,False,-1,-1,1723.0,-1723.0,-1723.0,0.0,-0.0,0.0,987.0,987.0,987.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00017213185342438076,-17.229999999996572,-0.010000000000005116,-9.866311487467054e-05,-9.87000000000505,-27.10000000000162,-100089.07,0.0,-100089.07,-2.7802519444444447,0.0,100042.31999999999,100042.31999999999,0.0,-46.75000000001455,200131.39,-100089.07,-2.7802519444444447,-29.880251944446066,1220.9598688889164,-43.43025194444613
189,2024-10-02,2024-10-03,1,58.1,58.1,101.35,101.33,1.7440619621342512,1.7452970299649913,1.7451321627037388,101.401757440966,1.0,1.0,1.0,101.33,0.000707905311613944,0.0,0.000707905311613944,False,True,False,-1,-1,1723.0,-1723.0,-1723.0,0.0,-0.0,0.0,987.0,987.0,987.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.0001973554377827975,-19.739999999996073,-19.739999999996073,-100106.3,0.0,-100106.3,-2.780730555555556,0.0,100032.45,100032.45,0.0,-73.85000000000582,200138.75,-100106.3,-2.780730555555556,-22.52073055555163,1198.4391383333648,-65.95098249999774
190,2024-10-03,2024-10-04,1,58.1,57.79,101.33,100.87,1.7454576916421527,1.7451321627037388,1.7451188147759136,100.85118768264907,1.0,1.0,1.0,100.87,-0.0001865180115345376,0.0,-0.0001865180115345376,False,False,True,-1,0,1729.0,-1723.0,0.0,1723.0,-0.0,1723.0,991.0,987.0,0.0,0.0,987.0,-987.0,-8.615,-4.9350000000000005,-13.55,-0.3100000000000023,-0.0053499135281790235,534.130000000004,-0.45999999999999375,-0.004549958393482085,-454.01999999999384,80.11000000001013,-100106.3,0.0,-100106.3,-2.780730555555556,0.0,100012.70999999999,100012.70999999999,0.0,-93.59000000001106,200119.01,-100106.3,-2.780730555555556,63.77926944445458,1262.2184077778193,-2.1717130555432504
191,2024-10-04,2024-10-07,3,57.79,57.73,100.87,100.7,1.7443270396674175,1.7451188147759136,1.7450533281555174,100.74570917701348,1.0,1.0,1.0,100.7,0.0004538113815844167,0.0,0.0004538113815844167,False,True,False,0,-1,1733.0,0.0,-1733.0,0.0,1733.0,-1733.0,993.0,0.0,993.0,993.0,-0.0,993.0,-8.665000000000001,-4.965,-13.63,-0.060000000000002274,-0.00103878125684445,-0.0,-0.1700000000000017,-0.0016867593422274744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.63,1248.5884077778192,-15.80171305554336
192,2024-10-07,2024-10-08,1,57.73,57.68,100.7,100.71,1.746012482662968,1.7450533281555174,1.7450371735337078,100.65467596801024,1.0,1.0,1.0,100.71,-0.0005494909483586545,0.0,-0.0005494909483586545,False,False,True,-1,0,1733.0,-1733.0,0.0,1733.0,-0.0,1733.0,993.0,993.0,0.0,0.0,993.0,-993.0,-8.665000000000001,-4.965,-13.63,-0.04999999999999716,-0.0008664760961485479,86.64999999999507,0.009999999999990905,9.929993553654969e-05,9.929999999990969,96.57999999998604,-100046.09,0.0,-100046.09,-2.7790580555555557,0.0,99995.1,99995.1,0.0,-50.98999999999069,200041.19,-100046.09,-2.7790580555555557,80.1709419444305,1328.7593497222497,0.0
193,2024-10-08,2024-10-09,1,57.68,57.59,100.71,100.6,1.7468310470567805,1.7450371735337078,1.7451116451412052,100.49669082380623,1.0,1.0,1.0,100.6,-0.0010274578349242349,0.0,-0.0010274578349242349,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0015615514581125737,-0.0,-0.10999999999999943,-0.0010928419944143753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7593497222497,0.0
194,2024-10-09,2024-10-10,1,57.59,57.61,100.6,100.54,1.7451831279291792,1.7451116451412052,1.745067159210718,100.53588187658482,1.0,1.0,1.0,100.54,-4.096088876816077e-05,0.0,-4.096088876816077e-05,False,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.01999999999999602,0.00034722222571070355,0.0,-0.05999999999998806,-0.000596599401209577,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7593497222497,0.0
195,2024-10-10,2024-10-11,1,57.61,57.64,100.54,100.59,1.745142262317835,1.745067159210718,1.745035406418302,100.5856710569058,1.0,1.0,1.0,100.59,-4.303644742059354e-05,0.0,-4.303644742059354e-05,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005206073870295666,0.0,0.04999999999999716,0.0004971908818176916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7593497222497,0.0
196,2024-10-11,2024-10-14,3,57.64,57.5,100.59,100.46,1.7471304347826087,1.745035406418302,1.7451890345990448,100.33953586905237,1.0,1.0,1.0,100.46,-0.0011998448589855893,0.0,-0.0011998448589855893,False,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.0024318233280166226,-0.0,-0.13000000000000966,-0.0012932108243482888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7593497222497,0.0
197,2024-10-14,2024-10-15,1,57.5,57.69,100.46,100.72,1.7458831686600798,1.7451890345990448,1.745177091687685,100.67995540601889,1.0,1.0,1.0,100.72,-0.0003976623969760836,0.0,-0.0003976623969760836,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18999999999999773,0.003298900465493359,0.0,0.2600000000000051,0.0025847514141931443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7593497222497,0.0
198,2024-10-15,2024-10-16,1,57.69,57.79,100.72,100.74,1.7432081675030282,1.745177091687685,1.7451087711616995,100.85378412863132,1.0,1.0,1.0,100.74,0.0011288457251399004,0.0,0.0011288457251399004,False,True,False,0,-1,1733.0,0.0,-1733.0,0.0,1733.0,-1733.0,993.0,0.0,993.0,993.0,-0.0,993.0,-8.665000000000001,-4.965,-13.63,0.10000000000000142,0.0017319020608886613,0.0,0.01999999999999602,0.0001985505814127283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.63,1315.1293497222496,-13.63000000000011
199,2024-10-16,2024-10-17,1,57.79,57.71,100.74,100.66,1.7442384335470456,1.7451087711616995,1.7451394385316774,100.71022718374168,1.0,1.0,1.0,100.66,0.0004988541303820636,0.0,0.0004988541303820636,False,True,False,-1,-1,1733.0,-1733.0,-1733.0,0.0,-0.0,0.0,993.0,993.0,993.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0013852816068115478,138.63999999999703,-0.0799999999999983,-0.0007944389692905272,-79.4399999999983,59.199999999998724,-100150.06999999999,0.0,-100150.06999999999,-2.7819463888888887,0.0,100034.81999999999,100034.81999999999,0.0,-115.25,200184.88999999998,-100150.06999999999,-2.7819463888888887,56.41805361110983,1371.5474033333594,0.0
200,2024-10-17,2024-10-18,1,57.71,57.75,100.66,100.8,1.7454545454545454,1.7451394385316774,1.7451619935094356,100.78180257520437,1.0,1.0,1.0,100.8,-0.0001805463053965616,0.0,-0.0001805463053965616,False,False,True,-1,0,1731.0,-1733.0,0.0,1733.0,-0.0,1733.0,992.0,993.0,0.0,0.0,993.0,-993.0,-8.665000000000001,-4.965,-13.63,0.03999999999999915,0.0006928806790278396,-69.31999999999852,0.14000000000000057,0.0013898542890542977,139.02000000000055,69.70000000000203,-100011.43000000001,0.0,-100011.43000000001,-2.778095277777778,0.0,99955.37999999999,99955.37999999999,0.0,-56.05000000001746,199966.81,-100011.43000000001,-2.778095277777778,53.29190472222425,1424.8393080555836,0.0
201,2024-10-18,2024-10-21,3,57.75,57.5,100.8,100.35,1.7452173913043478,1.7451619935094356,1.7451490391904554,100.34681462679255,1.0,1.0,1.0,100.35,-3.174313666746471e-05,0.0,-3.174313666746471e-05,False,False,True,0,0,1740.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.00433840159859813,-0.0,-0.45000000000000284,-0.004474280394921077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
202,2024-10-21,2024-10-22,1,57.5,57.36,100.35,100.18,1.7465132496513252,1.7451490391904554,1.7452976434573828,100.10174888796452,1.0,1.0,1.0,100.18,-0.0007814103526822085,0.0,-0.0007814103526822085,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.002437751511939859,-0.0,-0.1699999999999875,-0.0016955073128762951,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
203,2024-10-22,2024-10-23,1,57.36,56.9,100.18,99.65,1.7513181019332162,1.7452976434573828,1.7456135485540432,99.30743591272508,1.0,1.0,1.0,99.65,-0.0034435951008682303,0.0,-0.0034435951008682303,False,False,True,0,0,1752.0,0.0,0.0,0.0,-0.0,0.0,1004.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46000000000000085,-0.008051855159079744,-0.0,-0.5300000000000011,-0.005304521270667023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
204,2024-10-23,2024-10-24,1,56.9,57.02,99.65,100.01,1.7539459838653104,1.7456135485540432,1.7459702755308322,99.53488453855155,1.0,1.0,1.0,100.01,-0.0047619998917248895,0.0,-0.0047619998917248895,False,False,True,0,0,1746.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.002106742352240726,0.0,0.35999999999999943,0.003606134329620879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
205,2024-10-24,2024-10-25,1,57.02,57.14,100.01,100.51,1.7590129506475325,1.7459702755308322,1.7466422570841815,99.76474154383175,1.0,1.0,1.0,100.51,-0.007442395285219421,0.0,-0.007442395285219421,False,False,True,0,0,1737.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11999999999999744,0.0021023133181009928,0.0,0.5,0.00498704404822374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
206,2024-10-25,2024-10-28,3,57.14,57.16,100.51,100.33,1.7552484254723584,1.7466422570841815,1.7471735649521893,99.8380714149318,1.0,1.0,1.0,100.33,-0.0049151652604688175,0.0,-0.0049151652604688175,False,False,True,0,0,1741.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.01999999999999602,0.00034995625903964386,0.0,-0.18000000000000682,-0.0017924720991271267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
207,2024-10-28,2024-10-29,1,57.16,57.12,100.33,100.05,1.7515756302521008,1.7471735649521893,1.7475084146348752,99.79855403006906,1.0,1.0,1.0,100.05,-0.002516366493948706,0.0,-0.002516366493948706,False,False,True,0,0,1747.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0007000350303376479,-0.0,-0.28000000000000114,-0.0027946919077789937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
208,2024-10-29,2024-10-30,1,57.12,57.15,100.05,100.05,1.7506561679790027,1.7475084146348752,1.7478209132231541,99.87010589638311,1.0,1.0,1.0,100.05,-0.0017996604329852503,0.0,-0.0017996604329852503,False,False,True,0,0,1748.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005250722094907142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
209,2024-10-30,2024-10-31,1,57.15,57.18,100.05,100.09,1.7504372158097237,1.7478209132231541,1.7481396759069276,99.94039981809995,1.0,1.0,1.0,100.09,-0.001495774741522509,0.0,-0.001495774741522509,True,False,True,0,0,1746.0,0.0,0.0,0.0,-0.0,0.0,999.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005247966533460965,0.0,0.04000000000000625,0.00039972020118512954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
210,2024-10-31,2024-11-01,1,57.18,57.06,100.09,99.91,1.7509638976515947,1.7481396759069276,1.7484149862073999,99.7488499072493,1.0,1.0,1.0,99.91,-0.001614254793309259,0.0,-0.001614254793309259,False,False,True,0,0,1750.0,0.0,0.0,0.0,-0.0,0.0,1001.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.002100841108811728,-0.0,-0.18000000000000682,-0.0018000004860003476,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.8393080555836,0.0
211,2024-11-01,2024-11-04,3,57.06,57.33,99.91,100.19,1.7476016047444618,1.7484149862073999,1.748578714461252,100.23663115927023,1.0,1.0,1.0,100.19,0.0004653190031873578,0.0,0.0004653190031873578,False,True,False,0,-1,1745.0,0.0,-1745.0,0.0,1745.0,-1745.0,998.0,0.0,998.0,998.0,-0.0,998.0,-8.725,-4.99,-13.715,0.269999999999996,0.004720701134937394,0.0,0.28000000000000114,0.0027986025262443192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.715,1411.1243080555837,-13.714999999999918
212,2024-11-04,2024-11-05,1,57.33,57.39,100.19,100.26,1.7469942498693152,1.748578714461252,1.7486278028215696,100.35093242293125,1.0,1.0,1.0,100.26,0.0009065550721554992,0.0,0.0009065550721554992,False,True,False,-1,-1,1743.0,-1745.0,-1743.0,2.0,-0.0,2.0,997.0,998.0,997.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.060000000000002274,0.0010460251999797707,-104.70000000000397,0.07000000000000739,0.0006984285641857085,69.86000000000737,-34.83999999999659,-100040.84999999999,0.0,-100040.84999999999,-2.7789124999999997,0.0,99989.62,99989.62,0.0,-51.229999999995925,200030.46999999997,-100040.84999999999,-2.7789124999999997,-37.63391249999659,1373.4903955555872,-51.34891249999646
213,2024-11-05,2024-11-06,1,57.39,56.66,100.26,99.05,1.7481468408048007,1.7486278028215696,1.7486935925089706,99.07725130787013,1.0,1.0,1.0,99.05,0.00027508894270817307,0.0,0.00027508894270817307,False,True,False,-1,-1,1766.0,-1743.0,-1766.0,0.0,23.0,-23.0,1010.0,997.0,1010.0,13.0,-0.0,13.0,-0.115,-0.065,-0.18,-0.730000000000004,-0.012801577717900803,1272.390000000007,-1.210000000000008,-0.012142038690797503,-1206.3700000000078,66.01999999999907,-100030.77,0.0,-100030.77,-2.7786325,0.0,99959.22,99959.22,0.0,-71.55000000000291,199989.99,-100030.77,-2.7786325,63.061367499999065,1436.5517630555862,0.0
214,2024-11-06,2024-11-07,1,56.66,57.0,99.05,99.61,1.7475438596491228,1.7486935925089706,1.748811629094968,99.67553477301132,1.0,1.0,1.0,99.61,0.0006576972628575971,0.0,0.0006576972628575971,False,True,False,-1,-1,1756.0,-1766.0,-1756.0,10.0,-0.0,10.0,1004.0,1010.0,1004.0,0.0,6.0,-6.0,-0.05,-0.03,-0.08,0.3400000000000034,0.005982773432179657,-600.440000000006,0.5600000000000023,0.0056377880125144985,565.6000000000023,-34.84000000000367,-100061.56,0.0,-100061.56,-2.779487777777778,0.0,100040.5,100040.5,0.0,-21.05999999999767,200102.06,-100061.56,-2.779487777777778,-37.69948777778144,1398.8522752778047,-37.69948777778154
215,2024-11-07,2024-11-08,1,57.0,57.44,99.61,100.43,1.748433147632312,1.748811629094968,1.7489761733606919,100.45173997521496,1.0,1.0,1.0,100.43,0.00021644550970656407,0.0,0.00021644550970656407,False,True,False,-1,-1,1742.0,-1756.0,-1742.0,14.0,-0.0,14.0,996.0,1004.0,996.0,0.0,8.0,-8.0,-0.07,-0.04,-0.11000000000000001,0.4399999999999977,0.007689656905418571,-772.639999999996,0.8200000000000074,0.00819840624817334,823.2800000000075,50.64000000001147,-100092.0,0.0,-100092.0,-2.7803333333333335,0.0,100008.44,100008.44,0.0,-83.55999999999767,200100.44,-100092.0,-2.7803333333333335,47.74966666667814,1446.6019419444829,0.0
216,2024-11-08,2024-11-11,3,57.44,57.41,100.43,100.29,1.7469082041456194,1.7489761733606919,1.7489650618288421,100.40872211263732,1.0,1.0,1.0,100.29,0.0011830880160623293,0.0,0.0011830880160623293,False,True,False,-1,-1,1744.0,-1742.0,-1744.0,0.0,2.0,-2.0,997.0,996.0,997.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.030000000000001137,-0.0005224205604233493,52.26000000000198,-0.14000000000000057,-0.0013949783051307233,-139.44000000000057,-87.17999999999859,-100060.48,0.0,-100060.48,-8.338373333333333,0.0,100028.28000000001,100028.28000000001,0.0,-32.19999999998254,200088.76,-100060.48,-8.338373333333333,-95.53337333333192,1351.068568611151,-95.53337333333184
217,2024-11-11,2024-11-12,1,57.41,57.35,100.29,100.1,1.7454228421970357,1.7489650618288421,1.7489420455056899,100.3031462958841,1.0,1.0,1.0,100.1,0.0020273770070069557,0.0,0.0020273770070069557,False,True,False,-1,-1,1747.0,-1744.0,-1747.0,0.0,3.0,-3.0,999.0,997.0,999.0,2.0,-0.0,2.0,-0.015,-0.01,-0.025,-0.05999999999999517,-0.0010456606041656326,104.63999999999157,-0.19000000000001194,-0.0018963027789421917,-189.4300000000119,-84.79000000002031,-100123.04,0.0,-100123.04,-2.781195555555555,0.0,99989.13,99989.13,0.0,-133.90999999998894,200112.16999999998,-100123.04,-2.781195555555555,-87.59619555557587,1263.4723730555752,-183.12956888890767
218,2024-11-12,2024-11-13,1,57.35,57.44,100.1,100.09,1.7425139275766017,1.7489420455056899,1.7489073335093686,100.45923109384682,1.0,1.0,1.0,100.09,0.003682203207875993,0.0,0.003682203207875993,False,True,False,-1,-1,1747.0,-1747.0,-1747.0,0.0,-0.0,0.0,999.0,999.0,999.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0899999999999963,0.001568081164588987,-157.22999999999354,-0.009999999999990905,-9.990509024735905e-05,-9.989999999990914,-167.21999999998445,-100190.45,0.0,-100190.45,-2.7830680555555554,0.0,99999.9,99999.9,0.0,-190.5500000000029,200190.34999999998,-100190.45,-2.7830680555555554,-170.00306805554,1093.469305000035,-353.13263694444777
219,2024-11-13,2024-11-14,1,57.44,57.37,100.09,100.23,1.7470803555865437,1.7489073335093686,1.7490494296113437,100.33481372343248,1.0,1.0,1.0,100.23,0.001045185653737452,0.0,0.001045185653737452,False,True,False,-1,-1,1745.0,-1747.0,-1745.0,2.0,-0.0,2.0,998.0,999.0,998.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.07000000000000028,-0.0012194061261890864,122.2900000000005,0.14000000000000057,0.001397763805847409,139.86000000000058,262.1500000000011,-100347.68,0.0,-100347.68,-2.7874355555555552,0.0,99989.91,99989.91,0.0,-357.7699999999895,200337.59,-100347.68,-2.7874355555555552,259.3475644444456,1352.8168694444807,-93.78507250000212
220,2024-11-14,2024-11-15,1,57.37,57.45,100.23,100.33,1.7463881636205394,1.7490494296113437,1.7490961105196434,100.4828897311717,1.0,1.0,1.0,100.33,0.0015227086360616127,0.0,0.0015227086360616127,False,True,False,-1,-1,1744.0,-1745.0,-1744.0,1.0,-0.0,1.0,997.0,998.0,997.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.0800000000000054,0.0013934856809849948,-139.60000000000943,0.09999999999999432,0.0009972079007465379,99.79999999999433,-39.8000000000151,-100110.65,0.0,-100110.65,-2.780851388888889,0.0,100029.54000000001,100029.54000000001,0.0,-81.10999999998603,200140.19,-100110.65,-2.780851388888889,-42.59085138890399,1310.2260180555768,-136.37592388890607
221,2024-11-15,2024-11-18,3,57.45,57.39,100.33,100.36,1.7487367137131904,1.7490961105196434,1.7492720766400853,100.38062578272233,1.0,1.0,1.0,100.36,0.00020549684663480602,0.0,0.00020549684663480602,False,True,False,-1,-1,1742.0,-1744.0,-1742.0,2.0,-0.0,2.0,996.0,997.0,996.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.060000000000002274,-0.001044932174493539,104.64000000000397,0.030000000000001137,0.0002989685607001446,29.910000000001133,134.5500000000051,-100192.8,0.0,-100192.8,-8.349400000000001,0.0,100029.01,100029.01,0.0,-163.79000000000815,200221.81,-100192.8,-8.349400000000001,126.18560000000511,1436.4116180555818,-10.190323888901048
222,2024-11-18,2024-11-19,1,57.39,57.53,100.36,100.53,1.7474361202850686,1.7492720766400853,1.7493182201717725,100.63562256910411,1.0,1.0,1.0,100.53,0.0010501056538509287,0.0,0.0010501056538509287,False,True,False,-1,-1,1741.0,-1742.0,-1741.0,1.0,-0.0,1.0,995.0,996.0,995.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.14000000000000057,0.0024364787549308055,-243.880000000001,0.1700000000000017,0.0016924689191072418,169.3200000000017,-74.55999999999929,-99973.38,0.0,-99973.38,-2.7770383333333335,0.0,99958.56,99958.56,0.0,-14.820000000006985,199931.94,-99973.38,-2.7770383333333335,-77.34703833333263,1359.0645797222492,-87.5373622222337
223,2024-11-19,2024-11-20,1,57.53,57.53,100.53,100.39,1.7450026073353033,1.7493182201717725,1.7490024454418769,100.63827720648207,1.0,1.0,1.0,100.39,0.0024700737246111425,0.0,0.0024700737246111425,False,True,False,-1,-1,1742.0,-1741.0,-1742.0,0.0,1.0,-1.0,996.0,995.0,996.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.0,0.0,-0.0,-0.14000000000000057,-0.0013935897138935298,-139.30000000000058,-139.30000000000058,-100159.73,0.0,-100159.73,-2.782214722222222,0.0,100027.35,100027.35,0.0,-132.3799999999901,200187.08000000002,-100159.73,-2.782214722222222,-142.0922147222228,1216.9723650000265,-229.6295769444564
