,bop date,eop date,day count,bop PFFD price,eop PFFD price,bop PFF price,eop PFF price,eop PFF / eop PFFD,bop PFF / PFFD moving avg,eop PFF / PFFD moving avg,eop PFFD unit price,eop PFF / eop PFF,bop PFF / PFF moving avg,eop PFF / PFF moving avg,eop PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,PFFD shares per unit,bop PFFD shares,eop PFFD shares,eop PFFD shares bought,eop PFFD shares sold,eop PFFD shares traded,PFF shares per unit,bop PFF shares,eop PFF shares,eop PFF shares bought,eop PFF shares sold,eop PFF shares traded,PFFD daily commission,PFF daily commission,daily total commissions,PFFD cop,PFFD pct cop,PFFD daily position pnl,PFF cop,PFF pct cop,PFF daily position pnl,daily position pnl,short PFFD investment amount,long PFFD investment amount,PFFD investment amount,daily PFFD borrow cost,short PFF investment amount,long PFF investment amount,PFF investment amount,daily PFF borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
150,2024-08-07,2024-08-08,1,19.59,19.72,31.48,31.58,1.601419878296146,1.6025498673494223,1.6025405802807875,31.602283384130605,1.0,1.0,1.0,31.58,0.0007053681462901099,0.0,0.0007053681462901099,False,False,True,0,0,5075.0,0.0,0.0,0.0,-0.0,0.0,3167.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.129999999999999,0.00661411721803997,0.0,0.09999999999999787,0.00317158527829354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2024-08-08,2024-08-09,1,19.72,19.71,31.58,31.57,1.6017250126839166,1.6025405802807875,1.6024613344255152,31.586074837334323,1.0,1.0,1.0,31.57,0.0005090511949279513,0.0,0.0005090511949279513,False,False,True,0,0,5077.0,0.0,0.0,0.0,-0.0,0.0,3168.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.0005072280098604293,-0.0,-0.00999999999999801,-0.00031670625759571645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2024-08-09,2024-08-12,3,19.71,19.63,31.57,31.37,1.5980641874681611,1.6024613344255152,1.60231441848564,31.45631599477286,1.0,1.0,1.0,31.37,0.0027477673237693537,0.0,0.0027477673237693537,False,False,True,0,0,5109.0,0.0,0.0,0.0,-0.0,0.0,3188.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08000000000000185,-0.0040671128762592495,-0.0,-0.1999999999999993,-0.006355280367313452,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2024-08-12,2024-08-13,1,19.63,19.77,31.37,31.64,1.6004046535154275,1.60231441848564,1.6023446561639123,31.6777560534611,1.0,1.0,1.0,31.64,0.001192589892293789,0.0,0.001192589892293789,False,False,True,0,0,5065.0,0.0,0.0,0.0,-0.0,0.0,3161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0071066288941558815,0.0,0.2699999999999996,0.008570120696866435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2024-08-13,2024-08-14,1,19.77,19.9,31.64,31.77,1.5964824120603016,1.6023446561639123,1.6019175204855203,31.88665865766185,1.0,1.0,1.0,31.77,0.0036652501316203965,0.0,0.0036652501316203965,False,False,True,0,0,5044.0,0.0,0.0,0.0,-0.0,0.0,3148.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.129999999999999,0.006554094547921088,0.0,0.129999999999999,0.004100305381971735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2024-08-14,2024-08-15,1,19.9,19.88,31.77,31.73,1.5960764587525151,1.6019175204855203,1.6016459665387242,31.846120307252143,1.0,1.0,1.0,31.73,0.0036529576142005555,0.0,0.0036529576142005555,False,False,True,0,0,5049.0,0.0,0.0,0.0,-0.0,0.0,3152.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0010055305020187607,-0.0,-0.03999999999999915,-0.0012598426863205557,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2024-08-15,2024-08-16,1,19.88,19.99,31.73,31.93,1.5972986493246624,1.6016459665387242,1.6014052652021404,32.016902871109096,1.0,1.0,1.0,31.93,0.0027179713389052043,0.0,0.0027179713389052043,False,False,True,0,0,5016.0,0.0,0.0,0.0,-0.0,0.0,3132.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.005517947283880727,0.0,0.1999999999999993,0.006283401131586533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2024-08-16,2024-08-19,3,19.99,20.04,31.93,31.96,1.5948103792415171,1.6014052652021404,1.6009044568640654,32.09216151465089,1.0,1.0,1.0,31.96,0.004126689844029024,0.0,0.004126689844029024,False,False,False,0,0,5011.0,0.0,0.0,0.0,-0.0,0.0,3129.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000000071,0.002498127704355288,0.0,0.030000000000001137,0.0009391141713833976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2024-08-19,2024-08-20,1,20.04,20.08,31.96,32.04,1.5956175298804782,1.6009044568640654,1.6004586331062,32.14616149383043,1.0,1.0,1.0,32.04,0.0033079276954616817,0.0,0.0033079276954616817,False,False,True,0,0,4996.0,0.0,0.0,0.0,-0.0,0.0,3121.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0019940186068644495,0.0,0.0799999999999983,0.0025000013020844273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2024-08-20,2024-08-21,1,20.08,20.16,32.04,32.21,1.597718253968254,1.6004586331062,1.6001716937456396,32.265246043420994,1.0,1.0,1.0,32.21,0.0017137137221439492,0.0,0.0017137137221439492,False,False,True,0,0,4969.0,0.0,0.0,0.0,-0.0,0.0,3105.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08000000000000185,0.003976148379639417,0.0,0.1700000000000017,0.005291841142949054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2024-08-21,2024-08-22,1,20.16,20.1,32.21,32.16,1.5999999999999996,1.6001716937456396,1.5998925059283808,32.163451044287356,1.0,1.0,1.0,32.16,0.00010730283386981674,0.0,0.00010730283386981674,False,False,True,0,0,4975.0,0.0,0.0,0.0,-0.0,0.0,3109.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999872,-0.0029806281381377893,-0.0,-0.05000000000000426,-0.0015535190323419672,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2024-08-22,2024-08-23,1,20.1,20.23,32.16,32.37,1.6000988630746416,1.5998925059283808,1.5996754511002762,32.36582539493114,1.0,1.0,1.0,32.37,-0.00012897356445749144,0.0,-0.00012897356445749144,False,False,True,0,0,4942.0,0.0,0.0,0.0,-0.0,0.0,3089.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.129999999999999,0.006446836114623968,0.0,0.21000000000000085,0.006508623627387478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2024-08-23,2024-08-26,3,20.23,20.25,32.37,32.34,1.5970370370370373,1.5996754511002762,1.599304743518643,32.39342788478059,1.0,1.0,1.0,32.34,0.0016507050115589412,0.0,0.0016507050115589412,False,False,True,0,0,4946.0,0.0,0.0,0.0,-0.0,0.0,3092.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009881423728940327,0.0,-0.02999999999999403,-0.0009272137891920279,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2024-08-26,2024-08-27,1,20.25,20.25,32.34,32.37,1.5985185185185184,1.599304743518643,1.5989828191663698,32.38592105625252,1.0,1.0,1.0,32.37,0.0004917251214600891,0.0,0.0004917251214600891,False,False,True,0,0,4940.0,0.0,0.0,0.0,-0.0,0.0,3089.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02999999999999403,0.0009272137891920456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2024-08-27,2024-08-28,1,20.25,20.25,32.37,32.39,1.5995061728395061,1.5989828191663698,1.5986796467956867,32.37940208811899,1.0,1.0,1.0,32.39,-0.0003272505730769971,0.0,-0.0003272505730769971,False,False,True,0,0,4936.0,0.0,0.0,0.0,-0.0,0.0,3087.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.020000000000003126,0.0006176652450850572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2024-08-28,2024-08-29,1,20.25,20.34,32.39,32.51,1.5983284169124876,1.5986796467956867,1.5989132881851178,32.51714401582427,1.0,1.0,1.0,32.51,0.00021972411555635447,0.0,0.00021972411555635447,False,False,True,0,0,4918.0,0.0,0.0,0.0,-0.0,0.0,3076.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.004434597067865775,0.0,0.11999999999999744,0.003698001132576052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2024-08-29,2024-08-30,1,20.34,20.27,32.51,32.36,1.5964479526393685,1.5989132881851178,1.5989425475728885,32.40997235151234,1.0,1.0,1.0,32.36,0.0015430718777144244,0.0,0.0015430718777144244,True,False,True,0,0,4941.0,0.0,0.0,0.0,-0.0,0.0,3090.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003447430156505255,-0.0,-0.14999999999999858,-0.004624642125522984,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2024-08-30,2024-09-03,4,20.27,20.2,32.36,32.11,1.5896039603960397,1.5989425475728885,1.5983919447713353,32.298639460972346,1.0,1.0,1.0,32.11,0.005857599288713377,0.0,0.005857599288713377,False,False,False,0,0,4979.0,0.0,0.0,0.0,-0.0,0.0,3114.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003459356056749621,-0.0,-0.25,-0.007755584088868399,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2024-09-03,2024-09-04,1,20.2,20.36,32.11,32.31,1.5869351669941063,1.5983919447713353,1.597651791055601,32.54325999554438,1.0,1.0,1.0,32.31,0.007193501187895411,0.0,0.007193501187895411,False,False,False,0,0,4947.0,0.0,0.0,0.0,-0.0,0.0,3095.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.007889587275162924,0.0,0.20000000000000284,0.006209271734984518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2024-09-04,2024-09-05,1,20.36,20.32,32.31,32.43,1.5959645669291338,1.597651791055601,1.5971029035266109,32.46428439424981,1.0,1.0,1.0,32.43,0.0010566230218754184,0.0,0.0010566230218754184,False,False,True,0,0,4927.0,0.0,0.0,0.0,-0.0,0.0,3084.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.001966568972040827,-0.0,0.11999999999999744,0.0037071404828195836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2024-09-05,2024-09-06,1,20.32,20.3,32.43,32.35,1.5935960591133005,1.5971029035266109,1.5967117125674686,32.4211889415902,1.0,1.0,1.0,32.35,0.002198167778561698,0.0,0.002198167778561698,False,False,True,0,0,4937.0,0.0,0.0,0.0,-0.0,0.0,3091.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009847366625394926,-0.0,-0.0799999999999983,-0.0024698993723169366,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2024-09-06,2024-09-09,3,20.3,20.39,32.35,32.6,1.5988229524276607,1.5967117125674686,1.596566609554656,32.556951819250685,1.0,1.0,1.0,32.6,-0.0013213689655803059,0.0,-0.0013213689655803059,False,False,True,0,0,4897.0,0.0,0.0,0.0,-0.0,0.0,3067.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.004423698538622121,0.0,0.25,0.007698267425752336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2024-09-09,2024-09-10,1,20.39,20.43,32.6,32.63,1.597161037689672,1.596566609554656,1.5965214520657314,32.617855833201624,1.0,1.0,1.0,32.63,-0.00037224723428937124,0.0,-0.00037224723428937124,False,False,True,0,0,4893.0,0.0,0.0,0.0,-0.0,0.0,3065.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0019598242431668866,0.0,0.030000000000001137,0.0009198222325674004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2024-09-10,2024-09-11,1,20.43,20.5,32.63,32.76,1.5980487804878047,1.5965214520657314,1.5964036584143502,32.72868976734749,1.0,1.0,1.0,32.76,-0.0009562028237052881,0.0,-0.0009562028237052881,False,False,True,0,0,4874.0,0.0,0.0,0.0,-0.0,0.0,3053.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.0034204773148317573,0.0,0.12999999999999545,0.003976148379639196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2024-09-11,2024-09-12,1,20.5,20.52,32.76,32.84,1.6003898635477585,1.5964036584143502,1.5965990309887232,32.75820307066247,1.0,1.0,1.0,32.84,-0.002493878426627163,0.0,-0.002493878426627163,False,False,True,0,0,4861.0,0.0,0.0,0.0,-0.0,0.0,3045.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009751341582062914,0.0,0.0800000000000054,0.0024390255993590104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2024-09-12,2024-09-13,1,20.52,20.65,32.84,32.99,1.597578692493947,1.5965990309887232,1.5966741426757949,32.96976998991713,1.0,1.0,1.0,32.99,-0.0006134045258278856,0.0,-0.0006134045258278856,False,False,True,0,0,4839.0,0.0,0.0,0.0,-0.0,0.0,3031.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.129999999999999,0.006315299104472935,0.0,0.14999999999999858,0.004557200656262475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2024-09-13,2024-09-16,3,20.65,20.77,32.99,33.17,1.5970149253731345,1.5966741426757949,1.5966599564782185,33.16292194337626,1.0,1.0,1.0,33.17,-0.00021341006677338446,0.0,-0.00021341006677338446,False,False,True,0,0,4814.0,0.0,0.0,0.0,-0.0,0.0,3015.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.005794318480979148,0.0,0.17999999999999972,0.0054413677184710595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2024-09-16,2024-09-17,1,20.77,20.83,33.17,33.21,1.5943350936149785,1.5966599564782185,1.5966361921968912,33.25842689344129,1.0,1.0,1.0,33.21,0.0014571400068633666,0.0,0.0014571400068633666,False,False,True,0,0,4808.0,0.0,0.0,0.0,-0.0,0.0,3011.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.0028846173848596393,0.0,0.03999999999999915,0.0012051824296940145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2024-09-17,2024-09-18,1,20.83,20.82,33.21,33.29,1.5989433237271853,1.5966361921968912,1.5968024818892268,33.24196552153928,1.0,1.0,1.0,33.29,-0.0014439521342910233,0.0,-0.0014439521342910233,False,False,True,0,0,4796.0,0.0,0.0,0.0,-0.0,0.0,3004.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.0004801920860577322,-0.0,0.0799999999999983,0.002406016198278411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2024-09-18,2024-09-19,1,20.82,20.97,33.29,33.42,1.5937052932761089,1.5968024818892268,1.5966018338546195,33.48494804521708,1.0,1.0,1.0,33.42,0.0019415026097807737,0.0,0.0019415026097807737,False,False,True,0,0,4778.0,0.0,0.0,0.0,-0.0,0.0,2992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.00717878172700577,0.0,0.13000000000000256,0.0038974715803142415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2024-09-19,2024-09-20,1,20.97,20.94,33.42,33.48,1.598853868194842,1.5966018338546195,1.5965445272643617,33.43284240091573,1.0,1.0,1.0,33.48,-0.0014095233500698912,0.0,-0.0014095233500698912,False,False,True,0,0,4769.0,0.0,0.0,0.0,-0.0,0.0,2987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029999999999997584,-0.0014316394714376278,-0.0,0.05999999999999517,0.001793722454026679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2024-09-20,2024-09-23,3,20.94,20.92,33.48,33.45,1.5989483747609943,1.5965445272643617,1.5964870028486793,33.39971151037045,1.0,1.0,1.0,33.45,-0.0015045240429438546,0.0,-0.0015045240429438546,False,False,True,0,0,4774.0,0.0,0.0,0.0,-0.0,0.0,2990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009555662456685684,-0.0,-0.02999999999999403,-0.0008964590470369283,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2024-09-23,2024-09-24,1,20.92,21.0,33.45,33.51,1.5957142857142856,1.5964870028486793,1.5964208652825418,33.52622705982226,1.0,1.0,1.0,33.51,0.00048412808569093206,0.0,0.00048412808569093206,False,False,True,0,0,4764.0,0.0,0.0,0.0,-0.0,0.0,2984.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.003816798526700811,0.0,0.05999999999999517,0.0017921151749815361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2024-09-24,2024-09-25,1,21.0,20.97,33.51,33.44,1.5946590367191225,1.5964208652825418,1.5962278911925718,33.476945544974896,1.0,1.0,1.0,33.44,0.0011042210139149862,0.0,0.0011042210139149862,False,False,True,0,0,4773.0,0.0,0.0,0.0,-0.0,0.0,2990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0014295928095944335,-0.0,-0.07000000000000028,-0.002091113532718178,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2024-09-25,2024-09-26,1,20.97,20.92,33.44,33.49,1.6008604206500956,1.5962278911925718,1.5962956035831013,33.3930874837486,1.0,1.0,1.0,33.49,-0.002897969807371685,0.0,-0.002897969807371685,False,False,True,0,0,4766.0,0.0,0.0,0.0,-0.0,0.0,2986.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.002387205717106242,-0.0,0.05000000000000426,0.0014940985896123877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2024-09-26,2024-09-27,1,20.92,20.96,33.49,33.45,1.5958969465648856,1.5962956035831013,1.5961740300657214,33.45835585110181,1.0,1.0,1.0,33.45,0.0002497700336215134,0.0,0.0002497700336215134,False,False,True,0,0,4773.0,0.0,0.0,0.0,-0.0,0.0,2990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0019102202561192452,0.0,-0.03999999999999915,-0.0011951002318757007,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2024-09-27,2024-09-30,3,20.96,20.78,33.45,33.23,1.5991337824831566,1.5961740300657214,1.5963083215579106,33.16849634476569,1.0,1.0,1.0,33.23,-0.001852562217822831,0.0,-0.001852562217822831,True,False,True,0,0,4803.0,0.0,0.0,0.0,-0.0,0.0,3009.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17999999999999972,-0.008624873781760025,-0.0,-0.22000000000000597,-0.006598704207734735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2024-09-30,2024-10-01,1,20.78,20.87,33.23,33.23,1.5922376617153806,1.5963083215579106,1.5964400066238777,33.31495467091359,1.0,1.0,1.0,33.23,0.0025533030261383318,0.0,0.0025533030261383318,False,False,True,0,0,4803.0,0.0,0.0,0.0,-0.0,0.0,3009.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.004321735418027975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2024-10-01,2024-10-02,1,20.87,20.9,33.23,33.31,1.5937799043062204,1.5964400066238777,1.5967822434894834,33.365596138439045,1.0,1.0,1.0,33.31,0.001667661169716451,0.0,0.001667661169716451,False,False,True,0,0,4793.0,0.0,0.0,0.0,-0.0,0.0,3002.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.001436437881655817,0.0,0.0800000000000054,0.0024045698390855715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2024-10-02,2024-10-03,1,20.9,20.79,33.31,33.27,1.6002886002886005,1.5967822434894834,1.5969984451574568,33.19710284214636,1.0,1.0,1.0,33.27,-0.00219348170642113,0.0,-0.00219348170642113,False,False,True,0,0,4800.0,0.0,0.0,0.0,-0.0,0.0,3006.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.005277057100843781,-0.0,-0.03999999999999915,-0.0012015621752028936,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2024-10-03,2024-10-04,1,20.79,20.73,33.27,33.17,1.6000964785335263,1.5969984451574568,1.597323466128468,33.10577776811408,1.0,1.0,1.0,33.17,-0.0019380308809648535,0.0,-0.0019380308809648535,False,False,True,0,0,4815.0,0.0,0.0,0.0,-0.0,0.0,3015.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999872,-0.0028901754222332744,-0.0,-0.10000000000000142,-0.00301023707142432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2024-10-04,2024-10-07,3,20.73,20.54,33.17,32.88,1.6007789678675757,1.597323466128468,1.5974212669004637,32.80902399427873,1.0,1.0,1.0,32.88,-0.002160970860146514,0.0,-0.002160970860146514,False,False,True,0,0,4857.0,0.0,0.0,0.0,-0.0,0.0,3041.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.19000000000000128,-0.009207721947276145,-0.0,-0.28999999999999915,-0.008781282770981842,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2024-10-07,2024-10-08,1,20.54,20.69,32.88,33.11,1.600289995166747,1.5974212669004637,1.5975777147743175,33.050646012170596,1.0,1.0,1.0,33.11,-0.0017942389420334205,0.0,-0.0017942389420334205,False,False,True,0,0,4824.0,0.0,0.0,0.0,-0.0,0.0,3020.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.15000000000000213,0.007276287257039512,0.0,0.22999999999999687,0.0069707813711756056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2024-10-08,2024-10-09,1,20.69,20.72,33.11,33.12,1.5984555984555984,1.5975777147743175,1.5975980556727074,33.101810250123854,1.0,1.0,1.0,33.12,-0.0005493582934354609,0.0,-0.0005493582934354609,False,False,True,0,0,4823.0,0.0,0.0,0.0,-0.0,0.0,3019.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0014489256338306152,0.0,0.00999999999999801,0.00030197795790401033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2024-10-09,2024-10-10,1,20.72,20.66,33.12,33.04,1.5992255566311713,1.5975980556727074,1.5975398403268777,33.00637583019814,1.0,1.0,1.0,33.04,-0.0010181988726599162,0.0,-0.0010181988726599162,False,False,True,0,0,4836.0,0.0,0.0,0.0,-0.0,0.0,3027.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999872,-0.0028999536997897602,-0.0,-0.0799999999999983,-0.002418380864281527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
