,from date,to date,from CWB price,to CWB price,CWB cod,CWB pct cod,from ICVT price,to ICVT price,ICVT cod,ICVT pct cod,to ICVT / to CWB,to ICVT / to ICVT,ICVT / CWB moving avg,prev ICVT / CWB moving avg,to CWB unit price,ICVT / ICVT moving avg,prev ICVT / ICVT moving avg,to ICVT unit price,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff,go short,exit short,current_position,new_position,month end liquidation,CWB shares per unit,ICVT shares per unit,CWB current shares,CWB target shares,CWB shares to trade,CWB shares to buy,CWB shares to sell,ICVT current shares,ICVT target shares,ICVT shares to trade,ICVT shares to buy,ICVT shares to sell,CWB daily position pnl,CWB daily commission,CWB investment amount,ICVT daily position pnl,ICVT daily commission,ICVT investment amount,daily position pnl,daily total commissions,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
134,2024-07-16,2024-07-17,74.27,73.58,-0.6899999999999977,-0.009333852004576764,81.25,80.58,-0.6700000000000017,-0.008280341446645717,1.0951345474313672,1.0,1.0912768660514003,1.0911685379528642,80.28818102257175,1.0,1.0,80.58,-0.0036280549163795433,0.0,-0.0036280549163795433,False,True,0,0,False,1354.0,1241.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2024-07-17,2024-07-18,73.58,73.11,-0.46999999999999886,-0.006408093371403782,80.58,79.76,-0.8199999999999932,-0.010228354109618178,1.0909588291615375,1.0,1.0912774508349063,1.0912768660514003,79.78325167701787,1.0,1.0,79.76,0.0002914780404445179,0.0,0.0002914780404445179,False,True,0,0,False,1368.0,1254.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2024-07-18,2024-07-19,73.11,73.16,0.04999999999999716,0.0006836672174402598,79.76,79.85,0.0899999999999892,0.0011277490074383559,1.0914434117003826,1.0,1.0913060761944984,1.0912774508349063,79.83785830308175,1.0,1.0,79.85,-0.00015206787880642073,0.0,-0.00015206787880642073,False,True,0,0,False,1366.0,1252.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2024-07-19,2024-07-22,73.16,73.61,0.45000000000000284,0.006132062547949602,79.85,80.44,0.5900000000000034,0.007361690243429846,1.0927863062083956,1.0,1.0914405723961038,1.0913060761944984,80.33104026867703,1.0,1.0,80.44,-0.0013554648626193865,0.0,-0.0013554648626193865,False,True,0,0,False,1356.0,1243.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2024-07-22,2024-07-23,73.61,73.71,0.09999999999999432,0.0013575891305828867,80.44,80.39,-0.04999999999999716,-0.0006217745645818319,1.0906254239587574,1.0,1.091450529827445,1.0914405723961038,80.45008459131681,1.0,1.0,80.39,0.0007471345748725135,0.0,0.0007471345748725135,False,True,0,0,False,1358.0,1244.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2024-07-23,2024-07-24,73.71,72.79,-0.9199999999999875,-0.01255989207103071,80.39,79.79,-0.5999999999999943,-0.007491607019679831,1.096167055914274,1.0,1.0917070911830362,1.091450529827445,79.44668406613974,1.0,1.0,79.79,-0.004312027317442967,0.0,-0.004312027317442967,False,True,0,0,False,1368.0,1253.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024-07-24,2024-07-25,72.79,72.7,-0.09000000000000341,-0.0012371985906929506,79.79,79.34,-0.45000000000000284,-0.005655768234005517,1.091334250343879,1.0,1.09171949970913,1.0917070911830362,79.36710552900674,1.0,1.0,79.34,0.00034157927812911393,0.0,0.00034157927812911393,False,True,0,0,False,1376.0,1260.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2024-07-25,2024-07-26,72.7,73.01,0.3100000000000023,0.004255033528520753,79.34,79.74,0.3999999999999915,0.005028926867024668,1.0921791535406107,1.0,1.0917433347930037,1.09171949970913,79.70644067376358,1.0,1.0,79.74,-0.000420947957071422,0.0,-0.000420947957071422,False,True,0,0,False,1369.0,1254.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2024-07-26,2024-07-29,73.01,73.04,0.030000000000001137,0.00041081821871855566,79.74,79.94,0.20000000000000284,0.0025050113299685374,1.0944687842278202,1.0,1.0919080729219632,1.0917433347930037,79.740933173281,1.0,1.0,79.94,-0.002493308698657844,0.0,-0.002493308698657844,False,True,0,0,False,1366.0,1251.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2024-07-29,2024-07-30,73.04,72.95,-0.09000000000000341,-0.001232961317918441,79.94,79.82,-0.12000000000000455,-0.0015022536625896778,1.0941740918437284,1.0,1.0921452893361248,1.0919080729219632,79.65469391965722,1.0,1.0,79.82,-0.0020731331785034802,0.0,-0.0020731331785034802,False,True,0,0,False,1368.0,1253.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2024-07-30,2024-07-31,72.95,73.55,0.5999999999999943,0.008191172078651837,79.82,80.3,0.480000000000004,0.005995521332128126,1.0917743031951053,1.0,1.092220742448942,1.0921452893361248,80.32728603067197,1.0,1.0,80.3,0.0003397434098366522,0.0,0.0003397434098366522,False,True,0,0,True,1360.0,1245.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2024-07-31,2024-08-01,73.55,72.65,-0.8999999999999915,-0.01231205703115451,80.3,79.38,-0.9200000000000017,-0.011523173597796695,1.0926359256710254,1.0,1.092293837650062,1.092220742448942,79.34983693891564,1.0,1.0,79.38,-0.00038005534471789146,0.0,-0.00038005534471789146,False,True,0,0,False,1376.0,1260.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2024-08-01,2024-08-02,72.65,71.82,-0.8300000000000125,-0.011490401218355345,79.38,78.28,-1.0999999999999943,-0.013954304827043731,1.08994708994709,1.0,1.0922696577339004,1.092293837650062,78.44854342002743,1.0,1.0,78.28,0.002150769493806289,0.0,0.002150769493806289,False,True,0,0,False,1395.0,1277.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2024-08-02,2024-08-05,71.82,71.19,-0.6299999999999955,-0.008810629682154807,78.28,77.24,-1.0400000000000063,-0.013374684967561836,1.084983846045793,1.0,1.0919564278047509,1.0922696577339004,77.75867693407636,1.0,1.0,77.24,0.006692687710445337,0.0,0.006692687710445337,True,False,0,-1,False,1414.0,1295.0,0.0,-1414.0,-1414.0,0.0,1414.0,0.0,1295.0,1295.0,1295.0,-0.0,-0.0,-7.07,0.0,-0.0,-6.4750000000000005,0.0,0.0,-13.545000000000002,-13.545000000000002,-13.545000000000002,-13.545000000000002,0.0,0.0
148,2024-08-05,2024-08-06,71.19,71.45,0.2600000000000051,0.003645545260094692,77.24,78.05,0.8100000000000023,0.010432189401127426,1.0923722883135059,1.0,1.0919312939531678,1.0919564278047509,78.02028676664945,1.0,1.0,78.05,-0.000380767336629112,0.0,-0.000380767336629112,False,True,-1,0,False,1399.0,1281.0,-1414.0,0.0,1414.0,1414.0,-0.0,1295.0,0.0,-1295.0,0.0,1295.0,-367.64000000000726,-7.07,-100662.66,1048.950000000003,-6.4750000000000005,100025.79999999999,681.3099999999957,-13.545000000000002,667.7649999999958,654.2199999999958,0.0,200688.46,-636.8600000000151
149,2024-08-06,2024-08-07,71.45,71.21,-0.2400000000000091,-0.0033646463818431203,78.05,77.33,-0.7199999999999989,-0.009267668340496962,1.0859429855357394,1.0,1.0916785951216976,1.0919312939531678,77.75642744240507,1.0,1.0,77.33,0.0054992370911014915,0.0,0.0054992370911014915,True,False,0,-1,False,1412.0,1293.0,0.0,-1412.0,-1412.0,0.0,1412.0,0.0,1293.0,1293.0,1293.0,-0.0,-0.0,-7.0600000000000005,0.0,-0.0,-6.465,0.0,0.0,-13.525,-13.525,640.6949999999958,-13.524999999999977,0.0,0.0
150,2024-08-07,2024-08-08,71.21,71.89,0.6800000000000068,0.009503915001746856,77.33,78.71,1.3799999999999955,0.01768823353341465,1.0948671581582974,1.0,1.0918914301716875,1.0916785951216976,78.48077420329885,1.0,1.0,78.71,-0.002916531970134243,0.0,-0.002916531970134243,False,True,-1,0,False,1386.0,1270.0,-1412.0,0.0,1412.0,1412.0,-0.0,1293.0,0.0,-1293.0,0.0,1293.0,-960.1600000000096,-7.0600000000000005,-100548.51999999999,1784.3399999999942,-6.465,99987.69,824.1799999999846,-13.525,810.6549999999846,1451.3499999999804,0.0,200536.21,-560.8299999999872
151,2024-08-08,2024-08-09,71.89,72.18,0.29000000000000625,0.004025826218862451,78.71,79.0,0.29000000000000625,0.00367764031266284,1.0944860072042115,1.0,1.0921017944340055,1.0918914301716875,78.81272342979241,1.0,1.0,79.0,-0.0023734037921517267,0.0,-0.0023734037921517267,False,True,0,0,False,1382.0,1266.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
152,2024-08-09,2024-08-12,72.18,72.02,-0.1600000000000108,-0.0022191409939134664,79.0,78.81,-0.18999999999999773,-0.0024079601014632733,1.094279366842544,1.0,1.092227112219521,1.0921017944340055,78.65317123513707,1.0,1.0,78.81,-0.001991942820516988,0.0,-0.001991942820516988,False,True,0,0,False,1386.0,1269.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
153,2024-08-12,2024-08-13,72.02,72.44,0.4200000000000017,0.00581477479448347,78.81,79.05,0.23999999999999488,0.003040671289922879,1.0912479293208173,1.0,1.092090437728244,1.092227112219521,79.1209320091821,1.0,1.0,79.05,0.0008969032809769883,0.0,0.0008969032809769883,False,True,0,0,False,1382.0,1265.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
154,2024-08-13,2024-08-14,72.44,72.3,-0.14000000000000057,-0.001934503850493655,79.05,79.21,0.1599999999999966,0.00202198982070722,1.0955739972337482,1.0,1.092112410218363,1.092090437728244,78.95813864775205,1.0,1.0,79.21,-0.0031847319855550123,0.0,-0.0031847319855550123,False,True,0,0,False,1378.0,1262.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
155,2024-08-14,2024-08-15,72.3,72.89,0.5900000000000034,0.008127326229402551,79.21,79.82,0.6099999999999994,0.007671546144399444,1.0950747702016737,1.0,1.0923182072703699,1.092112410218363,79.60407358081648,1.0,1.0,79.82,-0.0027088324412808326,0.0,-0.0027088324412808326,False,True,0,0,False,1368.0,1253.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
156,2024-08-15,2024-08-16,72.89,73.1,0.20999999999999375,0.0028769113616110924,79.82,80.1,0.28000000000000114,0.0035017544537257247,1.0957592339261286,1.0,1.0925339983816573,1.0923182072703699,79.84846095146403,1.0,1.0,80.1,-0.0031452538449533267,0.0,-0.0031452538449533267,False,True,0,0,False,1363.0,1248.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
157,2024-08-16,2024-08-19,73.1,73.46,0.35999999999999943,0.004912673635788405,80.1,80.57,0.46999999999999886,0.00585051771479108,1.0967873672747073,1.0,1.0927340514349728,1.0925339983816573,80.25754752111654,1.0,1.0,80.57,-0.003885564094042131,0.0,-0.003885564094042131,False,True,0,0,False,1356.0,1241.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
158,2024-08-19,2024-08-20,73.46,73.34,-0.11999999999999034,-0.0016348777483411849,80.57,80.22,-0.3499999999999943,-0.004353511447197664,1.0938096536678483,1.0,1.0928932629204273,1.0927340514349728,80.14111533224091,1.0,1.0,80.22,-0.0009838379330125823,0.0,-0.0009838379330125823,False,True,0,0,False,1363.0,1247.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
159,2024-08-20,2024-08-21,73.34,73.58,0.23999999999999488,0.0032670870334482673,80.22,80.54,0.3200000000000074,0.003981095081401323,1.0945909214460452,1.0,1.092814456197016,1.0928932629204273,80.41508628568504,1.0,1.0,80.54,-0.0015521564714228062,0.0,-0.0015521564714228062,False,True,0,0,False,1357.0,1242.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
160,2024-08-21,2024-08-22,73.58,73.47,-0.10999999999999943,-0.001496090044442198,80.54,80.55,0.009999999999990905,0.00012415419967521358,1.096365863617803,1.0,1.0930660368607121,1.092814456197016,80.28907809679475,1.0,1.0,80.55,-0.003244511659520734,0.0,-0.003244511659520734,False,True,0,0,False,1356.0,1241.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
161,2024-08-22,2024-08-23,73.47,74.14,0.6700000000000017,0.009078038090400071,80.55,81.18,0.6300000000000097,0.007790801787768443,1.0949554896142435,1.0,1.093204853664394,1.0930660368607121,81.0399159728532,1.0,1.0,81.18,-0.0017270883310144358,0.0,-0.0017270883310144358,False,True,0,0,False,1347.0,1232.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
162,2024-08-23,2024-08-26,74.14,74.07,-0.07000000000000739,-0.0009446056973884715,81.18,81.06,-0.12000000000000455,-0.0014792902105892813,1.09437019036047,1.0,1.0931999239710262,1.093204853664394,80.97368351092165,1.0,1.0,81.06,-0.001065414244408172,0.0,-0.001065414244408172,False,True,0,0,False,1349.0,1234.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
163,2024-08-26,2024-08-27,74.07,74.16,0.09000000000000341,0.0012143292324019804,81.06,81.29,0.23000000000000398,0.0028333865583186077,1.0961434735706581,1.0,1.0932983930573728,1.0931999239710262,81.0717063616913,1.0,1.0,81.29,-0.002688980976284797,0.0,-0.002688980976284797,False,True,0,0,False,1345.0,1230.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
164,2024-08-27,2024-08-28,74.16,73.85,-0.3100000000000023,-0.004188912280210973,81.29,80.85,-0.44000000000001194,-0.00542742173536524,1.09478672985782,1.0,1.0934490143905085,1.0932983930573728,80.74008632728697,1.0,1.0,80.85,-0.0013604013979145154,0.0,-0.0013604013979145154,False,True,0,0,False,1352.0,1237.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
165,2024-08-28,2024-08-29,73.85,74.04,0.19000000000001194,0.0025694787279082125,80.85,81.14,0.29000000000000625,0.003580471755185319,1.095894111291194,1.0,1.093611923671517,1.0934490143905085,80.95896502547325,1.0,1.0,81.14,-0.0022336360971280905,0.0,-0.0022336360971280905,False,True,0,0,False,1347.0,1232.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
166,2024-08-29,2024-08-30,74.04,74.29,0.25,0.0033708654584181635,81.14,81.29,0.15000000000000568,0.0018469499801797465,1.0942253331538565,1.0,1.093825835831855,1.093611923671517,81.244429809557,1.0,1.0,81.29,-0.0005607450887848292,0.0,-0.0005607450887848292,False,True,0,0,True,1345.0,1230.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
167,2024-08-30,2024-09-03,74.29,73.39,-0.9000000000000057,-0.012188666606743524,81.29,80.19,-1.1000000000000085,-0.013624188939543758,1.0926556751601035,1.0,1.0942094272875706,1.093825835831855,80.27587809169985,1.0,1.0,80.19,0.0010703596418145604,0.0,0.0010703596418145604,False,True,0,0,False,1364.0,1247.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
168,2024-09-03,2024-09-04,73.39,73.32,-0.07000000000000739,-0.0009542635854672621,80.19,80.09,-0.09999999999999432,-0.001247816483346349,1.0923349699945446,1.0,1.0942075613716227,1.0942094272875706,80.22743520872467,1.0,1.0,80.09,0.001714538935996246,0.0,0.001714538935996246,False,True,0,0,False,1367.0,1249.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
169,2024-09-04,2024-09-05,73.32,73.28,-0.03999999999999204,-0.0005457026056293529,80.09,80.22,0.12999999999999545,0.0016218580063159461,1.0947052401746724,1.0,1.0946456741035693,1.0942075613716227,80.18353009731251,1.0,1.0,80.22,-0.00045472694140570894,0.0,-0.00045472694140570894,False,True,0,0,False,1364.0,1247.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
170,2024-09-05,2024-09-06,73.28,72.89,-0.39000000000000057,-0.005336264971753288,80.22,79.74,-0.480000000000004,-0.006001518388697886,1.0939772259569214,1.0,1.0946011774935005,1.0946456741035693,79.78872318540917,1.0,1.0,79.74,0.0006108390508150791,0.0,0.0006108390508150791,False,True,0,0,False,1373.0,1254.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
171,2024-09-06,2024-09-09,72.89,73.12,0.23000000000000398,0.003150471751772986,79.74,79.92,0.18000000000000682,0.0022547923870893044,1.0929978118161925,1.0,1.0945267677240995,1.0946011774935005,80.03723809832476,1.0,1.0,79.92,0.0014658682621894513,0.0,0.0014658682621894513,False,True,0,0,False,1369.0,1251.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
172,2024-09-09,2024-09-10,73.12,73.19,0.06999999999999318,0.0009568724672411112,79.92,80.17,0.25,0.0031232457145621744,1.0953682197021453,1.0,1.0945812103670796,1.0945267677240995,80.10841412972684,1.0,1.0,80.17,-0.0007684861824776422,0.0,-0.0007684861824776422,False,True,0,0,False,1365.0,1247.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
173,2024-09-10,2024-09-11,73.19,73.69,0.5,0.006808305165772082,80.17,80.48,0.3100000000000023,0.0038593262965689094,1.0921427602116978,1.0,1.0946259519116235,1.0945812103670796,80.6596893919501,1.0,1.0,80.48,0.002230232255112597,0.0,0.002230232255112597,False,True,0,0,False,1361.0,1243.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
174,2024-09-11,2024-09-12,73.69,73.91,0.21999999999999886,0.002981032017887469,80.48,80.79,0.3100000000000023,0.0038444891401882395,1.0930861859017726,1.0,1.094501561345025,1.0946259519116235,80.90380410578808,1.0,1.0,80.79,0.0014076497885511508,0.0,0.0014076497885511508,False,True,0,0,False,1355.0,1238.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
175,2024-09-12,2024-09-13,73.91,74.44,0.5300000000000011,0.007145294977254618,80.79,81.3,0.5099999999999909,0.006292821062147465,1.0921547555077915,1.0,1.094355560610331,1.094501561345025,81.47469622652366,1.0,1.0,81.3,0.0021464797373026328,0.0,0.0021464797373026328,False,True,0,0,False,1346.0,1230.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
176,2024-09-13,2024-09-16,74.44,74.69,0.25,0.003352782594925206,81.3,81.55,0.25,0.0030703125132580385,1.091846298031865,1.0,1.0941599138156177,1.094355560610331,81.73741682198562,1.0,1.0,81.55,0.0022955461961879577,0.0,0.0022955461961879577,False,True,0,0,False,1342.0,1226.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
177,2024-09-16,2024-09-17,74.69,74.82,0.12999999999999545,0.0017390145510246128,81.55,81.81,0.2600000000000051,0.0031831564585841367,1.0934242181234965,1.0,1.093991756358057,1.0941599138156177,81.86504475168451,1.0,1.0,81.81,0.0006726102179256316,0.0,0.0006726102179256316,False,True,0,0,False,1337.0,1222.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
178,2024-09-17,2024-09-18,74.82,74.76,-0.05999999999998806,-0.0008022463326378728,81.81,81.72,-0.09000000000000341,-0.0011007155761856271,1.0930979133226324,1.0,1.0939561693407964,1.093991756358057,81.78682370532835,1.0,1.0,81.72,0.0008173812876367049,0.0,0.0008173812876367049,False,True,0,0,False,1339.0,1224.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
179,2024-09-18,2024-09-19,74.76,75.42,0.6599999999999966,0.00878950924284885,81.72,82.52,0.7999999999999972,0.009741918253629694,1.0941394855476,1.0,1.0939335975458742,1.0939561693407964,82.50617429168287,1.0,1.0,82.52,-0.00016755776359495773,0.0,-0.00016755776359495773,False,True,0,0,False,1326.0,1212.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
180,2024-09-19,2024-09-20,75.42,75.33,-0.09000000000000341,-0.0011940299926078007,82.52,82.49,-0.030000000000001137,-0.0003636143304107253,1.0950484534713925,1.0,1.0938677270385537,1.0939335975458742,82.4060179031307,1.0,1.0,82.49,-0.0010186068189954635,0.0,-0.0010186068189954635,False,True,0,0,False,1326.0,1212.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
181,2024-09-20,2024-09-23,75.33,75.58,0.25,0.003313236083739634,82.49,82.67,0.18000000000000682,0.0021797053919438976,1.0938078856840434,1.0,1.0938103468420435,1.0938677270385537,82.67452280957389,1.0,1.0,82.67,5.47077036258104e-05,0.0,5.47077036258104e-05,False,True,0,0,False,1324.0,1210.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
182,2024-09-23,2024-09-24,75.58,75.96,0.37999999999999545,0.005015188022742069,82.67,83.01,0.3400000000000034,0.00410430320236008,1.0928120063191156,1.0,1.0937324376399757,1.0938103468420435,83.08583394612161,1.0,1.0,83.01,0.000913134900367248,0.0,0.000913134900367248,False,True,0,0,False,1318.0,1205.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
183,2024-09-24,2024-09-25,75.96,75.71,-0.25,-0.003296633828869832,83.01,82.6,-0.4100000000000108,-0.004951401940012004,1.0910051512349757,1.0,1.0934755215231917,1.0937324376399757,82.80648285372256,1.0,1.0,82.6,0.002496673134175358,0.0,0.002496673134175358,False,True,0,0,False,1325.0,1211.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
