,bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,CMF shares per unit,bop CMF shares,eop CMF shares,eop CMF shares bought,eop CMF shares sold,eop CMF shares traded,VTEC shares per unit,bop VTEC shares,eop VTEC shares,eop VTEC shares bought,eop VTEC shares sold,eop VTEC shares traded,CMF daily commission,VTEC daily commission,daily total commissions,CMF cop,CMF pct cop,CMF daily position pnl,VTEC cop,VTEC pct cop,VTEC daily position pnl,daily position pnl,short CMF investment amount,long CMF investment amount,CMF investment amount,daily CMF borrow cost,short VTEC investment amount,long VTEC investment amount,VTEC investment amount,daily VTEC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
200,2024-10-17,2024-10-18,1,57.71,57.75,100.66,100.8,1.7454545454545454,1.7451394385316774,1.7451619935094356,100.78180257520437,1.0,1.0,1.0,100.8,-0.0001805463053965616,0.0,-0.0001805463053965616,False,False,True,0,0,1731.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0006928806790278396,0.0,0.14000000000000057,0.0013898542890542977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2024-10-18,2024-10-21,3,57.75,57.5,100.8,100.35,1.7452173913043478,1.7451619935094356,1.7451490391904554,100.34681462679255,1.0,1.0,1.0,100.35,-3.174313666746471e-05,0.0,-3.174313666746471e-05,False,False,True,0,0,1740.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.00433840159859813,-0.0,-0.45000000000000284,-0.004474280394921077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2024-10-21,2024-10-22,1,57.5,57.36,100.35,100.18,1.7465132496513252,1.7451490391904554,1.7452976434573828,100.10174888796452,1.0,1.0,1.0,100.18,-0.0007814103526822085,0.0,-0.0007814103526822085,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.002437751511939859,-0.0,-0.1699999999999875,-0.0016955073128762951,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2024-10-22,2024-10-23,1,57.36,56.9,100.18,99.65,1.7513181019332162,1.7452976434573828,1.7456135485540432,99.30743591272508,1.0,1.0,1.0,99.65,-0.0034435951008682303,0.0,-0.0034435951008682303,False,False,False,0,0,1752.0,0.0,0.0,0.0,-0.0,0.0,1004.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46000000000000085,-0.008051855159079744,-0.0,-0.5300000000000011,-0.005304521270667023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2024-10-23,2024-10-24,1,56.9,57.02,99.65,100.01,1.7539459838653104,1.7456135485540432,1.7459702755308322,99.53488453855155,1.0,1.0,1.0,100.01,-0.0047619998917248895,0.0,-0.0047619998917248895,False,False,False,0,0,1746.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.002106742352240726,0.0,0.35999999999999943,0.003606134329620879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2024-10-24,2024-10-25,1,57.02,57.14,100.01,100.51,1.7590129506475325,1.7459702755308322,1.7466422570841815,99.76474154383175,1.0,1.0,1.0,100.51,-0.007442395285219421,0.0,-0.007442395285219421,False,False,False,0,0,1737.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11999999999999744,0.0021023133181009928,0.0,0.5,0.00498704404822374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2024-10-25,2024-10-28,3,57.14,57.16,100.51,100.33,1.7552484254723584,1.7466422570841815,1.7471735649521893,99.8380714149318,1.0,1.0,1.0,100.33,-0.0049151652604688175,0.0,-0.0049151652604688175,False,False,False,0,0,1741.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.01999999999999602,0.00034995625903964386,0.0,-0.18000000000000682,-0.0017924720991271267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2024-10-28,2024-10-29,1,57.16,57.12,100.33,100.05,1.7515756302521008,1.7471735649521893,1.7475084146348752,99.79855403006906,1.0,1.0,1.0,100.05,-0.002516366493948706,0.0,-0.002516366493948706,False,False,True,0,0,1747.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0007000350303376479,-0.0,-0.28000000000000114,-0.0027946919077789937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2024-10-29,2024-10-30,1,57.12,57.15,100.05,100.05,1.7506561679790027,1.7475084146348752,1.7478209132231541,99.87010589638311,1.0,1.0,1.0,100.05,-0.0017996604329852503,0.0,-0.0017996604329852503,False,False,True,0,0,1748.0,0.0,0.0,0.0,-0.0,0.0,1000.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005250722094907142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2024-10-30,2024-10-31,1,57.15,57.18,100.05,100.09,1.7504372158097237,1.7478209132231541,1.7481396759069276,99.94039981809995,1.0,1.0,1.0,100.09,-0.001495774741522509,0.0,-0.001495774741522509,True,False,True,0,0,1746.0,0.0,0.0,0.0,-0.0,0.0,999.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005247966533460965,0.0,0.04000000000000625,0.00039972020118512954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2024-10-31,2024-11-01,1,57.18,57.06,100.09,99.91,1.7509638976515947,1.7481396759069276,1.7484149862073999,99.7488499072493,1.0,1.0,1.0,99.91,-0.001614254793309259,0.0,-0.001614254793309259,False,False,True,0,0,1750.0,0.0,0.0,0.0,-0.0,0.0,1001.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.002100841108811728,-0.0,-0.18000000000000682,-0.0018000004860003476,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2024-11-01,2024-11-04,3,57.06,57.33,99.91,100.19,1.7476016047444618,1.7484149862073999,1.748578714461252,100.23663115927023,1.0,1.0,1.0,100.19,0.0004653190031873578,0.0,0.0004653190031873578,False,False,True,0,0,1745.0,0.0,0.0,0.0,-0.0,0.0,998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.269999999999996,0.004720701134937394,0.0,0.28000000000000114,0.0027986025262443192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2024-11-04,2024-11-05,1,57.33,57.39,100.19,100.26,1.7469942498693152,1.748578714461252,1.7486278028215696,100.35093242293125,1.0,1.0,1.0,100.26,0.0009065550721554992,0.0,0.0009065550721554992,False,False,True,0,0,1743.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0010460251999797707,0.0,0.07000000000000739,0.0006984285641857085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2024-11-05,2024-11-06,1,57.39,56.66,100.26,99.05,1.7481468408048007,1.7486278028215696,1.7486935925089706,99.07725130787013,1.0,1.0,1.0,99.05,0.00027508894270817307,0.0,0.00027508894270817307,False,False,True,0,0,1766.0,0.0,0.0,0.0,-0.0,0.0,1010.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.730000000000004,-0.012801577717900803,-0.0,-1.210000000000008,-0.012142038690797503,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2024-11-06,2024-11-07,1,56.66,57.0,99.05,99.61,1.7475438596491228,1.7486935925089706,1.748811629094968,99.67553477301132,1.0,1.0,1.0,99.61,0.0006576972628575971,0.0,0.0006576972628575971,False,False,True,0,0,1756.0,0.0,0.0,0.0,-0.0,0.0,1004.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3400000000000034,0.005982773432179657,0.0,0.5600000000000023,0.0056377880125144985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2024-11-07,2024-11-08,1,57.0,57.44,99.61,100.43,1.748433147632312,1.748811629094968,1.7489761733606919,100.45173997521496,1.0,1.0,1.0,100.43,0.00021644550970656407,0.0,0.00021644550970656407,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4399999999999977,0.007689656905418571,0.0,0.8200000000000074,0.00819840624817334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2024-11-08,2024-11-11,3,57.44,57.41,100.43,100.29,1.7469082041456194,1.7489761733606919,1.7489650618288421,100.40872211263732,1.0,1.0,1.0,100.29,0.0011830880160623293,0.0,0.0011830880160623293,False,False,True,0,0,1744.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005224205604233493,-0.0,-0.14000000000000057,-0.0013949783051307233,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2024-11-11,2024-11-12,1,57.41,57.35,100.29,100.1,1.7454228421970357,1.7489650618288421,1.7489420455056899,100.3031462958841,1.0,1.0,1.0,100.1,0.0020273770070069557,0.0,0.0020273770070069557,False,False,True,0,0,1747.0,0.0,0.0,0.0,-0.0,0.0,999.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999517,-0.0010456606041656326,-0.0,-0.19000000000001194,-0.0018963027789421917,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2024-11-12,2024-11-13,1,57.35,57.44,100.1,100.09,1.7425139275766017,1.7489420455056899,1.7489073335093686,100.45923109384682,1.0,1.0,1.0,100.09,0.003682203207875993,0.0,0.003682203207875993,False,False,True,0,0,1747.0,0.0,0.0,0.0,-0.0,0.0,999.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0899999999999963,0.001568081164588987,0.0,-0.009999999999990905,-9.990509024735905e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2024-11-13,2024-11-14,1,57.44,57.37,100.09,100.23,1.7470803555865437,1.7489073335093686,1.7490494296113437,100.33481372343248,1.0,1.0,1.0,100.23,0.001045185653737452,0.0,0.001045185653737452,False,False,True,0,0,1745.0,0.0,0.0,0.0,-0.0,0.0,998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0012194061261890864,-0.0,0.14000000000000057,0.001397763805847409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2024-11-14,2024-11-15,1,57.37,57.45,100.23,100.33,1.7463881636205394,1.7490494296113437,1.7490961105196434,100.4828897311717,1.0,1.0,1.0,100.33,0.0015227086360616127,0.0,0.0015227086360616127,False,False,True,0,0,1744.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0800000000000054,0.0013934856809849948,0.0,0.09999999999999432,0.0009972079007465379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2024-11-15,2024-11-18,3,57.45,57.39,100.33,100.36,1.7487367137131904,1.7490961105196434,1.7492720766400853,100.38062578272233,1.0,1.0,1.0,100.36,0.00020549684663480602,0.0,0.00020549684663480602,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.001044932174493539,-0.0,0.030000000000001137,0.0002989685607001446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2024-11-18,2024-11-19,1,57.39,57.53,100.36,100.53,1.7474361202850686,1.7492720766400853,1.7493182201717725,100.63562256910411,1.0,1.0,1.0,100.53,0.0010501056538509287,0.0,0.0010501056538509287,False,False,True,0,0,1741.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0024364787549308055,0.0,0.1700000000000017,0.0016924689191072418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2024-11-19,2024-11-20,1,57.53,57.53,100.53,100.39,1.7450026073353033,1.7493182201717725,1.7490024454418769,100.63827720648207,1.0,1.0,1.0,100.39,0.0024700737246111425,0.0,0.0024700737246111425,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14000000000000057,-0.0013935897138935298,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2024-11-20,2024-11-21,1,57.53,57.5,100.39,100.35,1.7452173913043478,1.7490024454418769,1.7485660158138288,100.56764061290792,1.0,1.0,1.0,100.35,0.002166466790771523,0.0,0.002166466790771523,False,False,True,0,0,1744.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005216030718973465,-0.0,-0.04000000000000625,-0.0003985254610881353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2024-11-21,2024-11-22,1,57.5,57.56,100.35,100.42,1.7446143154968727,1.7485660158138288,1.747846084056296,100.64745987024399,1.0,1.0,1.0,100.42,0.0022625239053762087,0.0,0.0022625239053762087,False,False,True,0,0,1742.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0010429342158624476,0.0,0.07000000000000739,0.0006973153642124606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2024-11-22,2024-11-25,3,57.56,57.75,100.42,100.8,1.7454545454545454,1.747846084056296,1.7473563900554052,100.93811135425109,1.0,1.0,1.0,100.8,0.0013692145217476799,0.0,0.0013692145217476799,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18999999999999773,0.0032954673827357245,0.0,0.37999999999999545,0.003776965030708794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2024-11-25,2024-11-26,1,57.75,57.78,100.8,100.78,1.7442021460713049,1.7473563900554052,1.7469877158463654,100.96225221740131,1.0,1.0,1.0,100.78,0.0018067833086804395,0.0,0.0018067833086804395,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005193456361863339,0.0,-0.01999999999999602,-0.0001984323848162081,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2024-11-26,2024-11-27,1,57.78,57.89,100.78,100.92,1.743306270513042,1.7469877158463654,1.7466202209730675,101.1331188703461,1.0,1.0,1.0,100.92,0.002109533874770717,0.0,0.002109533874770717,False,False,True,0,0,1731.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.0019019630528240691,0.0,0.14000000000000057,0.0013882005204049449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2024-11-27,2024-11-29,2,57.89,58.0,100.92,101.2,1.7448275862068967,1.7466202209730675,1.7463397394929259,101.30397281643792,1.0,1.0,1.0,101.2,0.0010268719583933566,0.0,0.0010268719583933566,True,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.0018983524555061,0.0,0.28000000000000114,0.00277063308050812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2024-11-29,2024-12-02,3,58.0,57.98,101.2,101.27,1.7466367713004485,1.7463397394929259,1.7461233831753689,101.25277809579984,1.0,1.0,1.0,101.27,-0.00017007375075139318,0.0,-0.00017007375075139318,False,False,True,0,0,1724.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.00034488705290991234,-0.0,0.06999999999999318,0.0006914604908284027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2024-12-02,2024-12-03,1,57.98,57.95,101.27,101.04,1.743572044866264,1.7461233831753689,1.745921905181459,101.18785005501263,1.0,1.0,1.0,101.04,0.0014622128585669496,0.0,0.0014622128585669496,False,False,True,0,0,1729.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.02999999999999403,-0.0005175537077486283,-0.0,-0.22999999999998977,-0.0022737393019578514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2024-12-03,2024-12-04,1,57.95,58.07,101.04,101.14,1.7416910625107629,1.745921905181459,1.745656745813531,101.38568503388733,1.0,1.0,1.0,101.14,0.0024262123035413696,0.0,0.0024262123035413696,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11999999999999744,0.0020686095981978085,0.0,0.09999999999999432,0.000989217609601323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2024-12-04,2024-12-05,1,58.07,58.05,101.14,101.26,1.7443583118001724,1.745656745813531,1.7454673193633,101.33537409447547,1.0,1.0,1.0,101.26,0.0007440850837785269,0.0,0.0007440850837785269,False,False,True,0,0,1725.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0003444712400580364,-0.0,0.12000000000000455,0.001185770889926138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2024-12-05,2024-12-06,1,58.05,58.08,101.26,101.22,1.7427685950413223,1.7454673193633,1.7452285561329095,101.37674190862046,1.0,1.0,1.0,101.22,0.0015473293244187309,0.0,0.0015473293244187309,False,False,True,0,0,1725.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.000516662372640205,0.0,-0.04000000000000625,-0.0003951007558312289,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2024-12-06,2024-12-09,3,58.08,58.01,101.22,101.09,1.7426305809343219,1.7452285561329095,1.7449384277980102,101.24070854127008,1.0,1.0,1.0,101.09,0.0014897251161594374,0.0,0.0014897251161594374,False,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0012059610385676545,-0.0,-0.12999999999999545,-0.001285156619965703,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2024-12-09,2024-12-10,1,58.01,57.94,101.09,100.99,1.7430100103555402,1.7449384277980102,1.7447435181085063,101.10173250661671,1.0,1.0,1.0,100.99,0.0011057604050945483,0.0,0.0011057604050945483,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0012074171367686681,-0.0,-0.10000000000000853,-0.0009897071275007227,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2024-12-10,2024-12-11,1,57.94,57.82,100.99,100.83,1.7438602559667935,1.7447435181085063,1.7446653887969945,100.88107021703384,1.0,1.0,1.0,100.83,0.0005063700080530117,0.0,0.0005063700080530117,False,False,True,0,0,1731.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.002073255753004299,-0.0,-0.1599999999999966,-0.0015855716333415737,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2024-12-11,2024-12-12,1,57.82,57.71,100.83,100.58,1.742852191994455,1.7446653887969945,1.7446823020178868,100.68463958747455,1.0,1.0,1.0,100.58,0.001039820975182598,0.0,0.001039820975182598,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.0019042678653249517,-0.0,-0.25,-0.002482499661305329,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2024-12-12,2024-12-13,1,57.71,57.55,100.58,100.43,1.7450912250217205,1.7446823020178868,1.7445828454896457,100.40646648112939,1.0,1.0,1.0,100.43,-0.0002343550391088551,0.0,-0.0002343550391088551,False,False,True,0,0,1738.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1600000000000037,-0.002776333554983516,-0.0,-0.14999999999999147,-0.0014924633385709504,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
