,bop date,eop date,day count,bop BWX price,eop BWX price,bop IGOV price,eop IGOV price,eop IGOV / eop BWX,bop IGOV / BWX moving avg,eop IGOV / BWX moving avg,eop BWX unit price,eop IGOV / eop IGOV,bop IGOV / IGOV moving avg,eop IGOV / IGOV moving avg,eop IGOV unit price,BWX unit price pct diff,IGOV unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,BWX shares per unit,bop BWX shares,eop BWX shares,eop BWX shares bought,eop BWX shares sold,eop BWX shares traded,IGOV shares per unit,bop IGOV shares,eop IGOV shares,eop IGOV shares bought,eop IGOV shares sold,eop IGOV shares traded,BWX daily commission,IGOV daily commission,daily total commissions,BWX cop,BWX pct cop,BWX daily position pnl,IGOV cop,IGOV pct cop,IGOV daily position pnl,daily position pnl,short BWX investment amount,long BWX investment amount,BWX investment amount,daily BWX borrow cost,short IGOV investment amount,long IGOV investment amount,IGOV investment amount,daily IGOV borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
54,2024-03-20,2024-03-21,1,22.38,22.29,39.89,39.75,1.7833109017496636,1.7847449867706555,1.7845555476452382,39.78196575511791,1.0,1.0,1.0,39.75,0.0008038467686717717,0.0,0.0008038467686717717,False,False,True,0,0,4490.0,0.0,0.0,0.0,-0.0,0.0,2516.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004029555486001688,-0.0,-0.14000000000000057,-0.0035158248169743327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2024-03-21,2024-03-22,1,22.29,22.26,39.75,39.73,1.7848158131176997,1.7845555476452382,1.7845652231932096,39.72420649058301,1.0,1.0,1.0,39.73,-0.00014583266722177727,0.0,-0.00014583266722177727,False,False,True,0,0,4492.0,0.0,0.0,0.0,-0.0,0.0,2517.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029999999999997584,-0.0013468015503786276,-0.0,-0.020000000000003126,-0.0005032712738334655,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2024-03-22,2024-03-25,3,22.26,22.26,39.73,39.69,1.783018867924528,1.7845652231932096,1.7844465543261356,39.72442186828085,1.0,1.0,1.0,39.69,0.0008668921746636168,0.0,0.0008668921746636168,False,False,True,0,0,4497.0,0.0,0.0,0.0,-0.0,0.0,2520.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03999999999999915,-0.0010073030315335654,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2024-03-25,2024-03-26,1,22.26,22.26,39.69,39.73,1.7848158131176997,1.7844465543261356,1.784565723360399,39.72178029929978,1.0,1.0,1.0,39.73,-0.00020691042286475724,0.0,-0.00020691042286475724,False,False,True,0,0,4491.0,0.0,0.0,0.0,-0.0,0.0,2517.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03999999999999915,0.0010073030315335349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2024-03-26,2024-03-27,1,22.26,22.29,39.73,39.81,1.7860026917900405,1.784565723360399,1.7848744126549885,39.77796997370329,1.0,1.0,1.0,39.81,-0.000804896218273531,0.0,-0.000804896218273531,False,False,True,0,0,4483.0,0.0,0.0,0.0,-0.0,0.0,2512.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0013468015503785733,0.0,0.0800000000000054,0.0020115671857184776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-03-27,2024-03-28,1,22.29,22.24,39.81,39.63,1.7819244604316549,1.7848744126549885,1.7848989817784193,39.69560693744694,1.0,1.0,1.0,39.63,0.0016541178804376437,0.0,0.0016541178804376437,True,False,True,0,0,4503.0,0.0,0.0,0.0,-0.0,0.0,2523.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.002245678015395899,-0.0,-0.17999999999999972,-0.004531729809882192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-03-28,2024-04-01,4,22.24,22.0,39.63,39.23,1.783181818181818,1.7848989817784193,1.7847739664290683,39.267777599125225,1.0,1.0,1.0,39.23,0.0009625139258001465,0.0,0.0009625139258001465,False,False,True,0,0,4550.0,0.0,0.0,0.0,-0.0,0.0,2549.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23999999999999844,-0.010850016024065705,-0.0,-0.4000000000000057,-0.010144646980882552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-04-01,2024-04-02,1,22.0,22.02,39.23,39.33,1.7861035422343323,1.7847739664290683,1.7847677123976702,39.30072274076808,1.0,1.0,1.0,39.33,-0.0007446773872701446,0.0,-0.0007446773872701446,False,False,True,0,0,4539.0,0.0,0.0,0.0,-0.0,0.0,2543.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009086779362181122,0.0,0.10000000000000142,0.002545826222256947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2024-04-02,2024-04-03,1,22.02,22.1,39.33,39.44,1.7846153846153845,1.7847677123976702,1.7845943597646403,39.443366443988516,1.0,1.0,1.0,39.44,8.535244227834137e-05,0.0,8.535244227834137e-05,False,False,True,0,0,4524.0,0.0,0.0,0.0,-0.0,0.0,2535.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08000000000000185,0.0036264772291732814,0.0,0.10999999999999943,0.002792943290716456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2024-04-03,2024-04-04,1,22.1,22.16,39.44,39.66,1.78971119133574,1.7845943597646403,1.7845040264742846,39.54661101238443,1.0,1.0,1.0,39.66,-0.002863121237602963,0.0,-0.002863121237602963,False,False,True,0,0,4499.0,0.0,0.0,0.0,-0.0,0.0,2521.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002711253355375918,0.0,0.21999999999999886,0.0055625933572153305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2024-04-04,2024-04-05,1,22.16,22.11,39.66,39.49,1.7860696517412937,1.7845040264742846,1.7842906650897177,39.45538402534643,1.0,1.0,1.0,39.49,-0.000876960123746654,0.0,-0.000876960123746654,False,False,True,0,0,4518.0,0.0,0.0,0.0,-0.0,0.0,2532.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0022588670097281652,-0.0,-0.1699999999999946,-0.004295647793091688,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2024-04-05,2024-04-08,3,22.11,22.12,39.49,39.51,1.7861663652802893,1.7842906650897177,1.7841159961685797,39.46850951178455,1.0,1.0,1.0,39.51,-0.0010506780208637896,0.0,-0.0010506780208637896,False,False,True,0,0,4516.0,0.0,0.0,0.0,-0.0,0.0,2531.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0004521817847792319,0.0,0.01999999999999602,0.0005063291247411062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2024-04-08,2024-04-09,1,22.12,22.23,39.51,39.68,1.7849752586594692,1.7841159961685797,1.7840458736526368,39.66089859482753,1.0,1.0,1.0,39.68,-0.0004815021226079301,0.0,-0.0004815021226079301,False,False,True,0,0,4496.0,0.0,0.0,0.0,-0.0,0.0,2520.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.0049605513219712185,0.0,0.1700000000000017,0.00429347799337281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2024-04-09,2024-04-10,1,22.23,21.87,39.68,39.08,1.78692272519433,1.7840458736526368,1.7841458901784288,39.01708325678317,1.0,1.0,1.0,39.08,-0.001611244727835055,0.0,-0.001611244727835055,False,False,True,0,0,4565.0,0.0,0.0,0.0,-0.0,0.0,2559.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.35999999999999943,-0.01632689328742867,-0.0,-0.6000000000000014,-0.015236455242090068,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2024-04-10,2024-04-11,1,21.87,21.85,39.08,38.99,1.7844393592677346,1.7841458901784288,1.784143911356893,38.98358770039867,1.0,1.0,1.0,38.99,-0.00016447363280048947,0.0,-0.00016447363280048947,False,False,True,0,0,4576.0,0.0,0.0,0.0,-0.0,0.0,2565.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009149131470772484,-0.0,-0.0899999999999963,-0.0023056241800758995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2024-04-11,2024-04-12,1,21.85,21.77,38.99,38.83,1.7836472209462562,1.784143911356893,1.7843084152613489,38.84081295023956,1.0,1.0,1.0,38.83,0.00027843020817459337,0.0,0.00027843020817459337,False,False,True,0,0,4594.0,0.0,0.0,0.0,-0.0,0.0,2575.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08000000000000185,-0.003668046295143141,-0.0,-0.1600000000000037,-0.004112059250930123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2024-04-12,2024-04-15,3,21.77,21.63,38.83,38.67,1.7877947295423025,1.7843084152613489,1.7846950225475833,38.594591022102975,1.0,1.0,1.0,38.67,-0.0019519679284635185,0.0,-0.0019519679284635185,False,False,True,0,0,4614.0,0.0,0.0,0.0,-0.0,0.0,2586.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.006451635281488719,-0.0,-0.1599999999999966,-0.004129038124370093,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2024-04-15,2024-04-16,1,21.63,21.52,38.67,38.38,1.7834572490706322,1.7846950225475833,1.7848095890369895,38.40663688522399,1.0,1.0,1.0,38.38,0.000693789632491908,0.0,0.000693789632491908,False,False,True,0,0,4651.0,0.0,0.0,0.0,-0.0,0.0,2606.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.005098504671383656,-0.0,-0.28999999999999915,-0.007527615039651794,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2024-04-16,2024-04-17,1,21.52,21.62,38.38,38.61,1.785846438482886,1.7848095890369895,1.784960723910774,38.58758331497972,1.0,1.0,1.0,38.61,-0.0005807613318381397,0.0,-0.0005807613318381397,False,False,True,0,0,4623.0,0.0,0.0,0.0,-0.0,0.0,2590.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.004636076917478651,0.0,0.22999999999999687,0.005974819696591104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2024-04-17,2024-04-18,1,21.62,21.57,38.61,38.45,1.782568382012054,1.784960723910774,1.7849693932347903,38.5016028147554,1.0,1.0,1.0,38.45,0.001341176027604779,0.0,0.001341176027604779,False,False,True,0,0,4643.0,0.0,0.0,0.0,-0.0,0.0,2601.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.002315351809997203,-0.0,-0.1599999999999966,-0.004152614324491926,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2024-04-18,2024-04-19,1,21.57,21.59,38.45,38.46,1.7813802686428903,1.7849693932347903,1.7848728615794518,38.537489199939124,1.0,1.0,1.0,38.46,0.0020127728035029212,0.0,0.0020127728035029212,False,False,True,0,0,4641.0,0.0,0.0,0.0,-0.0,0.0,2600.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009267841256510414,0.0,0.00999999999999801,0.0002600442089806649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2024-04-19,2024-04-22,3,21.59,21.6,38.46,38.53,1.7837962962962963,1.7848728615794518,1.7848218857383817,38.55325381011616,1.0,1.0,1.0,38.53,0.0006033427410536391,0.0,0.0006033427410536391,False,False,True,0,0,4632.0,0.0,0.0,0.0,-0.0,0.0,2595.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0004630701634033193,0.0,0.07000000000000028,0.0018184184774325059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2024-04-22,2024-04-23,1,21.6,21.65,38.53,38.67,1.7861431870669748,1.7848218857383817,1.7849781016955037,38.64139382623596,1.0,1.0,1.0,38.67,-0.0007400248179153931,0.0,-0.0007400248179153931,False,False,True,0,0,4616.0,0.0,0.0,0.0,-0.0,0.0,2586.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0023121397583793788,0.0,0.14000000000000057,0.00362694698113958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2024-04-23,2024-04-24,1,21.65,21.56,38.67,38.42,1.7820037105751394,1.7849781016955037,1.784837496568376,38.48412787255506,1.0,1.0,1.0,38.42,0.001667735899035014,0.0,0.001667735899035014,False,False,True,0,0,4646.0,0.0,0.0,0.0,-0.0,0.0,2603.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004165708407702389,-0.0,-0.25,-0.006485948278795099,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2024-04-24,2024-04-25,1,21.56,21.54,38.42,38.4,1.7827298050139275,1.784837496568376,1.7846738522295706,38.445399676082815,1.0,1.0,1.0,38.4,0.0011815848848784308,0.0,0.0011815848848784308,False,False,True,0,0,4648.0,0.0,0.0,0.0,-0.0,0.0,2604.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009280743125538598,-0.0,-0.020000000000003126,-0.0005206977467295419,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2024-04-25,2024-04-26,1,21.54,21.49,38.4,38.35,1.7845509539320616,1.7846738522295706,1.7848051769045905,38.35264108441347,1.0,1.0,1.0,38.35,6.886554040826523e-05,0.0,6.886554040826523e-05,False,False,True,0,0,4654.0,0.0,0.0,0.0,-0.0,0.0,2608.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0023239610738234173,-0.0,-0.04999999999999716,-0.001302931780415906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2024-04-26,2024-04-29,3,21.49,21.64,38.35,38.65,1.7860443622920517,1.7848051769045905,1.7849483041101024,38.62318402821534,1.0,1.0,1.0,38.65,-0.0006940563715178969,0.0,-0.0006940563715178969,False,False,True,0,0,4617.0,0.0,0.0,0.0,-0.0,0.0,2587.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.15000000000000213,0.006955743323861811,0.0,0.29999999999999716,0.0077922472201656014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2024-04-29,2024-04-30,1,21.64,21.4,38.65,38.27,1.788317757009346,1.7849483041101024,1.7850590148488532,38.19789370795619,1.0,1.0,1.0,38.27,-0.0018859238804446725,0.0,-0.0018859238804446725,True,False,True,0,0,4664.0,0.0,0.0,0.0,-0.0,0.0,2613.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.240000000000002,-0.011152531950475116,-0.0,-0.37999999999999545,-0.009880475595819938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2024-04-30,2024-05-01,1,21.4,21.42,38.27,38.43,1.7941176470588234,1.7850590148488532,1.7855341279710248,38.23596409806244,1.0,1.0,1.0,38.43,-0.005061863332094196,0.0,-0.005061863332094196,False,False,True,0,0,4645.0,0.0,0.0,0.0,-0.0,0.0,2602.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020000000000003126,0.0009341429917971439,0.0,0.1599999999999966,0.0041721051391416025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2024-05-01,2024-05-02,1,21.42,21.72,38.43,38.81,1.7868324125230204,1.7855341279710248,1.7853901890303887,38.78180125953066,1.0,1.0,1.0,38.81,-0.0007268484879347824,0.0,-0.0007268484879347824,False,False,True,0,0,4601.0,0.0,0.0,0.0,-0.0,0.0,2577.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29999999999999716,0.013908430046131931,0.0,0.38000000000000256,0.009839540804062453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2024-05-02,2024-05-03,1,21.72,21.9,38.81,39.1,1.7853881278538815,1.7853901890303887,1.7853561128360185,39.10004513976551,1.0,1.0,1.0,39.1,1.1544690398774452e-06,0.0,1.1544690398774452e-06,False,False,True,0,0,4567.0,0.0,0.0,0.0,-0.0,0.0,2558.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17999999999999972,0.008253141756720482,0.0,0.28999999999999915,0.007444521610505212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2024-05-03,2024-05-06,3,21.9,21.88,39.1,39.11,1.7874771480804388,1.7853561128360185,1.785421651976026,39.06359174885208,1.0,1.0,1.0,39.11,-0.0011873128907487632,0.0,-0.0011873128907487632,False,False,True,0,0,4565.0,0.0,0.0,0.0,-0.0,0.0,2557.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009136592686747133,-0.0,0.00999999999999801,0.00025572177610270206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2024-05-06,2024-05-07,1,21.88,21.86,39.11,39.08,1.787740164684355,1.785421651976026,1.78555989727727,39.02931731219593,1.0,1.0,1.0,39.08,-0.0012977374956302334,0.0,-0.0012977374956302334,False,False,True,0,0,4569.0,0.0,0.0,0.0,-0.0,0.0,2559.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009144948053879306,-0.0,-0.030000000000001137,-0.000767361592840833,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2024-05-07,2024-05-08,1,21.86,21.78,39.08,38.93,1.7874196510560145,1.78555989727727,1.7855847435703542,38.88949456269894,1.0,1.0,1.0,38.93,-0.0010410101270037285,0.0,-0.0010410101270037285,False,False,True,0,0,4587.0,0.0,0.0,0.0,-0.0,0.0,2569.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0036663652435779564,-0.0,-0.14999999999999858,-0.0038456655522175576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2024-05-08,2024-05-09,1,21.78,21.84,38.93,39.01,1.786172161172161,1.7855847435703542,1.7856713836655758,38.99717079957654,1.0,1.0,1.0,39.01,-0.00032892362093452614,0.0,-0.00032892362093452614,False,False,True,0,0,4576.0,0.0,0.0,0.0,-0.0,0.0,2563.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.0027510333718897976,0.0,0.0799999999999983,0.0020528618962007733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2024-05-09,2024-05-10,1,21.84,21.73,39.01,38.91,1.7906120570639668,1.7856713836655758,1.7860196254714609,38.80263916705296,1.0,1.0,1.0,38.91,-0.00276302291106781,0.0,-0.00276302291106781,False,False,True,0,0,4589.0,0.0,0.0,0.0,-0.0,0.0,2570.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.005049356608366005,-0.0,-0.10000000000000142,-0.0025667365221029594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2024-05-10,2024-05-13,3,21.73,21.75,38.91,38.97,1.7917241379310345,1.7860196254714609,1.786216095890898,38.845926854004276,1.0,1.0,1.0,38.97,-0.0031888909161333833,0.0,-0.0031888909161333833,False,False,True,0,0,4583.0,0.0,0.0,0.0,-0.0,0.0,2566.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009199632663547971,0.0,0.060000000000002274,0.0015408323541556384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2024-05-13,2024-05-14,1,21.75,21.76,38.97,38.99,1.7918198529411764,1.786216095890898,1.7866342260844248,38.86806224658594,1.0,1.0,1.0,38.99,-0.003132311531872987,0.0,-0.003132311531872987,False,False,True,0,0,4582.0,0.0,0.0,0.0,-0.0,0.0,2565.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.00045966445304894204,0.0,0.020000000000003126,0.0005130836438882136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2024-05-14,2024-05-15,1,21.76,22.05,38.99,39.52,1.7922902494331066,1.7866342260844248,1.786956416631936,39.39528468516157,1.0,1.0,1.0,39.52,-0.003160741779351727,0.0,-0.003160741779351727,False,False,True,0,0,4520.0,0.0,0.0,0.0,-0.0,0.0,2530.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999915,0.013239179905112992,0.0,0.5300000000000011,0.013501669885161053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2024-05-15,2024-05-16,1,22.05,21.99,39.52,39.4,1.7917235106866758,1.786956416631936,1.7874141730656672,39.29517160173627,1.0,1.0,1.0,39.4,-0.002664164983292065,0.0,-0.002664164983292065,False,False,True,0,0,4535.0,0.0,0.0,0.0,-0.0,0.0,2538.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.002724797326185254,-0.0,-0.12000000000000455,-0.003041056575779046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2024-05-16,2024-05-17,1,21.99,21.92,39.4,39.29,1.7924270072992698,1.7874141730656672,1.7879665099984858,39.18011867359943,1.0,1.0,1.0,39.29,-0.002800592125446311,0.0,-0.002800592125446311,False,False,True,0,0,4549.0,0.0,0.0,0.0,-0.0,0.0,2545.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06999999999999673,-0.0031883424868548566,-0.0,-0.10999999999999943,-0.002795782733519761,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2024-05-17,2024-05-20,3,21.92,21.87,39.29,39.25,1.7946959304983996,1.7879665099984858,1.7885114917085914,39.102827573666886,1.0,1.0,1.0,39.25,-0.003756663389737913,0.0,-0.003756663389737913,False,False,True,0,0,4556.0,0.0,0.0,0.0,-0.0,0.0,2548.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0022836273911383035,-0.0,-0.03999999999999915,-0.001018589341950954,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2024-05-20,2024-05-21,1,21.87,21.91,39.25,39.21,1.789593792788681,1.7885114917085914,1.7886840219946767,39.186286783335234,1.0,1.0,1.0,39.21,-0.0006049576672810015,0.0,-0.0006049576672810015,False,False,True,0,0,4561.0,0.0,0.0,0.0,-0.0,0.0,2550.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0018273189186985505,0.0,-0.03999999999999915,-0.0010196279241771451,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2024-05-21,2024-05-22,1,21.91,21.78,39.21,39.05,1.7929292929292926,1.7886840219946767,1.7892303011123842,38.957537999044064,1.0,1.0,1.0,39.05,-0.0023705925511418877,0.0,-0.0023705925511418877,False,False,True,0,0,4581.0,0.0,0.0,0.0,-0.0,0.0,2561.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.129999999999999,-0.0059510361025606915,-0.0,-0.1600000000000037,-0.004088940018545414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2024-05-22,2024-05-23,1,21.78,21.71,39.05,38.98,1.7954859511745738,1.7892303011123842,1.7898681084204164,38.84418983714986,1.0,1.0,1.0,38.98,-0.003490182191350348,0.0,-0.003490182191350348,False,False,True,0,0,4589.0,0.0,0.0,0.0,-0.0,0.0,2565.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003219133614613988,-0.0,-0.07000000000000028,-0.0017941822062802373,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
