CWB_price,ICVT_price,CWB_price_chg,ICVT_price_chg,ICVT/CWB,ICVT/ICVT,ICVT/CWB_moving_avg,ICVT/ICVT_moving_avg,ICVT/CWB_prev_moving_avg,ICVT/ICVT_prev_moving_avg,CWB_scaled_price,ICVT_scaled_price,CWB_scaled_comm,ICVT_scaled_comm,CWB_scaled_price_minus_comm,ICVT_scaled_price_minus_comm,CWB_scaled_price_plus_comm,ICVT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,CWB_shs_per_unit,ICVT_shs_per_unit,CWB_current_shs,ICVT_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,CWB_tgt_shs,ICVT_tgt_shs,CWB_tgt_inv_amt,ICVT_tgt_inv_amt,gross_inv_amt,net_inv_amt,CWB_shs_to_trade,ICVT_shs_to_trade,CWB_shs_to_buy,ICVT_shs_to_buy,CWB_shs_to_sell,ICVT_shs_to_sell,CWB_daily_comm,ICVT_daily_comm,daily_comm,CWB_daily_profit,ICVT_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
84.75,92.41,-0.0499999999999971,-0.0300000000000011,1.0903834808259587,1.0,1.0892553275257058,1.0,1.089186323293519,1.0,92.30854089912576,92.41,0.0054459316164675,0.005,92.30309496750928,92.405,92.3139868307422,92.415,92.3139868307422,92.405,0.091013169257792,0.0009848844200605,CWB,ICVT,2025-08-20,False,1178.0,1082.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
84.72,92.36,-0.0300000000000011,-0.0499999999999971,1.0901794145420207,1.0,1.0893382225112194,1.0,1.0892553275257058,1.0,92.2817113479778,92.36,0.0054462766376285,0.005,92.27626507134016,92.355,92.28715762461542,92.365,92.28715762461542,92.355,0.0678423753845862,0.0007345428257317,CWB,ICVT,2025-08-21,False,1180.0,1083.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
85.96,93.84,1.2399999999999949,1.480000000000004,1.0916705444392742,1.0,1.0895046436992053,1.0,1.0893382225112194,1.0,93.63951360706442,93.84,0.005446691112556,0.005,93.63406691595186,93.835,93.64496029817695,93.845,93.64496029817695,93.835,0.1900397018230393,0.0020251460126069,CWB,ICVT,2025-08-22,False,1161.0,1066.0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
85.76,93.56,-0.1999999999999886,-0.2800000000000011,1.0909514925373134,1.0,1.089545755341347,1.0,1.0895046436992053,1.0,93.43591824364384,93.56,0.005447523218496,0.005,93.43047072042536,93.555,93.44136576686236,93.565,93.44136576686236,93.555,0.1136342331376596,0.0012145599950583,CWB,ICVT,2025-08-25,False,1165.0,1069.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
86.04,93.91,0.2800000000000011,0.3499999999999943,1.0914690841469084,1.0,1.0895549432604104,1.0,1.089545755341347,1.0,93.7445167895695,93.91,0.0054477287767067,0.005,93.7390690607928,93.905,93.7499645183462,93.915,93.7499645183462,93.905,0.1550354816537975,0.0016508942780725,CWB,ICVT,2025-08-26,False,1160.0,1065.0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
86.08,93.79,0.039999999999992,-0.1199999999999903,1.0895678438661711,1.0,1.089562317546085,1.0,1.0895549432604104,1.0,93.78888951585613,93.79,0.005447774716302,0.005,93.78344174113982,93.785,93.79433729057244,93.795,93.79433729057244,93.785,-0.009337290572418,-9.955528918240809e-05,CWB,ICVT,2025-08-27,False,1161.0,1066.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,2715.9300000000444
86.39,94.52,0.3100000000000023,0.7299999999999898,1.0941081143650886,1.0,1.0897399324023511,1.0,1.089562317546085,1.0,94.12728861280624,94.52,0.0054478115877304,0.005,94.12184080121853,94.515,94.13273642439398,94.525,94.13273642439398,94.515,0.382263575606018,0.0040442612738681,CWB,ICVT,2025-08-28,False,1153.0,1058.0,0,0,,,0.0,0.0,0,True,False,False,1,CWB,ICVT,1153,-1058,0.0,0.0,0.0,0.0,1153,-1058,1153,0,0,1058,-5.765,-5.29,-11.055,0.0,0.0,0.0,-11.055,2704.8750000000446
86.28,94.45,-0.1099999999999994,-0.0699999999999931,1.0946917014371813,1.0,1.0899767842363195,1.0,1.0897399324023511,1.0,94.02276136767487,94.45,0.0054486996620117,0.005,94.01731266801286,94.445,94.02821006733689,94.455,94.02821006733689,94.445,0.4167899326631215,0.0044128102981802,CWB,ICVT,2025-08-29,False,1154.0,1059.0,1153,-1058,CWB,ICVT,0.4167899326631072,0.00441281029818,1,True,False,False,1,CWB,ICVT,1154,-1059,99607.67,-100002.15999999999,199609.83,-394.4899999999907,1,-1,1,0,0,1,-0.005,-0.005,-0.01,-126.82999999999932,74.0599999999927,-52.77000000000662,-52.780000000006616,2652.095000000038
86.05,94.28,-0.2300000000000039,-0.1700000000000017,1.095642068564788,1.0,1.0901467779199991,1.0,1.0899767842363195,1.0,93.79250228353531,94.28,0.0054498839211815,0.005,93.78705239961413,94.275,93.7979521674565,94.285,93.7979521674565,94.275,0.477047832543505,0.0050599048848483,CWB,ICVT,2025-09-02,True,1156.0,1061.0,1154,-1059,CWB,ICVT,0.477047832543505,0.0050599048848483,1,True,False,False,1,CWB,ICVT,1156,-1061,99567.12,-100022.55,199589.66999999998,-455.43000000000757,2,-2,2,0,0,2,-0.01,-0.01,-0.02,-265.4200000000045,180.0300000000018,-85.39000000000271,-85.41000000000271,2566.6850000000354
85.82,94.13,-0.2300000000000039,-0.1500000000000056,1.0968305756233978,1.0,1.0904557791505112,1.0,1.0901467779199991,1.0,93.55639648109432,94.13,0.0054507338895999,0.005,93.55094574720472,94.125,93.56184721498391,94.135,93.56184721498391,94.125,0.5631527850160722,0.0059827131097001,CWB,ICVT,2025-09-03,False,1158.0,1062.0,1156,-1061,CWB,ICVT,0.5631527850160865,0.0059827131097002,1,True,False,True,0,,,0,0,99473.8,-100031.08,199504.88,-557.2799999999988,-1156,1061,0,1061,1156,0,-5.78,-5.305,-11.085,-265.8800000000045,159.15000000000595,-106.72999999999854,-117.81499999999855,2448.8700000000367
