VWOB_price,EMB_price,VWOB_price_chg,EMB_price_chg,EMB/VWOB,EMB/EMB,EMB/VWOB_moving_avg,EMB/EMB_moving_avg,EMB/VWOB_prev_moving_avg,EMB/EMB_prev_moving_avg,VWOB_scaled_price,EMB_scaled_price,VWOB_scaled_comm,EMB_scaled_comm,VWOB_scaled_price_minus_comm,EMB_scaled_price_minus_comm,VWOB_scaled_price_plus_comm,EMB_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,VWOB_shs_per_unit,EMB_shs_per_unit,VWOB_current_shs,EMB_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,VWOB_tgt_shs,EMB_tgt_shs,VWOB_tgt_inv_amt,EMB_tgt_inv_amt,gross_inv_amt,net_inv_amt,VWOB_shs_to_trade,EMB_shs_to_trade,VWOB_shs_to_buy,EMB_shs_to_buy,VWOB_shs_to_sell,EMB_shs_to_sell,VWOB_daily_comm,EMB_daily_comm,daily_comm,VWOB_daily_profit,EMB_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
64.18,90.62,0.030000000000001137,0.020000000000010232,1.4119663446556558,1.0,1.4124507419952077,1.0,1.412513259007074,1.0,90.65510096307402,90.62,0.0070625662950353696,0.005,90.64803839677899,90.61500000000001,90.66216352936905,90.625,90.625,90.64803839677899,0.023038396778986225,0.0002542308185719071,EMB,VWOB,2025-02-19,False,1559.0,1104.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000803
64.26,90.79,0.0799999999999983,0.1700000000000017,1.4128540305010893,1.0,1.4124623755590968,1.0,1.4124507419952077,1.0,90.76408468061206,90.79,0.007062253709976039,0.005,90.75702242690208,90.78500000000001,90.77114693432203,90.795,90.77114693432203,90.78500000000001,0.013853065677977838,0.00015258360698290383,VWOB,EMB,2025-02-20,False,1555.0,1101.0,0.0,0.0,,,0.0,0.0,-0.0,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000803
64.29,90.82,0.030000000000001137,0.029999999999986926,1.4126613781303465,1.0,1.4124800357590686,1.0,1.4124623755590968,1.0,90.80720612469435,90.82,0.007062311877795484,0.005,90.80014381281656,90.815,90.81426843657214,90.82499999999999,90.81426843657214,90.815,0.0007315634278626248,8.055091696351299e-06,VWOB,EMB,2025-02-21,False,1555.0,1101.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000803
64.36,90.91,0.06999999999999318,0.09000000000000341,1.4125233064014915,1.0,1.4124839371641964,1.0,1.4124800357590686,1.0,90.90721510145364,90.91,0.007062400178795343,0.005,90.90015270127485,90.905,90.91427750163244,90.91499999999999,90.91427750163244,90.905,-0.009277501632439566,-0.00010205149744186082,VWOB,EMB,2025-02-24,False,1554.0,1100.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000803
64.79,91.48,0.4300000000000068,0.5700000000000074,1.4119462880074085,1.0,1.4125095114181265,1.0,1.4124839371641964,1.0,91.5148342888683,91.48,0.007062419685820982,0.005,91.50777186918248,91.47500000000001,91.52189670855412,91.485,91.485,91.50777186918248,0.022771869182477644,0.00024892729757846135,EMB,VWOB,2025-02-25,False,1544.0,1093.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000803
64.94,91.78,0.14999999999999147,0.29999999999999716,1.4133045888512474,1.0,1.4125461337791103,1.0,1.4125095114181265,1.0,91.72836767149313,91.78,0.007062547557090633,0.005,91.72130512393605,91.775,91.73543021905022,91.785,91.73543021905022,91.775,0.039569780949790356,0.0004311372951600605,VWOB,EMB,2025-02-26,False,1540.0,1090.0,0.0,0.0,,,0.0,0.0,-0.0,True,False,False,1.0,VWOB,EMB,1540.0,-1090.0,0.0,0.0,0.0,0.0,1540.0,-1090.0,1540.0,0.0,-0.0,1090.0,-7.7,-5.45,-13.15,0.0,0.0,0.0,-13.15,101.65000000000802
64.76,91.47,-0.1799999999999926,-0.3100000000000023,1.4124459542927732,1.0,1.4125801961996314,1.0,1.4125461337791103,1.0,91.47648762353519,91.47,0.0070627306688955515,0.005,91.4694248928663,91.465,91.48355035420408,91.475,91.475,91.4694248928663,-0.005575107133694246,-6.095011625335351e-05,EMB,VWOB,2025-02-27,False,1544.0,1093.0,1540.0,-1090.0,VWOB,EMB,-0.018550354204080577,-0.00020280260417711356,1.0,False,True,False,0.0,,,0.0,0.0,100007.59999999999,-100040.2,200047.8,-32.60000000000582,-1540.0,1090.0,0.0,1090.0,1540.0,-0.0,-7.7,-5.45,-13.15,-277.1999999999886,337.9000000000025,60.70000000001386,47.55000000001386,149.20000000002187
65.14,92.03,0.37999999999999545,0.5600000000000023,1.4128031931225054,1.0,1.4126001164651147,1.0,1.4125801961996314,1.0,92.01547398044399,92.03,0.007062900980998157,0.005,92.00841107946299,92.025,92.02253688142498,92.035,92.02253688142498,92.025,0.0024631185750223494,2.676430050007986e-05,VWOB,EMB,2025-02-28,False,1535.0,1087.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,149.20000000002187
64.77,91.45,-0.37000000000000455,-0.5799999999999983,1.4119190983480008,1.0,1.4126522882725117,1.0,1.4126001164651147,1.0,91.49410954344548,91.45,0.007063000582325574,0.005,91.48704654286315,91.44500000000001,91.5011725440278,91.455,91.455,91.48704654286315,0.032046542863156446,0.00035042693125376104,EMB,VWOB,2025-03-03,True,1544.0,1093.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,149.20000000002187
64.59,91.31,-0.1799999999999926,-0.14000000000000057,1.4136863291531196,1.0,1.4127184513655353,1.0,1.4126522882725117,1.0,91.24321129952153,91.31,0.007063261441362559,0.005,91.23614803808017,91.305,91.2502745609629,91.315,91.2502745609629,91.305,0.05472543903711369,0.0005993367543216919,VWOB,EMB,2025-03-04,False,1547.0,1095.0,0.0,0.0,,,0.0,0.0,-0.0,True,False,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,149.20000000002187
