DATE,SPHY_price,SCYB_price,HYLB_price,USHY_price,HYG_price,JNK_price,SPHY_price_chg,SCYB_price_chg,HYLB_price_chg,USHY_price_chg,HYG_price_chg,JNK_price_chg,JNK/SPHY,JNK/SCYB,JNK/HYLB,JNK/USHY,JNK/HYG,JNK/JNK,JNK/SPHY_moving_avg,JNK/SCYB_moving_avg,JNK/HYLB_moving_avg,JNK/USHY_moving_avg,JNK/HYG_moving_avg,JNK/JNK_moving_avg,JNK/SPHY_prev_moving_avg,JNK/SCYB_prev_moving_avg,JNK/HYLB_prev_moving_avg,JNK/USHY_prev_moving_avg,JNK/HYG_prev_moving_avg,JNK/JNK_prev_moving_avg,SPHY_scaled_price,SCYB_scaled_price,HYLB_scaled_price,USHY_scaled_price,HYG_scaled_price,JNK_scaled_price,ln(SPHY*/JNK),ln(SCYB*/JNK),ln(HYLB*/JNK),ln(USHY*/JNK),ln(HYG*/JNK),ln(JNK*/JNK)
2025-01-02,23.53,26.22,36.16,36.86,78.84,95.75,,,,,,,4.0692732681682955,3.6517925247902365,2.647953539823009,2.5976668475311993,1.2144850329781836,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,23.57,26.26,36.25,36.96,78.96,95.95,0.03999999999999915,0.0400000000000027,0.09000000000000341,0.10000000000000142,0.11999999999999034,0.20000000000000284,4.070852778956301,3.6538461538461537,2.646896551724138,2.5960497835497836,1.2151722391084094,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,23.61,26.26,36.29,36.99,79.1,96.06,0.03999999999999915,0.0,0.03999999999999915,0.030000000000001137,0.14000000000000057,0.10999999999999943,4.06861499364676,3.658035034272658,2.6470101956461836,2.5969180859691807,1.2144121365360305,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,23.54,26.19,36.19,36.88,78.84,95.77,-0.07000000000000028,-0.07000000000000028,-0.10000000000000142,-0.10999999999999943,-0.2599999999999909,-0.29000000000000625,4.06839422259983,3.656739213440244,2.6463111356728377,2.596800433839479,1.2147387113140538,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,23.55,26.22,36.24,36.91,78.94,95.87,0.010000000000001563,0.029999999999997584,0.05000000000000426,0.02999999999999403,0.09999999999999432,0.10000000000000853,4.0709129511677284,3.6563691838291383,2.6454194260485653,2.597399078840423,1.214466683557132,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,23.43,26.1,36.03,36.71,78.53,95.34,-0.120000000000001,-0.11999999999999744,-0.21000000000000085,-0.19999999999999574,-0.4099999999999966,-0.5300000000000011,4.069142125480154,3.6528735632183906,2.646128226477935,2.5971125034050666,1.2140583216605119,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,23.43,26.08,36.04,36.73,78.51,95.3,0.0,-0.020000000000003126,0.00999999999999801,0.01999999999999602,-0.01999999999999602,-0.04000000000000625,4.067434912505335,3.6541411042944785,2.644284128745838,2.5946093111897635,1.2138581072474843,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,23.46,26.1,36.05,36.76,78.61,95.38,0.030000000000001137,0.020000000000003126,0.00999999999999801,0.030000000000001137,0.09999999999999432,0.0799999999999983,4.065643648763853,3.6544061302681987,2.6457697642163662,2.5946681175190425,1.2133316371962855,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,23.65,26.31,36.38,37.08,79.3,96.26,0.18999999999999773,0.2099999999999973,0.3300000000000054,0.3200000000000003,0.6899999999999977,0.8800000000000097,4.070190274841438,3.65868491068035,2.645959318306762,2.5960086299892127,1.2138713745271124,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,23.68,26.36,36.43,37.12,79.39,96.37,0.030000000000001137,0.05000000000000071,0.04999999999999716,0.03999999999999915,0.09000000000000341,0.10999999999999943,4.069679054054054,3.655918057663126,2.6453472412846555,2.5961745689655173,1.2138808414157956,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,23.72,26.39,36.47,37.19,79.46,96.45,0.03999999999999915,0.030000000000001137,0.03999999999999915,0.07000000000000028,0.06999999999999318,0.0799999999999983,4.0661888701517706,3.6547934823796893,2.6446394296682207,2.5934390965313256,1.2138182733450795,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,23.77,26.47,36.56,37.26,79.67,96.73,0.05000000000000071,0.0799999999999983,0.09000000000000341,0.07000000000000028,0.21000000000000796,0.28000000000000114,4.069415229280606,3.6543256516811486,2.6457877461706785,2.5960815888352125,1.2141332998619305,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,23.74,26.43,36.5,37.21,79.56,96.57,-0.030000000000001137,-0.03999999999999915,-0.060000000000002274,-0.04999999999999716,-0.10999999999999943,-0.1600000000000108,4.067818028643639,3.6538024971623155,2.645753424657534,2.595270088685837,1.2138009049773755,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,23.77,26.46,36.55,37.27,79.66,96.71,0.030000000000001137,0.030000000000001137,0.04999999999999716,0.060000000000002274,0.09999999999999432,0.14000000000000057,4.068573832562053,3.654950869236583,2.6459644322845417,2.594848403541722,1.214034647250816,1.0,,,,,,,,,,,,,,,,,,,,,,,,
