,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
1038,10/8/2025,10/9/2025,92.73,92.61,-0.12,-0.0013,102.27,102.25,-0.02,-0.0002,1.104,1,1.103,1.103,102.16,1,1,102.25,-0.0009,0,-0.0009
1039,10/9/2025,10/10/2025,92.61,90.9,-1.71,-0.0186,102.25,100.38,-1.87,-0.0185,1.104,1,1.103,1.103,100.28,1,1,100.38,-0.001,0,-0.001
1040,10/10/2025,10/13/2025,90.9,92.9,2,0.0218,100.38,102.41,2.03,0.02,1.102,1,1.104,1.103,102.51,1,1,102.41,0.001,0,0.001
1041,10/13/2025,10/14/2025,92.9,92.91,0.01,0.0001,102.41,102.78,0.37,0.0036,1.106,1,1.104,1.104,102.53,1,1,102.78,-0.0024,0,-0.0024
1042,10/14/2025,10/15/2025,92.91,93.42,0.51,0.0055,102.78,103.43,0.65,0.0063,1.107,1,1.104,1.104,103.12,1,1,103.43,-0.003,0,-0.003
1043,10/15/2025,10/16/2025,93.42,92.44,-0.98,-0.0105,103.43,102.27,-1.16,-0.0113,1.106,1,1.104,1.104,102.06,1,1,102.27,-0.0021,0,-0.0021
1044,10/16/2025,10/17/2025,92.44,92.06,-0.38,-0.0041,102.27,101.81,-0.46,-0.0045,1.106,1,1.104,1.104,101.66,1,1,101.81,-0.0015,0,-0.0015
1045,10/17/2025,10/20/2025,92.06,92.8,0.74,0.008,101.81,102.59,0.78,0.0076,1.105,1,1.105,1.104,102.5,1,1,102.59,-0.0009,0,-0.0009
1046,10/20/2025,10/21/2025,92.8,92.07,-0.73,-0.0079,102.59,101.9,-0.69,-0.0067,1.107,1,1.105,1.105,101.7,1,1,101.9,-0.002,0,-0.002
1047,10/21/2025,10/22/2025,92.07,90.84,-1.23,-0.0134,101.9,100.4,-1.5,-0.0148,1.105,1,1.105,1.105,100.36,1,1,100.4,-0.0004,0,-0.0004
1048,10/22/2025,10/23/2025,90.84,91.65,0.81,0.0089,100.4,101.23,0.83,0.0082,1.105,1,1.105,1.105,101.26,1,1,101.23,3.00E-04,0,3.00E-04
1049,10/23/2025,10/24/2025,91.65,92.83,1.18,0.0128,101.23,102.73,1.5,1.47E-02,1.107,1,1.105,1.105,102.57,1,1,102.73,-0.0015,0,-0.0015
1050,10/24/2025,10/27/2025,92.83,93.41,0.58,0.0062,102.73,103.51,0.78,0.0076,1.108,1,1.105,1.105,103.23,1,1,103.51,-0.0027,0,-0.0027
1051,10/27/2025,10/28/2025,93.41,93.18,-0.23,-0.0025,103.51,103.19,-0.32,-0.0031,1.107,1,1.105,1.105,102.99,1,1,103.19,-0.0019,0,-0.0019
1052,10/28/2025,10/29/2025,93.18,93.64,0.46,0.0049,103.19,103.73,0.54,0.0052,1.108,1,1.106,1.105,103.51,1,1,103.73,-0.0021,0,-0.0021
1053,10/29/2025,10/30/2025,93.64,92.52,-1.12,-0.012,103.73,102.68,-1.05,-0.0102,1.11,1,1.106,1.106,102.29,1,1,102.68,-0.0038,0,-0.0038
1054,10/30/2025,10/31/2025,92.52,93.16,0.64,0.0069,102.68,103.3,0.62,0.006,1.109,1,1.106,1.106,103.02,1,1,103.3,-0.0027,0,-0.0027
1055,10/31/2025,11/3/2025,93.16,93.29,0.13,0.0014,103.3,103.63,0.33,0.0032,1.111,1,1.106,1.106,103.18,1,1,103.63,-4.40E-03,0,-4.40E-03
1056,11/3/2025,11/4/2025,93.29,91.5,-1.79,-0.0194,103.63,101.47,-2.16,-0.0211,1.109,1,1.106,1.106,101.23,1,1,101.47,-0.0023,0,-0.0023
1057,11/4/2025,11/5/2025,91.5,92.83,1.33,0.0144,101.47,102.86,1.39,0.0136,1.108,1,1.107,1.106,102.72,1,1,102.86,-0.0014,0,-0.0014
1058,11/5/2025,11/6/2025,92.83,91.52,-1.31,-0.0142,102.86,101.36,-1.5,-0.0147,1.108,1,1.107,1.107,101.29,1,1,101.36,-0.0007,0,-0.0007
1059,11/6/2025,11/7/2025,91.52,91.83,0.31,0.0034,101.36,101.69,0.33,0.0033,1.107,1,1.107,1.107,101.65,1,1,101.69,-0.0004,0,-0.0004
1060,11/7/2025,11/10/2025,91.83,92.6,0.77,0.0084,101.69,102.56,0.87,0.0085,1.108,1,1.107,1.107,102.51,1,1,102.56,-0.0004,0,-0.0004
1061,11/10/2025,11/11/2025,92.6,91.92,-0.68,-0.0074,102.56,101.96,-0.6,-0.0059,1.109,1,1.107,1.107,101.79,1,1,101.96,-0.0017,0,-0.0017
1062,11/11/2025,11/12/2025,91.92,91.41,-0.51,-0.0056,101.96,101.38,-0.58,-0.0057,1.109,1,1.108,1.107,101.23,1,1,101.38,-0.0014,0,-0.0014
1063,11/12/2025,11/13/2025,91.41,89.02,-2.39,-0.0265,101.38,98.64,-2.74,-0.0274,1.108,1,1.108,1.108,98.6,1,1,98.64,-0.0004,0,-0.0004
1064,11/13/2025,11/14/2025,89.02,88.49,-0.53,-0.006,98.64,98.1,-0.54,-0.0055,1.109,1,1.108,1.108,98.02,1,1,98.1,-0.0008,0,-0.0008
1065,11/14/2025,11/17/2025,88.49,88.09,-0.4,-0.0045,98.1,97.65,-0.45,-0.0046,1.109,1,1.108,1.108,97.59,1,1,97.65,-0.0007,0,-0.0007
1066,11/17/2025,11/18/2025,88.09,88.13,0.04,0.0005,97.65,97.6,-0.05,-0.0005,1.107,1,1.108,1.108,97.64,1,1,97.6,0.0004,0,0.0004
1067,11/18/2025,11/19/2025,88.13,88.25,0.12,0.0014,97.6,97.73,0.13,0.0013,1.107,1,1.108,1.108,97.78,1,1,97.73,0.0005,0,0.0005
1068,11/19/2025,11/20/2025,88.25,86.48,-1.77,-0.0203,97.73,95.81,-1.92,-0.0198,1.108,1,1.108,1.108,95.83,1,1,95.81,0.0002,0,0.0002
1069,11/20/2025,11/21/2025,86.48,86.73,0.25,0.0029,95.81,95.87,0.06,0.0006,1.105,1,1.108,1.108,96.12,1,1,95.87,0.0026,0,0.0026
1070,11/21/2025,11/24/2025,86.73,88.46,1.73,0.0198,95.87,97.89,2.02,0.0209,1.107,1,1.108,1.108,98.03,1,1,97.89,0.0014,0,0.0014
1071,11/24/2025,11/25/2025,88.46,88.83,0.37,0.0042,97.89,98.55,0.66,0.0067,1.109,1,1.108,1.108,98.43,1,1,98.55,-0.0012,0,-0.0012
1072,11/25/2025,11/26/2025,88.83,89.89,1.06,0.0119,98.55,99.57,1.02,0.0103,1.108,1,1.108,1.108,99.62,1,1,99.57,0.0005,0,0.0005
1073,11/26/2025,11/28/2025,89.89,90.57,0.68,0.0075,99.57,100.35,0.78,0.0078,1.108,1,1.108,1.108,100.37,1,1,100.35,0.0002,0,0.0002
1074,11/28/2025,12/1/2025,90.57,89.98,-0.59,-0.0065,100.35,99.47,-0.88,-0.0088,1.105,1,1.108,1.108,99.71,1,1,99.47,0.0024,0,0.0024
1075,12/1/2025,12/2/2025,89.98,89.68,-0.3,-0.0033,99.47,99,-0.47,-0.0047,1.104,1,1.108,1.108,99.36,1,1,99,0.0036,0,0.0036
1076,12/2/2025,12/3/2025,89.68,90,0.32,0.0036,99,99.49,0.49,0.0049,1.105,1,1.107,1.108,99.68,1,1,99.49,0.002,0,0.002
1077,12/3/2025,12/4/2025,90,90.68,0.68,0.0075,99.49,100.3,0.81,0.0081,1.106,1,1.107,1.107,100.42,1,1,100.3,0.0012,0,0.0012
1078,12/4/2025,12/5/2025,90.68,90.65,-0.03,-0.0003,100.3,100,-0.3,-0.003,1.103,1,1.107,1.107,100.38,1,1,100,3.80E-03,0,3.80E-03
1079,12/5/2025,12/8/2025,90.65,90.74,0.09,0.001,100,100.17,0.17,1.70E-03,1.104,1,1.107,1.107,100.46,1,1,100.17,0.0029,0,0.0029
1080,12/8/2025,12/9/2025,90.74,90.8,0.06,0.0007,100.17,100.23,0.06,0.0006,1.104,1,1.107,1.107,100.51,1,1,100.23,0.0028,0,0.0028
1081,12/9/2025,12/10/2025,90.8,91.02,0.22,0.0024,100.23,100.26,0.03,0.0003,1.102,1,1.106,1.107,100.74,1,1,100.26,0.0047,0,0.0047
1082,12/10/2025,12/11/2025,91.02,91.41,0.39,0.0043,100.26,100.79,0.53,0.0053,1.103,1,1.106,1.106,101.13,1,1,100.79,0.0034,0,0.0034
1083,12/11/2025,12/12/2025,91.41,90.26,-1.15,-0.0127,100.79,99.53,-1.26,-0.0126,1.103,1,1.106,1.106,99.83,1,1,99.53,0.003,0,0.003
1084,12/12/2025,12/15/2025,90.26,89.16,-1.1,-0.0123,99.53,98.45,-1.08,-0.0109,1.104,1,1.106,1.106,98.59,1,1,98.45,0.0014,0,0.0014
1085,12/15/2025,12/16/2025,89.16,89.05,-0.11,-0.0012,98.45,98.21,-0.24,-0.0024,1.103,1,1.105,1.106,98.45,1,1,98.21,2.40E-03,0,2.40E-03
1086,12/16/2025,12/17/2025,89.05,88.08,-0.97,-0.011,98.21,97.2,-1.01,-0.0103,1.104,1,1.105,1.105,97.35,1,1,97.2,0.0016,0,0.0016
1087,12/17/2025,12/18/2025,88.08,88.73,0.65,0.0074,97.2,98.16,0.96,0.0098,1.106,1,1.105,1.105,98.05,1,1,98.16,-0.0011,0,-0.0011
1088,12/18/2025,12/19/2025,88.73,90.23,1.5,0.0168,98.16,99.43,1.27,0.0129,1.102,1,1.105,1.105,99.71,1,1,99.43,0.0028,0,0.0028
1089,12/19/2025,12/22/2025,90.23,90.98,0.75,0.0083,99.43,100.22,0.79,0.0079,1.102,1,1.105,1.105,100.51,1,1,100.22,0.0029,0,0.0029
1090,12/22/2025,12/23/2025,90.98,90.6,-0.38,-0.0042,100.22,99.88,-0.34,-0.0034,1.102,1,1.104,1.105,100.07,1,1,99.88,0.0019,0,0.0019
1091,12/23/2025,12/24/2025,90.6,90.74,0.14,0.0015,99.88,99.87,-0.01,-1.00E-04,1.101,1,1.104,1.104,100.21,1,1,99.87,0.0034,0,0.0034
1092,12/24/2025,12/26/2025,90.74,90.42,-0.32,-0.0035,99.87,99.65,-0.22,-0.0022,1.102,1,1.104,1.104,99.81,1,1,99.65,0.0016,0,0.0016
1093,12/26/2025,12/29/2025,90.42,89.98,-0.44,-0.0049,99.65,99.18,-0.47,-0.0047,1.102,1,1.103,1.104,99.3,1,1,99.18,0.0012,0,0.0012
1094,12/29/2025,12/30/2025,89.98,89.64,-0.34,-0.0038,99.18,98.86,-0.32,-0.0032,1.103,1,1.103,1.103,98.9,1,1,98.86,0.0004,0,0.0004
1095,12/30/2025,12/31/2025,89.64,89.2,-0.44,-0.0049,98.86,98.5,-0.36,-0.0036,1.104,1,1.103,1.103,98.4,1,1,98.5,-0.001,0,-0.001
1096,12/31/2025,1/2/2026,89.2,90.55,1.35,0.015,98.5,100.03,1.53,0.0154,1.105,1,1.103,1.103,99.9,1,1,100.03,-0.0013,0,-0.0013
1097,1/2/2026,1/5/2026,90.55,91.53,0.98,0.0108,100.03,100.93,0.9,0.009,1.103,1,1.103,1.103,100.97,1,1,100.93,0.0004,0,0.0004
1098,1/5/2026,1/6/2026,91.53,92.69,1.16,0.0126,100.93,102.18,1.25,0.0123,1.102,1,1.103,1.103,102.24,1,1,102.18,0.0006,0,0.0006
1099,1/6/2026,1/7/2026,92.69,92.1,-0.59,-0.0064,102.18,101.62,-0.56,-5.50E-03,1.103,1,1.103,1.103,101.58,1,1,101.62,-4.00E-04,0,-4.00E-04
1100,1/7/2026,1/8/2026,92.1,91.83,-0.27,-0.0029,101.62,101.2,-0.42,-0.0041,1.102,1,1.103,1.103,101.28,1,1,101.2,0.0008,0,0.0008
1101,1/8/2026,1/9/2026,91.83,92.3,0.47,0.0051,101.2,101.65,0.45,0.0044,1.101,1,1.103,1.103,101.79,1,1,101.65,0.0014,0,0.0014
1102,1/9/2026,1/12/2026,92.3,93.13,0.83,0.009,101.65,102.63,0.98,0.0096,1.102,1,1.103,1.103,102.71,1,1,102.63,0.0007,0,0.0007
1103,1/12/2026,1/13/2026,93.13,93.34,0.21,0.0023,102.63,102.88,0.25,0.0024,1.102,1,1.103,1.103,102.94,1,1,102.88,5.00E-04,0,5.00E-04
1104,1/13/2026,1/14/2026,93.34,93.42,0.08,0.0009,102.88,102.73,-0.15,-1.50E-03,1.1,1,1.103,1.103,103.02,1,1,102.73,0.0028,0,0.0028
1105,1/14/2026,1/15/2026,93.42,93.62,0.2,0.0021,102.73,103.12,0.39,3.80E-03,1.101,1,1.102,1.103,103.22,1,1,103.12,0.001,0,0.001
1106,1/15/2026,1/16/2026,93.62,93.89,0.27,0.0029,103.12,103.52,0.4,0.0039,1.103,1,1.102,1.102,103.51,1,1,103.52,-0.0001,0,-0.0001
1107,1/16/2026,1/20/2026,93.89,93.11,-0.78,-0.0083,103.52,102.81,-0.71,-0.0069,1.104,1,1.102,1.102,102.65,1,1,102.81,-0.0016,0,-0.0016
1108,1/20/2026,1/21/2026,93.11,93.84,0.73,0.0078,102.81,103.55,0.74,0.0072,1.103,1,1.102,1.102,103.44,1,1,103.55,-0.001,0,-0.001
1109,1/21/2026,1/22/2026,93.84,94.22,0.38,0.004,103.55,103.93,0.38,0.0037,1.103,1,1.102,1.102,103.87,1,1,103.93,-0.0006,0,-0.0006
1110,1/22/2026,1/23/2026,94.22,93.89,-0.33,-0.0035,103.93,103.78,-0.15,-0.0014,1.105,1,1.103,1.102,103.51,1,1,103.78,-0.0026,0,-0.0026
1111,1/23/2026,1/26/2026,93.89,93.7,-0.19,-0.002,103.78,103.64,-0.14,-0.0013,1.106,1,1.103,1.103,103.32,1,1,103.64,-3.10E-03,0,-3.10E-03
1112,1/26/2026,1/27/2026,93.7,94.91,1.21,0.0128,103.64,105,1.36,0.013,1.106,1,1.103,1.103,104.68,1,1,105,-3.10E-03,0,-3.10E-03
1113,1/27/2026,1/28/2026,94.91,95.73,0.82,0.0086,105,105.91,0.91,8.60E-03,1.106,1,1.103,1.103,105.6,1,1,105.91,-0.0029,0,-0.0029
1114,1/28/2026,1/29/2026,95.73,94.82,-0.91,-0.0096,105.91,105.08,-0.83,-0.0079,1.108,1,1.104,1.103,104.62,1,1,105.08,-0.0044,0,-0.0044
1115,1/29/2026,1/30/2026,94.82,93.4,-1.42,-0.0151,105.08,103.52,-1.56,-0.015,1.108,1,1.104,1.104,103.07,1,1,103.52,-0.0043,0,-0.0043
1116,1/30/2026,2/2/2026,93.4,93.82,0.42,0.0045,103.52,103.98,0.46,0.0044,1.108,1,1.104,1.104,103.56,1,1,103.98,-0.0041,0,-0.0041
1117,2/2/2026,2/3/2026,93.82,93.85,0.03,0.0003,103.98,104.31,0.33,0.0032,1.111,1,1.104,1.104,103.61,1,1,104.31,-0.0068,0,-0.0068
1118,2/3/2026,2/4/2026,93.85,92.81,-1.04,-0.0111,104.31,102.8,-1.51,-0.0146,1.108,1,1.105,1.104,102.5,1,1,102.8,-0.0029,0,-0.0029
1119,2/4/2026,2/5/2026,92.81,91.26,-1.55,-0.0168,102.8,101.29,-1.51,-1.48E-02,1.11,1,1.105,1.105,100.81,1,1,101.29,-0.0047,0,-0.0047
1120,2/5/2026,2/6/2026,91.26,93.95,2.69,0.0291,101.29,104.41,3.12,0.0303,1.111,1,1.105,1.105,103.81,1,1,104.41,-5.70E-03,0,-5.70E-03
1121,2/6/2026,2/9/2026,93.95,95.02,1.07,0.0113,104.41,105.17,0.76,0.0073,1.107,1,1.106,1.105,105.04,1,1,105.17,-0.0012,0,-0.0012
1122,2/9/2026,2/10/2026,95.02,94.59,-0.43,-0.0045,105.17,104.68,-0.49,-0.0047,1.107,1,1.106,1.106,104.59,1,1,104.68,-0.0008,0,-0.0008
1123,2/10/2026,2/11/2026,94.59,94.5,-0.09,-0.001,104.68,104.4,-0.28,-0.0027,1.105,1,1.106,1.106,104.51,1,1,104.4,0.0011,0,0.0011
1124,2/11/2026,2/12/2026,94.5,93.91,-0.59,-0.0063,104.4,103.84,-0.56,-0.0054,1.106,1,1.106,1.106,103.87,1,1,103.84,0.0003,0,0.0003
1125,2/12/2026,2/13/2026,93.91,94.51,0.6,0.0064,103.84,104.73,0.89,0.0085,1.108,1,1.107,1.106,104.57,1,1,104.73,-1.60E-03,0,-1.60E-03
1126,2/13/2026,2/17/2026,94.51,94.78,0.27,0.0029,104.73,104.81,0.08,0.0008,1.106,1,1.107,1.107,104.9,1,1,104.81,0.0008,0,0.0008
1127,2/17/2026,2/18/2026,94.78,94.91,0.13,0.0014,104.81,105.1,0.29,2.80E-03,1.107,1,1.107,1.107,105.06,1,1,105.1,-4.00E-04,0,-4.00E-04
1128,2/18/2026,2/19/2026,94.91,94.98,0.07,0.0007,105.1,105.26,0.16,0.0015,1.108,1,1.107,1.107,105.15,1,1,105.26,-0.0011,0,-0.0011
1129,2/19/2026,2/20/2026,94.98,94.64,-0.34,-0.0036,105.26,105.05,-0.21,-0.002,1.11,1,1.108,1.107,104.79,1,1,105.05,-0.0024,0,-0.0024
1130,2/20/2026,2/23/2026,94.64,94.13,-0.51,-0.0054,105.05,104.37,-0.68,-0.0065,1.109,1,1.108,1.108,104.26,1,1,104.37,-0.001,0,-0.001
1131,2/23/2026,2/24/2026,94.13,94.91,0.78,0.0083,104.37,104.9,0.53,5.10E-03,1.105,1,1.108,1.108,105.14,1,1,104.9,0.0023,0,0.0023
1132,2/24/2026,2/25/2026,94.91,95.62,0.71,0.0075,104.9,105.69,0.79,0.0075,1.105,1,1.108,1.108,105.93,1,1,105.69,0.0022,0,0.0022
1133,2/25/2026,2/26/2026,95.62,95.07,-0.55,-0.0058,105.69,105.39,-0.3,-0.0028,1.109,1,1.108,1.108,105.31,1,1,105.39,-0.0007,0,-0.0007
1134,2/26/2026,2/27/2026,95.07,94.38,-0.69,-0.0073,105.39,104.78,-0.61,-0.0058,1.11,1,1.108,1.108,104.56,1,1,104.78,-0.0021,0,-0.0021
1135,2/27/2026,3/2/2026,94.38,94.74,0.36,0.0038,104.78,105.61,0.83,0.0079,1.115,1,1.108,1.108,104.97,1,1,105.61,-0.0061,0,-0.0061
1136,3/2/2026,3/3/2026,94.74,93.08,-1.66,-0.0177,105.61,103.31,-2.3,-2.20E-02,1.11,1,1.108,1.108,103.16,1,1,103.31,-0.0015,0,-0.0015
1137,3/3/2026,3/4/2026,93.08,93.99,0.91,0.0097,103.31,104.42,1.11,0.0107,1.111,1,1.108,1.108,104.17,1,1,104.42,-0.0024,0,-0.0024
1138,3/4/2026,3/5/2026,93.99,93.04,-0.95,-0.0102,104.42,103.31,-1.11,-1.07E-02,1.11,1,1.108,1.108,103.12,1,1,103.31,-0.0019,0,-0.0019
1139,3/5/2026,3/6/2026,93.04,91.34,-1.7,-0.0184,103.31,101.28,-2.03,-0.0198,1.109,1,1.108,1.108,101.25,1,1,101.28,-0.0003,0,-0.0003
1140,3/6/2026,3/9/2026,91.34,92.87,1.53,0.0166,101.28,103.18,1.9,0.0186,1.111,1,1.108,1.108,102.94,1,1,103.18,-0.0024,0,-0.0024
1141,3/9/2026,3/10/2026,92.87,93.01,0.14,0.0015,103.18,103.5,0.32,0.0031,1.113,1,1.109,1.108,103.09,1,1,103.5,-0.004,0,-0.004
1142,3/10/2026,3/11/2026,93.01,93.45,0.44,0.0047,103.5,104.1,0.6,0.0058,1.114,1,1.109,1.109,103.61,1,1,104.1,-0.0048,0,-0.0048
1143,3/11/2026,3/12/2026,93.45,92.03,-1.42,-0.0153,104.1,102.03,-2.07,-0.0201,1.109,1,1.109,1.109,102.06,1,1,102.03,0.0003,0,0.0003
1144,3/12/2026,3/13/2026,92.03,92.05,0.02,0.0002,102.03,102.4,0.37,0.0036,1.112,1,1.11,1.109,102.1,1,1,102.4,-0.0029,0,-0.0029
1145,3/13/2026,3/16/2026,92.05,93.22,1.17,0.0126,102.4,103.76,1.36,1.32E-02,1.113,1,1.11,1.11,103.43,1,1,103.76,-0.0031,0,-0.0031
1146,3/16/2026,3/17/2026,93.22,93.91,0.69,0.0074,103.76,104.42,0.66,0.0063,1.112,1,1.11,1.11,104.22,1,1,104.42,-1.90E-03,0,-1.90E-03
1147,3/17/2026,3/18/2026,93.91,93.63,-0.28,-0.003,104.42,104.23,-0.19,-0.0018,1.113,1,1.11,1.11,103.94,1,1,104.23,-2.80E-03,0,-2.80E-03
1148,3/18/2026,3/19/2026,93.63,94.11,0.48,0.0051,104.23,104.79,0.56,0.0054,1.113,1,1.111,1.11,104.5,1,1,104.79,-0.0028,0,-0.0028
1149,3/19/2026,3/20/2026,94.11,91.98,-2.13,-0.0229,104.79,102.46,-2.33,-0.0225,1.114,1,1.111,1.111,102.16,1,1,102.46,-0.0029,0,-0.0029
1150,3/20/2026,3/23/2026,91.98,92.72,0.74,0.008,102.46,103.16,0.7,0.0068,1.113,1,1.111,1.111,103,1,1,103.16,-0.0016,0,-0.0016
1151,3/23/2026,3/24/2026,92.72,92.97,0.25,0.0027,103.16,103.66,0.5,0.0048,1.115,1,1.112,1.111,103.3,1,1,103.66,-0.0035,0,-0.0035
1152,3/24/2026,3/25/2026,92.97,93.49,0.52,0.0056,103.66,104.32,0.66,0.0063,1.116,1,1.112,1.112,103.92,1,1,104.32,-3.90E-03,0,-3.90E-03
1153,3/25/2026,3/26/2026,93.49,91.43,-2.06,-0.0223,104.32,102,-2.32,-0.0225,1.116,1,1.112,1.112,101.68,1,1,102,-3.20E-03,0,-3.20E-03
1154,3/26/2026,3/27/2026,91.43,89.81,-1.62,-0.0179,102,100.84,-1.16,-0.0114,1.123,1,1.113,1.112,99.91,1,1,100.84,-0.0093,0,-0.0093
1155,3/27/2026,3/30/2026,89.81,89.04,-0.77,-0.0086,100.84,99.15,-1.69,-0.0169,1.114,1,1.113,1.113,99.11,1,1,99.15,-0.0004,0,-0.0004
1156,3/30/2026,3/31/2026,89.04,91.52,2.48,0.0275,99.15,101.79,2.64,0.0263,1.112,1,1.113,1.113,101.86,1,1,101.79,0.0007,0,0.0007
1157,3/31/2026,4/1/2026,91.52,92.47,0.95,0.0103,101.79,102.82,1.03,0.0101,1.112,1,1.113,1.113,102.93,1,1,102.82,0.0011,0,0.0011
1158,4/1/2026,4/2/2026,92.47,93.3,0.83,0.0089,102.82,103.89,1.07,0.0104,1.114,1,1.113,1.113,103.86,1,1,103.89,-0.0003,0,-0.0003
1159,4/2/2026,4/6/2026,93.3,93.22,-0.08,-0.0009,103.89,103.94,0.05,0.0005,1.115,1,1.114,1.113,103.78,1,1,103.94,-0.0015,0,-0.0015
1160,4/6/2026,4/7/2026,93.22,93.84,0.62,0.0066,103.94,104.53,0.59,0.0057,1.114,1,1.114,1.114,104.5,1,1,104.53,-0.0003,0,-0.0003
1161,4/7/2026,4/8/2026,93.84,96.39,2.55,0.0268,104.53,107.39,2.86,0.027,1.114,1,1.114,1.114,107.36,1,1,107.39,-3.00E-04,0,-3.00E-04
1162,4/8/2026,4/9/2026,96.39,96.51,0.12,0.0012,107.39,107.56,0.17,0.0016,1.114,1,1.114,1.114,107.5,1,1,107.56,-0.0006,0,-0.0006
1163,4/9/2026,4/10/2026,96.51,96.5,-0.01,-0.0001,107.56,107.64,0.08,0.0007,1.115,1,1.114,1.114,107.49,1,1,107.64,-0.0014,0,-0.0014
1164,4/10/2026,4/13/2026,96.5,97.88,1.38,0.0142,107.64,108.59,0.95,0.0088,1.109,1,1.114,1.114,109.06,1,1,108.59,0.0043,0,0.0043
1165,4/13/2026,4/14/2026,97.88,98.84,0.96,0.0098,108.59,109.8,1.21,0.0111,1.111,1,1.114,1.114,110.11,1,1,109.8,0.0028,0,0.0028
1166,4/14/2026,4/15/2026,98.84,99.03,0.19,0.0019,109.8,110.31,0.51,0.0046,1.114,1,1.114,1.114,110.31,1,1,110.31,0.00E+00,0,0.00E+00
1167,4/15/2026,4/16/2026,99.03,100.14,1.11,0.0111,110.31,111.2,0.89,0.008,1.11,1,1.114,1.114,111.56,1,1,111.2,3.20E-03,0,3.20E-03
1168,4/16/2026,4/17/2026,100.14,100.51,0.37,0.0037,111.2,112.06,0.86,0.0077,1.115,1,1.114,1.114,111.96,1,1,112.06,-0.0009,0,-0.0009
1169,4/17/2026,4/20/2026,100.51,100.89,0.38,0.0038,112.06,112.35,0.29,0.0026,1.114,1,1.114,1.114,112.39,1,1,112.35,0.0003,0,0.0003
1170,4/20/2026,4/21/2026,100.89,99.9,-0.99,-0.0099,112.35,111.32,-1.03,-0.0092,1.114,1,1.114,1.114,111.28,1,1,111.32,-0.0003,0,-0.0003
1171,4/21/2026,4/22/2026,99.9,101,1.1,0.011,111.32,112.33,1.01,0.009,1.112,1,1.114,1.114,112.52,1,1,112.33,0.0017,0,0.0017
1172,4/22/2026,4/23/2026,101,100.92,-0.08,-0.0008,112.33,112.01,-0.32,-0.0029,1.11,1,1.114,1.114,112.42,1,1,112.01,0.0036,0,0.0036
1173,4/23/2026,4/24/2026,100.92,100.78,-0.14,-0.0014,112.01,112.19,0.18,0.0016,1.113,1,1.113,1.114,112.23,1,1,112.19,3.00E-04,0,3.00E-04
1174,4/24/2026,4/27/2026,100.78,100.71,-0.07,-0.0007,112.19,111.95,-0.24,-0.0021,1.112,1,1.113,1.113,112.14,1,1,111.95,0.0017,0,0.0017
1175,4/27/2026,4/28/2026,100.71,99.17,-1.54,-0.0154,111.95,110.1,-1.85,-0.0167,1.11,1,1.113,1.113,110.37,1,1,110.1,0.0024,0,0.0024
1176,4/28/2026,4/29/2026,99.17,99.75,0.58,0.0058,110.1,111.18,1.08,0.0098,1.115,1,1.113,1.113,111,1,1,111.18,-0.0016,0,-0.0016
1177,4/29/2026,4/30/2026,99.75,101.04,1.29,0.0128,111.18,112.71,1.53,0.0137,1.115,1,1.113,1.113,112.45,1,1,112.71,-0.0024,0,-0.0024
1178,4/30/2026,5/1/2026,101.04,101.87,0.83,0.0082,112.71,113.59,0.88,0.0078,1.115,1,1.113,1.113,113.39,1,1,113.59,-0.0018,0,-0.0018
1179,5/1/2026,5/4/2026,101.87,102.42,0.55,0.0054,113.59,114.62,1.03,0.009,1.119,1,1.113,1.113,114.01,1,1,114.62,-5.40E-03,0,-5.40E-03
1180,5/4/2026,5/5/2026,102.42,103.9,1.48,0.0143,114.62,115.91,1.29,0.0112,1.116,1,1.113,1.113,115.68,1,1,115.91,-0.002,0,-0.002
1181,5/5/2026,5/6/2026,103.9,105.65,1.75,0.0167,115.91,118.29,2.38,0.0203,1.12,1,1.114,1.113,117.63,1,1,118.29,-0.0056,0,-0.0056
1182,5/6/2026,5/7/2026,105.65,104.28,-1.37,-0.0131,118.29,116.45,-1.84,-0.0157,1.117,1,1.114,1.114,116.14,1,1,116.45,-0.0027,0,-0.0027
1183,5/7/2026,5/8/2026,104.28,104.68,0.4,0.0038,116.45,116.76,0.31,0.0027,1.115,1,1.114,1.114,116.59,1,1,116.76,-0.0014,0,-0.0014
1184,5/8/2026,5/11/2026,104.68,106,1.32,0.0125,116.76,118.47,1.71,0.0145,1.118,1,1.114,1.114,118.06,1,1,118.47,-0.0034,0,-0.0034
1185,5/11/2026,5/12/2026,106,104.81,-1.19,-0.0113,118.47,116.96,-1.51,-0.0128,1.116,1,1.114,1.114,116.78,1,1,116.96,-1.50E-03,0,-1.50E-03
1186,5/12/2026,5/13/2026,104.81,106.04,1.23,0.0117,116.96,118.62,1.66,0.0141,1.119,1,1.115,1.114,118.18,1,1,118.62,-0.0037,0,-0.0037
