,from date,to date,from SCHH price,to SCHH price,SCHH cod,SCHH pct cod,from USRT price,to USRT price,USRT cod,USRT pct cod,to USRT / to SCHH,to USRT / to USRT,USRT / SCHH moving avg,yday USRT / SCHH moving avg,to SCHH unit price,USRT / USRT moving avg,yday USRT / USRT moving avg,to USRT unit price,SCHH unit price pct diff,USRT unit price pct diff,unit price pct diff
578,2023-12-07,2023-12-08,19.48,19.44,-0.0399999999999991,-0.0020554991820959,51.25,51.35,0.1000000000000014,0.0019493183560496,2.641460905349794,1.0,2.6109709692320764,2.6098854381530083,50.73617291769448,1.0,1.0,51.35,-0.012025810398983072,0.0,-0.012025810398983072
579,2023-12-08,2023-12-11,19.44,19.49,0.0499999999999971,0.0025687144871761,51.35,51.57,0.2199999999999988,0.0042751716883002,2.645972293483838,1.0,2.6122128104380273,2.6109709692320764,50.88782419033316,1.0,1.0,51.57,-0.013316423527791383,0.0,-0.013316423527791383
580,2023-12-11,2023-12-12,19.49,19.47,-0.0199999999999995,-0.001026694135361,51.57,51.59,0.0200000000000031,0.000387747193691,2.649717514124294,1.0,2.613813830784061,2.6122128104380273,50.85978341922839,1.0,1.0,51.59,-0.014255353643095247,0.0,-0.014255353643095247
581,2023-12-12,2023-12-13,19.47,20.19,0.7200000000000024,0.036312612940638,51.59,53.57,1.9799999999999969,0.0376613546363102,2.653293709757305,1.0,2.615682389321953,2.613813830784061,52.77290124353019,1.0,1.0,53.57,-0.014991384954365113,0.0,-0.014991384954365113
582,2023-12-13,2023-12-14,20.19,20.75,0.5599999999999987,0.027358814351961,53.57,55.2,1.6300000000000026,0.0299737433901807,2.6602409638554216,1.0,2.6182386734396568,2.615682389321953,54.275409578430526,1.0,1.0,55.2,-0.016891691191930076,0.0,-0.016891691191930076
583,2023-12-14,2023-12-15,20.75,20.45,-0.3000000000000007,-0.0145633641878965,55.2,54.36,-0.8400000000000034,-0.0153343640001066,2.6581907090464547,1.0,2.620868789225134,2.6182386734396568,53.54298087184098,1.0,1.0,54.36,-0.015143877136512692,0.0,-0.015143877136512692
584,2023-12-15,2023-12-18,20.45,20.41,-0.0399999999999991,-0.0019579056670573,54.36,54.16,-0.2000000000000028,-0.0036859606789235,2.6536011758941696,1.0,2.6231830599617463,2.620868789225134,53.491931988084986,1.0,1.0,54.16,-0.012411790035147537,0.0,-0.012411790035147537
585,2023-12-18,2023-12-19,20.41,20.56,0.1499999999999985,0.0073224637652108,54.16,54.62,0.4600000000000008,0.0084574874415394,2.656614785992218,1.0,2.6257043008622114,2.6231830599617463,53.9326437128135,1.0,1.0,54.62,-0.01266418670724022,0.0,-0.01266418670724022
586,2023-12-19,2023-12-20,20.56,20.32,-0.2399999999999984,-0.0117418178766831,54.62,53.24,-1.3799999999999957,-0.0255901225186479,2.6200787401574805,1.0,2.6263108157433397,2.6257043008622114,53.354311393520135,1.0,1.0,53.24,0.0021447943299495904,0.0,0.0021447943299495904
587,2023-12-20,2023-12-21,20.32,20.48,0.1600000000000001,0.0078431774610258,53.24,53.73,0.4899999999999949,0.0091615112138192,2.62353515625,1.0,2.627123742630211,2.6263108157433397,53.786845506423596,1.0,1.0,53.73,0.0010574252146750831,0.0,0.0010574252146750831
588,2023-12-21,2023-12-22,20.48,20.56,0.0799999999999983,0.0038986404156573,53.73,53.9,0.1700000000000017,0.0031589731742213,2.6215953307393,1.0,2.6277235091671765,2.627123742630211,54.01366414847714,1.0,1.0,53.9,0.002106576426769502,0.0,0.002106576426769502
589,2023-12-22,2023-12-26,20.56,20.72,0.1600000000000001,0.0077519768043179,53.9,54.38,0.480000000000004,0.0088659612893732,2.624517374517375,1.0,2.628811300357198,2.6277235091671765,54.446431109943894,1.0,1.0,54.38,0.0012208636728722401,0.0,0.0012208636728722401
590,2023-12-26,2023-12-27,20.72,20.81,0.0899999999999998,0.0043342230142608,54.38,54.54,0.1599999999999966,0.0029379382131177,2.620855358000961,1.0,2.629943825385018,2.628811300357198,54.705563160433286,1.0,1.0,54.54,0.0030310299548639862,0.0,0.0030310299548639862
591,2023-12-27,2023-12-28,20.81,20.95,0.1400000000000005,0.0067050059626036,54.54,55.0,0.4600000000000008,0.0083988078150285,2.6252983293556085,1.0,2.631513044056366,2.629943825385018,55.097323141816126,1.0,1.0,55.0,0.0017679479280439986,0.0,0.0017679479280439986
592,2023-12-28,2023-12-29,20.95,20.71,-0.2399999999999984,-0.0115219709606538,55.0,54.29,-0.7100000000000009,-0.0129931373151111,2.6214389183969096,1.0,2.6327567755045824,2.631513044056366,54.498635142407345,1.0,1.0,54.29,0.003835610179670153,0.0,0.003835610179670153
593,2023-12-29,2024-01-02,20.71,20.93,0.2199999999999988,0.0105668610504155,54.29,54.81,0.5200000000000031,0.0095326111406653,2.618729096989967,1.0,2.6335865230370077,2.6327567755045824,55.10359931131091,1.0,1.0,54.81,0.005342378221654323,0.0,0.005342378221654323
594,2024-01-02,2024-01-03,20.93,20.45,-0.4800000000000004,-0.0232006539690976,54.81,53.58,-1.230000000000004,-0.0226967949415624,2.6200488997555014,1.0,2.6341804960126796,2.6335865230370077,53.85684439610681,1.0,1.0,53.58,0.005153632544029644,0.0,0.005153632544029644
595,2024-01-03,2024-01-04,20.45,20.41,-0.0399999999999991,-0.0019579056670573,53.58,53.45,-0.1299999999999954,-0.0024292266454083,2.618814306712396,1.0,2.6348012519780606,2.6341804960126796,53.76362392361879,1.0,1.0,53.45,0.005850465765439701,0.0,0.005850465765439701
596,2024-01-04,2024-01-05,20.41,20.38,-0.0300000000000011,-0.0014709490271746,53.45,53.38,-0.0700000000000002,-0.0013104934946761,2.6192345436702653,1.0,2.6342070801404502,2.6348012519780606,53.69724951531287,1.0,1.0,53.38,0.005925636772543232,0.0,0.005925636772543232
597,2024-01-05,2024-01-08,20.38,20.67,0.2900000000000027,0.0141293458990981,53.38,54.19,0.8099999999999952,0.0150602456016446,2.621673923560716,1.0,2.633745601780499,2.6342070801404502,54.44906034650311,1.0,1.0,54.19,0.0047692024711969636,0.0,0.0047692024711969636
598,2024-01-08,2024-01-09,20.67,20.52,-0.1500000000000021,-0.0072833533911081,54.19,53.92,-0.269999999999996,-0.0049949229739712,2.6276803118908383,1.0,2.633056572107551,2.633745601780499,54.044459748535836,1.0,1.0,53.92,0.0023055698876794034,0.0,0.0023055698876794034
599,2024-01-09,2024-01-10,20.52,20.57,0.0500000000000007,0.002433683362297,53.92,54.12,0.1999999999999957,0.0037023366985355,2.6310160427807485,1.0,2.6323087595723966,2.633056572107551,54.161973688252324,1.0,1.0,54.12,0.0007752664441726647,0.0,0.0007752664441726647
600,2024-01-10,2024-01-11,20.57,20.36,-0.2100000000000008,-0.0102615119825438,54.12,53.63,-0.4899999999999949,-0.0090951903077533,2.634086444007859,1.0,2.6315272060665746,2.6323087595723966,53.59380634489399,1.0,1.0,53.63,-0.0006751048617738016,0.0,-0.0006751048617738016
601,2024-01-11,2024-01-12,20.36,20.53,0.1700000000000017,0.0083150393485202,53.63,54.0,0.3699999999999974,0.0068754335694405,2.6302971261568437,1.0,2.630377376886552,2.6315272060665746,54.02525354054678,1.0,1.0,54.0,0.00046754884027812765,0.0,0.00046754884027812765
602,2024-01-12,2024-01-16,20.53,20.38,-0.1500000000000021,-0.0073332032362635,54.0,53.68,-0.3200000000000003,-0.0059435539008479,2.633954857703631,1.0,2.6290630715789622,2.630377376886552,53.60709094094793,1.0,1.0,53.68,-0.0013591396623048712,0.0,-0.0013591396623048712
603,2024-01-16,2024-01-17,20.38,19.99,-0.3900000000000005,-0.0193218792822701,53.68,52.64,-1.0399999999999991,-0.0195642056463645,2.6333166583291647,1.0,2.6278193690430975,2.6290630715789622,52.55497080086345,1.0,1.0,52.64,-0.0016166023338791383,0.0,-0.0016166023338791383
604,2024-01-17,2024-01-18,19.99,19.84,-0.1499999999999985,-0.0075320466555818,52.64,52.24,-0.3999999999999986,-0.0076278020488861,2.6330645161290325,1.0,2.6267925360548405,2.6278193690430975,52.135936281815056,1.0,1.0,52.24,-0.001994018092152758,0.0,-0.001994018092152758
605,2024-01-18,2024-01-19,19.84,20.09,0.25,0.0125220769701163,52.24,52.95,0.7100000000000009,0.0134995870792398,2.63563962170234,1.0,2.625743777840347,2.6267925360548405,52.77226204934175,1.0,1.0,52.95,-0.003362359349179477,0.0,-0.003362359349179477
606,2024-01-19,2024-01-22,20.09,20.19,0.1000000000000014,0.0049652534979031,52.95,53.22,0.269999999999996,0.0050861935021276,2.635958395245171,1.0,2.6265377605947315,2.625743777840347,53.01376687459661,1.0,1.0,53.22,-0.0038826333763428826,0.0,-0.0038826333763428826
607,2024-01-22,2024-01-23,20.19,20.05,-0.1400000000000005,-0.0069582785721679,53.22,52.89,-0.3299999999999983,-0.0062199804716545,2.6379052369077307,1.0,2.6272562646276176,2.6265377605947315,52.66208209992437,1.0,1.0,52.89,-0.0043185932436058064,0.0,-0.0043185932436058064
608,2024-01-23,2024-01-24,20.05,19.75,-0.3000000000000007,-0.0150756624054473,52.89,52.2,-0.6899999999999977,-0.0131317901892955,2.6430379746835446,1.0,2.6283283968248297,2.6272562646276176,51.88831122639545,1.0,1.0,52.2,-0.005988947299770264,0.0,-0.005988947299770264
609,2024-01-24,2024-01-25,19.75,19.99,0.2399999999999984,0.0120786571651777,52.2,52.72,0.519999999999996,0.0099123953056587,2.637318659329665,1.0,2.628968461065445,2.6283283968248297,52.54028465252834,1.0,1.0,52.72,-0.0034146881264802273,0.0,-0.0034146881264802273
610,2024-01-25,2024-01-26,19.99,19.89,-0.0999999999999978,-0.0050150556464277,52.72,52.61,-0.1099999999999994,-0.0020886744515359,2.645047762694821,1.0,2.6301780813001376,2.628968461065445,52.2901826905917,1.0,1.0,52.61,-0.0060975737528017404,0.0,-0.0060975737528017404
611,2024-01-26,2024-01-29,19.89,20.04,0.1499999999999985,0.0075131833507831,52.61,52.96,0.3500000000000014,0.0066306958860368,2.6427145708582835,1.0,2.6310488933752714,2.6301780813001376,52.70876874925476,1.0,1.0,52.96,-0.00475507999377223,0.0,-0.00475507999377223
612,2024-01-29,2024-01-30,20.04,19.86,-0.1799999999999997,-0.0090226175996375,52.96,52.51,-0.4500000000000028,-0.0085332839789848,2.6440080563947634,1.0,2.632177350275164,2.6310488933752714,52.25263102243289,1.0,1.0,52.51,-0.004913383576269416,0.0,-0.004913383576269416
613,2024-01-30,2024-01-31,19.86,19.69,-0.1699999999999981,-0.0085967659659922,52.51,51.95,-0.5599999999999952,-0.0107219101045314,2.638395124428644,1.0,2.633160651647098,2.632177350275164,51.827572026917984,1.0,1.0,51.95,-0.002359431377827574,0.0,-0.002359431377827574
614,2024-01-31,2024-02-01,19.69,20.05,0.3599999999999994,0.0181182611015439,51.95,52.87,0.9199999999999946,0.0175543527021223,2.6369077306733164,1.0,2.634003593192989,2.633160651647098,52.79487106552431,1.0,1.0,52.87,-0.00142202316395698,0.0,-0.00142202316395698
615,2024-02-01,2024-02-02,20.05,19.76,-0.2899999999999991,-0.0145694614328564,52.87,52.34,-0.529999999999994,-0.0100751731453589,2.6487854251012144,1.0,2.6355021491124293,2.634003593192989,52.04791100149346,1.0,1.0,52.34,-0.005596237303809163,0.0,-0.005596237303809163
616,2024-02-02,2024-02-05,19.76,19.39,-0.370000000000001,-0.0189022230651614,52.34,51.33,-1.0100000000000051,-0.019485520529788,2.6472408457968024,1.0,2.636902464218756,2.6355021491124293,51.102386671290006,1.0,1.0,51.33,-0.004444174557153173,0.0,-0.004444174557153173
617,2024-02-05,2024-02-06,19.39,19.66,0.2699999999999996,0.01382864546446,51.33,52.02,0.6900000000000048,0.0133528834482937,2.6459816887080367,1.0,2.6381178524761224,2.636902464218756,51.841502446540744,1.0,1.0,52.02,-0.0034372260172091714,0.0,-0.0034372260172091714
618,2024-02-06,2024-02-07,19.66,19.61,-0.0500000000000007,-0.0025464745107656,52.02,51.87,-0.1500000000000056,-0.0028876716571967,2.6450790413054563,1.0,2.638987788946854,2.6381178524761224,51.733491087056755,1.0,1.0,51.87,-0.0026352199237388973,0.0,-0.0026352199237388973
619,2024-02-07,2024-02-08,19.61,19.78,0.1700000000000017,0.0086316859863112,51.87,52.37,0.5,0.0095933199280875,2.6476238624873605,1.0,2.639818179932184,2.638987788946854,52.199178465368774,1.0,1.0,52.37,-0.003267151737976344,0.0,-0.003267151737976344
620,2024-02-08,2024-02-09,19.78,19.81,0.0299999999999975,0.0015155345158934,52.37,52.43,0.0600000000000022,0.0011450382930451,2.646643109540636,1.0,2.640446013208823,2.639818179932184,52.29479814445656,1.0,1.0,52.43,-0.0025820423252989255,0.0,-0.0025820423252989255
621,2024-02-09,2024-02-12,19.81,19.78,-0.0299999999999975,-0.0015155345158934,52.43,52.36,-0.0700000000000002,-0.0013360055427422,2.647118301314459,1.0,2.641287071966704,2.640446013208823,52.22802214127053,1.0,1.0,52.36,-0.0025237675611242834,0.0,-0.0025237675611242834
622,2024-02-12,2024-02-13,19.78,19.4,-0.3800000000000025,-0.0193982601252836,52.36,51.37,-0.990000000000002,-0.0190885965625227,2.647938144329897,1.0,2.6419862362980173,2.641287071966704,51.240969196154055,1.0,1.0,51.37,-0.0025149527943573126,0.0,-0.0025149527943573126
623,2024-02-13,2024-02-14,19.4,19.53,0.1300000000000025,0.0066786788193053,51.37,51.74,0.3700000000000045,0.0071768322787067,2.649257552483359,1.0,2.642783281005727,2.6419862362980173,51.59799119490028,1.0,1.0,51.74,-0.002748435359561025,0.0,-0.002748435359561025
624,2024-02-14,2024-02-15,19.53,19.94,0.4100000000000001,0.0207760196451046,51.74,52.98,1.2399999999999949,0.0236833070860404,2.656970912738214,1.0,2.643978600836186,2.642783281005727,52.6970986232542,1.0,1.0,52.98,-0.005354084399373189,0.0,-0.005354084399373189
625,2024-02-15,2024-02-16,19.94,19.78,-0.1600000000000001,-0.0080564383391261,52.98,52.57,-0.4099999999999966,-0.0077688690125668,2.6577350859453994,1.0,2.6450833740483386,2.643978600836186,52.29789672453976,1.0,1.0,52.57,-0.005189460161122084,0.0,-0.005189460161122084
626,2024-02-16,2024-02-20,19.78,19.76,-0.0199999999999995,-0.0010116338748442,52.57,52.46,-0.1099999999999994,-0.002094640392629,2.654858299595141,1.0,2.6460283692658373,2.6450833740483386,52.26684747119518,1.0,1.0,52.46,-0.003688695926197201,0.0,-0.003688695926197201
627,2024-02-20,2024-02-21,19.76,19.88,0.1199999999999974,0.006054508908706,52.46,52.87,0.4099999999999966,0.0077850958086311,2.659456740442656,1.0,2.6471059444425835,2.6460283692658373,52.603043981004845,1.0,1.0,52.87,-0.005062081816810583,0.0,-0.005062081816810583
628,2024-02-21,2024-02-22,19.88,19.92,0.0400000000000027,0.0020100509280243,52.87,52.97,0.1000000000000014,0.0018896453090765,2.6591365461847385,1.0,2.6479108730176435,2.6471059444425835,52.73035041329627,1.0,1.0,52.97,-0.004534516610454437,0.0,-0.004534516610454437
629,2024-02-22,2024-02-23,19.92,19.88,-0.0400000000000027,-0.0020100509280243,52.97,52.77,-0.1999999999999957,-0.0037828681388587,2.654426559356137,1.0,2.6487662680189668,2.6479108730176435,52.64046815559075,1.0,1.0,52.77,-0.002457666906803092,0.0,-0.002457666906803092
630,2024-02-23,2024-02-26,19.88,19.65,-0.2300000000000004,-0.0116368629131577,52.77,52.2,-0.5700000000000003,-0.0108603525289835,2.656488549618321,1.0,2.649338307365142,2.6487662680189668,52.04825716657269,1.0,1.0,52.2,-0.002911184219667748,0.0,-0.002911184219667748
631,2024-02-26,2024-02-27,19.65,19.68,0.0300000000000011,0.0015255533088371,52.2,52.35,0.1499999999999985,0.0028694424279527,2.660060975609756,1.0,2.6502056276027153,2.649338307365142,52.138977888945995,1.0,1.0,52.35,-0.004039132207286519,0.0,-0.004039132207286519
632,2024-02-27,2024-02-28,19.68,19.88,0.1999999999999993,0.0101113096043204,52.35,52.7,0.3500000000000014,0.0066635182307709,2.650905432595574,1.0,2.650550496412756,2.6502056276027153,52.68608787674198,1.0,1.0,52.7,-0.0002640220093398432,0.0,-0.0002640220093398432
633,2024-02-28,2024-02-29,19.88,20.04,0.1600000000000001,0.0080160749882361,52.7,52.97,0.269999999999996,0.0051102600091186,2.643213572854292,1.0,2.6507914188340385,2.650550496412756,53.11703194811163,1.0,1.0,52.97,0.002771913579916598,0.0,0.002771913579916598
634,2024-02-29,2024-03-01,20.04,20.25,0.2100000000000008,0.0104245173358842,52.97,53.56,0.5900000000000034,0.0110768052665365,2.6449382716049383,1.0,2.651192945880619,2.6507914188340385,53.67852623138928,1.0,1.0,53.56,0.002210516757704208,0.0,0.002210516757704208
635,2024-03-01,2024-03-04,20.25,20.49,0.2399999999999984,0.0117821686982601,53.56,54.09,0.5300000000000011,0.0098468050603638,2.6398243045388,1.0,2.650744889852499,2.651192945880619,54.322943461093885,1.0,1.0,54.09,0.004297343327110078,0.0,0.004297343327110078
636,2024-03-04,2024-03-05,20.49,20.25,-0.2399999999999984,-0.0117821686982601,54.09,53.4,-0.6900000000000048,-0.0128385799171865,2.637037037037037,1.0,2.6502346994145105,2.650744889852499,53.6775840195131,1.0,1.0,53.4,0.0051847385963708975,0.0,0.0051847385963708975
637,2024-03-05,2024-03-06,20.25,20.34,0.0899999999999998,0.0044345970678657,53.4,53.69,0.2899999999999991,0.0054160184683288,2.6396263520157324,1.0,2.6499169325798952,2.6502346994145105,53.905773786091146,1.0,1.0,53.69,0.004010828079142759,0.0,0.004010828079142759
638,2024-03-06,2024-03-07,20.34,20.35,0.0100000000000015,0.00049152126819,53.69,53.74,0.0500000000000042,0.000930838752867,2.6407862407862406,1.0,2.6497022925539344,2.6499169325798952,53.92580957800087,1.0,1.0,53.74,0.0034516020118214733,0.0,0.0034516020118214733
639,2024-03-07,2024-03-08,20.35,20.56,0.2099999999999973,0.0102665286983602,53.74,54.32,0.5799999999999983,0.0107348800630955,2.6420233463035023,1.0,2.649422266744742,2.6497022925539344,54.47787913490889,1.0,1.0,54.32,0.0029022485912931144,0.0,0.0029022485912931144
640,2024-03-08,2024-03-11,20.56,20.5,-0.0599999999999987,-0.0029225544426018,54.32,54.07,-0.25,-0.0046129798565271,2.637560975609756,1.0,2.6489681600481974,2.649422266744742,54.31315646826721,1.0,1.0,54.07,0.0044869864312354285,0.0,0.0044869864312354285
641,2024-03-11,2024-03-12,20.5,20.42,-0.0799999999999983,-0.0039100734078428,54.07,54.0,-0.0700000000000002,-0.0012954568296391,2.644466209598433,1.0,2.648835555462396,2.6489681600481974,54.09192982818419,1.0,1.0,54.0,0.0017009567780872572,0.0,0.0017009567780872572
642,2024-03-12,2024-03-13,20.42,20.33,-0.0900000000000034,-0.0044171850962643,54.0,53.69,-0.3100000000000023,-0.0057572821297963,2.6409247417609447,1.0,2.6484848853339487,2.648835555462396,53.85082684255051,1.0,1.0,53.69,0.0029909936006526057,0.0,0.0029909936006526057
643,2024-03-13,2024-03-14,20.33,20.01,-0.3199999999999967,-0.015865479044613,53.69,52.9,-0.7899999999999991,-0.0148234255702243,2.64367816091954,1.0,2.6482059157557574,2.6484848853339487,52.996182555532314,1.0,1.0,52.9,0.0018165448396735638,0.0,0.0018165448396735638
644,2024-03-14,2024-03-15,20.01,19.95,-0.0600000000000022,-0.0030030052597696,52.9,52.8,-0.1000000000000014,-0.0018921481520379,2.6466165413533838,1.0,2.647688197186516,2.6482059157557574,52.83170801932736,1.0,1.0,52.8,0.0006003504226952945,0.0,0.0006003504226952945
645,2024-03-15,2024-03-18,19.95,19.95,0.0,0.0,52.8,52.8,0.0,0.0,2.6466165413533838,1.0,2.6471322699569155,2.647688197186516,52.821379533870996,1.0,1.0,52.8,0.00040483345809983113,0.0,0.00040483345809983113
646,2024-03-18,2024-03-19,19.95,19.98,0.0300000000000011,0.001502629884535,52.8,52.85,0.0500000000000042,0.0009465216040308,2.645145145145145,1.0,2.6466466122344157,2.6471322699569155,52.88970275373917,1.0,1.0,52.85,0.0007509526615075752,0.0,0.0007509526615075752
647,2024-03-19,2024-03-20,19.98,20.0,0.0199999999999995,0.0010005003335836,52.85,53.2,0.3500000000000014,0.006600684031352,2.66,1.0,2.6466737752122826,2.6466466122344157,52.93293224468832,1.0,1.0,53.2,-0.005032713472785176,0.0,-0.005032713472785176
648,2024-03-20,2024-03-21,20.0,20.07,0.0700000000000002,0.0034938892542558,53.2,53.3,0.0999999999999943,0.0018779348242001,2.6557050323866465,1.0,2.646502199522378,2.6466737752122826,53.118742668510514,1.0,1.0,53.3,-0.0034064959277547734,0.0,-0.0034064959277547734
649,2024-03-21,2024-03-22,20.07,19.85,-0.2199999999999988,-0.0110221556750472,53.3,52.54,-0.759999999999998,-0.0143615469144049,2.646851385390428,1.0,2.6461234408240926,2.646502199522378,52.533068660519206,1.0,1.0,52.54,-0.0001319337025026262,0.0,-0.0001319337025026262
650,2024-03-22,2024-03-25,19.85,19.76,-0.0899999999999998,-0.0045443148134776,52.54,52.12,-0.4200000000000017,-0.0080260320007494,2.637651821862348,1.0,2.645181604436294,2.6461234408240926,52.28739919068407,1.0,1.0,52.12,0.00320665652863429,0.0,0.00320665652863429
651,2024-03-25,2024-03-26,19.76,19.64,-0.120000000000001,-0.0060913893934019,52.12,51.97,-0.1499999999999985,-0.0028821232362938,2.6461303462321792,1.0,2.644485072967415,2.645181604436294,51.95136671112881,1.0,1.0,51.97,-0.00035860361849672935,0.0,-0.00035860361849672935
652,2024-03-26,2024-03-27,19.64,20.17,0.5300000000000011,0.0266280490398005,51.97,53.38,1.4100000000000037,0.0267695149560277,2.6465047099652947,1.0,2.6442650368359013,2.644485072967415,53.33926392175277,1.0,1.0,53.38,-0.0007634250598950532,0.0,-0.0007634250598950532
653,2024-03-27,2024-03-28,20.17,20.3,0.129999999999999,0.0064245340816212,53.38,53.8,0.4199999999999946,0.0078373231913604,2.650246305418719,1.0,2.6446166734641223,2.6442650368359013,53.6785802477688,1.0,1.0,53.8,-0.002259423293556839,0.0,-0.002259423293556839
654,2024-03-28,2024-04-01,20.3,19.98,-0.3200000000000003,-0.0158891128273342,53.8,52.89,-0.9099999999999966,-0.0170591820898501,2.6471471471471477,1.0,2.644727117241233,2.6446166734641223,52.83944113581317,1.0,1.0,52.89,-0.000956382016161315,0.0,-0.000956382016161315
655,2024-04-01,2024-04-02,19.98,19.74,-0.240000000000002,-0.0120847392150719,52.89,52.19,-0.7000000000000028,-0.0133233794225667,2.64387031408308,1.0,2.644929417718447,2.644727117241233,52.20691329434194,1.0,1.0,52.19,0.0003240190529814784,0.0,0.0003240190529814784
656,2024-04-02,2024-04-03,19.74,19.74,0.0,0.0,52.19,52.21,0.0200000000000031,0.0003831417671391,2.644883485309017,1.0,2.6453217401320464,2.644929417718447,52.210906705762135,1.0,1.0,52.21,1.7366364471666643e-05,0.0,1.7366364471666643e-05
657,2024-04-03,2024-04-04,19.74,19.6,-0.139999999999997,-0.0071174677688638,52.21,51.95,-0.259999999999998,-0.0049923298772245,2.6505102040816326,1.0,2.645865932735341,2.6453217401320464,51.84830610658811,1.0,1.0,51.95,-0.0019594525144732257,0.0,-0.0019594525144732257
658,2024-04-04,2024-04-05,19.6,19.71,0.1099999999999994,0.0055965549281573,51.95,52.22,0.269999999999996,0.0051838457257462,2.6494165398274987,1.0,2.6462974476874037,2.645865932735341,52.150017534213575,1.0,1.0,52.22,-0.0013410455977271327,0.0,-0.0013410455977271327
659,2024-04-05,2024-04-08,19.71,19.92,0.2100000000000008,0.0105981309918232,52.22,53.03,0.8100000000000023,0.0153922278780558,2.66214859437751,1.0,2.647303710091104,2.6462974476874037,52.714245157933085,1.0,1.0,53.03,-0.005972065525823717,0.0,-0.005972065525823717
660,2024-04-08,2024-04-09,19.92,20.2,0.2799999999999976,0.0139583522507068,53.03,53.7,0.6700000000000017,0.0125552103657804,2.6584158415841586,1.0,2.6483464533898244,2.647303710091104,53.4755349438403,1.0,1.0,53.7,-0.004188742971508568,0.0,-0.004188742971508568
661,2024-04-09,2024-04-10,20.2,19.38,-0.8200000000000003,-0.0414409979445389,53.7,51.61,-2.0900000000000034,-0.0396975493541832,2.6630546955624355,1.0,2.6492758776880247,2.6483464533898244,51.324954266694796,1.0,1.0,51.61,-0.005538380309229887,0.0,-0.005538380309229887
662,2024-04-10,2024-04-11,19.38,19.43,0.0500000000000007,0.0025766569267285,51.61,51.75,0.1400000000000005,0.0027089799848427,2.66340710241894,1.0,2.650399995720924,2.6492758776880247,51.47543030347832,1.0,1.0,51.75,-0.005319819801226508,0.0,-0.005319819801226508
663,2024-04-11,2024-04-12,19.43,19.25,-0.1799999999999997,-0.0093072026555554,51.75,51.21,-0.5399999999999991,-0.0104896066710195,2.66025974025974,1.0,2.6512290746879343,2.650399995720924,51.02019991762779,1.0,1.0,51.21,-0.0037131943516184964,0.0,-0.0037131943516184964
664,2024-04-12,2024-04-15,19.25,18.93,-0.3200000000000003,-0.0167630955125617,51.21,50.37,-0.8400000000000034,-0.0165390657168999,2.6608557844690965,1.0,2.65194103684372,2.6512290746879343,50.18776638384259,1.0,1.0,50.37,-0.003624460291960655,0.0,-0.003624460291960655
665,2024-04-15,2024-04-16,18.93,18.67,-0.259999999999998,-0.0138300076676001,50.37,49.75,-0.6199999999999974,-0.0123852961529572,2.6647027316550616,1.0,2.652845346358804,2.65194103684372,49.511739157872256,1.0,1.0,49.75,-0.004800667442198831,0.0,-0.004800667442198831
666,2024-04-16,2024-04-17,18.67,18.53,-0.1400000000000005,-0.0075269172563628,49.75,49.35,-0.3999999999999986,-0.0080726977251111,2.6632487857528333,1.0,2.6537505283891885,2.652845346358804,49.15722426802864,1.0,1.0,49.35,-0.003913945997313447,0.0,-0.003913945997313447
667,2024-04-17,2024-04-18,18.53,18.55,0.0199999999999995,0.0010787487561756,49.35,49.39,0.0399999999999991,0.0008102086730427,2.662533692722372,1.0,2.6538772130253068,2.6537505283891885,49.22707230161945,1.0,1.0,49.39,-0.003304252353393661,0.0,-0.003304252353393661
668,2024-04-18,2024-04-19,18.55,18.66,0.1099999999999994,0.0059124063657535,49.39,49.71,0.3200000000000003,0.0064581455540477,2.663987138263665,1.0,2.654291318319158,2.6538772130253068,49.521348795052226,1.0,1.0,49.71,-0.0038022547212798056,0.0,-0.0038022547212798056
669,2024-04-19,2024-04-22,18.66,18.8,0.1400000000000005,0.0074746744167057,49.71,50.11,0.3999999999999986,0.008014468865052,2.6654255319148934,1.0,2.655220025645381,2.654291318319158,49.90067678440017,1.0,1.0,50.11,-0.004186023492503789,0.0,-0.004186023492503789
670,2024-04-22,2024-04-23,18.8,18.96,0.1600000000000001,0.0084746269909722,50.11,50.61,0.5,0.0099285962543533,2.6693037974683542,1.0,2.6568026244256817,2.655220025645381,50.342971686236424,1.0,1.0,50.61,-0.005290164956100677,0.0,-0.005290164956100677
671,2024-04-23,2024-04-24,18.96,18.96,0.0,0.0,50.61,50.59,-0.019999999999996,-0.0003952569221417,2.6682489451476794,1.0,2.6579085543714562,2.6568026244256817,50.372977759110924,1.0,1.0,50.59,-0.004299052582512749,0.0,-0.004299052582512749
672,2024-04-24,2024-04-25,18.96,18.87,-0.0899999999999998,-0.0047581374464169,50.59,50.35,-0.240000000000002,-0.0047553091392734,2.6682564917859035,1.0,2.658996143462487,2.6579085543714562,50.154734420989385,1.0,1.0,50.35,-0.003885704008342447,0.0,-0.003885704008342447
673,2024-04-25,2024-04-26,18.87,18.86,-0.0100000000000015,-0.0005300821751475,50.35,50.33,-0.0200000000000031,-0.0003972983763027,2.668610816542948,1.0,2.6599143690186984,2.658996143462487,50.1486672657025,1.0,1.0,50.33,-0.0036093816945114033,0.0,-0.0036093816945114033
