BWX_price,IGOV_price,BWX_price_chg,IGOV_price_chg,IGOV/BWX,IGOV/IGOV,IGOV/BWX_moving_avg,IGOV/IGOV_moving_avg,IGOV/BWX_prev_moving_avg,IGOV/IGOV_prev_moving_avg,BWX_scaled_price,IGOV_scaled_price,BWX_scaled_comm,IGOV_scaled_comm,BWX_scaled_price_minus_comm,IGOV_scaled_price_minus_comm,BWX_scaled_price_plus_comm,IGOV_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
21.91,39.56,-0.030000000000001137,-0.07000000000000028,1.8055682336832497,1.0,1.7991299837181536,1.0,1.7988469295084575,1.0,39.4127362255303,39.56,0.008994234647542287,0.005,39.40374199088276,39.555,39.42173046017785,39.565000000000005,39.42173046017785,39.555,0.13326953982215173,0.0033687952432293155,BWX,IGOV,2025-03-12,False
21.91,39.47,0.0,-0.09000000000000341,1.8014605203103604,1.0,1.7989790246660096,1.0,1.7991299837181536,1.0,39.418937943264744,39.47,0.008995649918590767,0.005,39.409942293346155,39.464999999999996,39.42793359318333,39.475,39.42793359318333,39.464999999999996,0.03706640681666329,0.0009391032889957763,BWX,IGOV,2025-03-13,False
21.91,39.42,0.0,-0.04999999999999716,1.7991784573254221,1.0,1.798841217914593,1.0,1.7989790246660096,1.0,39.41563043043227,39.42,0.008994895123330049,0.005,39.40663553530894,39.415,39.4246253255556,39.425000000000004,39.4246253255556,39.415,-0.009625325555603581,-0.00024417365691536226,BWX,IGOV,2025-03-14,False
22.03,39.64,0.120000000000001,0.21999999999999886,1.7993645029505219,1.0,1.7985425309590357,1.0,1.798841217914593,1.0,39.628472030658486,39.64,0.008994206089572965,0.005,39.61947782456891,39.635,39.63746623674806,39.645,39.63746623674806,39.635,-0.002466236748063011,-6.221586145466728e-05,BWX,IGOV,2025-03-17,False
22.01,39.79,-0.019999999999999574,0.14999999999999858,1.8078146297137663,1.0,1.7988315048129018,1.0,1.7985425309590357,1.0,39.58592110640838,39.79,0.008992712654795178,0.005,39.57692839375358,39.785,39.59491381906317,39.795,39.59491381906317,39.785,0.19008618093682372,0.004777235007208437,BWX,IGOV,2025-03-18,False
22.04,39.78,0.029999999999997584,-0.00999999999999801,1.8049001814882033,1.0,1.799271138539768,1.0,1.7988315048129018,1.0,39.646246366076355,39.78,0.00899415752406451,0.005,39.63725220855229,39.775,39.65524052360042,39.785000000000004,39.65524052360042,39.775,0.11975947639957951,0.003010544906977866,BWX,IGOV,2025-03-19,False
21.96,39.57,-0.0799999999999983,-0.21000000000000085,1.8019125683060109,1.0,1.7994173649311491,1.0,1.799271138539768,1.0,39.511994202333305,39.57,0.00899635569269884,0.005,39.5029978466406,39.565,39.52099055802601,39.575,39.52099055802601,39.565,0.044009441973990704,0.0011121921145815189,BWX,IGOV,2025-03-20,False
21.89,39.49,-0.07000000000000028,-0.0799999999999983,1.8040201005025127,1.0,1.7996780851606846,1.0,1.7994173649311491,1.0,39.389246118342854,39.49,0.008997086824655746,0.005,39.3802490315182,39.485,39.39824320516751,39.495000000000005,39.39824320516751,39.485,0.08675679483248899,0.002196930737718131,BWX,IGOV,2025-03-21,False
21.8,39.61,-0.08999999999999986,0.11999999999999744,1.8169724770642202,1.0,1.8009816722491903,1.0,1.7996780851606846,1.0,39.23298225650293,39.61,0.008998390425803424,0.005,39.22398386607713,39.605,39.24198064692873,39.615,39.24198064692873,39.605,0.363019353071266,0.00916484102679288,BWX,IGOV,2025-03-24,False
21.79,39.37,-0.010000000000001563,-0.240000000000002,1.806792106470858,1.0,1.8016046413752924,1.0,1.8009816722491903,1.0,39.243390638309855,39.37,0.009004908361245952,0.005,39.234385729948606,39.364999999999995,39.2523955466711,39.375,39.2523955466711,39.364999999999995,0.11260445332889191,0.0028601588348715246,BWX,IGOV,2025-03-25,False
21.72,39.16,-0.07000000000000028,-0.21000000000000085,1.8029465930018416,1.0,1.8017702692870494,1.0,1.8016046413752924,1.0,39.13085281067135,39.16,0.009008023206876463,0.005,39.121844787464475,39.154999999999994,39.139860833878224,39.165,39.139860833878224,39.154999999999994,0.015139166121770131,0.00038659770484601974,BWX,IGOV,2025-03-26,False
21.72,39.23,0.0,0.07000000000000028,1.8061694290976058,1.0,1.8023830284321094,1.0,1.8017702692870494,1.0,39.13445024891471,39.23,0.009008851346435247,0.005,39.125441397568274,39.224999999999994,39.14345910026115,39.235,39.14345910026115,39.224999999999994,0.08154089973884737,0.002078534278329018,BWX,IGOV,2025-03-27,False
21.85,39.49,0.13000000000000256,0.2600000000000051,1.8073226544622425,1.0,1.8030860324057987,1.0,1.8023830284321094,1.0,39.3820691712416,39.49,0.009011915142160548,0.005,39.373057256099436,39.485,39.39108108638376,39.495000000000005,39.39108108638376,39.485,0.0939189136162426,0.0023782961158835807,BWX,IGOV,2025-03-28,False
21.86,39.42,0.00999999999999801,-0.07000000000000028,1.8032936870997256,1.0,1.8034299447019613,1.0,1.8030860324057987,1.0,39.41546066839076,39.42,0.009015430162028994,0.005,39.40644523822873,39.415,39.42447609855279,39.425000000000004,39.42447609855279,39.415,-0.009476098552788415,-0.0002403880911412586,BWX,IGOV,2025-03-31,False
21.87,39.53,0.010000000000001563,0.10999999999999943,1.8074988568815729,1.0,1.8041347088928106,1.0,1.8034299447019613,1.0,39.441012890631896,39.53,0.009017149723509806,0.005,39.431995740908384,39.525,39.45003004035541,39.535000000000004,39.45003004035541,39.525,0.07496995964459074,0.0018965332568831456,BWX,IGOV,2025-04-01,True
21.92,39.69,0.05000000000000071,0.1599999999999966,1.8106751824817515,1.0,1.8044858196150717,1.0,1.8041347088928106,1.0,39.54663281893041,39.69,0.009020673544464054,0.005,39.53761214538595,39.684999999999995,39.555653492474875,39.695,39.555653492474875,39.684999999999995,0.12934650752512056,0.0032589193128022315,BWX,IGOV,2025-04-02,False
22.41,40.53,0.48999999999999844,0.8400000000000034,1.8085676037483267,1.0,1.804978097566066,1.0,1.8044858196150717,1.0,40.43852721757376,40.53,0.009022429098075359,0.005,40.42950478847568,40.525,40.44754964667183,40.535000000000004,40.44754964667183,40.525,0.07745035332816741,0.00191093889287361,BWX,IGOV,2025-04-03,False
22.31,40.25,-0.10000000000000142,-0.28000000000000114,1.8041237113402062,1.0,1.8052663999213976,1.0,1.804978097566066,1.0,40.269061356698934,40.25,0.00902489048783033,0.005,40.260036466211105,40.245,40.278086247186764,40.255,40.255,40.260036466211105,0.0050364662111022085,0.00012512959530688717,IGOV,BWX,2025-04-04,False
22.06,39.85,-0.25,-0.3999999999999986,1.8064369900271988,1.0,1.8055654183725292,1.0,1.8052663999213976,1.0,39.82417678226603,39.85,0.009026331999606988,0.005,39.81515045026642,39.845,39.833203114265636,39.855000000000004,39.833203114265636,39.845,0.011796885734362661,0.00029603226435038045,BWX,IGOV,2025-04-07,False
22.1,39.93,0.0400000000000027,0.0799999999999983,1.8067873303167419,1.0,1.8055902908136168,1.0,1.8055654183725292,1.0,39.9029957460329,39.93,0.009027827091862646,0.005,39.89396791894104,39.925,39.91202357312476,39.935,39.91202357312476,39.925,0.012976426875233926,0.00032497938580600865,BWX,IGOV,2025-04-08,False
21.91,39.92,-0.19000000000000128,-0.00999999999999801,1.8219990871748062,1.0,1.8064118334881947,1.0,1.8055902908136168,1.0,39.56048327172634,39.92,0.009027951454068085,0.005,39.551455320272275,39.915,39.569511223180406,39.925000000000004,39.569511223180406,39.915,0.3454887768195931,0.008654528477444717,BWX,IGOV,2025-04-09,False
