SPTL_price,SCHQ_price,VGLT_price,TLT_price,SPTL_price_chg,SCHQ_price_chg,VGLT_price_chg,TLT_price_chg,TLT/SPTL,TLT/SCHQ,TLT/VGLT,TLT/TLT,TLT/SPTL_moving_avg,TLT/SCHQ_moving_avg,TLT/VGLT_moving_avg,TLT/TLT_moving_avg,TLT/SPTL_prev_moving_avg,TLT/SCHQ_prev_moving_avg,TLT/VGLT_prev_moving_avg,TLT/TLT_prev_moving_avg,SPTL_scaled_price,SCHQ_scaled_price,VGLT_scaled_price,TLT_scaled_price,SPTL_scaled_comm,SCHQ_scaled_comm,VGLT_scaled_comm,TLT_scaled_comm,SPTL_scaled_price_minus_comm,SCHQ_scaled_price_minus_comm,VGLT_scaled_price_minus_comm,TLT_scaled_price_minus_comm,SPTL_scaled_price_plus_comm,SCHQ_scaled_price_plus_comm,VGLT_scaled_price_plus_comm,TLT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
26.45,31.77,55.86,87.9,0.10999999999999943,0.14000000000000057,0.240000000000002,0.37000000000000455,3.3232514177693764,2.7667610953729938,1.573576799140709,1.0,3.3263387865292318,2.769584519385298,1.574563204246124,1.0,3.3265603964317227,2.769639321759505,1.574655762291942,1.0,87.98752248561907,87.99144125229947,87.96027088162788,87.9,0.016632801982158614,0.013848196608797525,0.00787327881145971,0.005,87.97088968363691,87.97759305569068,87.95239760281642,87.89500000000001,88.00415528760122,88.00528944890826,87.96814416043934,87.905,87.905,87.97759305569068,0.07259305569067465,0.0008258595641714976,TLT,SCHQ,2025-05-07,False
26.17,31.43,55.27,86.92,-0.2799999999999976,-0.33999999999999986,-0.5899999999999963,-0.980000000000004,3.3213603362628965,2.765510658606427,1.5726433870092273,1.0,3.3254834374520685,2.7690440573140576,1.574213859199145,1.0,3.3263387865292318,2.769584519385298,1.574563204246124,1.0,87.05028604347,87.04804144427992,87.02610829868327,86.92,0.016631693932646158,0.01384792259692649,0.00787281602123062,0.005,87.03365434953734,87.034193521683,87.01823548266204,86.915,87.06691773740265,87.06188936687684,87.0339811147045,86.925,86.925,87.034193521683,0.10919352168299667,0.001256253125667242,TLT,SCHQ,2025-05-08,False
26.21,31.48,55.36,87.05,0.03999999999999915,0.05000000000000071,0.0899999999999963,0.12999999999999545,3.321251430751621,2.7652477763659467,1.572434971098266,1.0,3.3256089890203713,2.7692112080371163,1.5742719713904219,1.0,3.3254834374520685,2.7690440573140576,1.574213859199145,1.0,87.16092089561872,87.16950692424653,87.14847924526467,87.05,0.016627417187260345,0.013845220286570288,0.007871069295995726,0.005,87.14429347843145,87.15566170395996,87.14060817596867,87.045,87.17754831280598,87.1833521445331,87.15635031456067,87.05499999999999,87.05499999999999,87.15566170395996,0.10066170395997176,0.0011563665015505084,TLT,SCHQ,2025-05-09,False
25.98,31.2,54.87,86.24,-0.23000000000000043,-0.28000000000000114,-0.490000000000002,-0.8100000000000023,3.3194765204003076,2.764102564102564,1.5717149626389648,1.0,3.325126876343069,2.7688799842014284,1.574053075952626,1.0,3.3256089890203713,2.7692112080371163,1.5742719713904219,1.0,86.39932153474925,86.39938969075803,86.38030307019244,86.24,0.016628044945101856,0.013846056040185581,0.00787135985695211,0.005,86.38269348980414,86.38554363471785,86.37243171033549,86.235,86.41594957969436,86.41323574679821,86.38817443004939,86.24499999999999,86.24499999999999,86.38554363471785,0.1405436347178579,0.0016296803654668127,TLT,SCHQ,2025-05-12,False
25.87,31.08,54.64,85.89,-0.10999999999999943,-0.120000000000001,-0.22999999999999687,-0.3499999999999943,3.3200618477000385,2.7635135135135136,1.5719253294289897,1.0,3.3247611474352943,2.7685466380347483,1.573910814441351,1.0,3.325126876343069,2.7688799842014284,1.574053075952626,1.0,86.0210322909952,86.05678990898039,86.00626007005148,85.89,0.016625634381715344,0.013844399921007142,0.00787026537976313,0.005,86.00440665661348,86.04294550905938,85.99838980467172,85.885,86.0376579253769,86.0706343089014,86.01413033543125,85.895,85.895,86.04294550905938,0.14794550905938308,0.0017224998144066024,TLT,SCHQ,2025-05-13,False
25.72,30.9,54.33,85.32,-0.15000000000000213,-0.17999999999999972,-0.3100000000000023,-0.5700000000000074,3.317262830482115,2.761165048543689,1.5704030922142462,1.0,3.324235505329238,2.7681312228491928,1.5736686372134983,1.0,3.3247611474352943,2.7685466380347483,1.573910814441351,1.0,85.51285671203577,85.54809111527372,85.5105745485986,85.32,0.01662380573717647,0.013842733190173742,0.007869554072206755,0.005,85.49623290629859,85.53424838208355,85.5027049945264,85.315,85.52948051777295,85.5619338484639,85.5184441026708,85.32499999999999,85.32499999999999,85.53424838208355,0.20924838208355823,0.002452512682648362,TLT,SCHQ,2025-05-14,False
25.95,31.17,54.8,86.07,0.23000000000000043,0.2700000000000031,0.46999999999999886,0.75,3.3167630057803468,2.7613089509143403,1.5706204379562043,1.0,3.3237648043941497,2.7676494473010913,1.5734498820469247,1.0,3.324235505329238,2.7681312228491928,1.5736686372134983,1.0,86.26391136329372,86.28265021620935,86.2370413192997,86.07,0.01662117752664619,0.013840656114245965,0.007868343186067491,0.005,86.24729018576707,86.26880956009511,86.22917297611365,86.065,86.28053254082036,86.29649087232359,86.24490966248577,86.07499999999999,86.07499999999999,86.26880956009511,0.19380956009511863,0.002251766702627148,TLT,SCHQ,2025-05-15,False
26.01,31.23,54.9,86.3,0.060000000000002274,0.05999999999999872,0.10000000000000142,0.23000000000000398,3.3179546328335254,2.7633685558757604,1.5719489981785064,1.0,3.323445293346878,2.767364853899055,1.5733616073963392,1.0,3.3237648043941497,2.7676494473010913,1.5734498820469247,1.0,86.45112256229184,86.43369223921309,86.38239852437617,86.3,0.01661882402197075,0.013838247236505457,0.007867249410234624,0.005,86.43450373826987,86.41985399197658,86.37453127496593,86.295,86.46774138631382,86.4475304864496,86.39026577378641,86.30499999999999,86.30499999999999,86.43450373826987,0.12950373826987516,0.001500622691423814,TLT,SPTL,2025-05-16,False
25.93,31.14,54.74,86.05,-0.08000000000000185,-0.08999999999999986,-0.1599999999999966,-0.25,3.3185499421519475,2.7633269107257545,1.57197661673365,1.0,3.323413701299709,2.7673563922373994,1.5733642035410091,1.0,3.323445293346878,2.767364853899055,1.5733616073963392,1.0,86.17693645648454,86.17574155041657,86.12581438887561,86.05,0.01661722646673439,0.013836824269495276,0.007866808036981697,0.005,86.1603192300178,86.16190472614709,86.11794758083863,86.045,86.19355368295128,86.18957837468606,86.13368119691259,86.05499999999999,86.05499999999999,86.16190472614709,0.10690472614709279,0.0012423559110644137,TLT,SCHQ,2025-05-19,False
25.76,30.94,54.38,85.43,-0.16999999999999815,-0.1999999999999993,-0.35999999999999943,-0.6199999999999903,3.31638198757764,2.7611506140917905,1.5709819786686283,1.0,3.3232443169933696,2.7672228075696657,1.573309412272659,1.0,3.323413701299709,2.7673563922373994,1.5733642035410091,1.0,85.61113694548051,85.62200677582514,85.55954538856008,85.43,0.016617068506498543,0.013836781961186997,0.007866821017705045,0.005,85.594519876974,85.60816999386395,85.55167856754238,85.42500000000001,85.62775401398702,85.63584355778633,85.56741220957778,85.435,85.435,85.60816999386395,0.17316999386395082,0.0020270396097852137,TLT,SCHQ,2025-05-20,False
25.35,30.46,53.54,83.97,-0.41000000000000014,-0.4800000000000004,-0.8400000000000034,-1.460000000000008,3.312426035502958,2.756730137885752,1.5683601045946955,1.0,3.3226684356699265,2.7668072561992285,1.5730749224564562,1.0,3.3232443169933696,2.7672228075696657,1.573309412272659,1.0,84.24424343578193,84.28960671857202,84.23498593307816,83.97,0.01661622158496685,0.013836114037848329,0.007866547061363294,0.005,84.22762721419696,84.27577060453417,84.2271193860168,83.965,84.2608596573669,84.30344283260986,84.24285248013953,83.975,83.975,84.27577060453417,0.30077060453417914,0.003581881678387271,TLT,SCHQ,2025-05-21,False
25.48,30.6,53.81,84.41,0.129999999999999,0.14000000000000057,0.2700000000000031,0.4399999999999977,3.312794348508634,2.7584967320261438,1.5686675339156289,1.0,3.322005853811529,2.7662946908551325,1.572778820208626,1.0,3.3226684356699265,2.7668072561992285,1.5730749224564562,1.0,84.66159174086972,84.6643020396964,84.64716157738191,84.41,0.016613342178349633,0.013834036280996142,0.007865374612282282,0.005,84.64497839869138,84.6504680034154,84.63929620276963,84.405,84.67820508304807,84.67813607597739,84.65502695199419,84.41499999999999,84.41499999999999,84.6504680034154,0.23546800341540575,0.0027895747354034564,TLT,SCHQ,2025-05-22,False
25.55,30.68,53.94,84.55,0.07000000000000028,0.0799999999999983,0.12999999999999545,0.14000000000000057,3.3091976516634047,2.7558670143415904,1.5674823878383388,1.0,3.3209426940567446,2.7656300976469783,1.572363717831353,1.0,3.322005853811529,2.7662946908551325,1.572778820208626,1.0,84.87724956488456,84.86992111543546,84.83568956205328,84.55,0.016610029269057646,0.013831473454275663,0.00786389410104313,0.005,84.8606395356155,84.85608964198119,84.82782566795223,84.545,84.89385959415362,84.88375258888973,84.84355345615432,84.55499999999999,84.55499999999999,84.8606395356155,0.30563953561551216,0.003614896932176371,TLT,SPTL,2025-05-23,False
25.86,31.06,54.61,85.73,0.3099999999999987,0.379999999999999,0.6700000000000017,1.1800000000000068,3.315158546017015,2.7601416613007084,1.5698590001831167,1.0,3.3200650028777146,2.7649979990629125,1.572004411140932,1.0,3.3209426940567446,2.7656300976469783,1.572363717831353,1.0,85.87957806830741,85.90047083291515,85.86678263077019,85.73,0.016604713470283722,0.013828150488234893,0.007861818589156765,0.005,85.86297335483712,85.88664268242691,85.85892081218103,85.72500000000001,85.8961827817777,85.91429898340338,85.87464444935935,85.735,85.735,85.88664268242691,0.15164268242691037,0.0017688403409181193,TLT,SCHQ,2025-05-27,False
25.73,30.93,54.36,85.36,-0.129999999999999,-0.129999999999999,-0.25,-0.37000000000000455,3.317528177225029,2.7597801487229225,1.5702722590139808,1.0,3.319213130777783,2.764260460820806,1.5716166944905114,1.0,3.3200650028777146,2.7649979990629125,1.572004411140932,1.0,85.42527252404359,85.52138811101588,85.45415978962106,85.36,0.016600325014388573,0.013824989995314563,0.007860022055704659,0.005,85.4086721990292,85.50756312102057,85.44629976756535,85.355,85.44187284905799,85.5352131010112,85.46201981167677,85.365,85.365,85.50756312102057,0.14256312102057223,0.0016701396558173878,TLT,SCHQ,2025-05-28,False
25.96,31.18,54.82,86.15,0.23000000000000043,0.25,0.46000000000000085,0.7900000000000063,3.318567026194145,2.762989095574086,1.5715067493615469,1.0,3.318840366845855,2.763005116596706,1.5714886540557034,1.0,3.319213130777783,2.764260460820806,1.5716166944905114,1.0,86.16677287499124,86.18964116839274,86.15602719196984,86.15,0.016596065653888915,0.01382130230410403,0.007858083472452558,0.005,86.15017680933735,86.17581986608863,86.14816910849738,86.14500000000001,86.18336894064512,86.20346247069685,86.1638852754423,86.155,86.155,86.17581986608863,0.020819866088629624,0.00024166994879430787,TLT,SCHQ,2025-05-29,False
26.01,31.24,54.97,86.28,0.05000000000000071,0.05999999999999872,0.14999999999999858,0.12999999999999545,3.3171856978085352,2.7618437900128043,1.569583409132254,1.0,3.318239441526071,2.762519181097346,1.571202282771641,1.0,3.318840366845855,2.763005116596706,1.5714886540557034,1.0,86.32303794166069,86.31627984248108,86.38473131344202,86.28,0.016594201834229275,0.01381502558298353,0.007857443270278517,0.005,86.30644373982646,86.3024648168981,86.37687387017174,86.275,86.33963214349491,86.33009486806407,86.3925887567123,86.285,86.285,86.37687387017174,0.09187387017173876,0.0010648339148323918,TLT,VGLT,2025-05-30,False
25.7,30.83,54.26,85.16,-0.3100000000000023,-0.41000000000000014,-0.7100000000000009,-1.1200000000000045,3.3136186770428013,2.7622445669802143,1.5694802801326944,1.0,3.3177650723479077,2.7622996529026795,1.5709805666024594,1.0,3.318239441526071,2.762519181097346,1.571202282771641,1.0,85.27875364722003,85.16846635323118,85.25343586318924,85.16,0.016591197207630356,0.013812595905486731,0.007856011413858204,0.005,85.2621624500124,85.15465375732569,85.24557985177537,85.155,85.29534484442766,85.18227894913667,85.2612918746031,85.16499999999999,85.16499999999999,85.2621624500124,0.09716245001240509,0.0011409399954486273,TLT,SPTL,2025-06-02,True
25.67,30.79,54.19,85.01,-0.029999999999997584,-0.03999999999999915,-0.07000000000000028,-0.14999999999999147,3.3116478379431245,2.760961351088016,1.5687396198560621,1.0,3.3171760356736355,2.7620909851163513,1.5707946204142964,1.0,3.3177650723479077,2.7622996529026795,1.5709805666024594,1.0,85.1670294071708,85.0512063128735,85.13143690418727,85.01,0.01658882536173954,0.013811498264513397,0.007854902833012297,0.005,85.15044058180906,85.03739481460899,85.12358200135425,85.00500000000001,85.18361823253254,85.06501781113802,85.13929180702029,85.015,85.015,85.15044058180906,0.13544058180906404,0.0015932311705571583,TLT,SPTL,2025-06-03,False
26.05,31.27,55.02,86.39,0.379999999999999,0.4800000000000004,0.8300000000000054,1.3799999999999955,3.316314779270633,2.76271186440678,1.5701563067975282,1.0,3.316837636444305,2.76186110252259,1.5706167111946618,1.0,3.3171760356736355,2.7620909851163513,1.5707946204142964,1.0,86.41243572929821,86.3705851045883,86.4251200151946,86.39,0.01658588017836818,0.013810454925581757,0.007853973102071482,0.005,86.39584984911984,86.35677464966273,86.41726604209252,86.385,86.42902160947658,86.38439555951388,86.43297398829667,86.395,86.38439555951388,86.41726604209252,0.032870482578644555,0.00038048943834523155,SCHQ,VGLT,2025-06-04,False
26.05,31.25,55.02,86.45,0.0,-0.019999999999999574,0.0,0.060000000000002274,3.3186180422264875,2.7664,1.5712468193384224,1.0,3.31660596766716,2.76184304775394,1.5705002122045477,1.0,3.316837636444305,2.76186110252259,1.5706167111946618,1.0,86.40362042937414,86.30815945383094,86.4153314499303,86.45,0.016584188182221526,0.013809305512612951,0.00785308355597331,0.005,86.38703624119192,86.29435014831833,86.40747836637433,86.44500000000001,86.42020461755637,86.32196875934355,86.42318453348628,86.455,86.32196875934355,86.44500000000001,0.12303124065645932,0.0014231491111215651,SCHQ,TLT,2025-06-05,False
25.73,30.88,54.35,85.35,-0.3200000000000003,-0.370000000000001,-0.6700000000000017,-1.1000000000000085,3.3171395258453167,2.763924870466321,1.5703771849126034,1.0,3.3163949271462814,2.7617637583469348,1.5703869020997163,1.0,3.31660596766716,2.76184304775394,1.5705002122045477,1.0,85.33627154807603,85.28571331464167,85.35668653331717,85.35,0.016583029838335803,0.013809215238769702,0.007852501061022739,0.005,85.3196885182377,85.2719040994029,85.34883403225615,85.345,85.35285457791436,85.29952252988043,85.3645390343782,85.35499999999999,85.29952252988043,85.34883403225615,0.04931150237571558,0.0005777563254331058,SCHQ,VGLT,2025-06-06,False
25.76,30.92,54.42,85.44,0.030000000000001137,0.0400000000000027,0.07000000000000028,0.09000000000000341,3.3167701863354035,2.763260025873221,1.5700110253583242,1.0,3.3161708649254704,2.7616643708222983,1.5702657048127193,1.0,3.3163949271462814,2.7617637583469348,1.5703869020997163,1.0,85.43033332328821,85.39373540808722,85.46045521226657,85.44,0.016581974635731408,0.013808818791734675,0.007851934510498582,0.005,85.41375134865248,85.3799265892955,85.45260327775607,85.435,85.44691529792394,85.40754422687895,85.46830714677706,85.445,85.40754422687895,85.45260327775607,0.04505905087711426,0.000527376531801431,SCHQ,VGLT,2025-06-09,False
25.87,31.05,54.65,85.88,0.10999999999999943,0.129999999999999,0.22999999999999687,0.4399999999999977,3.3196752995747967,2.7658615136876006,1.5714547118023787,1.0,3.316180803884195,2.7617523183015504,1.57025269227089,1.0,3.3161708649254704,2.7616643708222983,1.5702657048127193,1.0,85.78934027562192,85.74967871403237,85.8150207680151,85.88,0.016580854324627352,0.013808321854111492,0.007851328524063598,0.005,85.7727594212973,85.73587039217826,85.80716943949103,85.875,85.80592112994655,85.76348703588648,85.82287209653917,85.88499999999999,85.76348703588648,85.875,0.11151296411351552,0.0012984741978751225,SCHQ,TLT,2025-06-10,False
25.97,31.17,54.85,86.14,0.09999999999999787,0.120000000000001,0.20000000000000284,0.2600000000000051,3.316904120138622,2.763554700032082,1.570464904284412,1.0,3.3160229175061238,2.761754377627479,1.5701796710136613,1.0,3.316180803884195,2.7617523183015504,1.57025269227089,1.0,86.12121547687254,86.08381976145934,86.12836017105832,86.14,0.016580904019420976,0.013808761591507752,0.00785126346135445,0.005,86.10463457285312,86.07001099986783,86.12050890759697,86.135,86.13779638089196,86.09762852305084,86.13621143451967,86.145,86.09762852305084,86.135,0.03737147694916132,0.0004338457969487035,SCHQ,TLT,2025-06-11,False
26.26,31.52,55.46,87.17,0.2900000000000027,0.34999999999999787,0.6099999999999994,1.0300000000000011,3.3194973343488194,2.765545685279188,1.5717634331049406,1.0,3.316134642699459,2.7619734094642534,1.570247688058196,1.0,3.3160229175061238,2.761754377627479,1.5701796710136613,1.0,87.07876181371081,87.05049798281813,87.08216455441766,87.17,0.016580114587530618,0.013808771888137394,0.007850898355068307,0.005,87.06218169912329,87.03668921092999,87.07431365606259,87.165,87.09534192829834,87.06430675470627,87.09001545277273,87.175,87.06430675470627,87.165,0.10069324529374057,0.001155136460866589,SCHQ,TLT,2025-06-12,False
26.02,31.22,54.94,86.33,-0.240000000000002,-0.3000000000000007,-0.5200000000000031,-0.8400000000000034,3.3178324365872407,2.765214606021781,1.5713505642519112,1.0,3.3161881142398038,2.762168692219626,1.5702841943729813,1.0,3.316134642699459,2.7619734094642534,1.570247688058196,1.0,86.28582340303991,86.22880984347398,86.26940798191728,86.33,0.016580673213497293,0.013809867047321267,0.007851238440290979,0.005,86.26924272982642,86.21499997642665,86.26155674347699,86.325,86.30240407625341,86.24261971052131,86.27725922035758,86.335,86.24261971052131,86.325,0.08238028947869225,0.0009542486908223358,SCHQ,TLT,2025-06-13,False
25.81,30.96,54.49,85.46,-0.21000000000000085,-0.259999999999998,-0.44999999999999574,-0.8700000000000045,3.311119721038357,2.7603359173126614,1.5683611671866395,1.0,3.3158463686500452,2.7620170602914706,1.5701048028233877,1.0,3.3161881142398038,2.762168692219626,1.5702841943729813,1.0,85.59081522852934,85.51674271111962,85.56478575138375,85.46,0.016580940571199018,0.01381084346109813,0.007851420971864906,0.005,85.57423428795813,85.50293186765852,85.55693433041189,85.455,85.60739616910054,85.53055355458072,85.57263717235561,85.46499999999999,85.46499999999999,85.57423428795813,0.10923428795814516,0.0012781919957657987,TLT,SPTL,2025-06-16,False
26.09,31.31,55.09,86.5,0.28000000000000114,0.34999999999999787,0.6000000000000014,1.0400000000000063,3.315446531238022,2.76269562440115,1.5701579233980758,1.0,3.315691198104349,2.761985495975241,1.5700138681566091,1.0,3.3158463686500452,2.7620170602914706,1.5701048028233877,1.0,86.51043175807968,86.47875415772594,86.49707358754044,86.5,0.016579231843250226,0.013810085301457354,0.007850524014116938,0.005,86.49385252623642,86.46494407242449,86.48922306352632,86.495,86.52701098992293,86.4925642430274,86.50492411155456,86.505,86.4925642430274,86.495,0.002435756972602121,2.8159040145689262e-05,SCHQ,TLT,2025-06-17,False
26.11,31.33,55.15,86.65,0.019999999999999574,0.019999999999999574,0.05999999999999517,0.15000000000000568,3.3186518575258526,2.7657197574210026,1.5711695376246602,1.0,3.31580469160176,2.762213953141701,1.5700232461044108,1.0,3.315691198104349,2.761985495975241,1.5700138681566091,1.0,86.57269718250456,86.5330055889043,86.58626482883699,86.65,0.016578455990521747,0.013809927479876206,0.007850069340783045,0.005,86.55611872651403,86.51919566142442,86.57841475949621,86.64500000000001,86.58927563849508,86.54681551638419,86.59411489817776,86.655,86.54681551638419,86.64500000000001,0.09818448361582455,0.001133115794758506,SCHQ,TLT,2025-06-18,False
26.07,31.29,55.08,86.49,-0.03999999999999915,-0.03999999999999915,-0.07000000000000028,-0.1600000000000108,3.3176064441887223,2.7641418983700863,1.5702614379084967,1.0,3.3160637120360485,2.7625845411659182,1.5701183127701008,1.0,3.31580469160176,2.762213953141701,1.5700232461044108,1.0,86.44302831005788,86.42967459380382,86.47688039543094,86.49,0.0165790234580088,0.013811069765708506,0.007850116230522054,0.005,86.42644928659988,86.41586352403812,86.46903027920041,86.485,86.45960733351589,86.44348566356953,86.48473051166147,86.49499999999999,86.44348566356953,86.485,0.04151433643046687,0.00047999001538289826,SCHQ,TLT,2025-06-20,False
26.19,31.42,55.29,86.77,0.120000000000001,0.13000000000000256,0.21000000000000085,0.28000000000000114,3.313096601756395,2.761616804583068,1.5693615482003977,1.0,3.316078824698436,2.762740544793764,1.570153013484339,1.0,3.3160637120360485,2.7625845411659182,1.5701183127701008,1.0,86.84770861822412,86.80040628343316,86.81184151305888,86.77,0.016580318560180243,0.013812922705829591,0.007850591563850505,0.005,86.83112829966394,86.78659336072734,86.80399092149503,86.765,86.86428893678429,86.81421920613899,86.81969210462273,86.77499999999999,86.77499999999999,86.83112829966394,0.056128299663953385,0.0006468629672001082,TLT,SPTL,2025-06-23,False
26.34,31.62,55.65,87.4,0.14999999999999858,0.1999999999999993,0.35999999999999943,0.6300000000000097,3.318147304479879,2.7640733712839975,1.5705300988319857,1.0,3.3165263073392603,2.7631508626408845,1.5703053990340217,1.0,3.316078824698436,2.762740544793764,1.570153013484339,1.0,87.3455162425568,87.35785602637881,87.37901520040347,87.4,0.01658039412349218,0.01381370272396882,0.007850765067421696,0.005,87.3289358484333,87.34404232365485,87.37116443533606,87.39500000000001,87.36209663668029,87.37166972910278,87.38686596547089,87.405,87.36209663668029,87.39500000000001,0.03290336331971844,0.000376468687868632,SPTL,TLT,2025-06-24,False
26.35,31.64,55.68,87.51,0.010000000000001563,0.019999999999999574,0.030000000000001137,0.10999999999999943,3.3210626185958256,2.765802781289507,1.5716594827586208,1.0,3.3168215109682,2.7634339186403247,1.5703954231627968,1.0,3.3165263073392603,2.7631508626408845,1.5703053990340217,1.0,87.39046819838951,87.42609329395759,87.43460461821432,87.51,0.016582631536696302,0.013815754313204422,0.007851526995170109,0.005,87.37388556685282,87.41227753964439,87.42675309121915,87.50500000000001,87.4070508299262,87.43990904827079,87.44245614520949,87.515,87.4070508299262,87.50500000000001,0.09794917007380377,0.0011192911675671781,SPTL,TLT,2025-06-25,False
26.48,31.78,55.92,87.95,0.129999999999999,0.14000000000000057,0.240000000000002,0.4399999999999977,3.3213746223564957,2.76746381371932,1.572782546494993,1.0,3.317013833224774,2.763818101890144,1.5705209375368472,1.0,3.3168215109682,2.7634339186403247,1.5703954231627968,1.0,87.82943361043795,87.82192993438952,87.8165120632636,87.95,0.016584107554841,0.013817169593201624,0.007851977115813985,0.005,87.81284950288311,87.80811276479632,87.80866008614778,87.94500000000001,87.84601771799278,87.83574710398271,87.82436404037942,87.955,87.82436404037942,87.94500000000001,0.12063595962058571,0.0013716425198474782,VGLT,TLT,2025-06-26,False
26.31,31.6,55.61,87.39,-0.1700000000000017,-0.17999999999999972,-0.3100000000000023,-0.5600000000000023,3.321550741163056,2.765506329113924,1.5714799496493437,1.0,3.3171630189732193,2.763943963567136,1.5705195975512372,1.0,3.317013833224774,2.763818101890144,1.5705209375368472,1.0,87.2706339521438,87.33665201972856,87.33666933642407,87.39,0.01658506916612387,0.01381909050945072,0.007852604687684237,0.005,87.25404888297767,87.3228329292191,87.32881673173638,87.385,87.28721902130992,87.35047111023802,87.34452194111175,87.395,87.28721902130992,87.385,0.09778097869008207,0.0011189035208843353,SPTL,TLT,2025-06-27,False
