FALN_price,ANGL_price,FALN_price_chg,ANGL_price_chg,ANGL/FALN,ANGL/ANGL,ANGL/FALN_moving_avg,ANGL/ANGL_moving_avg,ANGL/FALN_prev_moving_avg,ANGL/ANGL_prev_moving_avg,FALN_scaled_price,ANGL_scaled_price,FALN_scaled_comm,ANGL_scaled_comm,FALN_scaled_price_minus_comm,ANGL_scaled_price_minus_comm,FALN_scaled_price_plus_comm,ANGL_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,FALN_shs_per_unit,ANGL_shs_per_unit,FALN_current_shs,ANGL_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,FALN_tgt_shs,ANGL_tgt_shs,FALN_tgt_inv_amt,ANGL_tgt_inv_amt,gross_inv_amt,net_inv_amt,FALN_shs_to_trade,ANGL_shs_to_trade,FALN_shs_to_buy,ANGL_shs_to_buy,FALN_shs_to_sell,ANGL_shs_to_sell,FALN_daily_comm,ANGL_daily_comm,daily_comm,FALN_daily_profit,ANGL_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
27.32,29.37,0.0599999999999987,0.0400000000000027,1.0750366032210834,1.0,1.076242150981405,1.0,1.076344986995194,1.0,29.4057450447087,29.37,0.0053817249349759,0.005,29.40036331977372,29.365,29.41112676964368,29.375,29.375,29.40036331977372,0.0253633197737208,0.0008635791547061,ANGL,FALN,2025-08-26,False,3665.0,3405.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3665,3405,0.0,0.0,0.0,0.0,-3665,3405,0,3405,3665,0,-18.325,-17.025,-35.349999999999994,0.0,0.0,0.0,-35.349999999999994,871.0800000000066
27.35,29.41,0.0300000000000011,0.0399999999999991,1.0753199268738574,1.0,1.0760851273399017,1.0,1.076242150981405,1.0,29.43522282934143,29.41,0.005381210754907,0.005,29.42984161858652,29.405,29.44060404009634,29.415,29.415,29.42984161858652,0.0148416185865229,0.0005046453106604,ANGL,FALN,2025-08-27,False,3659.0,3400.0,-3665,3405,ANGL,FALN,0.0148416185865194,0.0005046453106603,1,True,False,False,1,ANGL,FALN,-3659,3400,-100127.8,100004.85,200132.65000000002,-122.94999999999709,6,-5,6,0,0,5,-0.03,-0.025,-0.055,-109.95000000000402,136.19999999999692,26.249999999992895,26.194999999992895,897.2749999999995
27.37,29.4,0.0199999999999995,-0.0100000000000015,1.074168797953964,1.0,1.0758904965753726,1.0,1.0760851273399017,1.0,29.45244993529311,29.4,0.0053804256366995,0.005,29.44706950965641,29.395,29.457830360929808,29.405,29.405,29.44706950965641,0.0420695096564145,0.0014309357025991,ANGL,FALN,2025-08-28,False,3660.0,3401.0,-3659,3400,ANGL,FALN,0.0420695096564074,0.0014309357025988,1,True,False,False,1,ANGL,FALN,-3660,3401,-100073.65000000001,99994.0,200067.65000000002,-79.65000000000873,-1,1,0,1,1,0,-0.005,-0.005,-0.01,-73.17999999999817,-34.0000000000051,-107.18000000000328,-107.19000000000328,790.0849999999963
27.32,29.38,-0.0500000000000007,-0.0199999999999995,1.075402635431918,1.0,1.0758101819183974,1.0,1.0758904965753726,1.0,29.39332836643918,29.38,0.0053794524828768,0.005,29.387948913956304,29.375,29.39870781892206,29.385,29.385,29.387948913956304,0.0029489139563061,0.0001003714757081,ANGL,FALN,2025-08-29,False,3662.0,3404.0,-3660,3401,ANGL,FALN,0.0029489139563025,0.000100371475708,1,False,True,False,0,,,0,0,-100174.2,99989.4,200163.59999999998,-184.8000000000029,3660,-3401,3660,0,0,3401,-18.3,-17.005,-35.305,183.00000000000256,-68.0199999999983,114.98000000000425,79.67500000000425,869.7600000000006
27.15,29.19,-0.1700000000000017,-0.1899999999999977,1.0751381215469615,1.0,1.0757451956024244,1.0,1.0758101819183974,1.0,29.208246439084487,29.19,0.0053790509095919,0.005,29.20286738817489,29.185,29.21362548999408,29.195,29.195,29.20286738817489,0.007867388174894,0.0002695234044156,ANGL,FALN,2025-09-02,True,3686.0,3426.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,869.7600000000006
27.24,29.28,0.0899999999999998,0.0899999999999998,1.0748898678414098,1.0,1.0755950302407855,1.0,1.0757451956024244,1.0,29.30329912821004,29.28,0.0053787259780121,0.005,29.297920402232027,29.275,29.30867785418805,29.285,29.285,29.297920402232027,0.0129204022320266,0.0004412705680336,ANGL,FALN,2025-09-03,False,3674.0,3415.0,0,0,,,0.0,0.0,0,False,True,True,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,869.7600000000006
27.33,29.37,0.0899999999999998,0.0899999999999998,1.074643249176729,1.0,1.0754796159330664,1.0,1.0755950302407855,1.0,29.39601217648067,29.37,0.0053779751512039,0.005,29.390634201329465,29.365,29.40139015163188,29.375,29.375,29.390634201329465,0.0156342013294654,0.0005323187378095,ANGL,FALN,2025-09-04,False,3662.0,3405.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3662,3405,0.0,0.0,0.0,0.0,-3662,3405,0,3405,3662,0,-18.31,-17.025,-35.334999999999994,0.0,0.0,0.0,-35.334999999999994,834.4250000000005
27.4,29.46,0.0700000000000002,0.0899999999999998,1.075182481751825,1.0,1.075388314252424,1.0,1.0754796159330664,1.0,29.46814147656601,29.46,0.0053773980796653,0.005,29.46276407848635,29.455,29.473518874645684,29.465,29.465,29.46276407848635,-0.0022359215136482,-7.589686061263627e-05,ANGL,FALN,2025-09-05,False,3650.0,3394.0,-3662,3405,ANGL,FALN,-0.0022359215136482,-7.589686061263627e-05,1,False,True,False,0,,,0,0,-100082.45999999999,100004.85,200087.31,-77.60999999998603,3662,-3405,3662,0,0,3405,-18.31,-17.025,-35.334999999999994,-256.3400000000007,306.4499999999993,50.10999999999859,14.774999999998599,849.1999999999991
27.45,29.49,0.0500000000000007,0.0299999999999975,1.0743169398907104,1.0,1.0752551605067668,1.0,1.075388314252424,1.0,29.51940922622904,29.49,0.0053769415712621,0.005,29.51403228465777,29.485,29.524786167800297,29.495,29.495,29.51403228465777,0.0190322846577721,0.0006453809649973,ANGL,FALN,2025-09-08,False,3647.0,3391.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3647,3391,0.0,0.0,0.0,0.0,-3647,3391,0,3391,3647,0,-18.235,-16.955000000000002,-35.19,0.0,0.0,0.0,-35.19,814.0099999999991
27.41,29.45,-0.0399999999999991,-0.0399999999999991,1.0744253921926303,1.0,1.0751288533498429,1.0,1.0752551605067668,1.0,29.47274394949048,29.45,0.0053762758025338,0.005,29.467367673687946,29.445,29.47812022529301,29.455,29.455,29.467367673687946,0.0123676736879474,0.000419954963937,ANGL,FALN,2025-09-09,False,3652.0,3396.0,-3647,3391,ANGL,FALN,0.0123676736879474,0.000419954963937,1,False,True,False,0,,,0,0,-100110.15,100000.59,200110.74,-109.55999999999767,3647,-3391,3647,0,0,3391,-18.235,-16.955000000000002,-35.19,145.87999999999673,-135.63999999999695,10.239999999999782,-24.950000000000216,789.0599999999988
