SPHY_price,SCYB_price,HYLB_price,USHY_price,HYG_price,JNK_price,SPHY_price_chg,SCYB_price_chg,HYLB_price_chg,USHY_price_chg,HYG_price_chg,JNK_price_chg,JNK/SPHY,JNK/SCYB,JNK/HYLB,JNK/USHY,JNK/HYG,JNK/JNK,JNK/SPHY_moving_avg,JNK/SCYB_moving_avg,JNK/HYLB_moving_avg,JNK/USHY_moving_avg,JNK/HYG_moving_avg,JNK/JNK_moving_avg,JNK/SPHY_prev_moving_avg,JNK/SCYB_prev_moving_avg,JNK/HYLB_prev_moving_avg,JNK/USHY_prev_moving_avg,JNK/HYG_prev_moving_avg,JNK/JNK_prev_moving_avg,SPHY_scaled_price,SCYB_scaled_price,HYLB_scaled_price,USHY_scaled_price,HYG_scaled_price,JNK_scaled_price,SPHY_scaled_comm,SCYB_scaled_comm,HYLB_scaled_comm,USHY_scaled_comm,HYG_scaled_comm,JNK_scaled_comm,SPHY_scaled_price_minus_comm,SCYB_scaled_price_minus_comm,HYLB_scaled_price_minus_comm,USHY_scaled_price_minus_comm,HYG_scaled_price_minus_comm,JNK_scaled_price_minus_comm,SPHY_scaled_price_plus_comm,SCYB_scaled_price_plus_comm,HYLB_scaled_price_plus_comm,USHY_scaled_price_plus_comm,HYG_scaled_price_plus_comm,JNK_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
23.63,26.39,36.73,37.34,80.37,96.76,0.08,0.1,0.11,0.12,0.27,0.29,4.094794752,3.666540356,2.634358835,2.591322978,1.203931815,1,4.094920393,3.66956925,2.636499064,2.592470897,1.204807398,1,4.094914631,3.669757065,2.636648365,2.592533395,1.204884611,1,96.76283272,96.84488894,96.84409443,96.80519696,96.83657617,96.76,0.020474573,0.018348785,0.013183242,0.012962667,0.006024423,0.005,96.74235815,96.82654015,96.83091119,96.7922343,96.83055175,96.755,96.78330729,96.86323772,96.85727767,96.81815963,96.84260059,96.765,96.765,96.83091119,0.06591119,0.000681182,JNK,HYLB,11/21/2025,FALSE
23.7,26.46,36.81,37.44,80.59,97.04,0.07,0.07,0.08,0.1,0.22,0.28,4.094514768,3.667422525,2.636240152,2.591880342,1.204119618,1,4.094840448,3.669451046,2.636350921,2.592408829,1.204715643,1,4.094920393,3.66956925,2.636499064,2.592470897,1.204807398,1,97.0496133,97.09680235,97.04953055,97.06211037,97.0954282,97.04,0.020474602,0.018347846,0.013182495,0.012962354,0.006024037,0.005,97.0291387,97.0784545,97.03634805,97.04914801,97.08940416,97.035,97.0700879,97.11515019,97.06271304,97.07507272,97.10145223,97.045,97.045,97.08940416,0.04440416,0.000457586,JNK,HYG,11/24/2025,FALSE
23.78,26.55,36.96,37.56,80.87,97.42,0.08,0.09,0.15,0.12,0.28,0.38,4.096719933,3.669303202,2.635822511,2.59371672,1.204649437,1,4.095015073,3.669564146,2.636187868,2.59244689,1.204658706,1,4.094840448,3.669451046,2.636350921,2.592408829,1.204715643,1,97.37530585,97.42392527,97.43953003,97.37087562,97.42535401,97.42,0.020474202,0.018347255,0.013181755,0.012962044,0.006023578,0.005,97.35483164,97.40557802,97.42634828,97.35791357,97.41933044,97.415,97.39578005,97.44227253,97.45271179,97.38383766,97.43137759,97.425,97.38383766,97.42634828,0.04251062,0.000436364,USHY,HYLB,11/25/2025,FALSE
23.82,26.58,37,37.61,80.95,97.57,0.04,0.03,0.04,0.05,0.08,0.15,4.096137699,3.670805117,2.637027027,2.594256847,1.205311921,1,4.095082025,3.669677119,2.636084638,2.592518298,1.204627822,1,4.095015073,3.669564146,2.636187868,2.59244689,1.204658706,1,97.54325904,97.53701501,97.53895113,97.50192752,97.51712222,97.57,0.020475075,0.018347821,0.013180939,0.012962234,0.006023294,0.005,97.52278397,97.51866719,97.5257702,97.48896528,97.51109892,97.565,97.56373412,97.55536283,97.55213207,97.51488975,97.52314551,97.575,97.51488975,97.565,0.05011025,0.000513583,USHY,JNK,11/26/2025,FALSE
23.82,26.58,37.02,37.64,80.99,97.65,0,0,0.02,0.03,0.04,0.08,4.099496222,3.673814898,2.637763371,2.594314559,1.205704408,1,4.095455996,3.670097258,2.636079523,2.592657123,1.204646954,1,4.095082025,3.669677119,2.636084638,2.592518298,1.204627822,1,97.54485384,97.54001782,97.58785328,97.58238872,97.56280733,97.65,0.02047541,0.018348386,0.013180423,0.012962591,0.006023139,0.005,97.52437843,97.52166944,97.57467286,97.56942613,97.55678419,97.645,97.56532925,97.55836621,97.6010337,97.59535131,97.56883047,97.655,97.55836621,97.645,0.08663379,0.000887187,SCYB,JNK,11/28/2025,FALSE
23.65,26.43,36.76,37.36,80.47,96.96,-0.17,-0.15,-0.26,-0.28,-0.52,-0.69,4.099788584,3.668558456,2.637649619,2.595289079,1.204921089,1,4.095844585,3.669839779,2.636104436,2.592844674,1.204626919,1,4.095455996,3.670097258,2.636079523,2.592657123,1.204646954,1,96.8575343,97.00067053,96.90228328,96.86167011,96.93794036,96.96,0.02047728,0.018350486,0.013180398,0.012963286,0.006023235,0.005,96.83705702,96.98232004,96.88910288,96.84870683,96.93191712,96.955,96.87801158,97.01902102,96.91546367,96.8746334,96.94396359,96.965,96.8746334,96.98232004,0.107686645,0.00111063,USHY,SCYB,12/1/2025,TRUE
23.69,26.45,36.83,37.41,80.62,97.11,0.04,0.02,0.07,0.05,0.15,0.15,4.099197974,3.671455577,2.636709204,2.595829992,1.204539816,1,4.0960991,3.669939914,2.636072064,2.59299859,1.20459686,1,4.095844585,3.669839779,2.636104436,2.592844674,1.204626919,1,97.03055821,97.06726216,97.08772637,96.99831927,97.1170222,97.11,0.020479223,0.018349199,0.013180522,0.012964223,0.006023135,0.005,97.01007899,97.04891296,97.07454585,96.98535504,97.11099907,97.105,97.05103744,97.08561136,97.1009069,97.01128349,97.12304534,97.115,97.01128349,97.11099907,0.09971558,0.001026831,USHY,HYG,12/2/2025,FALSE
23.72,26.48,36.87,37.48,80.69,97.26,0.03,0.03,0.04,0.07,0.07,0.15,4.100337268,3.672960725,2.637917006,2.594983991,1.205353823,1,4.096279306,3.670083579,2.636091378,2.593067424,1.204627495,1,4.0960991,3.669939914,2.636072064,2.59299859,1.20459686,1,97.15947065,97.18000891,97.19197701,97.18558715,97.1989206,97.26,0.020480495,0.0183497,0.01318036,0.012964993,0.006022984,0.005,97.13899015,97.16165921,97.17879665,97.17262216,97.19289762,97.255,97.17995114,97.19835861,97.20515737,97.19855215,97.20494358,97.265,97.17995114,97.255,0.075048857,0.000771631,SPHY,JNK,12/3/2025,FALSE
23.72,26.51,36.88,37.48,80.75,97.29,0,0.03,0.01,0,0.06,0.03,4.101602024,3.669935873,2.638015184,2.595784418,1.204829721,1,4.096592458,3.670044482,2.636100762,2.593194719,1.204635901,1,4.096279306,3.670083579,2.636091378,2.593067424,1.204627495,1,97.16374515,97.29391568,97.21905003,97.18816706,97.27367024,97.29,0.020481397,0.018350418,0.013180457,0.012965337,0.006023137,0.005,97.14326375,97.27556526,97.20586957,97.17520172,97.2676471,97.285,97.18422655,97.31226609,97.23223048,97.2011324,97.27969338,97.295,97.18422655,97.285,0.100773455,0.001035805,SPHY,JNK,12/4/2025,FALSE
23.73,26.5,36.89,37.48,80.75,97.29,0.01,-0.01,0.01,0,0,0,4.099873578,3.671320755,2.637300081,2.595784418,1.204829721,1,4.096713256,3.670119059,2.636114116,2.593359275,1.204635673,1,4.096592458,3.670044482,2.636100762,2.593194719,1.204635901,1,97.21213904,97.25617877,97.2457571,97.19293806,97.27434904,97.29,0.020482962,0.018350222,0.013180504,0.012965974,0.00602318,0.005,97.19165608,97.23782855,97.2325766,97.17997208,97.26832586,97.285,97.232622,97.27452899,97.25893761,97.20590403,97.28037222,97.295,97.20590403,97.285,0.079095969,0.000812992,USHY,JNK,12/5/2025,FALSE
23.67,26.45,36.81,37.4,80.55,97.08,-0.06,-0.05,-0.08,-0.08,-0.2,-0.21,4.10139417,3.670321361,2.637326813,2.595721925,1.205214153,1,4.097043227,3.670029813,2.636154844,2.593544514,1.204669815,1,4.096713256,3.670119059,2.636114116,2.593359275,1.204635673,1,96.96920277,97.0746491,97.03536061,96.99163688,97.03340346,97.08,0.020483566,0.018350595,0.013180571,0.012966796,0.006023178,0.005,96.9487192,97.0562985,97.02218004,96.97867008,97.02738028,97.075,96.98968634,97.09299969,97.04854118,97.00460367,97.03942664,97.085,96.98968634,97.075,0.085313664,0.000878798,SPHY,JNK,12/8/2025,FALSE
23.65,26.41,36.77,37.35,80.46,96.94,-0.02,-0.04,-0.04,-0.05,-0.09,-0.14,4.098942918,3.670579326,2.63638836,2.595448461,1.204822272,1,4.097245539,3.669954392,2.636165953,2.593656146,1.2046814,1,4.097043227,3.670029813,2.636154844,2.593544514,1.204669815,1,96.89507232,96.92548737,96.9314136,96.86888759,96.92773334,96.94,0.020485216,0.018350149,0.013180774,0.012967723,0.006023349,0.005,96.8745871,96.90713723,96.91823283,96.85591987,96.92170999,96.935,96.91555753,96.94383752,96.94459437,96.88185531,96.93375668,96.945,96.88185531,96.935,0.053144687,0.000548222,USHY,JNK,12/9/2025,FALSE
23.72,26.48,36.89,37.47,80.73,97.28,0.07,0.07,0.12,0.12,0.27,0.34,4.101180438,3.673716012,2.637029005,2.596210302,1.205004335,1,4.097460416,3.669922777,2.636157317,2.593752071,1.204663926,1,4.097245539,3.669954392,2.636165953,2.593656146,1.2046814,1,97.18666419,97.18039231,97.24816201,97.1842958,97.25392945,97.28,0.020486228,0.018349772,0.01318083,0.012968281,0.006023407,0.005,97.16617797,97.16204254,97.23498118,97.17132752,97.24790604,97.275,97.20715042,97.19874209,97.26134284,97.19726408,97.25995285,97.285,97.19726408,97.275,0.077735921,0.000799095,USHY,JNK,12/10/2025,FALSE
23.73,26.5,36.89,37.47,80.72,97.27,0.01,0.02,0,0,-0.01,-0.01,4.099030763,3.670566038,2.636757929,2.595943421,1.205029732,1,4.097620903,3.669890731,2.636160974,2.59393396,1.204670783,1,4.097460416,3.669922777,2.636157317,2.593752071,1.204663926,1,97.23273568,97.25295359,97.24784341,97.18789009,97.2404721,97.27,0.020487302,0.018349614,0.013180787,0.01296876,0.00602332,0.005,97.21224838,97.23460398,97.23466263,97.17492133,97.23444878,97.265,97.25322298,97.27130321,97.2610242,97.20085885,97.24649542,97.275,97.20085885,97.265,0.064141149,0.000659413,USHY,JNK,12/11/2025,FALSE
23.68,26.45,36.82,37.38,80.57,97.07,-0.05,-0.05,-0.07,-0.09,-0.15,-0.2,4.099239865,3.669943289,2.636338946,2.596843232,1.204790865,1,4.097835122,3.669877257,2.636226694,2.594146492,1.204685888,1,4.097620903,3.669890731,2.636160974,2.59393396,1.204670783,1,97.03166299,97.06860983,97.06344706,96.96125142,97.060325,97.07,0.020488105,0.018349454,0.013180805,0.01296967,0.006023354,0.005,97.01117489,97.05026038,97.05026626,96.94828175,97.05430165,97.065,97.0521511,97.08695929,97.07662787,96.97422109,97.06634836,97.075,96.97422109,97.065,0.090778907,0.00093519,USHY,JNK,12/12/2025,FALSE
23.69,26.47,36.86,37.4,80.61,97.17,0.01,0.02,0.04,0.02,0.04,0.1,4.101730688,3.670948243,2.636190993,2.598128342,1.205433569,1,4.098110296,3.669926758,2.636280039,2.594417814,1.204729443,1,4.097835122,3.669877257,2.636226694,2.594146492,1.204685888,1,97.07771404,97.141651,97.17131593,97.0210788,97.1097294,97.17,0.020489176,0.018349386,0.013181133,0.012970732,0.006023429,0.005,97.05722487,97.12330161,97.1581348,97.00810806,97.10370597,97.165,97.09820322,97.16000038,97.18449707,97.03404953,97.11575283,97.175,97.03404953,97.165,0.13095047,0.001347643,USHY,JNK,12/15/2025,FALSE
