BWX_price,IGOV_price,BWX_price_chg,IGOV_price_chg,IGOV/BWX,IGOV/IGOV,IGOV/BWX_moving_avg,IGOV/IGOV_moving_avg,IGOV/BWX_prev_moving_avg,IGOV/IGOV_prev_moving_avg,BWX_scaled_price,IGOV_scaled_price,BWX_scaled_comm,IGOV_scaled_comm,BWX_scaled_price_minus_comm,IGOV_scaled_price_minus_comm,BWX_scaled_price_plus_comm,IGOV_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,BWX_shs_per_unit,IGOV_shs_per_unit,BWX_current_shs,IGOV_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,BWX_tgt_shs,IGOV_tgt_shs,BWX_tgt_inv_amt,IGOV_tgt_inv_amt,gross_inv_amt,net_inv_amt,BWX_shs_to_trade,IGOV_shs_to_trade,BWX_shs_to_buy,IGOV_shs_to_buy,BWX_shs_to_sell,IGOV_shs_to_sell,BWX_daily_comm,IGOV_daily_comm,daily_comm,BWX_daily_profit,IGOV_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
21.58,38.76,-0.0400000000000027,-0.20000000000000284,1.7961075069508805,1.0,1.7984161100505596,1.0,1.7985547384361003,1.0,38.81281125545104,38.76,0.008992773692180501,0.005,38.80381848175886,38.754999999999995,38.821804029143216,38.765,38.765,38.80381848175886,0.03881848175885949,0.0010015088173080365,IGOV,BWX,2025-02-19,False,4640.0,2580.0,4615.0,-2567.0,BWX,IGOV,-0.06680402914322059,-0.001723530163653782,1.0,True,False,False,1.0,IGOV,BWX,-4640.0,2580.0,99776.3,-100010.32,199786.62,-234.02000000000407,-9255.0,5147.0,0.0,5147.0,9255.0,-0.0,-46.275,-25.735,-72.00999999999999,-184.60000000001247,513.4000000000073,328.7999999999948,256.7899999999948,112.05000000002332
21.74,39.11,0.16000000000000014,0.3500000000000014,1.798988040478381,1.0,1.7985148354529201,1.0,1.7984161100505596,1.0,39.09756623249916,39.11,0.008992080550252798,0.005,39.08857415194891,39.105,39.10655831304941,39.115,39.10655831304941,39.105,-0.0015583130494150055,-3.984436331922796e-05,BWX,IGOV,2025-02-20,False,4599.0,2557.0,-4640.0,2580.0,IGOV,BWX,-0.026425848051090384,-0.0006756800831268316,1.0,False,True,False,0.0,,,0.0,0.0,-100131.2,100000.79999999999,200132.0,-130.40000000000873,4640.0,-2580.0,4640.0,0.0,-0.0,2580.0,-23.2,-12.9,-36.1,-742.4000000000007,903.0000000000036,160.60000000000298,124.50000000000298,236.5500000000263
21.77,39.16,0.030000000000001137,0.04999999999999716,1.798805695911805,1.0,1.798595307164398,1.0,1.7985148354529201,1.0,39.15366796781007,39.16,0.0089925741772646,0.005,39.14467539363281,39.154999999999994,39.162660541987336,39.165,39.162660541987336,39.154999999999994,-0.007660541987341674,-0.00019562160335397533,BWX,IGOV,2025-02-21,False,4593.0,2554.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,236.5500000000263
21.76,38.97,-0.00999999999999801,-0.18999999999999773,1.7909007352941175,1.0,1.7981170881151507,1.0,1.798595307164398,1.0,39.1374338838973,38.97,0.00899297653582199,0.005,39.12844090736148,38.964999999999996,39.146426860433124,38.975,38.975,39.12844090736148,0.1534409073614782,0.003937411017743859,IGOV,BWX,2025-02-24,False,4615.0,2566.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,IGOV,BWX,-4615.0,2566.0,0.0,0.0,0.0,0.0,-4615.0,2566.0,0.0,2566.0,4615.0,-0.0,-23.075,-12.83,-35.905,-0.0,-0.0,0.0,-35.905,200.6450000000263
21.88,39.26,0.11999999999999744,0.28999999999999915,1.7943327239488116,1.0,1.798241698350607,1.0,1.7981170881151507,1.0,39.342801887959496,39.26,0.008990585440575754,0.005,39.33381130251892,39.254999999999995,39.351792473400074,39.265,39.265,39.33381130251892,0.06881130251891676,0.001752707654582699,IGOV,BWX,2025-02-25,False,4580.0,2547.0,-4615.0,2566.0,IGOV,BWX,0.06881130251891676,0.001752707654582699,1.0,True,False,False,1.0,IGOV,BWX,-4580.0,2547.0,-100422.40000000001,99997.02,200419.42,-425.38000000000466,35.0,-19.0,35.0,0.0,-0.0,19.0,-0.17500000000000002,-0.095,-0.27,-553.7999999999882,744.1399999999978,190.34000000000958,190.07000000000957,390.71500000003584
21.86,39.34,-0.019999999999999574,0.0800000000000054,1.7996340347666975,1.0,1.7985024698563836,1.0,1.798241698350607,1.0,39.30956352594427,39.34,0.008991208491753036,0.005,39.30057231745252,39.335,39.31855473443602,39.345000000000006,39.31855473443602,39.335,0.016445265563980627,0.00041802911957246124,BWX,IGOV,2025-02-26,False,4571.0,2542.0,-4580.0,2547.0,IGOV,BWX,-0.04442768254748586,-0.0011293259417256192,1.0,False,False,False,-1.0,,,0.0,0.0,-100210.4,99995.22,200205.62,-215.17999999999302,4580.0,-2547.0,4580.0,0.0,-0.0,2547.0,-22.900000000000002,-12.735,-35.635000000000005,91.59999999999805,203.76000000001375,295.3600000000118,259.7250000000118,650.4400000000476
21.69,38.91,-0.16999999999999815,-0.4300000000000068,1.7939142461964037,1.0,1.7987809327489548,1.0,1.7985024698563836,1.0,39.00951857118496,38.91,0.008992512349281919,0.005,39.00052605883568,38.904999999999994,39.01851108353424,38.915,38.915,39.00052605883568,0.08552605883568276,0.0021980482867047743,IGOV,BWX,2025-02-27,False,4622.0,2570.0,0.0,0.0,,,0.0,0.0,-1.0,True,False,False,1.0,IGOV,BWX,-4622.0,2570.0,0.0,0.0,0.0,0.0,-4622.0,2570.0,0.0,2570.0,4622.0,-0.0,-23.11,-12.85,-35.96,-0.0,-0.0,0.0,-35.96,614.4800000000475
21.67,38.86,-0.019999999999999574,-0.04999999999999716,1.7932625749884632,1.0,1.7989459202344371,1.0,1.7987809327489548,1.0,38.979582812669854,38.86,0.008993904663744775,0.005,38.97058890800611,38.855,38.9885767173336,38.865,38.865,38.97058890800611,0.10558890800610499,0.0027171618117886,IGOV,BWX,2025-02-28,False,4628.0,2573.0,-4622.0,2570.0,IGOV,BWX,0.10558890800610499,0.0027171618117886,1.0,True,False,False,1.0,IGOV,BWX,-4628.0,2573.0,-100251.18000000001,99998.7,200249.88,-252.48000000001048,-6.0,3.0,0.0,3.0,6.0,-0.0,-0.03,-0.015,-0.045,92.43999999999804,-128.4999999999927,-36.05999999999466,-36.10499999999466,578.3750000000529
21.76,39.09,0.08999999999999986,0.23000000000000398,1.7964154411764706,1.0,1.798645253713158,1.0,1.7989459202344371,1.0,39.14506322430135,39.09,0.008994729601172187,0.005,39.13606849470018,39.085,39.15405795390252,39.095000000000006,39.095000000000006,39.13606849470018,0.04106849470017693,0.0010506138321866698,IGOV,BWX,2025-03-03,True,4602.0,2558.0,-4628.0,2573.0,IGOV,BWX,0.04106849470017693,0.0010506138321866698,1.0,True,False,False,1.0,IGOV,BWX,-4602.0,2558.0,-100288.76000000001,99986.78,200275.54,-301.9800000000105,26.0,-15.0,26.0,0.0,-0.0,15.0,-0.13,-0.075,-0.20500000000000002,-416.51999999999936,591.7900000000102,175.27000000001084,175.06500000001083,753.4400000000637
21.83,39.15,0.06999999999999673,0.05999999999999517,1.79340357306459,1.0,1.7983014005609614,1.0,1.798645253713158,1.0,39.264425888558236,39.15,0.008993226268565791,0.005,39.25543266228967,39.144999999999996,39.2734191148268,39.155,39.155,39.25543266228967,0.10043266228966985,0.0025653298158280933,IGOV,BWX,2025-03-04,False,4594.0,2554.0,-4602.0,2558.0,IGOV,BWX,0.10043266228966985,0.0025653298158280933,1.0,True,False,True,0.0,,,0.0,0.0,-100139.52,99992.22000000002,200131.74000000002,-147.29999999998836,4602.0,-2558.0,4602.0,0.0,-0.0,2558.0,-23.01,-12.790000000000001,-35.800000000000004,-322.139999999985,153.47999999998763,-168.65999999999735,-204.45999999999736,548.9800000000664
